"SampleID","SiteID","PlotID","TreeID","Position","newring","year","RW","EWW","LWW","distToMin","RD","minD","MXD","EWD","LWD","funkring"
"TW-10-187-1","TW","10","10-187","1",62,1980,0.850000000000003,0.779999999999996,0.0700000000000023,0.08,604.645764705882,406.47,978.94,573.709487179487,949.364285714286,0
"TW-10-187-1","TW","10","10-187","1",63,1981,1.13,0.979999999999999,0.150000000000001,0.11,601.844778761062,425.38,927.83,554.788367346939,909.28,0
"TW-10-187-1","TW","10","10-187","1",64,1982,0.969999999999994,0.859999999999994,0.109999999999994,0.06,625.951030927835,421.07,925.71,591.495697674419,895.329090909091,0
"TW-10-187-1","TW","10","10-187","1",65,1983,0.799999999999992,0.749999999999995,0.049999999999992,0.16,563.638375,398.64,910.47,542.088266666667,886.89,0
"TW-10-187-1","TW","10","10-187","1",66,1984,0.960000000000003,0.939999999999993,0.0200000000000051,0.17,612.6259375,421.17,944.56,605.849468085106,931.12,0
"TW-10-187-1","TW","10","10-187","1",67,1985,0.919999999999997,0.850000000000003,0.0699999999999881,0.05,572.056630434783,380.04,1025.77,538.820235294118,975.641428571429,0
"TW-10-187-1","TW","10","10-187","1",68,1986,1.06,0.949999999999998,0.109999999999994,0.04,580.163490566038,392.77,964.84,539.820526315789,928.58,0
"TW-10-187-1","TW","10","10-187","1",69,1987,1.21999999999999,1.10999999999999,0.109999999999994,0.1,568.870163934426,373.94,910.47,539.434234234234,865.905454545455,0
"TW-10-187-1","TW","10","10-187","1",70,1988,1.18,0.990000000000004,0.190000000000007,0.06,598.107711864407,383.09,926.9,543.637878787879,881.924210526316,0
"TW-10-187-1","TW","10","10-187","1",71,1989,0.76,0.709999999999989,0.0500000000000063,0.13,635.5225,475.4,937.1,617.427605633803,892.47,0
"TW-10-187-1","TW","10","10-187","1",72,1990,1.00000000000001,0.650000000000001,0.350000000000003,0.19,565.4968,396.04,914.67,496.682153846154,693.295428571429,0
"TW-10-187-1","TW","10","10-187","1",73,1991,0.64000000000001,0.550000000000006,0.0900000000000125,0.05,638.4771875,403.09,1023.95,583.578363636364,973.97,0
"TW-10-187-1","TW","10","10-187","1",74,1992,0.880000000000005,0.699999999999998,0.180000000000002,0.06,590.439659090909,387.69,929.68,523.833428571429,849.463888888889,0
"TW-10-187-1","TW","10","10-187","1",75,1993,0.710000000000003,0.630000000000005,0.0799999999999932,0.1,664.07,445.19,980.44,628.76746031746,942.0775,0
"TW-10-187-1","TW","10","10-187","1",76,1994,0.820000000000002,0.619999999999999,0.199999999999998,0.13,658.873414634146,418.92,993.17,566.000322580645,946.78,0
"TW-10-187-1","TW","10","10-187","1",77,1995,0.810000000000011,0.650000000000001,0.160000000000006,0.05,650.246296296296,416.68,960.11,582.371384615385,925.988125,0
"TW-10-187-1","TW","10","10-187","1",78,1996,0.660000000000006,0.610000000000009,0.0500000000000063,0.07,635.034090909091,497.45,911.52,616.15737704918,865.33,0
"TW-10-187-1","TW","10","10-187","1",79,1997,0.660000000000006,0.550000000000006,0.109999999999994,0.05,621.36196969697,410.45,1054.02,547.012363636364,993.11,0
"TW-10-187-1","TW","10","10-187","1",80,1998,0.320000000000002,0.269999999999991,0.0500000000000063,0.08,640.9221875,440.14,907.34,596.162592592593,882.624,0
"TW-10-187-1","TW","10","10-187","1",81,1999,0.600000000000003,0.529999999999996,0.0700000000000023,0.06,654.154833333333,486.95,888.39,626.370377358491,864.522857142857,0
"TW-10-187-1","TW","10","10-187","1",82,2000,0.449999999999998,0.429999999999988,0.0200000000000051,0.05,648.631555555556,465.34,993.86,636.258604651163,914.65,0
"TW-10-187-1","TW","10","10-187","1",83,2001,0.369999999999999,0.330000000000007,0.0399999999999869,0.05,688.198378378378,426.16,1001.71,654.363333333333,967.3375,0
"TW-10-187-1","TW","10","10-187","1",84,2002,0,0,0,NA,NA,NA,NA,NA,NA,0
"TW-10-187-1","TW","10","10-187","1",85,2003,0.240000000000004,0.220000000000008,0.0200000000000051,0.11,574.952083333333,416.29,919.65,545.107272727273,903.245,0
"TW-10-187-1","TW","10","10-187","1",86,2004,0.180000000000002,0.130000000000005,0.049999999999992,0.04,688.869444444444,458.93,918.08,612.443076923077,887.578,0
"TW-10-187-1","TW","10","10-187","1",87,2005,0.369999999999999,0.329999999999993,0.0400000000000011,0.11,564.073513513513,385.01,880.79,527.990606060606,861.7575,0
"TW-10-187-1","TW","10","10-187","1",88,2006,0.189999999999993,0.169999999999997,0.0199999999999909,0.06,705.341052631579,538.45,884.52,685.263529411765,876,0
"TW-10-187-1","TW","10","10-187","1",89,2007,0.299999999999992,0.269999999999991,0.029999999999996,0.08,741.225666666667,547.07,943.49,722.146666666667,912.936666666667,0
"TW-10-187-1","TW","10","10-187","1",90,2008,0.26,0.210000000000003,0.0500000000000063,0.05,675.473846153846,432.45,1018.08,599.26,995.572,0
"TW-10-187-1","TW","10","10-187","1",91,2009,0.23999999999999,0.209999999999989,0.029999999999996,0.07,699.645416666667,491.94,1020.18,661.220476190476,968.62,0
"TW-10-187-1","TW","10","10-187","1",92,2010,0.460000000000003,0.300000000000006,0.160000000000006,0.06,731.182608695652,459.53,986.86,616.622,945.98375,0
"TW-10-187-1","TW","10","10-187","1",93,2011,0.490000000000004,0.440000000000007,0.049999999999992,0.03,713.946530612245,470.26,1009.04,684.142045454545,976.226,0
"TW-10-187-1","TW","10","10-187","1",94,2012,0.309999999999997,0.269999999999991,0.0400000000000011,0.1,723.284193548387,500.83,956.48,694.42,918.1175,0
"TW-10-187-1","TW","10","10-187","1",95,2013,0.519999999999991,0.319999999999988,0.199999999999998,0.09,649.835576923077,449.96,824.06,622.1246875,694.173,0
"TW-10-187-1","TW","10","10-187","1",96,2014,0.549999999999992,0.339999999999998,0.209999999999989,0.06,705.134,470.57,903.95,609.226176470588,860.413333333333,0
"TW-10-187-1","TW","10","10-187","1",97,2015,0.600000000000003,0.449999999999998,0.150000000000001,0.14,604.428333333333,371.95,828.29,549.879111111111,768.076,0
"TW-10-187-1","TW","10","10-187","1",98,2016,0.199999999999998,0.179999999999988,0.0200000000000051,0.13,548.313,415.8,777.75,558.330555555556,458.155,1
"TW-10-187-1","TW","10","10-187","1",99,2017,0.130000000000005,0.130000000000005,0,0.12,397.506153846154,249.96,450.25,397.506153846154,NA,0
"TW-10-187-2","TW","10","10-187","2",1,1935,0.61,0.57,0.04,0.15,497.257540983607,445.85,590.91,492.009649122807,572.04,0
"TW-10-187-2","TW","10","10-187","2",2,1936,2.41,1.51,0.9,0.71,514.493402489627,421.49,638.39,495.160264900662,546.930111111111,0
"TW-10-187-2","TW","10","10-187","2",3,1937,2.95,2.61,0.34,1.53,473.542847457627,342.43,722.04,446.654597701149,679.949705882353,0
"TW-10-187-2","TW","10","10-187","2",4,1938,2.65,2.44,0.209999999999999,1.52,490.560528301887,378.23,764.19,469.666229508197,733.332380952381,0
"TW-10-187-2","TW","10","10-187","2",5,1939,1.85,1.66,0.190000000000002,0.34,526.179027027027,397.29,788.14,498.161385542169,770.964736842105,0
"TW-10-187-2","TW","10","10-187","2",6,1940,1.33,1.19,0.140000000000001,0.2,501.452180451128,368.83,865.31,462.81025210084,829.908571428571,0
"TW-10-187-2","TW","10","10-187","2",7,1941,0.7,0.639999999999999,0.0600000000000007,0.07,523.012714285714,374.47,761.22,502.700625,739.675,0
"TW-10-187-2","TW","10","10-187","2",8,1942,0.74,0.640000000000001,0.0999999999999999,0.14,553.042432432432,386.74,813.55,517.42515625,780.993,0
"TW-10-187-2","TW","10","10-187","2",9,1943,1.41,1.14,0.27,0.17,565.884964539007,411.17,771.34,524.694561403509,739.8,0
"TW-10-187-2","TW","10","10-187","2",10,1944,1.35,1.3,0.0499999999999991,0.22,492.536444444444,368.83,813.3,481.067538461538,790.728,0
"TW-10-187-2","TW","10","10-187","2",11,1945,2.13,2.04,0.0899999999999983,0.32,475.869671361502,366.03,846.33,461.249901960784,807.251111111111,0
"TW-10-187-2","TW","10","10-187","2",12,1946,2.17,1.95,0.220000000000001,0.36,477.544608294931,328.1,781.52,449.567025641026,725.527727272727,0
"TW-10-187-2","TW","10","10-187","2",13,1947,2.26,2.17,0.0899999999999983,0.24,489.735088495575,354.37,783.32,479.645668202765,733.002222222222,0
"TW-10-187-2","TW","10","10-187","2",14,1948,1.79,1.64,0.150000000000001,0.34,508.592290502793,371.93,761.1,488.371341463415,729.674666666667,0
"TW-10-187-2","TW","10","10-187","2",15,1949,2.45,2.34,0.110000000000001,0.48,440.89493877551,341.6,865.43,423.299658119658,815.194545454546,0
"TW-10-187-2","TW","10","10-187","2",16,1950,2.06,1.94,0.119999999999999,1.37,451.83432038835,351.22,821.28,432.649845360825,761.983333333333,0
"TW-10-187-2","TW","10","10-187","2",17,1951,1.63,1.48,0.149999999999997,0.04,474.337055214724,351.87,863.03,441.231689189189,800.976666666667,0
"TW-10-187-2","TW","10","10-187","2",18,1952,2.04,1.84,0.199999999999998,0.28,472.069264705882,345.2,847.83,435.755217391304,806.1585,0
"TW-10-187-2","TW","10","10-187","2",19,1953,1.92,1.8,0.119999999999999,0.12,449.805885416667,327.83,757.07,431.236222222222,728.350833333333,0
"TW-10-187-2","TW","10","10-187","2",20,1954,1.46,1.38,0.0799999999999932,0.98,491.25,378.61,824.49,473.432971014493,798.59375,0
"TW-10-187-2","TW","10","10-187","2",21,1955,2.18,2.06999999999999,0.110000000000001,0.6,457.186651376147,354.84,847.46,438.683574879227,805.380909090909,0
"TW-10-187-2","TW","10","10-187","2",22,1956,1.13,0.989999999999997,0.139999999999995,0.23,533.697433628319,398.43,754.35,507.398686868687,719.667142857143,0
"TW-10-187-2","TW","10","10-187","2",23,1957,1.31,1.2,0.110000000000001,0.26,467.857404580153,354.37,814.04,439.970833333333,772.074545454546,0
"TW-10-187-2","TW","10","10-187","2",24,1958,1.24,1.07,0.170000000000004,0.17,514.159677419355,352.79,841.34,471.075420560748,785.337058823529,0
"TW-10-187-2","TW","10","10-187","2",25,1959,1.35,1.25,0.0999999999999963,0.27,476.787851851852,378.7,710.03,459.62792,691.287,0
"TW-10-187-2","TW","10","10-187","2",26,1960,0.999999999999995,0.900000000000001,0.0999999999999963,0.13,503.3901,349.64,920.82,462.402555555556,872.278,0
"TW-10-187-2","TW","10","10-187","2",27,1961,0.979999999999999,0.900000000000001,0.0800000000000003,0.29,504.576326530612,374.37,842.59,479.524333333333,786.41125,0
"TW-10-187-2","TW","10","10-187","2",28,1962,1.02,0.990000000000004,0.029999999999996,0.12,489.703823529412,337.92,912.61,478.335858585859,864.846666666667,0
"TW-10-187-2","TW","10","10-187","2",29,1963,0.669999999999997,0.549999999999999,0.119999999999999,0.11,523.972089552239,382.01,759.08,483.993090909091,707.209166666667,0
"TW-10-187-2","TW","10","10-187","2",30,1964,0.840000000000005,0.800000000000006,0.0400000000000011,0.22,468.642976190476,348.53,797.09,453.297875,775.545,0
"TW-10-187-2","TW","10","10-187","2",31,1965,1.2,1.14,0.0599999999999972,0.19,469.361,347.51,812.33,452.862192982456,782.838333333333,0
"TW-10-187-2","TW","10","10-187","2",32,1966,1.10999999999999,1.07,0.0400000000000011,0.13,519.695765765766,375.41,884.12,507.547943925234,844.65,0
"TW-10-187-2","TW","10","10-187","2",33,1967,1.39,1.32,0.0699999999999952,0.02,455.151798561151,304.41,912.22,432.651060606061,879.451428571429,0
"TW-10-187-2","TW","10","10-187","2",34,1968,1.32999999999999,1.28,0.0499999999999991,0.04,489.786390977444,355.67,910.14,475.018671875,867.84,0
"TW-10-187-2","TW","10","10-187","2",35,1969,1.34,1.28,0.0599999999999972,0.05,481.326641791045,316.44,915.34,461.83203125,897.211666666667,0
"TW-10-187-2","TW","10","10-187","2",36,1970,1.49,1.41,0.0800000000000003,0.02,481.957181208054,277.31,876.47,461.306170212766,845.93125,0
"TW-10-187-2","TW","10","10-187","2",37,1971,0.909999999999999,0.83,0.0800000000000003,0.67,518.121098901099,366.31,850.84,489.908674698795,810.825,0
"TW-10-187-2","TW","10","10-187","2",38,1972,1.22,0.980000000000006,0.239999999999997,0.49,537.126803278688,389.11,941.6,469.479897959184,813.351666666667,0
"TW-10-187-2","TW","10","10-187","2",39,1973,1.10999999999999,1.03999999999999,0.0699999999999952,0.03,487.946216216216,248.3,1016.98,455.007403846154,977.322857142857,0
"TW-10-187-2","TW","10","10-187","2",40,1974,0.799999999999999,0.76,0.0400000000000011,0.07,542.329,406.65,926.32,524.997105263158,871.635,0
"TW-10-187-2","TW","10","10-187","2",41,1975,1.02,0.979999999999999,0.039999999999994,0.51,473.865294117647,326.09,999.76,453.362040816326,976.195,0
"TW-10-187-2","TW","10","10-187","2",42,1976,0.979999999999999,0.889999999999995,0.0899999999999983,0.05,494.445816326531,316.35,848.08,462.665168539326,808.721111111111,0
"TW-10-187-2","TW","10","10-187","2",43,1977,0.600000000000003,0.570000000000002,0.0300000000000031,0.37,521.2625,407.33,951.02,499.397543859649,936.696666666667,0
"TW-10-187-2","TW","10","10-187","2",44,1978,0.839999999999998,0.610000000000001,0.229999999999999,0.12,548.048571428571,332.59,860.89,457.463114754098,788.296956521739,0
"TW-10-187-2","TW","10","10-187","2",45,1979,0.910000000000006,0.790000000000001,0.119999999999999,0.06,530.6,318.62,890.78,479.913924050633,864.283333333333,0
"TW-10-187-2","TW","10","10-187","2",46,1980,0.930000000000002,0.869999999999999,0.0599999999999972,0.1,490.918924731183,342.71,874.3,466.761954022989,841.195,0
"TW-10-187-2","TW","10","10-187","2",47,1981,0.810000000000011,0.790000000000001,0.0200000000000051,0.06,513.365679012346,347.05,967.6,502.555569620253,940.365,0
"TW-10-187-2","TW","10","10-187","2",48,1982,0.920000000000011,0.860000000000009,0.0600000000000114,0.05,549.327934782609,347.88,936.05,525.320697674419,893.431666666667,0
"TW-10-187-2","TW","10","10-187","2",49,1983,0.729999999999999,0.680000000000002,0.049999999999992,0.11,527.185068493151,355.39,878.63,503.338529411765,851.498,0
"TW-10-187-2","TW","10","10-187","2",50,1984,0.630000000000005,0.589999999999998,0.0400000000000011,0.06,558.238253968254,390.15,934.73,533.700847457627,920.165,0
"TW-10-187-2","TW","10","10-187","2",51,1985,0.710000000000003,0.680000000000002,0.029999999999996,0.03,534.587746478873,329.2,999.35,514.921470588235,980.356666666667,0
"TW-10-187-2","TW","10","10-187","2",52,1986,1.06,0.98999999999999,0.0700000000000023,0.34,515.576603773585,334.98,961.16,487.376363636364,914.408571428571,0
"TW-10-187-2","TW","10","10-187","2",53,1987,0.909999999999991,0.849999999999989,0.0599999999999972,0.1,543.856593406593,319.17,949.69,519.444941176471,889.688333333333,0
"TW-10-187-2","TW","10","10-187","2",54,1988,1.07,0.839999999999998,0.229999999999999,0.02,554.020560747664,340.03,963.98,483.927023809524,810.014347826087,0
"TW-10-187-2","TW","10","10-187","2",55,1989,0.740000000000004,0.699999999999998,0.0400000000000011,0.02,579.381216216216,397.29,961.56,558.953571428571,936.865,0
"TW-10-187-2","TW","10","10-187","2",56,1990,0.839999999999998,0.799999999999992,0.0400000000000011,0.04,535.000476190476,344.92,934.86,516.678,901.45,0
"TW-10-187-2","TW","10","10-187","2",57,1991,0.670000000000011,0.610000000000009,0.0600000000000114,0.05,565.936865671642,335.16,984.49,528.202786885246,949.566666666667,0
"TW-10-187-2","TW","10","10-187","2",58,1992,0.880000000000005,0.720000000000008,0.160000000000006,0.06,542.655340909091,306.39,980.82,456.609166666667,929.863125,0
"TW-10-187-2","TW","10","10-187","2",59,1993,0.669999999999997,0.569999999999988,0.100000000000003,0.13,621.797014925373,387.97,989.25,564.587543859649,947.891,0
"TW-10-187-2","TW","10","10-187","2",60,1994,0.78000000000001,0.64000000000001,0.14000000000001,0.05,554.883846153846,320.17,999.08,469.49265625,945.243571428571,0
"TW-10-187-2","TW","10","10-187","2",61,1995,0.880000000000005,0.78000000000001,0.100000000000003,0.07,560.024090909091,362.1,1001.27,508.253846153846,963.832,0
"TW-10-187-2","TW","10","10-187","2",62,1996,0.51,0.48999999999999,0.0200000000000051,0.17,536.022352941176,412.22,886.16,522.61,864.625,0
"TW-10-187-2","TW","10","10-187","2",63,1997,0.51,0.470000000000008,0.0400000000000011,0.07,507.622745098039,320.44,951.55,473.711063829787,906.085,0
"TW-10-187-2","TW","10","10-187","2",64,1998,0.389999999999995,0.359999999999994,0.029999999999996,0.12,522.042820512821,346.03,822.76,499.531944444444,792.173333333333,0
"TW-10-187-2","TW","10","10-187","2",65,1999,0.26,0.240000000000004,0.0200000000000051,0.08,526.133461538462,395.19,693.08,513.514583333333,677.56,0
"TW-10-187-2","TW","10","10-187","2",66,2000,0.189999999999993,0.179999999999988,0,0.07,605.714210526316,450.86,856.11,594.798333333333,802.2,0
"TW-10-187-2","TW","10","10-187","2",67,2001,0.269999999999991,0.23999999999999,0.029999999999996,0.06,629.918888888889,428.37,898.37,601.279583333333,859.033333333333,0
"TW-10-187-2","TW","10","10-187","2",68,2002,0,0,0,NA,NA,NA,NA,NA,NA,0
"TW-10-187-2","TW","10","10-187","2",69,2003,0.240000000000004,0.219999999999994,0.0200000000000051,0.07,512.512916666667,366.31,779.24,488.656818181818,774.93,0
"TW-10-187-2","TW","10","10-187","2",70,2004,0.14000000000001,0.119999999999999,0.0200000000000051,0.03,611.01,497.49,792.13,584.385,770.76,0
"TW-10-187-2","TW","10","10-187","2",71,2005,0.290000000000001,0.240000000000004,0.049999999999992,0.11,533.799310344828,396.62,705.54,502.601666666667,683.548,0
"TW-10-187-2","TW","10","10-187","2",72,2006,0.229999999999999,0.189999999999993,0.0400000000000011,0.1,636.717826086957,459.35,986.8,569.058421052632,958.1,0
"TW-10-187-2","TW","10","10-187","2",73,2007,0.269999999999991,0.23999999999999,0.029999999999996,0.04,572.003333333333,377.1,987.2,523.777916666667,957.806666666667,0
"TW-10-187-2","TW","10","10-187","2",74,2008,0.249999999999995,0.169999999999997,0.0799999999999932,0.04,655.0868,445.36,842.71,588.555882352941,796.465,0
"TW-10-187-2","TW","10","10-187","2",75,2009,0.189999999999993,0.159999999999991,0.029999999999996,0.05,671.562105263158,502.77,912.22,629.15,897.76,0
"TW-10-187-2","TW","10","10-187","2",76,2010,0.100000000000003,0.0800000000000074,0.0200000000000051,0.04,667.573,543.28,826.59,652.85,726.465,0
"TW-10-187-2","TW","10","10-187","2",77,2011,0.110000000000009,0.100000000000003,0,0.03,619.407272727273,521.77,751.28,606.22,751.28,0
"TW-10-187-2","TW","10","10-187","2",78,2012,0.120000000000014,0.110000000000009,0,0.07,673.936666666667,632.89,716.72,672.227272727273,692.74,0
"TW-10-187-2","TW","10","10-187","2",79,2013,0.330000000000007,0.190000000000007,0.14000000000001,0.07,648.554848484849,413.86,832.77,570.559473684211,754.405714285714,0
"TW-10-187-2","TW","10","10-187","2",80,2014,0.440000000000007,0.28000000000001,0.160000000000006,0.05,634.291363636364,373.9,946.76,530.965,815.1125,0
"TW-10-187-2","TW","10","10-187","2",81,2015,0.470000000000008,0.430000000000002,0.0400000000000011,0.04,512.367021276596,347.05,959.96,473.120697674419,934.265,0
"TW-10-187-2","TW","10","10-187","2",82,2016,0.369999999999999,0.319999999999988,0.0500000000000063,0.08,625.912972972973,402.44,927.76,584.3428125,891.962,0
"TW-10-187-2","TW","10","10-187","2",83,2017,0.220000000000008,0.220000000000008,0,0.19,517.255909090909,304.14,780.56,517.255909090909,NA,0
"TW-10-187-3","TW","10","10-187","3",1,1949,1.55,0.85,0.7,0.25,517.340903225806,448.1,607.4,500.857647058824,537.356285714286,0
"TW-10-187-3","TW","10","10-187","3",2,1950,1.85,1.67,0.18,0.62,458.398918918919,362.14,675.97,440.693053892216,622.67,0
"TW-10-187-3","TW","10","10-187","3",3,1951,1.76,1.68,0.0800000000000003,1.09,500.131590909091,386.17,683.23,493.447321428571,640.50125,0
"TW-10-187-3","TW","10","10-187","3",4,1952,2.4,2.17,0.23,0.17,517.434583333333,376.19,780.63,495.1833640553,727.37,0
"TW-10-187-3","TW","10","10-187","3",5,1953,2.36,2.35,0,1.21,488.881737288136,376.95,888.65,487.180595744681,888.65,0
"TW-10-187-3","TW","10","10-187","3",6,1954,2.7,2.62,0.0799999999999985,0.03,487.062111111111,333.73,928.06,475.433511450382,867.89875,0
"TW-10-187-3","TW","10","10-187","3",7,1955,3.13,2.94,0.19,0.03,470.47338658147,355.39,836.64,449.843537414966,789.693157894737,0
"TW-10-187-3","TW","10","10-187","3",8,1956,1.99,1.61,0.379999999999997,0.05,527.725175879397,363.92,743.56,489.424037267081,690.001052631579,0
"TW-10-187-3","TW","10","10-187","3",9,1957,2.49,2.29,0.200000000000001,0.14,471.849919678715,345.59,831.41,446.996288209607,756.424,0
"TW-10-187-3","TW","10","10-187","3",10,1958,2.41,2.11,0.299999999999999,0.07,541.432489626556,322.77,826.08,508.317962085308,774.338,0
"TW-10-187-3","TW","10","10-187","3",11,1959,2.6,2.4,0.199999999999998,0.25,485.456153846154,353.05,865.93,459.33675,798.889,0
"TW-10-187-3","TW","10","10-187","3",12,1960,1.94,1.82,0.119999999999999,0.09,490.177783505155,339.28,913.12,465.611263736264,862.77,0
"TW-10-187-3","TW","10","10-187","3",13,1961,2,1.86,0.139999999999999,0.1,495.8557,349.41,825.33,474.83752688172,775.097142857143,0
"TW-10-187-3","TW","10","10-187","3",14,1962,1.79,1.72,0.0699999999999987,0.21,477.621843575419,331.7,873.04,462.301104651163,854.074285714286,0
"TW-10-187-3","TW","10","10-187","3",15,1963,1.39,1.3,0.0899999999999983,0.3,500.979784172662,350.9,780.75,483.634153846154,751.527777777778,0
"TW-10-187-3","TW","10","10-187","3",16,1964,1.67,1.5,0.170000000000004,0.09,471.794011976048,327.09,879.81,437.802,771.723529411765,0
"TW-10-187-3","TW","10","10-187","3",17,1965,2.13,1.82,0.309999999999997,0.18,491.253004694836,348.76,871.39,437.72032967033,805.541612903226,0
"TW-10-187-3","TW","10","10-187","3",18,1966,1.88,1.74999999999999,0.129999999999997,0.29,508.887606382979,346.15,903.63,482.487542857143,864.273076923077,0
"TW-10-187-3","TW","10","10-187","3",19,1967,1.99,1.9,0.0899999999999983,0.56,472.035829145729,355.76,853.29,455.743157894737,815.992222222222,0
"TW-10-187-3","TW","10","10-187","3",20,1968,1.76,1.66,0.0999999999999963,0.52,485.119602272727,371.75,857.96,464.74843373494,823.281,0
"TW-10-187-3","TW","10","10-187","3",21,1969,1.75,1.7,0.0499999999999991,0.24,459.333885714286,324.61,866.31,448.261470588235,835.796,0
"TW-10-187-3","TW","10","10-187","3",22,1970,1.6,1.51,0.0899999999999983,0.24,494.255375,356.7,863.39,474.596556291391,824.086666666667,0
"TW-10-187-3","TW","10","10-187","3",23,1971,1.52,1.43,0.0899999999999983,0.24,515.618618421053,395.34,828.56,498.252377622378,791.548888888889,0
"TW-10-187-3","TW","10","10-187","3",24,1972,1.69,1.57,0.119999999999999,0.86,513.266153846154,376.57,931.35,483.640573248408,900.8675,0
"TW-10-187-3","TW","10","10-187","3",25,1973,1.51,1.37,0.140000000000003,0.16,490.378344370861,337.8,915.6,450.542262773723,880.202857142857,0
"TW-10-187-3","TW","10","10-187","3",26,1974,1.31,1.23000000000001,0.0800000000000003,0.41,503.520152671756,395.73,794.43,486.394959349593,766.82,0
"TW-10-187-3","TW","10","10-187","3",27,1975,1.57,1.47,0.100000000000003,0.25,481.642929936306,376.48,900.13,456.181768707483,855.922,0
"TW-10-187-3","TW","10","10-187","3",28,1976,1.24,1.13,0.109999999999994,0.14,502.740887096774,363.08,925.16,465.901327433628,881.183636363636,0
"TW-10-187-3","TW","10","10-187","3",29,1977,0.889999999999995,0.799999999999999,0.0899999999999983,0.56,523.949213483146,409.97,862.13,490.2225,823.742222222222,0
"TW-10-187-3","TW","10","10-187","3",30,1978,1.16,1.03999999999999,0.119999999999999,0.14,489.010344827586,345.22,735.68,467.979519230769,671.2775,0
"TW-10-187-3","TW","10","10-187","3",31,1979,1.08,0.960000000000003,0.119999999999999,0.15,513.272222222222,342.52,864.15,476.290104166667,809.129166666667,0
"TW-10-187-3","TW","10","10-187","3",32,1980,1.35,1.2,0.150000000000001,0.23,497.206296296296,342.62,756.22,470.577916666667,710.233333333333,0
"TW-10-187-3","TW","10","10-187","3",33,1981,1.05,0.990000000000004,0.0599999999999972,0.29,526.503238095238,394,797.83,511.521616161616,773.7,0
"TW-10-187-3","TW","10","10-187","3",34,1982,1.10999999999999,0.83,0.279999999999996,0.24,534.889459459459,380.27,728.07,495.974096385542,650.245714285714,0
"TW-10-187-3","TW","10","10-187","3",35,1983,0.720000000000001,0.679999999999995,0.0400000000000011,0.1,512.132638888889,363.08,727.83,500.9575,702.11,0
"TW-10-187-3","TW","10","10-187","3",36,1984,0.799999999999999,0.51,0.290000000000001,0.11,499.836125,363.92,671.22,468.763137254902,554.481724137931,0
"TW-10-187-3","TW","10","10-187","3",37,1985,0.659999999999999,0.58,0.0800000000000003,0.08,496.722727272727,330.31,839.38,457.07724137931,784.1525,0
"TW-10-187-3","TW","10","10-187","3",38,1986,1.05,0.979999999999999,0.0700000000000023,0.19,519.783523809524,346.8,978.01,490.319183673469,932.284285714286,0
"TW-10-187-3","TW","10","10-187","3",39,1987,1.02000000000001,0.960000000000003,0.0600000000000114,0.1,501.839019607843,308.33,974.08,475.084479166667,929.911666666667,0
"TW-10-187-3","TW","10","10-187","3",40,1988,1.38,1.30000000000001,0.0799999999999932,0.35,520.617826086956,363.55,943.66,496.807153846154,907.54125,0
"TW-10-187-3","TW","10","10-187","3",41,1989,0.859999999999994,0.829999999999993,0.029999999999996,0.11,522.605,390.08,929.64,508.917831325301,901.283333333333,0
"TW-10-187-3","TW","10","10-187","3",42,1990,1.09999999999999,1.06,0.0399999999999869,0.22,475.331454545455,349.6,964.91,458.248962264151,928.0175,0
"TW-10-187-3","TW","10","10-187","3",43,1991,0.740000000000004,0.669999999999997,0.0700000000000023,0.03,518.274324324324,308.24,988.21,472.339552238806,957.935714285714,0
"TW-10-187-3","TW","10","10-187","3",44,1992,1.02000000000001,0.850000000000003,0.169999999999997,0.03,544.086274509804,299.17,970.84,472.424941176471,902.392941176471,0
"TW-10-187-3","TW","10","10-187","3",45,1993,1.01999999999999,0.919999999999997,0.0999999999999892,0.06,560.946176470588,373.45,958.2,523.245434782609,907.793,0
"TW-10-187-3","TW","10","10-187","3",46,1994,1.04,0.889999999999995,0.150000000000001,0.15,537.153076923077,336.04,940.47,482.962921348315,858.681333333333,0
"TW-10-187-3","TW","10","10-187","3",47,1995,0.929999999999988,0.769999999999991,0.159999999999991,0.1,540.095698924731,362.51,887.75,488.403246753247,788.865625,0
"TW-10-187-3","TW","10","10-187","3",48,1996,0.559999999999997,0.529999999999996,0.029999999999996,0.35,519.9425,405.82,843.63,503.199433962264,815.736666666667,0
"TW-10-187-3","TW","10","10-187","3",49,1997,0.400000000000001,0.329999999999993,0.0700000000000023,0.1,569.72425,367.6,933.73,499.469090909091,900.927142857143,0
"TW-10-187-3","TW","10","10-187","3",50,1998,0.419999999999997,0.399999999999986,0.0200000000000051,0.08,502.450714285714,355.48,808.22,492.45075,702.45,0
"TW-10-187-3","TW","10","10-187","3",51,1999,0.600000000000003,0.570000000000002,0.029999999999996,0.06,514.154666666667,364.86,864.79,496.475087719298,850.066666666667,0
"TW-10-187-3","TW","10","10-187","3",52,2000,0.299999999999992,0.279999999999996,0.0199999999999909,0.06,587.553333333333,445.73,833.15,570.673214285714,823.875,0
"TW-10-187-3","TW","10","10-187","3",53,2001,0.449999999999998,0.410000000000006,0.0400000000000011,0.06,528.096888888889,366.94,762.05,506.730731707317,747.1,0
"TW-10-187-3","TW","10","10-187","3",54,2002,0,0,0,NA,NA,NA,NA,NA,NA,0
