[SAMPLE PARAMETERS]
Time/Date of Scan,          28-Mar-2018   11:06:52
Study ID,                   TW
Sample ID,                  TW-18-117-45
File Name,                  TW-18-117-45
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             87
Step Size,                        1
Sample Length,               240.00
Measured Length,             228.04
Sample Thickness,              2.31
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              455.20
Actual Density,              455.08
Early Wood Maximum Density,  424.97
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  245.82
Pos of EW Min Density,        35.21
Late Wood Maximum Density,   809.49
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.05
Pos of LW Min Density,        20.24
Avg % Late Wood in Sample,    49.18
Zero voltage,                  0.0433
Free air voltage,              6.9611
Mass Absorption Coefficient,   3.206840
Number of scanned data points,  24000
Number of used data points,     22653
[SAMPLE DATA]
    0,   3.810, 285.60, 87,E, 5.6363
    1,   3.820, 248.17, 87,E, 5.7944
    2,   3.830, 259.77, 87,E, 5.7449
    3,   3.840, 262.50, 87,E, 5.7333
    4,   3.850, 246.68, 87,E, 5.8008
    5,   3.860, 245.82, 87,E, 5.8044
    6,   3.870, 260.92, 87,E, 5.7401
    7,   3.880, 259.69, 87,E, 5.7452
    8,   3.890, 267.41, 87,E, 5.7126
    9,   3.900, 255.17, 87,E, 5.7645
   10,   3.910, 270.15, 87,E, 5.7010
   11,   3.920, 284.94, 87,E, 5.6390
   12,   3.930, 266.47, 87,E, 5.7166
   13,   3.940, 264.23, 87,E, 5.7260
   14,   3.950, 294.05, 87,E, 5.6012
   15,   3.960, 305.44, 87,E, 5.5542
   16,   3.970, 319.12, 87,E, 5.4984
   17,   3.980, 301.44, 87,E, 5.5707
   18,   3.990, 304.11, 87,E, 5.5597
   19,   4.000, 310.66, 87,E, 5.5328
   20,   4.010, 318.97, 87,E, 5.4990
   21,   4.020, 335.51, 87,E, 5.4321
   22,   4.030, 293.01, 87,E, 5.6055
   23,   4.040, 306.49, 87,E, 5.5499
   24,   4.050, 319.64, 87,E, 5.4962
   25,   4.060, 305.00, 87,E, 5.5560
   26,   4.070, 317.54, 87,E, 5.5048
   27,   4.080, 317.62, 87,E, 5.5045
   28,   4.090, 297.96, 87,E, 5.5850
   29,   4.100, 283.47, 87,E, 5.6451
   30,   4.110, 307.90, 87,E, 5.5441
   31,   4.120, 306.49, 87,E, 5.5499
   32,   4.130, 298.70, 87,E, 5.5820
   33,   4.140, 302.77, 87,E, 5.5652
   34,   4.150, 305.07, 87,E, 5.5557
   35,   4.160, 296.33, 87,E, 5.5917
   36,   4.170, 317.99, 87,E, 5.5029
   37,   4.180, 321.75, 87,E, 5.4877
   38,   4.190, 318.97, 87,E, 5.4990
   39,   4.200, 302.70, 87,E, 5.5655
   40,   4.210, 302.99, 87,E, 5.5643
   41,   4.220, 307.53, 87,E, 5.5457
   42,   4.230, 307.45, 87,E, 5.5460
   43,   4.240, 330.88, 87,E, 5.4507
   44,   4.250, 311.18, 87,E, 5.5307
   45,   4.260, 313.87, 87,E, 5.5197
   46,   4.270, 313.57, 87,E, 5.5209
   47,   4.280, 310.73, 87,E, 5.5325
   48,   4.290, 319.04, 87,E, 5.4987
   49,   4.300, 299.58, 87,E, 5.5783
   50,   4.310, 318.74, 87,E, 5.4999
   51,   4.320, 320.99, 87,E, 5.4907
   52,   4.330, 321.22, 87,E, 5.4898
   53,   4.340, 314.84, 87,E, 5.5157
   54,   4.350, 316.34, 87,E, 5.5096
   55,   4.360, 312.82, 87,E, 5.5240
   56,   4.370, 330.20, 87,E, 5.4535
   57,   4.380, 329.37, 87,E, 5.4568
   58,   4.390, 320.69, 87,E, 5.4919
   59,   4.400, 309.24, 87,E, 5.5386
   60,   4.410, 327.70, 87,E, 5.4636
   61,   4.420, 334.45, 87,E, 5.4364
   62,   4.430, 321.07, 87,E, 5.4904
   63,   4.440, 309.76, 87,E, 5.5365
   64,   4.450, 332.78, 87,E, 5.4431
   65,   4.460, 314.17, 87,E, 5.5185
   66,   4.470, 321.82, 87,E, 5.4874
   67,   4.480, 283.33, 87,E, 5.6458
   68,   4.490, 304.63, 87,E, 5.5576
   69,   4.500, 315.22, 87,E, 5.5142
   70,   4.510, 298.77, 87,E, 5.5817
   71,   4.520, 313.35, 87,E, 5.5219
   72,   4.530, 329.22, 87,E, 5.4575
   73,   4.540, 315.37, 87,E, 5.5136
   74,   4.550, 316.94, 87,E, 5.5072
   75,   4.560, 323.78, 87,E, 5.4794
   76,   4.570, 316.27, 87,E, 5.5099
   77,   4.580, 308.35, 87,E, 5.5423
   78,   4.590, 320.77, 87,E, 5.4916
   79,   4.600, 318.44, 87,E, 5.5011
   80,   4.610, 338.71, 87,E, 5.4193
   81,   4.620, 323.70, 87,E, 5.4797
   82,   4.630, 336.19, 87,E, 5.4294
   83,   4.640, 328.99, 87,E, 5.4584
   84,   4.650, 332.40, 87,E, 5.4446
   85,   4.660, 336.12, 87,E, 5.4297
   86,   4.670, 328.01, 87,E, 5.4623
   87,   4.680, 311.33, 87,E, 5.5301
   88,   4.690, 387.49, 87,E, 5.2274
   89,   4.700, 400.99, 87,E, 5.1755
   90,   4.710, 424.48, 86,E, 5.0864
   91,   4.720, 468.37, 86,L, 4.9240
   92,   4.730, 490.60, 86,L, 4.8438
   93,   4.740, 576.73, 86,L, 4.5450
   94,   4.750, 636.54, 86,L, 4.3484
   95,   4.760, 688.80, 86,L, 4.1837
   96,   4.770, 716.72, 86,L, 4.0982
   97,   4.780, 711.09, 86,L, 4.1153
   98,   4.790, 737.12, 86,L, 4.0369
   99,   4.800, 755.55, 86,L, 3.9822
  100,   4.810, 752.14, 86,L, 3.9923
  101,   4.820, 747.59, 86,L, 4.0057
  102,   4.830, 763.77, 86,L, 3.9581
  103,   4.840, 768.68, 86,L, 3.9438
  104,   4.850, 733.85, 86,L, 4.0466
  105,   4.860, 744.09, 86,L, 4.0161
  106,   4.870, 762.93, 86,L, 3.9606
  107,   4.880, 752.45, 86,L, 3.9914
  108,   4.890, 741.53, 86,L, 4.0237
  109,   4.900, 741.32, 86,L, 4.0244
  110,   4.910, 760.75, 86,L, 3.9670
  111,   4.920, 743.58, 86,L, 4.0176
  112,   4.930, 737.43, 86,L, 4.0359
  113,   4.940, 751.00, 86,L, 3.9957
  114,   4.950, 748.21, 86,L, 4.0039
  115,   4.960, 774.34, 86,L, 3.9273
  116,   4.970, 721.16, 86,L, 4.0848
  117,   4.980, 766.17, 86,L, 3.9511
  118,   4.990, 766.69, 86,L, 3.9496
  119,   5.000, 743.79, 86,L, 4.0170
  120,   5.010, 736.71, 86,L, 4.0381
  121,   5.020, 731.30, 86,L, 4.0543
  122,   5.030, 719.44, 86,L, 4.0900
  123,   5.040, 736.82, 86,L, 4.0378
  124,   5.050, 731.00, 86,L, 4.0552
  125,   5.060, 731.92, 86,L, 4.0524
  126,   5.070, 730.29, 86,L, 4.0573
  127,   5.080, 711.39, 86,L, 4.1144
  128,   5.090, 726.83, 86,L, 4.0677
  129,   5.100, 707.58, 86,L, 4.1260
  130,   5.110, 708.48, 86,L, 4.1232
  131,   5.120, 719.75, 86,L, 4.0891
  132,   5.130, 692.06, 86,L, 4.1736
  133,   5.140, 678.48, 86,L, 4.2157
  134,   5.150, 685.55, 86,L, 4.1937
  135,   5.160, 678.58, 86,L, 4.2154
  136,   5.170, 702.89, 86,L, 4.1403
  137,   5.180, 719.85, 86,L, 4.0887
  138,   5.190, 708.78, 86,L, 4.1223
  139,   5.200, 717.53, 86,L, 4.0958
  140,   5.210, 728.56, 86,L, 4.0625
  141,   5.220, 745.43, 86,L, 4.0121
  142,   5.230, 757.84, 86,L, 3.9755
  143,   5.240, 779.61, 86,L, 3.9120
  144,   5.250, 762.83, 86,L, 3.9609
  145,   5.260, 779.93, 86,L, 3.9111
  146,   5.270, 741.53, 86,L, 4.0237
  147,   5.280, 772.66, 86,L, 3.9322
  148,   5.290, 728.56, 86,L, 4.0625
  149,   5.300, 708.98, 86,L, 4.1217
  150,   5.310, 651.33, 86,L, 4.3011
  151,   5.320, 629.06, 86,L, 4.3726
  152,   5.330, 634.64, 86,L, 4.3546
  153,   5.340, 562.82, 86,L, 4.5920
  154,   5.350, 548.33, 86,L, 4.6414
  155,   5.360, 521.03, 86,L, 4.7360
  156,   5.370, 498.72, 86,L, 4.8148
  157,   5.380, 506.38, 86,L, 4.7876
  158,   5.390, 495.21, 86,L, 4.8273
  159,   5.400, 504.14, 86,L, 4.7955
  160,   5.410, 468.29, 86,L, 4.9243
  161,   5.420, 456.35, 86,L, 4.9680
  162,   5.430, 451.79, 86,L, 4.9847
  163,   5.440, 433.20, 86,L, 5.0537
  164,   5.450, 429.69, 86,L, 5.0668
  165,   5.460, 418.41, 86,E, 5.1093
  166,   5.470, 394.94, 86,E, 5.1987
  167,   5.480, 400.67, 86,E, 5.1767
  168,   5.490, 395.10, 86,E, 5.1981
  169,   5.500, 406.58, 86,E, 5.1541
  170,   5.510, 403.86, 86,E, 5.1645
  171,   5.520, 424.08, 86,E, 5.0879
  172,   5.530, 432.14, 86,L, 5.0577
  173,   5.540, 445.59, 86,L, 5.0076
  174,   5.550, 436.47, 86,L, 5.0415
  175,   5.560, 428.63, 86,L, 5.0708
  176,   5.570, 433.52, 86,L, 5.0525
  177,   5.580, 442.71, 86,L, 5.0183
  178,   5.590, 438.35, 86,L, 5.0345
  179,   5.600, 459.18, 86,L, 4.9576
  180,   5.610, 449.39, 86,L, 4.9936
  181,   5.620, 435.57, 86,L, 5.0449
  182,   5.630, 437.78, 86,L, 5.0366
  183,   5.640, 431.89, 86,L, 5.0586
  184,   5.650, 447.65, 86,L, 5.0000
  185,   5.660, 431.56, 86,L, 5.0598
  186,   5.670, 424.89, 86,E, 5.0848
  187,   5.680, 423.02, 86,E, 5.0919
  188,   5.690, 400.59, 86,E, 5.1770
  189,   5.700, 421.00, 86,E, 5.0995
  190,   5.710, 400.19, 86,E, 5.1785
  191,   5.720, 405.54, 86,E, 5.1581
  192,   5.730, 393.75, 86,E, 5.2032
  193,   5.740, 395.49, 86,E, 5.1965
  194,   5.750, 391.37, 86,E, 5.2124
  195,   5.760, 403.38, 86,E, 5.1663
  196,   5.770, 385.60, 86,E, 5.2347
  197,   5.780, 372.65, 86,E, 5.2850
  198,   5.790, 381.11, 86,E, 5.2521
  199,   5.800, 387.10, 86,E, 5.2289
  200,   5.810, 374.37, 86,E, 5.2783
  201,   5.820, 379.70, 86,E, 5.2576
  202,   5.830, 400.11, 86,E, 5.1788
  203,   5.840, 380.72, 86,E, 5.2536
  204,   5.850, 375.46, 86,E, 5.2740
  205,   5.860, 368.12, 86,E, 5.3027
  206,   5.870, 387.81, 86,E, 5.2261
  207,   5.880, 371.63, 86,E, 5.2890
  208,   5.890, 376.64, 86,E, 5.2695
  209,   5.900, 383.87, 86,E, 5.2414
  210,   5.910, 371.55, 86,E, 5.2893
  211,   5.920, 363.15, 86,E, 5.3223
  212,   5.930, 352.18, 86,E, 5.3656
  213,   5.940, 383.00, 86,E, 5.2448
  214,   5.950, 366.72, 86,E, 5.3082
  215,   5.960, 355.49, 86,E, 5.3525
  216,   5.970, 361.45, 86,E, 5.3290
  217,   5.980, 390.66, 86,E, 5.2151
  218,   5.990, 369.06, 86,E, 5.2991
  219,   6.000, 359.59, 86,E, 5.3363
  220,   6.010, 371.87, 86,E, 5.2881
  221,   6.020, 360.52, 86,E, 5.3326
  222,   6.030, 361.99, 86,E, 5.3268
