[SAMPLE PARAMETERS]
Time/Date of Scan,          29-Mar-2018   09:38:13
Study ID,                   TW
Sample ID,                  TW-17-19-2
File Name,                  TW-17-19-2
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             68
Step Size,                        1
Sample Length,               190.00
Measured Length,             177.05
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              394.20
Actual Density,              394.18
Early Wood Maximum Density,  424.97
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  201.18
Pos of EW Min Density,       101.48
Late Wood Maximum Density,   931.60
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.06
Pos of LW Min Density,        20.62
Avg % Late Wood in Sample,    21.89
Zero voltage,                  0.0461
Free air voltage,              6.9864
Mass Absorption Coefficient,   2.845100
Number of scanned data points,  18052
Number of used data points,     17475
[SAMPLE DATA]
    0,   2.810, 215.92, 71,E, 6.0901
    1,   2.820, 230.01, 71,E, 6.0358
    2,   2.830, 227.71, 71,E, 6.0446
    3,   2.840, 232.40, 71,E, 6.0266
    4,   2.850, 204.54, 71,E, 6.1343
    5,   2.860, 201.18, 71,E, 6.1475
    6,   2.870, 224.30, 71,E, 6.0577
    7,   2.880, 226.36, 71,E, 6.0498
    8,   2.890, 241.99, 71,E, 5.9900
    9,   2.900, 244.95, 71,E, 5.9787
   10,   2.910, 226.52, 71,E, 6.0492
   11,   2.920, 232.24, 71,E, 6.0272
   12,   2.930, 236.55, 71,E, 6.0107
   13,   2.940, 233.04, 71,E, 6.0242
   14,   2.950, 254.78, 71,E, 5.9415
   15,   2.960, 245.60, 71,E, 5.9763
   16,   2.970, 244.07, 71,E, 5.9821
   17,   2.980, 237.75, 71,E, 6.0062
   18,   2.990, 268.57, 71,E, 5.8896
   19,   3.000, 231.37, 71,E, 6.0306
   20,   3.010, 242.31, 71,E, 5.9888
   21,   3.020, 247.52, 71,E, 5.9689
   22,   3.030, 256.96, 71,E, 5.9332
   23,   3.040, 251.07, 71,E, 5.9555
   24,   3.050, 273.79, 71,E, 5.8701
   25,   3.060, 279.44, 71,E, 5.8490
   26,   3.070, 276.00, 71,E, 5.8618
   27,   3.080, 261.01, 71,E, 5.9180
   28,   3.090, 290.07, 71,E, 5.8096
   29,   3.100, 284.29, 71,E, 5.8310
   30,   3.110, 269.06, 71,E, 5.8878
   31,   3.120, 279.53, 71,E, 5.8487
   32,   3.130, 291.80, 71,E, 5.8032
   33,   3.140, 273.38, 71,E, 5.8716
   34,   3.150, 282.40, 71,E, 5.8380
   35,   3.160, 282.89, 71,E, 5.8362
   36,   3.170, 290.73, 71,E, 5.8072
   37,   3.180, 291.06, 71,E, 5.8060
   38,   3.190, 277.48, 71,E, 5.8563
   39,   3.200, 278.21, 71,E, 5.8536
   40,   3.210, 296.11, 71,E, 5.7874
   41,   3.220, 288.91, 71,E, 5.8139
   42,   3.230, 260.04, 71,E, 5.9216
   43,   3.240, 254.05, 71,E, 5.9442
   44,   3.250, 277.97, 71,E, 5.8545
   45,   3.260, 285.45, 71,E, 5.8267
   46,   3.270, 267.02, 71,E, 5.8954
   47,   3.280, 317.15, 71,E, 5.7104
   48,   3.290, 286.43, 71,E, 5.8231
   49,   3.300, 303.26, 71,E, 5.7611
   50,   3.310, 306.67, 71,E, 5.7486
   51,   3.320, 294.45, 71,E, 5.7935
   52,   3.330, 308.09, 71,E, 5.7434
   53,   3.340, 268.98, 71,E, 5.8881
   54,   3.350, 268.16, 71,E, 5.8911
   55,   3.360, 296.94, 71,E, 5.7843
   56,   3.370, 276.00, 71,E, 5.8618
   57,   3.380, 269.06, 71,E, 5.8878
   58,   3.390, 311.44, 71,E, 5.7312
   59,   3.400, 282.81, 71,E, 5.8365
   60,   3.410, 283.55, 71,E, 5.8337
   61,   3.420, 279.03, 71,E, 5.8505
   62,   3.430, 280.02, 71,E, 5.8469
   63,   3.440, 295.69, 71,E, 5.7889
   64,   3.450, 291.06, 71,E, 5.8060
   65,   3.460, 312.03, 71,E, 5.7291
   66,   3.470, 283.88, 71,E, 5.8325
   67,   3.480, 285.86, 71,E, 5.8252
   68,   3.490, 300.51, 71,E, 5.7712
   69,   3.500, 283.39, 71,E, 5.8344
   70,   3.510, 316.81, 71,E, 5.7117
   71,   3.520, 298.60, 71,E, 5.7782
   72,   3.530, 285.45, 71,E, 5.8267
   73,   3.540, 288.25, 71,E, 5.8163
   74,   3.550, 308.18, 71,E, 5.7431
   75,   3.560, 300.34, 71,E, 5.7718
   76,   3.570, 283.96, 71,E, 5.8322
   77,   3.580, 277.80, 71,E, 5.8551
   78,   3.590, 252.44, 70,E, 5.9503
   79,   3.600, 239.90, 70,E, 5.9979
   80,   3.610, 327.18, 70,E, 5.6741
   81,   3.620, 384.54, 70,E, 5.4709
   82,   3.630, 459.19, 70,L, 5.2173
   83,   3.640, 525.51, 70,L, 5.0018
   84,   3.650, 603.30, 70,L, 4.7604
   85,   3.660, 681.63, 70,L, 4.5291
   86,   3.670, 712.99, 70,L, 4.4397
   87,   3.680, 712.13, 70,L, 4.4421
   88,   3.690, 748.19, 70,L, 4.3414
   89,   3.700, 752.07, 70,L, 4.3307
   90,   3.710, 769.22, 70,L, 4.2838
   91,   3.720, 791.22, 70,L, 4.2242
   92,   3.730, 779.57, 70,L, 4.2557
   93,   3.740, 780.69, 70,L, 4.2526
   94,   3.750, 779.23, 70,L, 4.2566
   95,   3.760, 797.49, 70,L, 4.2075
   96,   3.770, 795.55, 70,L, 4.2126
   97,   3.780, 829.87, 70,L, 4.1217
   98,   3.790, 821.39, 70,L, 4.1440
   99,   3.800, 805.49, 70,L, 4.1861
  100,   3.810, 794.75, 70,L, 4.2148
  101,   3.820, 781.94, 70,L, 4.2493
  102,   3.830, 754.06, 70,L, 4.3253
  103,   3.840, 701.47, 70,L, 4.4724
  104,   3.850, 670.86, 70,L, 4.5602
  105,   3.860, 638.78, 70,L, 4.6542
  106,   3.870, 588.55, 70,L, 4.8053
  107,   3.880, 565.74, 70,L, 4.8755
  108,   3.890, 524.45, 70,L, 5.0052
  109,   3.900, 521.77, 70,L, 5.0137
  110,   3.910, 508.24, 70,L, 5.0571
  111,   3.920, 502.84, 70,L, 5.0745
  112,   3.930, 470.63, 70,L, 5.1794
  113,   3.940, 480.02, 70,L, 5.1486
  114,   3.950, 445.99, 70,L, 5.2612
  115,   3.960, 410.28, 70,E, 5.3821
  116,   3.970, 395.99, 70,E, 5.4312
  117,   3.980, 396.87, 70,E, 5.4282
  118,   3.990, 405.47, 70,E, 5.3986
  119,   4.000, 398.55, 70,E, 5.4224
  120,   4.010, 399.70, 70,E, 5.4184
  121,   4.020, 410.01, 70,E, 5.3830
  122,   4.030, 386.56, 70,E, 5.4639
  123,   4.040, 360.95, 70,E, 5.5536
  124,   4.050, 378.94, 70,E, 5.4904
  125,   4.060, 355.34, 70,E, 5.5734
  126,   4.070, 355.34, 70,E, 5.5734
  127,   4.080, 336.77, 70,E, 5.6396
  128,   4.090, 327.35, 70,E, 5.6735
  129,   4.100, 355.69, 70,E, 5.5722
  130,   4.110, 351.99, 70,E, 5.5853
  131,   4.120, 339.32, 70,E, 5.6305
  132,   4.130, 330.23, 70,E, 5.6631
  133,   4.140, 342.90, 70,E, 5.6177
  134,   4.150, 335.74, 70,E, 5.6433
  135,   4.160, 347.10, 70,E, 5.6027
  136,   4.170, 342.65, 70,E, 5.6186
  137,   4.180, 331.16, 70,E, 5.6598
  138,   4.190, 322.11, 70,E, 5.6924
  139,   4.200, 333.28, 70,E, 5.6522
  140,   4.210, 329.04, 70,E, 5.6674
  141,   4.220, 327.18, 70,E, 5.6741
  142,   4.230, 326.84, 70,E, 5.6754
  143,   4.240, 310.85, 70,E, 5.7333
  144,   4.250, 328.11, 70,E, 5.6708
  145,   4.260, 340.94, 70,E, 5.6247
  146,   4.270, 320.59, 70,E, 5.6979
  147,   4.280, 320.85, 70,E, 5.6970
  148,   4.290, 330.06, 70,E, 5.6638
  149,   4.300, 347.44, 70,E, 5.6015
  150,   4.310, 356.72, 70,E, 5.5685
  151,   4.320, 347.52, 70,E, 5.6012
  152,   4.330, 322.11, 70,E, 5.6924
  153,   4.340, 316.81, 70,E, 5.7117
  154,   4.350, 349.07, 70,E, 5.5957
  155,   4.360, 351.13, 70,E, 5.5884
  156,   4.370, 341.88, 70,E, 5.6213
  157,   4.380, 319.16, 70,E, 5.7031
  158,   4.390, 352.16, 70,E, 5.5847
  159,   4.400, 367.01, 70,E, 5.5322
  160,   4.410, 341.03, 70,E, 5.6244
  161,   4.420, 334.89, 70,E, 5.6464
  162,   4.430, 346.67, 70,E, 5.6042
  163,   4.440, 355.51, 70,E, 5.5728
  164,   4.450, 347.52, 70,E, 5.6012
  165,   4.460, 362.76, 70,E, 5.5472
  166,   4.470, 329.38, 70,E, 5.6662
  167,   4.480, 328.70, 70,E, 5.6686
  168,   4.490, 321.18, 70,E, 5.6958
  169,   4.500, 319.00, 70,E, 5.7037
  170,   4.510, 332.77, 70,E, 5.6540
  171,   4.520, 347.52, 70,E, 5.6012
  172,   4.530, 343.59, 70,E, 5.6152
  173,   4.540, 305.51, 70,E, 5.7529
  174,   4.550, 324.47, 70,E, 5.6839
  175,   4.560, 326.16, 70,E, 5.6778
  176,   4.570, 351.81, 70,E, 5.5859
  177,   4.580, 341.20, 70,E, 5.6238
  178,   4.590, 324.90, 70,E, 5.6824
  179,   4.600, 332.86, 70,E, 5.6537
  180,   4.610, 314.63, 70,E, 5.7196
  181,   4.620, 332.69, 70,E, 5.6543
  182,   4.630, 336.51, 70,E, 5.6406
  183,   4.640, 317.90, 70,E, 5.7077
  184,   4.650, 307.43, 70,E, 5.7458
  185,   4.660, 307.51, 70,E, 5.7455
  186,   4.670, 322.36, 70,E, 5.6915
  187,   4.680, 333.45, 70,E, 5.6516
  188,   4.690, 313.20, 70,E, 5.7248
  189,   4.700, 301.92, 70,E, 5.7660
  190,   4.710, 284.95, 70,E, 5.8286
  191,   4.720, 302.92, 70,E, 5.7623
  192,   4.730, 339.15, 70,E, 5.6311
  193,   4.740, 336.68, 70,E, 5.6400
  194,   4.750, 321.35, 70,E, 5.6952
  195,   4.760, 302.76, 70,E, 5.7629
  196,   4.770, 301.09, 70,E, 5.7690
  197,   4.780, 322.11, 70,E, 5.6924
  198,   4.790, 317.82, 70,E, 5.7080
  199,   4.800, 313.79, 70,E, 5.7227
  200,   4.810, 298.18, 70,E, 5.7797
  201,   4.820, 269.30, 70,E, 5.8868
  202,   4.830, 303.42, 70,E, 5.7605
  203,   4.840, 335.66, 70,E, 5.6436
  204,   4.850, 302.01, 70,E, 5.7657
  205,   4.860, 303.76, 70,E, 5.7593
  206,   4.870, 284.21, 70,E, 5.8313
  207,   4.880, 285.28, 70,E, 5.8273
  208,   4.890, 299.18, 70,E, 5.7761
  209,   4.900, 296.52, 70,E, 5.7858
  210,   4.910, 299.93, 70,E, 5.7733
  211,   4.920, 289.82, 70,E, 5.8105
  212,   4.930, 297.85, 70,E, 5.7809
  213,   4.940, 288.58, 70,E, 5.8151
  214,   4.950, 282.07, 70,E, 5.8392
  215,   4.960, 291.55, 70,E, 5.8041
  216,   4.970, 294.12, 70,E, 5.7947
  217,   4.980, 296.27, 70,E, 5.7867
  218,   4.990, 334.13, 70,E, 5.6491
  219,   5.000, 302.01, 70,E, 5.7657
  220,   5.010, 273.55, 70,E, 5.8710
  221,   5.020, 273.14, 70,E, 5.8725
  222,   5.030, 272.57, 70,E, 5.8746
  223,   5.040, 320.51, 70,E, 5.6982
  224,   5.050, 332.18, 70,E, 5.6561
  225,   5.060, 336.17, 70,E, 5.6418
  226,   5.070, 295.28, 70,E, 5.7904
  227,   5.080, 288.74, 70,E, 5.8145
  228,   5.090, 299.59, 70,E, 5.7745
  229,   5.100, 330.06, 70,E, 5.6638
  230,   5.110, 321.10, 70,E, 5.6961
  231,   5.120, 276.25, 70,E, 5.8609
  232,   5.130, 270.44, 70,E, 5.8826
  233,   5.140, 298.10, 70,E, 5.7800
  234,   5.150, 316.56, 70,E, 5.7126
  235,   5.160, 292.55, 70,E, 5.8005
  236,   5.170, 276.90, 70,E, 5.8585
  237,   5.180, 269.55, 70,E, 5.8859
  238,   5.190, 324.90, 70,E, 5.6824
  239,   5.200, 326.67, 70,E, 5.6760
  240,   5.210, 318.24, 70,E, 5.7065
  241,   5.220, 271.51, 70,E, 5.8786
  242,   5.230, 297.93, 70,E, 5.7806
  243,   5.240, 296.36, 70,E, 5.7864
  244,   5.250, 271.02, 70,E, 5.8804
  245,   5.260, 306.93, 70,E, 5.7477
  246,   5.270, 274.28, 70,E, 5.8682
  247,   5.280, 318.83, 70,E, 5.7043
  248,   5.290, 323.80, 70,E, 5.6863
  249,   5.300, 312.03, 70,E, 5.7291
  250,   5.310, 267.35, 70,E, 5.8942
  251,   5.320, 302.34, 70,E, 5.7645
  252,   5.330, 310.10, 70,E, 5.7361
  253,   5.340, 349.24, 70,E, 5.5951
  254,   5.350, 315.13, 70,E, 5.7178
  255,   5.360, 308.60, 70,E, 5.7416
  256,   5.370, 291.39, 70,E, 5.8047
  257,   5.380, 330.06, 70,E, 5.6638
  258,   5.390, 353.28, 70,E, 5.5807
  259,   5.400, 325.23, 70,E, 5.6812
  260,   5.410, 281.99, 70,E, 5.8395
  261,   5.420, 331.67, 70,E, 5.6580
  262,   5.430, 353.19, 70,E, 5.5811
  263,   5.440, 327.60, 70,E, 5.6726
