[SAMPLE PARAMETERS]
Time/Date of Scan,          07-Mar-2018   08:43:06
Study ID,                   WQA
Sample ID,                  TW-3-152-4
File Name,                  TW-3-152-4
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             57
Step Size,                        1
Sample Length,               165.00
Measured Length,             157.73
Sample Thickness,              2.26
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              379.40
Actual Density,              380.91
Early Wood Maximum Density,  424.84
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  229.35
Pos of EW Min Density,        69.49
Late Wood Maximum Density,   834.74
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.00
Pos of LW Min Density,       112.71
Avg % Late Wood in Sample,    21.45
Zero voltage,                  0.0604
Free air voltage,              7.4420
Mass Absorption Coefficient,   2.892299
Number of scanned data points,  16500
Number of used data points,     15401
[SAMPLE DATA]
    0,   3.990, 265.41, 57,E, 6.2567
    1,   4.000, 290.38, 57,E, 6.1554
    2,   4.010, 282.22, 57,E, 6.1884
    3,   4.020, 282.37, 57,E, 6.1877
    4,   4.030, 286.90, 57,E, 6.1694
    5,   4.040, 275.82, 57,E, 6.2143
    6,   4.050, 274.91, 57,E, 6.2180
    7,   4.060, 282.74, 57,E, 6.1862
    8,   4.070, 274.76, 57,E, 6.2186
    9,   4.080, 289.02, 57,E, 6.1609
   10,   4.090, 274.24, 57,E, 6.2207
   11,   4.100, 305.48, 57,E, 6.0950
   12,   4.110, 289.40, 57,E, 6.1594
   13,   4.120, 304.10, 57,E, 6.1005
   14,   4.130, 268.99, 57,E, 6.2421
   15,   4.140, 273.64, 57,E, 6.2231
   16,   4.150, 299.06, 57,E, 6.1206
   17,   4.160, 336.82, 57,E, 5.9714
   18,   4.170, 319.64, 57,E, 6.0388
   19,   4.180, 258.11, 57,E, 6.2866
   20,   4.190, 285.84, 57,E, 6.1737
   21,   4.200, 311.31, 57,E, 6.0718
   22,   4.210, 345.84, 57,E, 5.9363
   23,   4.220, 332.13, 57,E, 5.9897
   24,   4.230, 365.07, 57,E, 5.8621
   25,   4.240, 392.39, 57,E, 5.7584
   26,   4.250, 438.40, 56,L, 5.5878
   27,   4.260, 517.00, 56,L, 5.3079
   28,   4.270, 528.21, 56,L, 5.2692
   29,   4.280, 544.69, 56,L, 5.2127
   30,   4.290, 543.97, 56,L, 5.2151
   31,   4.300, 555.66, 56,L, 5.1755
   32,   4.310, 614.70, 56,L, 4.9796
   33,   4.320, 606.19, 56,L, 5.0073
   34,   4.330, 579.20, 56,L, 5.0964
   35,   4.340, 572.53, 56,L, 5.1187
   36,   4.350, 595.41, 56,L, 5.0427
   37,   4.360, 582.14, 56,L, 5.0867
   38,   4.370, 557.37, 56,L, 5.1697
   39,   4.380, 547.92, 56,L, 5.2017
   40,   4.390, 601.63, 56,L, 5.0223
   41,   4.400, 620.90, 56,L, 4.9594
   42,   4.410, 653.53, 56,L, 4.8547
   43,   4.420, 615.45, 56,L, 4.9771
   44,   4.430, 608.80, 56,L, 4.9988
   45,   4.440, 640.51, 56,L, 4.8962
   46,   4.450, 647.77, 56,L, 4.8730
   47,   4.460, 646.91, 56,L, 4.8758
   48,   4.470, 660.18, 56,L, 4.8337
   49,   4.480, 627.97, 56,L, 4.9365
   50,   4.490, 646.05, 56,L, 4.8785
   51,   4.500, 665.79, 56,L, 4.8160
   52,   4.510, 600.51, 56,L, 5.0259
   53,   4.520, 585.63, 56,L, 5.0751
   54,   4.530, 555.84, 56,L, 5.1749
   55,   4.540, 525.55, 56,L, 5.2783
   56,   4.550, 507.09, 56,L, 5.3424
   57,   4.560, 481.18, 56,L, 5.4337
   58,   4.570, 459.09, 56,L, 5.5127
   59,   4.580, 462.99, 56,L, 5.4987
   60,   4.590, 450.98, 56,L, 5.5420
   61,   4.600, 419.05, 56,E, 5.6589
   62,   4.610, 414.85, 56,E, 5.6744
   63,   4.620, 380.68, 56,E, 5.8026
   64,   4.630, 393.69, 56,E, 5.7535
   65,   4.640, 380.03, 56,E, 5.8051
   66,   4.650, 367.14, 56,E, 5.8542
   67,   4.660, 362.12, 56,E, 5.8734
   68,   4.670, 351.43, 56,E, 5.9146
   69,   4.680, 363.95, 56,E, 5.8664
   70,   4.690, 363.48, 56,E, 5.8682
   71,   4.700, 351.43, 56,E, 5.9146
   72,   4.710, 345.68, 56,E, 5.9369
   73,   4.720, 333.23, 56,E, 5.9854
   74,   4.730, 356.49, 56,E, 5.8951
   75,   4.740, 320.56, 56,E, 6.0352
   76,   4.750, 318.01, 56,E, 6.0452
   77,   4.760, 326.46, 56,E, 6.0120
   78,   4.770, 333.69, 56,E, 5.9836
   79,   4.780, 344.34, 56,E, 5.9421
   80,   4.790, 289.85, 56,E, 6.1575
   81,   4.800, 330.42, 56,E, 5.9964
   82,   4.810, 339.32, 56,E, 5.9616
   83,   4.820, 314.70, 56,E, 6.0583
   84,   4.830, 339.95, 56,E, 5.9592
   85,   4.840, 372.97, 56,E, 5.8319
   86,   4.850, 336.35, 56,E, 5.9732
   87,   4.860, 316.55, 56,E, 6.0510
   88,   4.870, 344.66, 56,E, 5.9409
   89,   4.880, 341.67, 56,E, 5.9525
   90,   4.890, 357.20, 56,E, 5.8923
   91,   4.900, 327.39, 56,E, 6.0083
   92,   4.910, 328.24, 56,E, 6.0049
   93,   4.920, 351.51, 56,E, 5.9143
   94,   4.930, 347.17, 56,E, 5.9311
   95,   4.940, 317.32, 56,E, 6.0480
   96,   4.950, 330.34, 56,E, 5.9967
   97,   4.960, 326.14, 56,E, 6.0132
   98,   4.970, 332.21, 56,E, 5.9894
   99,   4.980, 312.08, 56,E, 6.0687
  100,   4.990, 336.35, 56,E, 5.9732
  101,   5.000, 315.00, 56,E, 6.0571
  102,   5.010, 329.80, 56,E, 5.9988
  103,   5.020, 325.45, 56,E, 6.0159
  104,   5.030, 307.01, 56,E, 6.0889
  105,   5.040, 295.32, 56,E, 6.1356
  106,   5.050, 309.31, 56,E, 6.0797
  107,   5.060, 306.78, 56,E, 6.0898
  108,   5.070, 300.74, 56,E, 6.1139
  109,   5.080, 314.08, 56,E, 6.0608
  110,   5.090, 288.41, 56,E, 6.1633
  111,   5.100, 332.06, 56,E, 5.9900
  112,   5.110, 321.80, 56,E, 6.0303
  113,   5.120, 302.42, 56,E, 6.1072
  114,   5.130, 306.70, 56,E, 6.0901
  115,   5.140, 299.97, 56,E, 6.1169
  116,   5.150, 321.26, 56,E, 6.0324
  117,   5.160, 283.88, 56,E, 6.1816
  118,   5.170, 293.35, 56,E, 6.1435
  119,   5.180, 326.22, 56,E, 6.0129
  120,   5.190, 294.11, 56,E, 6.1404
  121,   5.200, 277.92, 56,E, 6.2057
  122,   5.210, 287.81, 56,E, 6.1658
  123,   5.220, 303.56, 56,E, 6.1026
  124,   5.230, 310.85, 56,E, 6.0736
  125,   5.240, 291.52, 56,E, 6.1508
  126,   5.250, 277.77, 56,E, 6.2064
  127,   5.260, 265.56, 56,E, 6.2561
  128,   5.270, 289.32, 56,E, 6.1597
  129,   5.280, 311.16, 56,E, 6.0724
  130,   5.290, 291.98, 56,E, 6.1490
  131,   5.300, 249.67, 56,E, 6.3214
  132,   5.310, 276.49, 56,E, 6.2115
  133,   5.320, 301.04, 56,E, 6.1127
  134,   5.330, 274.69, 56,E, 6.2189
  135,   5.340, 274.91, 56,E, 6.2180
  136,   5.350, 292.51, 56,E, 6.1469
  137,   5.360, 295.25, 56,E, 6.1359
  138,   5.370, 302.42, 56,E, 6.1072
  139,   5.380, 256.85, 56,E, 6.2918
  140,   5.390, 261.24, 56,E, 6.2738
  141,   5.400, 265.48, 56,E, 6.2564
  142,   5.410, 301.27, 56,E, 6.1118
  143,   5.420, 281.61, 56,E, 6.1908
  144,   5.430, 291.45, 56,E, 6.1511
  145,   5.440, 293.12, 56,E, 6.1444
  146,   5.450, 294.03, 56,E, 6.1407
  147,   5.460, 308.24, 56,E, 6.0840
  148,   5.470, 298.60, 56,E, 6.1224
  149,   5.480, 300.58, 56,E, 6.1145
  150,   5.490, 297.15, 56,E, 6.1282
  151,   5.500, 314.85, 56,E, 6.0577
  152,   5.510, 296.54, 56,E, 6.1307
  153,   5.520, 300.05, 56,E, 6.1166
  154,   5.530, 280.86, 56,E, 6.1938
  155,   5.540, 303.33, 56,E, 6.1035
  156,   5.550, 278.07, 56,E, 6.2051
  157,   5.560, 278.97, 56,E, 6.2015
  158,   5.570, 315.24, 56,E, 6.0562
  159,   5.580, 355.86, 56,E, 5.8975
  160,   5.590, 433.47, 56,L, 5.6058
  161,   5.600, 463.24, 55,L, 5.4977
  162,   5.610, 478.95, 55,L, 5.4416
  163,   5.620, 521.14, 55,L, 5.2936
  164,   5.630, 537.45, 55,L, 5.2374
  165,   5.640, 523.79, 55,L, 5.2844
  166,   5.650, 561.35, 55,L, 5.1563
  167,   5.660, 571.25, 55,L, 5.1230
  168,   5.670, 579.11, 55,L, 5.0967
  169,   5.680, 595.97, 55,L, 5.0409
  170,   5.690, 584.89, 55,L, 5.0775
  171,   5.700, 628.64, 55,L, 4.9344
  172,   5.710, 646.53, 55,L, 4.8770
  173,   5.720, 660.18, 55,L, 4.8337
  174,   5.730, 646.91, 55,L, 4.8758
  175,   5.740, 640.98, 55,L, 4.8947
  176,   5.750, 705.67, 55,L, 4.6921
  177,   5.760, 763.26, 55,L, 4.5187
  178,   5.770, 778.41, 55,L, 4.4742
  179,   5.780, 785.32, 55,L, 4.4540
  180,   5.790, 752.75, 55,L, 4.5499
  181,   5.800, 757.79, 55,L, 4.5349
  182,   5.810, 716.75, 55,L, 4.6582
  183,   5.820, 696.34, 55,L, 4.7208
  184,   5.830, 688.35, 55,L, 4.7455
  185,   5.840, 656.13, 55,L, 4.8465
  186,   5.850, 659.41, 55,L, 4.8361
  187,   5.860, 631.10, 55,L, 4.9265
  188,   5.870, 623.16, 55,L, 4.9521
  189,   5.880, 580.67, 55,L, 5.0916
  190,   5.890, 578.19, 55,L, 5.0998
  191,   5.900, 571.16, 55,L, 5.1233
  192,   5.910, 579.02, 55,L, 5.0970
  193,   5.920, 556.92, 55,L, 5.1712
