[SAMPLE PARAMETERS]
Time/Date of Scan,          03-Apr-2018   16:15:36
Study ID,                   TW
Sample ID,                  TW-14-212-5
File Name,                  TW-14-212-5
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             43
Step Size,                        1
Sample Length,               145.00
Measured Length,             131.11
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              423.20
Actual Density,              422.95
Early Wood Maximum Density,  449.96
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  259.42
Pos of EW Min Density,        31.41
Late Wood Maximum Density,   939.89
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.06
Pos of LW Min Density,        15.15
Avg % Late Wood in Sample,    22.19
Zero voltage,                  0.0439
Free air voltage,              6.8402
Mass Absorption Coefficient,   2.685620
Number of scanned data points,  13394
Number of used data points,     12497
[SAMPLE DATA]
    0,   5.960, 459.43, 43,L, 5.1917
    1,   5.970, 472.51, 43,L, 5.1511
    2,   5.980, 504.50, 43,L, 5.0531
    3,   5.990, 509.03, 43,L, 5.0394
    4,   6.000, 515.09, 43,L, 5.0211
    5,   6.010, 456.79, 43,L, 5.1999
    6,   6.020, 471.72, 43,L, 5.1535
    7,   6.030, 468.07, 43,L, 5.1648
    8,   6.040, 459.14, 43,L, 5.1926
    9,   6.050, 429.63, 43,E, 5.2853
   10,   6.060, 439.09, 43,E, 5.2554
   11,   6.070, 435.42, 43,E, 5.2670
   12,   6.080, 436.19, 43,E, 5.2646
   13,   6.090, 400.64, 43,E, 5.3781
   14,   6.100, 407.84, 43,E, 5.3549
   15,   6.110, 390.56, 43,E, 5.4108
   16,   6.120, 359.93, 43,E, 5.5112
   17,   6.130, 378.29, 43,E, 5.4507
   18,   6.140, 376.06, 43,E, 5.4581
   19,   6.150, 406.71, 43,E, 5.3586
   20,   6.160, 378.39, 43,E, 5.4504
   21,   6.170, 426.65, 43,E, 5.2948
   22,   6.180, 411.08, 43,E, 5.3445
   23,   6.190, 404.71, 43,E, 5.3650
   24,   6.200, 424.83, 43,E, 5.3006
   25,   6.210, 425.41, 43,E, 5.2988
   26,   6.220, 390.56, 43,E, 5.4108
   27,   6.230, 396.40, 43,E, 5.3918
   28,   6.240, 401.87, 43,E, 5.3741
   29,   6.250, 414.50, 43,E, 5.3336
   30,   6.260, 390.93, 43,E, 5.4095
   31,   6.270, 403.96, 43,E, 5.3674
   32,   6.280, 375.50, 43,E, 5.4599
   33,   6.290, 415.08, 43,E, 5.3317
   34,   6.300, 374.38, 43,E, 5.4636
   35,   6.310, 384.74, 43,E, 5.4297
   36,   6.320, 391.22, 43,E, 5.4086
   37,   6.330, 390.18, 43,E, 5.4120
   38,   6.340, 365.38, 43,E, 5.4932
   39,   6.350, 370.20, 43,E, 5.4773
   40,   6.360, 353.30, 43,E, 5.5331
   41,   6.370, 346.70, 43,E, 5.5551
   42,   6.380, 345.69, 43,E, 5.5585
   43,   6.390, 339.66, 43,E, 5.5786
   44,   6.400, 346.88, 43,E, 5.5545
   45,   6.410, 341.85, 43,E, 5.5713
   46,   6.420, 351.83, 43,E, 5.5380
   47,   6.430, 330.12, 43,E, 5.6107
   48,   6.440, 339.94, 43,E, 5.5777
   49,   6.450, 330.21, 43,E, 5.6104
   50,   6.460, 326.14, 43,E, 5.6241
   51,   6.470, 346.70, 43,E, 5.5551
   52,   6.480, 337.48, 43,E, 5.5859
   53,   6.490, 328.31, 43,E, 5.6168
   54,   6.500, 341.40, 43,E, 5.5728
   55,   6.510, 347.98, 43,E, 5.5508
   56,   6.520, 358.91, 43,E, 5.5145
   57,   6.530, 325.60, 43,E, 5.6259
   58,   6.540, 314.79, 43,E, 5.6625
   59,   6.550, 340.85, 43,E, 5.5746
   60,   6.560, 330.66, 43,E, 5.6088
   61,   6.570, 345.96, 43,E, 5.5576
   62,   6.580, 320.09, 43,E, 5.6445
   63,   6.590, 335.48, 43,E, 5.5927
   64,   6.600, 353.94, 43,E, 5.5310
   65,   6.610, 355.05, 43,E, 5.5273
   66,   6.620, 331.21, 43,E, 5.6070
   67,   6.630, 331.48, 43,E, 5.6061
   68,   6.640, 329.76, 43,E, 5.6119
   69,   6.650, 346.42, 43,E, 5.5560
   70,   6.660, 364.27, 43,E, 5.4968
   71,   6.670, 363.99, 43,E, 5.4977
   72,   6.680, 350.73, 43,E, 5.5417
   73,   6.690, 301.19, 43,E, 5.7089
   74,   6.700, 332.12, 43,E, 5.6039
   75,   6.710, 444.61, 43,E, 5.2380
   76,   6.720, 550.40, 42,L, 4.9158
   77,   6.730, 627.02, 42,L, 4.6948
   78,   6.740, 654.09, 42,L, 4.6191
   79,   6.750, 668.02, 42,L, 4.5807
   80,   6.760, 746.89, 42,L, 4.3689
   81,   6.770, 803.82, 42,L, 4.2221
   82,   6.780, 848.49, 42,L, 4.1104
   83,   6.790, 843.67, 42,L, 4.1223
   84,   6.800, 862.15, 42,L, 4.0768
   85,   6.810, 873.16, 42,L, 4.0500
   86,   6.820, 872.91, 42,L, 4.0506
   87,   6.830, 865.52, 42,L, 4.0686
   88,   6.840, 841.21, 42,L, 4.1284
   89,   6.850, 838.13, 42,L, 4.1360
   90,   6.860, 812.27, 42,L, 4.2007
   91,   6.870, 806.84, 42,L, 4.2145
   92,   6.880, 787.29, 42,L, 4.2642
   93,   6.890, 723.66, 42,L, 4.4302
   94,   6.900, 676.59, 42,L, 4.5572
   95,   6.910, 655.63, 42,L, 4.6149
   96,   6.920, 656.63, 42,L, 4.6121
   97,   6.930, 608.39, 42,L, 4.7476
   98,   6.940, 603.68, 42,L, 4.7610
   99,   6.950, 584.67, 42,L, 4.8157
  100,   6.960, 547.09, 42,L, 4.9255
  101,   6.970, 521.18, 42,L, 5.0027
  102,   6.980, 525.66, 42,L, 4.9893
  103,   6.990, 509.74, 42,L, 5.0372
  104,   7.000, 465.91, 42,L, 5.1715
  105,   7.010, 465.71, 42,L, 5.1721
  106,   7.020, 449.08, 42,E, 5.2240
  107,   7.030, 446.16, 42,E, 5.2332
  108,   7.040, 438.70, 42,E, 5.2567
  109,   7.050, 440.73, 42,E, 5.2502
  110,   7.060, 411.74, 42,E, 5.3424
  111,   7.070, 437.35, 42,E, 5.2609
  112,   7.080, 422.63, 42,E, 5.3076
  113,   7.090, 423.58, 42,E, 5.3046
  114,   7.100, 429.92, 42,E, 5.2844
  115,   7.110, 473.20, 42,L, 5.1489
  116,   7.120, 488.47, 42,L, 5.1019
  117,   7.130, 528.31, 42,L, 4.9814
  118,   7.140, 525.15, 42,L, 4.9908
  119,   7.150, 515.20, 42,L, 5.0208
  120,   7.160, 510.04, 42,L, 5.0363
  121,   7.170, 497.67, 42,L, 5.0739
  122,   7.180, 510.14, 42,L, 5.0360
  123,   7.190, 552.37, 42,L, 4.9100
  124,   7.200, 504.70, 42,L, 5.0525
  125,   7.210, 507.21, 42,L, 5.0449
  126,   7.220, 472.41, 42,L, 5.1514
  127,   7.230, 481.81, 42,L, 5.1224
  128,   7.240, 473.10, 42,L, 5.1492
  129,   7.250, 450.06, 42,L, 5.2209
  130,   7.260, 422.72, 42,E, 5.3073
  131,   7.270, 438.31, 42,E, 5.2579
  132,   7.280, 420.81, 42,E, 5.3134
  133,   7.290, 444.13, 42,E, 5.2396
  134,   7.300, 406.04, 42,E, 5.3607
  135,   7.310, 430.02, 42,E, 5.2841
  136,   7.320, 421.09, 42,E, 5.3125
  137,   7.330, 420.52, 42,E, 5.3143
  138,   7.340, 431.17, 42,E, 5.2805
  139,   7.350, 404.71, 42,E, 5.3650
  140,   7.360, 408.98, 42,E, 5.3513
  141,   7.370, 418.80, 42,E, 5.3198
  142,   7.380, 401.49, 42,E, 5.3754
  143,   7.390, 401.97, 42,E, 5.3738
  144,   7.400, 397.62, 42,E, 5.3879
  145,   7.410, 365.47, 42,E, 5.4929
  146,   7.420, 392.06, 42,E, 5.4059
  147,   7.430, 404.81, 42,E, 5.3647
  148,   7.440, 382.78, 42,E, 5.4361
  149,   7.450, 373.45, 42,E, 5.4666
  150,   7.460, 380.82, 42,E, 5.4425
  151,   7.470, 404.33, 42,E, 5.3662
  152,   7.480, 384.09, 42,E, 5.4318
  153,   7.490, 399.70, 42,E, 5.3812
  154,   7.500, 384.65, 42,E, 5.4300
  155,   7.510, 400.27, 42,E, 5.3793
  156,   7.520, 379.51, 42,E, 5.4468
  157,   7.530, 385.87, 42,E, 5.4260
  158,   7.540, 364.18, 42,E, 5.4971
  159,   7.550, 363.62, 42,E, 5.4990
  160,   7.560, 363.34, 42,E, 5.4999
  161,   7.570, 363.25, 42,E, 5.5002
  162,   7.580, 361.77, 42,E, 5.5051
  163,   7.590, 376.34, 42,E, 5.4572
  164,   7.600, 351.74, 42,E, 5.5383
  165,   7.610, 377.18, 42,E, 5.4544
  166,   7.620, 362.88, 42,E, 5.5014
  167,   7.630, 353.02, 42,E, 5.5341
  168,   7.640, 343.40, 42,E, 5.5661
  169,   7.650, 366.95, 42,E, 5.4880
  170,   7.660, 339.21, 42,E, 5.5801
  171,   7.670, 303.96, 42,E, 5.6995
  172,   7.680, 381.75, 42,E, 5.4395
  173,   7.690, 362.14, 42,E, 5.5038
  174,   7.700, 352.93, 42,E, 5.5344
  175,   7.710, 338.84, 42,E, 5.5814
  176,   7.720, 372.71, 42,E, 5.4691
  177,   7.730, 379.32, 42,E, 5.4474
  178,   7.740, 382.40, 42,E, 5.4373
  179,   7.750, 359.19, 42,E, 5.5136
  180,   7.760, 369.64, 42,E, 5.4791
  181,   7.770, 346.33, 42,E, 5.5563
  182,   7.780, 405.66, 42,E, 5.3619
  183,   7.790, 374.01, 42,E, 5.4648
  184,   7.800, 371.41, 42,E, 5.4733
  185,   7.810, 351.00, 42,E, 5.5408
  186,   7.820, 333.84, 42,E, 5.5981
  187,   7.830, 363.07, 42,E, 5.5008
