[SAMPLE PARAMETERS]
Time/Date of Scan,          17-Mar-2018   12:41:16
Study ID,                   WQA
Sample ID,                  TW-6-278-4
File Name,                  TW-6-278-4
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           3
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             57
Step Size,                        1
Sample Length,               145.00
Measured Length,             129.40
Sample Thickness,              2.25
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              412.80
Actual Density,              412.81
Early Wood Maximum Density,  424.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  261.68
Pos of EW Min Density,        68.33
Late Wood Maximum Density,   879.06
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.01
Pos of LW Min Density,        52.29
Avg % Late Wood in Sample,    26.90
Zero voltage,                  0.0482
Free air voltage,              7.0709
Mass Absorption Coefficient,   2.918860
Number of scanned data points,  13363
Number of used data points,     12831
[SAMPLE DATA]
    0,   3.320, 290.62, 57,E, 5.8398
    1,   3.330, 308.27, 57,E, 5.7724
    2,   3.340, 299.06, 57,E, 5.8075
    3,   3.350, 285.78, 57,E, 5.8585
    4,   3.360, 301.62, 57,E, 5.7977
    5,   3.370, 305.54, 57,E, 5.7828
    6,   3.380, 288.48, 57,E, 5.8481
    7,   3.390, 304.66, 57,E, 5.7861
    8,   3.400, 314.14, 57,E, 5.7501
    9,   3.410, 290.70, 57,E, 5.8395
   10,   3.420, 302.66, 57,E, 5.7938
   11,   3.430, 307.14, 57,E, 5.7767
   12,   3.440, 322.71, 57,E, 5.7178
   13,   3.450, 304.34, 57,E, 5.7874
   14,   3.460, 313.50, 57,E, 5.7526
   15,   3.470, 311.32, 57,E, 5.7608
   16,   3.480, 308.75, 57,E, 5.7706
   17,   3.490, 318.34, 57,E, 5.7343
   18,   3.500, 328.40, 57,E, 5.6964
   19,   3.510, 326.94, 57,E, 5.7019
   20,   3.520, 320.93, 57,E, 5.7245
   21,   3.530, 333.78, 57,E, 5.6763
   22,   3.540, 342.63, 57,E, 5.6433
   23,   3.550, 343.29, 57,E, 5.6409
   24,   3.560, 372.42, 57,E, 5.5338
   25,   3.570, 375.60, 57,E, 5.5222
   26,   3.580, 431.01, 57,L, 5.3244
   27,   3.590, 413.35, 57,E, 5.3867
   28,   3.600, 442.46, 56,L, 5.2844
   29,   3.610, 466.51, 56,L, 5.2014
   30,   3.620, 464.11, 56,L, 5.2097
   31,   3.630, 481.02, 56,L, 5.1520
   32,   3.640, 489.60, 56,L, 5.1230
   33,   3.650, 494.58, 56,L, 5.1062
   34,   3.660, 513.31, 56,L, 5.0436
   35,   3.670, 537.96, 56,L, 4.9625
   36,   3.680, 523.36, 56,L, 5.0104
   37,   3.690, 548.93, 56,L, 4.9268
   38,   3.700, 568.54, 56,L, 4.8636
   39,   3.710, 547.62, 56,L, 4.9310
   40,   3.720, 544.33, 56,L, 4.9417
   41,   3.730, 564.35, 56,L, 4.8770
   42,   3.740, 562.64, 56,L, 4.8825
   43,   3.750, 556.48, 56,L, 4.9023
   44,   3.760, 561.03, 56,L, 4.8877
   45,   3.770, 584.45, 56,L, 4.8129
   46,   3.780, 597.41, 56,L, 4.7720
   47,   3.790, 587.92, 56,L, 4.8019
   48,   3.800, 561.50, 56,L, 4.8862
   49,   3.810, 567.97, 56,L, 4.8654
   50,   3.820, 570.35, 56,L, 4.8578
   51,   3.830, 576.38, 56,L, 4.8386
   52,   3.840, 570.16, 56,L, 4.8584
   53,   3.850, 561.79, 56,L, 4.8853
   54,   3.860, 576.57, 56,L, 4.8380
   55,   3.870, 601.11, 56,L, 4.7604
   56,   3.880, 573.60, 56,L, 4.8474
   57,   3.890, 571.98, 56,L, 4.8526
   58,   3.900, 584.45, 56,L, 4.8129
   59,   3.910, 574.75, 56,L, 4.8438
   60,   3.920, 580.50, 56,L, 4.8254
   61,   3.930, 588.69, 56,L, 4.7995
   62,   3.940, 586.57, 56,L, 4.8062
   63,   3.950, 577.05, 56,L, 4.8364
   64,   3.960, 587.44, 56,L, 4.8035
   65,   3.970, 570.26, 56,L, 4.8581
   66,   3.980, 564.83, 56,L, 4.8755
   67,   3.990, 556.77, 56,L, 4.9014
   68,   4.000, 575.32, 56,L, 4.8419
   69,   4.010, 542.83, 56,L, 4.9466
   70,   4.020, 556.20, 56,L, 4.9033
   71,   4.030, 547.43, 56,L, 4.9316
   72,   4.040, 575.04, 56,L, 4.8428
   73,   4.050, 577.34, 56,L, 4.8355
   74,   4.060, 545.17, 56,L, 4.9390
   75,   4.070, 539.55, 56,L, 4.9573
   76,   4.080, 535.72, 56,L, 4.9698
   77,   4.090, 532.27, 56,L, 4.9811
   78,   4.100, 540.49, 56,L, 4.9542
   79,   4.110, 565.02, 56,L, 4.8749
   80,   4.120, 551.48, 56,L, 4.9185
   81,   4.130, 549.50, 56,L, 4.9249
   82,   4.140, 512.76, 56,L, 5.0455
   83,   4.150, 519.85, 56,L, 5.0220
   84,   4.160, 527.26, 56,L, 4.9976
   85,   4.170, 507.62, 56,L, 5.0626
   86,   4.180, 483.36, 56,L, 5.1440
   87,   4.190, 474.29, 56,L, 5.1749
   88,   4.200, 443.42, 56,L, 5.2811
   89,   4.210, 441.93, 56,L, 5.2863
   90,   4.220, 465.98, 56,L, 5.2032
   91,   4.230, 474.11, 56,L, 5.1755
   92,   4.240, 444.39, 56,L, 5.2777
   93,   4.250, 440.62, 56,L, 5.2908
   94,   4.260, 430.22, 56,L, 5.3271
   95,   4.270, 433.62, 56,L, 5.3152
   96,   4.280, 430.22, 56,L, 5.3271
   97,   4.290, 436.33, 56,L, 5.3058
   98,   4.300, 407.42, 56,E, 5.4077
   99,   4.310, 423.10, 56,E, 5.3522
  100,   4.320, 423.71, 56,E, 5.3500
  101,   4.330, 409.56, 56,E, 5.4001
  102,   4.340, 415.24, 56,E, 5.3799
  103,   4.350, 401.69, 56,E, 5.4282
  104,   4.360, 434.58, 56,L, 5.3119
  105,   4.370, 409.91, 56,E, 5.3989
  106,   4.380, 387.57, 56,E, 5.4788
  107,   4.390, 413.52, 56,E, 5.3860
  108,   4.400, 410.85, 56,E, 5.3955
  109,   4.410, 391.64, 56,E, 5.4642
  110,   4.420, 401.77, 56,E, 5.4279
  111,   4.430, 390.20, 56,E, 5.4694
  112,   4.440, 390.45, 56,E, 5.4684
  113,   4.450, 380.40, 56,E, 5.5048
  114,   4.460, 385.37, 56,E, 5.4868
  115,   4.470, 370.74, 56,E, 5.5399
  116,   4.480, 382.92, 56,E, 5.4956
  117,   4.490, 388.76, 56,E, 5.4745
  118,   4.500, 355.67, 56,E, 5.5951
  119,   4.510, 371.33, 56,E, 5.5377
  120,   4.520, 382.42, 56,E, 5.4974
  121,   4.530, 370.49, 56,E, 5.5408
  122,   4.540, 378.54, 56,E, 5.5115
  123,   4.550, 372.67, 56,E, 5.5328
  124,   4.560, 375.10, 56,E, 5.5240
  125,   4.570, 391.64, 56,E, 5.4642
  126,   4.580, 381.24, 56,E, 5.5017
  127,   4.590, 365.56, 56,E, 5.5588
  128,   4.600, 360.15, 56,E, 5.5786
  129,   4.610, 374.43, 56,E, 5.5264
  130,   4.620, 392.66, 56,E, 5.4605
  131,   4.630, 384.11, 56,E, 5.4913
  132,   4.640, 359.73, 56,E, 5.5801
  133,   4.650, 368.15, 56,E, 5.5493
  134,   4.660, 374.51, 56,E, 5.5261
  135,   4.670, 365.89, 56,E, 5.5576
  136,   4.680, 379.39, 56,E, 5.5084
  137,   4.690, 382.25, 56,E, 5.4980
  138,   4.700, 366.06, 56,E, 5.5569
  139,   4.710, 357.91, 56,E, 5.5869
  140,   4.720, 373.25, 56,E, 5.5307
  141,   4.730, 366.81, 56,E, 5.5542
  142,   4.740, 362.14, 56,E, 5.5713
  143,   4.750, 340.58, 56,E, 5.6509
  144,   4.760, 354.42, 56,E, 5.5997
  145,   4.770, 347.81, 56,E, 5.6241
  146,   4.780, 337.95, 56,E, 5.6607
  147,   4.790, 364.73, 56,E, 5.5618
  148,   4.800, 350.46, 56,E, 5.6143
  149,   4.810, 349.71, 56,E, 5.6171
  150,   4.820, 358.57, 56,E, 5.5844
  151,   4.830, 367.90, 56,E, 5.5502
  152,   4.840, 366.73, 56,E, 5.5545
  153,   4.850, 366.48, 56,E, 5.5554
  154,   4.860, 358.40, 56,E, 5.5850
  155,   4.870, 341.56, 56,E, 5.6473
  156,   4.880, 346.66, 56,E, 5.6284
  157,   4.890, 376.36, 56,E, 5.5194
  158,   4.900, 393.08, 56,E, 5.4590
  159,   4.910, 389.94, 56,E, 5.4703
  160,   4.920, 415.33, 56,E, 5.3796
  161,   4.930, 408.53, 56,E, 5.4037
  162,   4.940, 455.41, 55,L, 5.2396
  163,   4.950, 467.40, 55,L, 5.1984
  164,   4.960, 480.21, 55,L, 5.1547
  165,   4.970, 484.45, 55,L, 5.1404
  166,   4.980, 510.74, 55,L, 5.0522
  167,   4.990, 516.81, 55,L, 5.0320
  168,   5.000, 504.88, 55,L, 5.0717
  169,   5.010, 533.02, 55,L, 4.9786
  170,   5.020, 565.11, 55,L, 4.8746
  171,   5.030, 553.55, 55,L, 4.9118
  172,   5.040, 565.40, 55,L, 4.8737
  173,   5.050, 581.18, 55,L, 4.8233
  174,   5.060, 582.52, 55,L, 4.8190
  175,   5.070, 592.56, 55,L, 4.7873
  176,   5.080, 607.26, 55,L, 4.7412
  177,   5.090, 582.33, 55,L, 4.8196
  178,   5.100, 588.11, 55,L, 4.8013
  179,   5.110, 615.99, 55,L, 4.7141
  180,   5.120, 610.10, 55,L, 4.7324
  181,   5.130, 618.25, 55,L, 4.7070
  182,   5.140, 607.75, 55,L, 4.7397
  183,   5.150, 601.79, 55,L, 4.7583
  184,   5.160, 600.43, 55,L, 4.7626
  185,   5.170, 604.23, 55,L, 4.7507
  186,   5.180, 609.80, 55,L, 4.7333
  187,   5.190, 572.93, 55,L, 4.8495
  188,   5.200, 579.83, 55,L, 4.8276
  189,   5.210, 581.27, 55,L, 4.8230
  190,   5.220, 560.65, 55,L, 4.8889
  191,   5.230, 567.49, 55,L, 4.8669
  192,   5.240, 575.04, 55,L, 4.8428
  193,   5.250, 574.65, 55,L, 4.8441
  194,   5.260, 549.50, 55,L, 4.9249
  195,   5.270, 587.92, 55,L, 4.8019
  196,   5.280, 563.88, 55,L, 4.8785
  197,   5.290, 549.97, 55,L, 4.9234
  198,   5.300, 559.13, 55,L, 4.8938
  199,   5.310, 559.23, 55,L, 4.8935
  200,   5.320, 554.40, 55,L, 4.9091
  201,   5.330, 538.62, 55,L, 4.9603
  202,   5.340, 505.33, 55,L, 5.0702
  203,   5.350, 539.36, 55,L, 4.9579
  204,   5.360, 522.81, 55,L, 5.0122
  205,   5.370, 498.40, 55,L, 5.0934
  206,   5.380, 520.50, 55,L, 5.0198
  207,   5.390, 498.67, 55,L, 5.0925
  208,   5.400, 519.58, 55,L, 5.0229
  209,   5.410, 472.32, 55,L, 5.1816
  210,   5.420, 478.59, 55,L, 5.1602
  211,   5.430, 501.04, 55,L, 5.0845
  212,   5.440, 489.69, 55,L, 5.1227
  213,   5.450, 465.89, 55,L, 5.2036
  214,   5.460, 458.95, 55,L, 5.2274
  215,   5.470, 442.20, 55,L, 5.2853
  216,   5.480, 456.12, 55,L, 5.2371
  217,   5.490, 459.31, 55,L, 5.2261
  218,   5.500, 439.48, 55,L, 5.2948
  219,   5.510, 425.88, 55,L, 5.3424
  220,   5.520, 440.97, 55,L, 5.2896
  221,   5.530, 441.93, 55,L, 5.2863
  222,   5.540, 425.44, 55,L, 5.3439
  223,   5.550, 437.90, 55,L, 5.3003
  224,   5.560, 395.55, 55,E, 5.4501
  225,   5.570, 410.59, 55,E, 5.3964
  226,   5.580, 428.14, 55,L, 5.3345
  227,   5.590, 376.19, 55,E, 5.5200
  228,   5.600, 414.12, 55,E, 5.3839
  229,   5.610, 376.19, 55,E, 5.5200
  230,   5.620, 380.82, 55,E, 5.5032
  231,   5.630, 389.77, 55,E, 5.4709
  232,   5.640, 326.77, 55,E, 5.7025
  233,   5.650, 377.45, 55,E, 5.5154
  234,   5.660, 371.33, 55,E, 5.5377
  235,   5.670, 370.66, 55,E, 5.5402
  236,   5.680, 369.23, 55,E, 5.5453
  237,   5.690, 385.88, 55,E, 5.4849
  238,   5.700, 337.71, 55,E, 5.6616
  239,   5.710, 364.81, 55,E, 5.5615
  240,   5.720, 325.64, 55,E, 5.7068
  241,   5.730, 336.81, 55,E, 5.6650
  242,   5.740, 336.73, 55,E, 5.6653
  243,   5.750, 325.39, 55,E, 5.7077
  244,   5.760, 352.36, 55,E, 5.6073
  245,   5.770, 347.81, 55,E, 5.6241
  246,   5.780, 336.07, 55,E, 5.6677
  247,   5.790, 335.58, 55,E, 5.6696
  248,   5.800, 355.50, 55,E, 5.5957
  249,   5.810, 331.17, 55,E, 5.6860
  250,   5.820, 329.62, 55,E, 5.6918
  251,   5.830, 345.26, 55,E, 5.6335
  252,   5.840, 318.67, 55,E, 5.7330
  253,   5.850, 324.82, 55,E, 5.7098
  254,   5.860, 316.81, 55,E, 5.7401
  255,   5.870, 328.08, 55,E, 5.6976
  256,   5.880, 323.44, 55,E, 5.7150
  257,   5.890, 324.82, 55,E, 5.7098
  258,   5.900, 305.22, 55,E, 5.7840
  259,   5.910, 321.74, 55,E, 5.7214
  260,   5.920, 310.68, 55,E, 5.7632
  261,   5.930, 324.74, 55,E, 5.7101
  262,   5.940, 316.48, 55,E, 5.7413
  263,   5.950, 290.86, 55,E, 5.8389
  264,   5.960, 317.45, 55,E, 5.7376
  265,   5.970, 318.50, 55,E, 5.7336
  266,   5.980, 309.71, 55,E, 5.7669
  267,   5.990, 311.32, 55,E, 5.7608
  268,   6.000, 319.88, 55,E, 5.7285
  269,   6.010, 318.34, 55,E, 5.7343
  270,   6.020, 295.23, 55,E, 5.8221
  271,   6.030, 305.94, 55,E, 5.7813
  272,   6.040, 313.34, 55,E, 5.7532
  273,   6.050, 313.18, 55,E, 5.7538
  274,   6.060, 310.44, 55,E, 5.7642
  275,   6.070, 296.19, 55,E, 5.8185
  276,   6.080, 307.22, 55,E, 5.7764
  277,   6.090, 308.27, 55,E, 5.7724
  278,   6.100, 304.34, 55,E, 5.7874
  279,   6.110, 306.18, 55,E, 5.7803
  280,   6.120, 314.47, 55,E, 5.7489
  281,   6.130, 288.32, 55,E, 5.8487
  282,   6.140, 316.08, 55,E, 5.7428
  283,   6.150, 302.74, 55,E, 5.7935
  284,   6.160, 312.77, 55,E, 5.7553
  285,   6.170, 301.70, 55,E, 5.7974
  286,   6.180, 288.24, 55,E, 5.8490
  287,   6.190, 285.07, 55,E, 5.8612
  288,   6.200, 303.22, 55,E, 5.7916
  289,   6.210, 305.86, 55,E, 5.7816
  290,   6.220, 289.83, 55,E, 5.8429
  291,   6.230, 302.18, 55,E, 5.7956
  292,   6.240, 292.37, 55,E, 5.8331
  293,   6.250, 310.36, 55,E, 5.7645
  294,   6.260, 304.98, 55,E, 5.7849
  295,   6.270, 308.51, 55,E, 5.7715
  296,   6.280, 301.78, 55,E, 5.7971
  297,   6.290, 316.56, 55,E, 5.7410
  298,   6.300, 329.95, 55,E, 5.6906
  299,   6.310, 294.91, 55,E, 5.8234
  300,   6.320, 296.98, 55,E, 5.8154
  301,   6.330, 306.34, 55,E, 5.7797
  302,   6.340, 301.54, 55,E, 5.7980
  303,   6.350, 300.82, 55,E, 5.8008
  304,   6.360, 313.82, 55,E, 5.7513
  305,   6.370, 312.45, 55,E, 5.7565
  306,   6.380, 312.53, 55,E, 5.7562
  307,   6.390, 304.42, 55,E, 5.7870
  308,   6.400, 334.52, 55,E, 5.6735
  309,   6.410, 318.26, 55,E, 5.7346
  310,   6.420, 322.47, 55,E, 5.7187
  311,   6.430, 302.98, 55,E, 5.7925
  312,   6.440, 317.78, 55,E, 5.7364
  313,   6.450, 358.07, 55,E, 5.5862
  314,   6.460, 362.39, 55,E, 5.5704
  315,   6.470, 391.98, 55,E, 5.4630
  316,   6.480, 434.41, 54,L, 5.3125
  317,   6.490, 429.09, 54,L, 5.3311
  318,   6.500, 443.86, 54,L, 5.2795
  319,   6.510, 460.20, 54,L, 5.2231
  320,   6.520, 474.02, 54,L, 5.1758
  321,   6.530, 468.65, 54,L, 5.1941
  322,   6.540, 499.31, 54,L, 5.0903
  323,   6.550, 507.16, 54,L, 5.0641
  324,   6.560, 510.28, 54,L, 5.0537
  325,   6.570, 508.63, 54,L, 5.0592
  326,   6.580, 553.36, 54,L, 4.9124
  327,   6.590, 547.99, 54,L, 4.9298
  328,   6.600, 581.18, 54,L, 4.8233
  329,   6.610, 550.91, 54,L, 4.9203
  330,   6.620, 563.02, 54,L, 4.8813
  331,   6.630, 583.87, 54,L, 4.8148
  332,   6.640, 592.76, 54,L, 4.7867
  333,   6.650, 563.59, 54,L, 4.8795
  334,   6.660, 574.94, 54,L, 4.8431
  335,   6.670, 558.56, 54,L, 4.8956
  336,   6.680, 571.98, 54,L, 4.8526
  337,   6.690, 583.97, 54,L, 4.8145
  338,   6.700, 562.55, 54,L, 4.8828
  339,   6.710, 550.06, 54,L, 4.9231
  340,   6.720, 562.93, 54,L, 4.8816
  341,   6.730, 564.92, 54,L, 4.8752
  342,   6.740, 580.50, 54,L, 4.8254
  343,   6.750, 581.56, 54,L, 4.8221
  344,   6.760, 538.43, 54,L, 4.9609
  345,   6.770, 541.61, 54,L, 4.9506
  346,   6.780, 557.71, 54,L, 4.8984
  347,   6.790, 549.40, 54,L, 4.9252
  348,   6.800, 547.62, 54,L, 4.9310
  349,   6.810, 519.11, 54,L, 5.0244
  350,   6.820, 522.25, 54,L, 5.0140
  351,   6.830, 545.17, 54,L, 4.9390
  352,   6.840, 546.68, 54,L, 4.9341
  353,   6.850, 534.04, 54,L, 4.9753
  354,   6.860, 576.67, 54,L, 4.8376
  355,   6.870, 534.14, 54,L, 4.9750
  356,   6.880, 549.78, 54,L, 4.9240
  357,   6.890, 534.98, 54,L, 4.9722
  358,   6.900, 540.58, 54,L, 4.9539
  359,   6.910, 562.07, 54,L, 4.8843
  360,   6.920, 533.39, 54,L, 4.9774
  361,   6.930, 524.66, 54,L, 5.0061
  362,   6.940, 506.52, 54,L, 5.0662
  363,   6.950, 506.52, 54,L, 5.0662
  364,   6.960, 493.49, 54,L, 5.1099
  365,   6.970, 479.67, 54,L, 5.1566
  366,   6.980, 467.32, 54,L, 5.1987
  367,   6.990, 456.74, 54,L, 5.2350
  368,   7.000, 454.35, 54,L, 5.2432
  369,   7.010, 478.41, 54,L, 5.1608
  370,   7.020, 440.88, 54,L, 5.2899
  371,   7.030, 448.70, 54,L, 5.2628
  372,   7.040, 441.84, 54,L, 5.2866
  373,   7.050, 440.70, 54,L, 5.2905
  374,   7.060, 420.42, 54,E, 5.3616
  375,   7.070, 422.76, 54,E, 5.3534
  376,   7.080, 435.28, 54,L, 5.3094
  377,   7.090, 425.71, 54,L, 5.3430
  378,   7.100, 407.42, 54,E, 5.4077
  379,   7.110, 431.70, 54,L, 5.3220
  380,   7.120, 422.84, 54,E, 5.3531
  381,   7.130, 418.35, 54,E, 5.3690
  382,   7.140, 424.32, 54,E, 5.3479
  383,   7.150, 406.48, 54,E, 5.4111
  384,   7.160, 411.54, 54,E, 5.3931
  385,   7.170, 430.92, 54,L, 5.3247
  386,   7.180, 387.66, 54,E, 5.4785
  387,   7.190, 370.41, 54,E, 5.5411
  388,   7.200, 385.12, 54,E, 5.4877
  389,   7.210, 372.83, 54,E, 5.5322
  390,   7.220, 370.74, 54,E, 5.5399
  391,   7.230, 385.97, 54,E, 5.4846
  392,   7.240, 397.34, 54,E, 5.4437
  393,   7.250, 366.23, 54,E, 5.5563
  394,   7.260, 367.73, 54,E, 5.5508
  395,   7.270, 386.81, 54,E, 5.4816
  396,   7.280, 377.70, 54,E, 5.5145
  397,   7.290, 377.70, 54,E, 5.5145
  398,   7.300, 348.56, 54,E, 5.6213
  399,   7.310, 367.65, 54,E, 5.5511
  400,   7.320, 374.60, 54,E, 5.5258
  401,   7.330, 374.26, 54,E, 5.5270
  402,   7.340, 392.40, 54,E, 5.4614
  403,   7.350, 383.01, 54,E, 5.4953
  404,   7.360, 374.34, 54,E, 5.5267
  405,   7.370, 362.14, 54,E, 5.5713
  406,   7.380, 366.98, 54,E, 5.5536
  407,   7.390, 359.65, 54,E, 5.5804
  408,   7.400, 359.23, 54,E, 5.5820
  409,   7.410, 366.06, 54,E, 5.5569
  410,   7.420, 380.06, 54,E, 5.5060
  411,   7.430, 371.08, 54,E, 5.5386
  412,   7.440, 362.64, 54,E, 5.5695
  413,   7.450, 379.64, 54,E, 5.5075
  414,   7.460, 359.73, 54,E, 5.5801
  415,   7.470, 358.24, 54,E, 5.5856
  416,   7.480, 363.89, 54,E, 5.5649
  417,   7.490, 362.31, 54,E, 5.5707
  418,   7.500, 357.82, 54,E, 5.5872
  419,   7.510, 345.51, 54,E, 5.6326
  420,   7.520, 368.90, 54,E, 5.5466
  421,   7.530, 350.62, 54,E, 5.6137
  422,   7.540, 338.04, 54,E, 5.6604
  423,   7.550, 346.66, 54,E, 5.6284
  424,   7.560, 355.83, 54,E, 5.5945
  425,   7.570, 356.00, 54,E, 5.5939
  426,   7.580, 343.37, 54,E, 5.6406
  427,   7.590, 375.85, 54,E, 5.5212
  428,   7.600, 342.71, 54,E, 5.6430
  429,   7.610, 342.22, 54,E, 5.6448
  430,   7.620, 350.95, 54,E, 5.6125
  431,   7.630, 336.07, 54,E, 5.6677
  432,   7.640, 332.23, 54,E, 5.6821
  433,   7.650, 371.75, 54,E, 5.5362
  434,   7.660, 333.05, 54,E, 5.6790
  435,   7.670, 373.76, 54,E, 5.5289
  436,   7.680, 360.56, 54,E, 5.5771
  437,   7.690, 365.48, 54,E, 5.5591
  438,   7.700, 380.48, 54,E, 5.5045
  439,   7.710, 378.29, 54,E, 5.5124
  440,   7.720, 373.09, 54,E, 5.5313
  441,   7.730, 383.60, 54,E, 5.4932
  442,   7.740, 412.74, 54,E, 5.3888
  443,   7.750, 430.22, 53,L, 5.3271
  444,   7.760, 424.32, 53,E, 5.3479
  445,   7.770, 428.05, 53,L, 5.3348
  446,   7.780, 460.11, 53,L, 5.2234
  447,   7.790, 455.94, 53,L, 5.2377
  448,   7.800, 452.85, 53,L, 5.2484
  449,   7.810, 460.02, 53,L, 5.2237
