[SAMPLE PARAMETERS]
Time/Date of Scan,          15-Mar-2018   11:01:34
Study ID,                   WQA
Sample ID,                  TW-17-117-4
File Name,                  TW-17-117-4
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             59
Step Size,                        1
Sample Length,               185.00
Measured Length,             171.76
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              347.10
Actual Density,              347.10
Early Wood Maximum Density,  424.93
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  179.99
Pos of EW Min Density,        32.34
Late Wood Maximum Density,   834.44
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.28
Pos of LW Min Density,       107.36
Avg % Late Wood in Sample,    15.45
Zero voltage,                  0.0363
Free air voltage,              7.0825
Mass Absorption Coefficient,   2.834238
Number of scanned data points,  18500
Number of used data points,     16954
[SAMPLE DATA]
    0,   2.420, 260.39, 59,E, 5.9879
    1,   2.430, 254.79, 59,E, 6.0095
    2,   2.440, 293.71, 59,E, 5.8606
    3,   2.450, 240.44, 59,E, 6.0654
    4,   2.460, 233.82, 59,E, 6.0913
    5,   2.470, 261.42, 59,E, 5.9839
    6,   2.480, 277.40, 59,E, 5.9225
    7,   2.490, 267.68, 59,E, 5.9598
    8,   2.500, 274.92, 59,E, 5.9320
    9,   2.510, 253.61, 59,E, 6.0141
   10,   2.520, 254.95, 59,E, 6.0089
   11,   2.530, 240.60, 59,E, 6.0648
   12,   2.540, 268.16, 59,E, 5.9579
   13,   2.550, 277.64, 59,E, 5.9216
   14,   2.560, 283.88, 59,E, 5.8978
   15,   2.570, 374.00, 59,E, 5.5649
   16,   2.580, 431.00, 59,L, 5.3641
   17,   2.590, 480.49, 58,L, 5.1956
   18,   2.600, 538.59, 58,L, 5.0046
   19,   2.610, 605.45, 58,L, 4.7934
   20,   2.620, 679.16, 58,L, 4.5709
   21,   2.630, 743.64, 58,L, 4.3848
   22,   2.640, 743.64, 58,L, 4.3848
   23,   2.650, 754.04, 58,L, 4.3555
   24,   2.660, 748.29, 58,L, 4.3716
   25,   2.670, 745.05, 58,L, 4.3808
   26,   2.680, 733.96, 58,L, 4.4122
   27,   2.690, 715.72, 58,L, 4.4644
   28,   2.700, 728.82, 58,L, 4.4269
   29,   2.710, 747.75, 58,L, 4.3732
   30,   2.720, 692.68, 58,L, 4.5313
   31,   2.730, 709.90, 58,L, 4.4812
   32,   2.740, 686.94, 58,L, 4.5480
   33,   2.750, 663.29, 58,L, 4.6179
   34,   2.760, 629.54, 58,L, 4.7195
   35,   2.770, 629.44, 58,L, 4.7198
   36,   2.780, 606.34, 58,L, 4.7906
   37,   2.790, 593.75, 58,L, 4.8297
   38,   2.800, 523.06, 58,L, 5.0549
   39,   2.810, 500.01, 58,L, 5.1306
   40,   2.820, 500.48, 58,L, 5.1291
   41,   2.830, 480.31, 58,L, 5.1962
   42,   2.840, 419.57, 58,E, 5.4037
   43,   2.850, 431.80, 58,L, 5.3613
   44,   2.860, 400.34, 58,E, 5.4712
   45,   2.870, 384.76, 58,E, 5.5264
   46,   2.880, 386.90, 58,E, 5.5188
   47,   2.890, 395.07, 58,E, 5.4898
   48,   2.900, 410.06, 58,E, 5.4370
   49,   2.910, 413.19, 58,E, 5.4260
   50,   2.920, 397.74, 58,E, 5.4803
   51,   2.930, 395.07, 58,E, 5.4898
   52,   2.940, 402.33, 58,E, 5.4642
   53,   2.950, 422.12, 58,E, 5.3949
   54,   2.960, 425.63, 58,L, 5.3827
   55,   2.970, 430.30, 58,L, 5.3665
   56,   2.980, 441.45, 58,L, 5.3281
   57,   2.990, 442.60, 58,L, 5.3241
   58,   3.000, 454.47, 58,L, 5.2835
   59,   3.010, 468.60, 58,L, 5.2356
   60,   3.020, 424.93, 58,E, 5.3851
   61,   3.030, 423.52, 58,E, 5.3900
   62,   3.040, 384.59, 58,E, 5.5270
   63,   3.050, 359.78, 58,E, 5.6161
   64,   3.060, 331.22, 58,E, 5.7205
   65,   3.070, 339.35, 58,E, 5.6906
   66,   3.080, 314.19, 58,E, 5.7837
   67,   3.090, 329.24, 58,E, 5.7278
   68,   3.100, 322.89, 58,E, 5.7513
   69,   3.110, 349.95, 58,E, 5.6519
   70,   3.120, 314.52, 58,E, 5.7825
   71,   3.130, 322.48, 58,E, 5.7529
   72,   3.140, 349.95, 58,E, 5.6519
   73,   3.150, 351.80, 58,E, 5.6451
   74,   3.160, 334.62, 58,E, 5.7080
   75,   3.170, 310.84, 58,E, 5.7962
   76,   3.180, 318.86, 58,E, 5.7663
   77,   3.190, 320.26, 58,E, 5.7611
   78,   3.200, 327.75, 58,E, 5.7333
   79,   3.210, 313.54, 58,E, 5.7861
   80,   3.220, 347.53, 58,E, 5.6607
   81,   3.230, 323.88, 58,E, 5.7477
   82,   3.240, 325.94, 58,E, 5.7401
   83,   3.250, 305.14, 58,E, 5.8176
   84,   3.260, 309.45, 58,E, 5.8014
   85,   3.270, 303.02, 58,E, 5.8255
   86,   3.280, 302.62, 58,E, 5.8270
   87,   3.290, 308.07, 58,E, 5.8066
   88,   3.300, 290.40, 58,E, 5.8731
   89,   3.310, 257.86, 58,E, 5.9976
   90,   3.320, 277.40, 58,E, 5.9225
   91,   3.330, 296.29, 58,E, 5.8508
   92,   3.340, 281.72, 58,E, 5.9061
   93,   3.350, 288.55, 58,E, 5.8801
   94,   3.360, 291.93, 58,E, 5.8673
   95,   3.370, 296.21, 58,E, 5.8511
   96,   3.380, 262.45, 58,E, 5.9799
   97,   3.390, 274.13, 58,E, 5.9351
   98,   3.400, 282.36, 58,E, 5.9036
   99,   3.410, 272.77, 58,E, 5.9402
  100,   3.420, 292.90, 58,E, 5.8636
  101,   3.430, 301.40, 58,E, 5.8316
  102,   3.440, 306.19, 58,E, 5.8136
  103,   3.450, 302.29, 58,E, 5.8282
  104,   3.460, 308.72, 58,E, 5.8041
  105,   3.470, 299.94, 58,E, 5.8371
  106,   3.480, 293.38, 58,E, 5.8618
  107,   3.490, 292.82, 58,E, 5.8640
  108,   3.500, 297.99, 58,E, 5.8444
  109,   3.510, 282.60, 58,E, 5.9027
  110,   3.520, 280.04, 58,E, 5.9125
  111,   3.530, 264.74, 58,E, 5.9711
  112,   3.540, 268.16, 58,E, 5.9579
  113,   3.550, 244.11, 58,E, 6.0510
  114,   3.560, 244.82, 58,E, 6.0483
  115,   3.570, 266.49, 58,E, 5.9644
  116,   3.580, 242.08, 58,E, 6.0590
  117,   3.590, 235.07, 58,E, 6.0864
  118,   3.600, 232.04, 58,E, 6.0983
  119,   3.610, 253.14, 58,E, 6.0159
  120,   3.620, 258.02, 58,E, 5.9970
  121,   3.630, 251.80, 58,E, 6.0211
  122,   3.640, 284.85, 58,E, 5.8942
  123,   3.650, 286.78, 58,E, 5.8868
  124,   3.660, 268.39, 58,E, 5.9570
  125,   3.670, 254.08, 58,E, 6.0123
  126,   3.680, 292.09, 58,E, 5.8667
  127,   3.690, 276.92, 58,E, 5.9244
  128,   3.700, 280.68, 58,E, 5.9100
  129,   3.710, 252.66, 58,E, 6.0178
  130,   3.720, 237.32, 58,E, 6.0776
  131,   3.730, 278.44, 58,E, 5.9186
  132,   3.740, 285.49, 58,E, 5.8917
  133,   3.750, 297.75, 58,E, 5.8453
  134,   3.760, 283.72, 58,E, 5.8984
  135,   3.770, 238.80, 58,E, 6.0718
  136,   3.780, 250.23, 58,E, 6.0272
  137,   3.790, 286.13, 58,E, 5.8893
  138,   3.800, 300.83, 58,E, 5.8337
  139,   3.810, 266.49, 58,E, 5.9644
  140,   3.820, 284.61, 58,E, 5.8951
  141,   3.830, 278.44, 58,E, 5.9186
  142,   3.840, 290.16, 58,E, 5.8740
  143,   3.850, 271.02, 58,E, 5.9470
  144,   3.860, 275.24, 58,E, 5.9308
  145,   3.870, 245.76, 58,E, 6.0446
  146,   3.880, 260.71, 58,E, 5.9866
  147,   3.890, 305.79, 58,E, 5.8151
  148,   3.900, 294.11, 58,E, 5.8591
  149,   3.910, 264.98, 58,E, 5.9702
  150,   3.920, 226.07, 58,E, 6.1218
  151,   3.930, 254.00, 58,E, 6.0126
  152,   3.940, 299.86, 58,E, 5.8374
  153,   3.950, 276.36, 58,E, 5.9265
  154,   3.960, 246.23, 58,E, 6.0428
  155,   3.970, 243.80, 58,E, 6.0522
  156,   3.980, 279.96, 58,E, 5.9128
  157,   3.990, 274.76, 58,E, 5.9326
  158,   4.000, 240.91, 58,E, 6.0635
  159,   4.010, 226.00, 58,E, 6.1221
  160,   4.020, 269.98, 58,E, 5.9509
  161,   4.030, 281.40, 58,E, 5.9073
  162,   4.040, 261.50, 58,E, 5.9836
  163,   4.050, 238.26, 58,E, 6.0739
  164,   4.060, 226.92, 58,E, 6.1185
  165,   4.070, 266.33, 58,E, 5.9650
  166,   4.080, 245.76, 58,E, 6.0446
  167,   4.090, 268.31, 58,E, 5.9573
  168,   4.100, 244.97, 58,E, 6.0477
  169,   4.110, 258.26, 58,E, 5.9961
  170,   4.120, 270.62, 58,E, 5.9485
  171,   4.130, 261.66, 58,E, 5.9830
  172,   4.140, 235.30, 58,E, 6.0855
  173,   4.150, 244.11, 58,E, 6.0510
  174,   4.160, 254.08, 58,E, 6.0123
  175,   4.170, 241.14, 58,E, 6.0626
  176,   4.180, 274.92, 58,E, 5.9320
  177,   4.190, 260.31, 58,E, 5.9882
  178,   4.200, 264.43, 58,E, 5.9723
  179,   4.210, 246.31, 58,E, 6.0425
  180,   4.220, 240.52, 58,E, 6.0651
  181,   4.230, 261.10, 58,E, 5.9851
  182,   4.240, 253.45, 58,E, 6.0147
  183,   4.250, 244.19, 58,E, 6.0507
  184,   4.260, 228.47, 58,E, 6.1124
  185,   4.270, 230.87, 58,E, 6.1029
  186,   4.280, 285.73, 58,E, 5.8908
  187,   4.290, 271.26, 58,E, 5.9460
  188,   4.300, 231.49, 58,E, 6.1005
  189,   4.310, 245.37, 58,E, 6.0461
  190,   4.320, 259.68, 58,E, 5.9906
  191,   4.330, 248.26, 58,E, 6.0349
  192,   4.340, 258.81, 58,E, 5.9940
  193,   4.350, 229.32, 58,E, 6.1090
  194,   4.360, 253.92, 58,E, 6.0129
  195,   4.370, 268.31, 58,E, 5.9573
  196,   4.380, 275.88, 58,E, 5.9283
  197,   4.390, 273.89, 58,E, 5.9360
  198,   4.400, 258.49, 58,E, 5.9952
