[SAMPLE PARAMETERS]
Time/Date of Scan,          29-Mar-2018   12:36:41
Study ID,                   TW
Sample ID,                  TW-7-122-45
File Name,                  TW-7-122-45
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              108
Measured Ring Count,             90
Step Size,                        1
Sample Length,               245.00
Measured Length,             228.44
Sample Thickness,              2.17
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              449.40
Actual Density,              449.41
Early Wood Maximum Density,  449.91
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  248.09
Pos of EW Min Density,       163.08
Late Wood Maximum Density,   991.05
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.01
Pos of LW Min Density,       103.45
Avg % Late Wood in Sample,    29.95
Zero voltage,                  0.0409
Free air voltage,              6.9125
Mass Absorption Coefficient,   2.702540
Number of scanned data points,  24500
Number of used data points,     22695
[SAMPLE DATA]
    0,   3.750, 523.00, 90,L, 5.0867
    1,   3.760, 529.76, 90,L, 5.0665
    2,   3.770, 565.57, 90,L, 4.9612
    3,   3.780, 530.38, 90,L, 5.0647
    4,   3.790, 532.13, 90,L, 5.0595
    5,   3.800, 513.00, 90,L, 5.1166
    6,   3.810, 491.58, 90,L, 5.1813
    7,   3.820, 480.27, 90,L, 5.2158
    8,   3.830, 533.88, 90,L, 5.0543
    9,   3.840, 561.59, 90,L, 4.9728
   10,   3.850, 485.06, 90,L, 5.2011
   11,   3.860, 503.17, 90,L, 5.1462
   12,   3.870, 501.45, 90,L, 5.1514
   13,   3.880, 528.33, 90,L, 5.0708
   14,   3.890, 544.83, 90,L, 5.0220
   15,   3.900, 526.28, 90,L, 5.0769
   16,   3.910, 516.77, 90,L, 5.1053
   17,   3.920, 513.61, 90,L, 5.1147
   18,   3.930, 507.82, 90,L, 5.1321
   19,   3.940, 526.28, 90,L, 5.0769
   20,   3.950, 521.77, 90,L, 5.0903
   21,   3.960, 508.23, 90,L, 5.1309
   22,   3.970, 512.09, 90,L, 5.1193
   23,   3.980, 484.76, 89,L, 5.2020
   24,   3.990, 505.09, 89,L, 5.1404
   25,   4.000, 614.62, 89,L, 4.8206
   26,   4.010, 687.63, 89,L, 4.6185
   27,   4.020, 801.18, 89,L, 4.3210
   28,   4.030, 818.86, 89,L, 4.2764
   29,   4.040, 873.13, 89,L, 4.1425
   30,   4.050, 779.05, 89,L, 4.3774
   31,   4.060, 823.49, 89,L, 4.2648
   32,   4.070, 862.61, 89,L, 4.1681
   33,   4.080, 930.49, 89,L, 4.0054
   34,   4.090, 915.10, 89,L, 4.0417
   35,   4.100, 946.15, 89,L, 3.9688
   36,   4.110, 949.96, 89,L, 3.9600
   37,   4.120, 902.01, 89,L, 4.0729
   38,   4.130, 923.62, 89,L, 4.0216
   39,   4.140, 916.13, 89,L, 4.0393
   40,   4.150, 938.04, 89,L, 3.9877
   41,   4.160, 894.49, 89,L, 4.0909
   42,   4.170, 873.51, 89,L, 4.1415
   43,   4.180, 895.64, 89,L, 4.0881
   44,   4.190, 841.02, 89,L, 4.2212
   45,   4.200, 831.07, 89,L, 4.2459
   46,   4.210, 795.65, 89,L, 4.3350
   47,   4.220, 845.47, 89,L, 4.2102
   48,   4.230, 801.18, 89,L, 4.3210
   49,   4.240, 743.98, 89,L, 4.4684
   50,   4.250, 709.06, 89,L, 4.5609
   51,   4.260, 688.53, 89,L, 4.6161
   52,   4.270, 702.57, 89,L, 4.5782
   53,   4.280, 678.30, 89,L, 4.6439
   54,   4.290, 679.31, 89,L, 4.6411
   55,   4.300, 646.00, 89,L, 4.7327
   56,   4.310, 651.95, 89,L, 4.7162
   57,   4.320, 659.14, 89,L, 4.6964
   58,   4.330, 626.43, 89,L, 4.7873
   59,   4.340, 595.20, 89,L, 4.8758
   60,   4.350, 575.14, 89,L, 4.9335
   61,   4.360, 603.43, 89,L, 4.8523
   62,   4.370, 605.26, 89,L, 4.8471
   63,   4.380, 584.88, 89,L, 4.9054
   64,   4.390, 582.01, 89,L, 4.9136
   65,   4.400, 597.97, 89,L, 4.8679
   66,   4.410, 585.94, 89,L, 4.9023
   67,   4.420, 609.77, 89,L, 4.8343
   68,   4.430, 587.74, 89,L, 4.8972
   69,   4.440, 631.00, 89,L, 4.7745
   70,   4.450, 656.92, 89,L, 4.7025
   71,   4.460, 661.35, 89,L, 4.6902
   72,   4.470, 628.82, 89,L, 4.7806
   73,   4.480, 644.24, 89,L, 4.7375
   74,   4.490, 667.02, 89,L, 4.6747
   75,   4.500, 616.24, 89,L, 4.8160
   76,   4.510, 624.15, 89,L, 4.7937
   77,   4.520, 620.57, 89,L, 4.8038
   78,   4.530, 631.33, 89,L, 4.7736
   79,   4.540, 616.24, 89,L, 4.8160
   80,   4.550, 623.28, 89,L, 4.7961
   81,   4.560, 620.03, 89,L, 4.8053
   82,   4.570, 615.16, 89,L, 4.8190
   83,   4.580, 602.58, 89,L, 4.8547
   84,   4.590, 563.89, 89,L, 4.9661
   85,   4.600, 594.56, 89,L, 4.8776
   86,   4.610, 551.05, 89,L, 5.0037
   87,   4.620, 544.93, 89,L, 5.0217
   88,   4.630, 556.78, 89,L, 4.9869
   89,   4.640, 565.68, 89,L, 4.9609
   90,   4.650, 516.97, 89,L, 5.1047
   91,   4.660, 506.00, 89,L, 5.1376
   92,   4.670, 555.32, 89,L, 4.9911
   93,   4.680, 528.84, 89,L, 5.0693
   94,   4.690, 513.92, 89,L, 5.1138
   95,   4.700, 480.46, 89,L, 5.2151
   96,   4.710, 498.42, 89,L, 5.1605
   97,   4.720, 481.26, 89,L, 5.2127
   98,   4.730, 498.92, 89,L, 5.1590
   99,   4.740, 472.30, 89,L, 5.2402
  100,   4.750, 493.08, 89,L, 5.1767
  101,   4.760, 481.36, 89,L, 5.2124
  102,   4.770, 496.61, 89,L, 5.1660
  103,   4.780, 498.02, 89,L, 5.1617
  104,   4.790, 491.98, 89,L, 5.1801
  105,   4.800, 479.17, 89,L, 5.2191
  106,   4.810, 478.27, 89,L, 5.2219
  107,   4.820, 473.10, 89,L, 5.2377
  108,   4.830, 482.26, 89,L, 5.2097
  109,   4.840, 505.29, 89,L, 5.1398
  110,   4.850, 495.20, 89,L, 5.1703
  111,   4.860, 459.64, 89,L, 5.2792
  112,   4.870, 462.40, 89,L, 5.2707
  113,   4.880, 463.98, 89,L, 5.2658
  114,   4.890, 502.46, 89,L, 5.1483
  115,   4.900, 492.98, 89,L, 5.1770
  116,   4.910, 482.56, 89,L, 5.2087
  117,   4.920, 459.64, 89,L, 5.2792
  118,   4.930, 433.81, 89,E, 5.3598
  119,   4.940, 438.97, 89,E, 5.3436
  120,   4.950, 451.97, 89,L, 5.3030
  121,   4.960, 455.01, 89,L, 5.2936
  122,   4.970, 461.71, 89,L, 5.2728
  123,   4.980, 441.11, 89,E, 5.3369
  124,   4.990, 441.99, 89,E, 5.3342
  125,   5.000, 448.34, 89,E, 5.3143
  126,   5.010, 423.46, 89,E, 5.3925
  127,   5.020, 411.91, 89,E, 5.4291
  128,   5.030, 383.30, 89,E, 5.5209
  129,   5.040, 409.33, 89,E, 5.4373
  130,   5.050, 457.08, 89,L, 5.2872
  131,   5.060, 453.83, 89,L, 5.2972
  132,   5.070, 445.99, 89,E, 5.3217
  133,   5.080, 419.41, 89,E, 5.4053
  134,   5.090, 412.20, 89,E, 5.4282
  135,   5.100, 420.76, 89,E, 5.4010
  136,   5.110, 455.99, 89,L, 5.2905
  137,   5.120, 424.90, 89,E, 5.3879
  138,   5.130, 401.50, 89,E, 5.4623
  139,   5.140, 406.65, 89,E, 5.4459
  140,   5.150, 430.51, 89,E, 5.3702
  141,   5.160, 413.64, 89,E, 5.4236
  142,   5.170, 432.16, 89,E, 5.3650
  143,   5.180, 405.60, 89,E, 5.4492
  144,   5.190, 392.85, 89,E, 5.4901
  145,   5.200, 377.56, 89,E, 5.5396
  146,   5.210, 419.89, 89,E, 5.4037
  147,   5.220, 411.15, 89,E, 5.4315
  148,   5.230, 410.38, 89,E, 5.4340
  149,   5.240, 430.51, 89,E, 5.3702
  150,   5.250, 437.51, 89,E, 5.3482
  151,   5.260, 420.08, 89,E, 5.4031
  152,   5.270, 422.78, 89,E, 5.3946
  153,   5.280, 372.31, 89,E, 5.5566
  154,   5.290, 387.17, 89,E, 5.5084
  155,   5.300, 411.53, 89,E, 5.4303
  156,   5.310, 422.10, 89,E, 5.3967
  157,   5.320, 404.17, 89,E, 5.4538
  158,   5.330, 389.06, 89,E, 5.5023
  159,   5.340, 402.55, 89,E, 5.4590
  160,   5.350, 408.28, 89,E, 5.4407
  161,   5.360, 412.39, 89,E, 5.4276
  162,   5.370, 415.08, 89,E, 5.4190
  163,   5.380, 410.76, 89,E, 5.4327
  164,   5.390, 395.03, 89,E, 5.4831
