[SAMPLE PARAMETERS]
Time/Date of Scan,          07-Mar-2018   13:19:50
Study ID,                   WQA
Sample ID,                  TW-3-216-4
File Name,                  TW-3-216-4
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             61
Step Size,                        1
Sample Length,               180.00
Measured Length,             168.23
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              388.80
Actual Density,              392.24
Early Wood Maximum Density,  424.94
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  207.50
Pos of EW Min Density,        43.45
Late Wood Maximum Density,   876.00
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.03
Pos of LW Min Density,       125.70
Avg % Late Wood in Sample,    23.47
Zero voltage,                  0.0391
Free air voltage,              7.2116
Mass Absorption Coefficient,   2.711168
Number of scanned data points,  17277
Number of used data points,     16493
[SAMPLE DATA]
    0,   4.460, 393.80, 62,E, 5.6595
    1,   4.470, 414.35, 62,E, 5.5884
    2,   4.480, 376.98, 62,E, 5.7184
    3,   4.490, 362.65, 62,E, 5.7690
    4,   4.500, 310.71, 62,E, 5.9564
    5,   4.510, 326.61, 62,E, 5.8984
    6,   4.520, 338.93, 62,E, 5.8539
    7,   4.530, 336.05, 62,E, 5.8643
    8,   4.540, 300.50, 62,E, 5.9940
    9,   4.550, 298.85, 62,E, 6.0001
   10,   4.560, 307.47, 62,E, 5.9683
   11,   4.570, 277.42, 62,E, 6.0797
   12,   4.580, 284.29, 62,E, 6.0541
   13,   4.590, 281.42, 62,E, 6.0648
   14,   4.600, 322.66, 62,E, 5.9128
   15,   4.610, 310.46, 62,E, 5.9573
   16,   4.620, 331.74, 62,E, 5.8798
   17,   4.630, 343.85, 62,E, 5.8362
   18,   4.640, 366.61, 62,E, 5.7550
   19,   4.650, 397.84, 62,E, 5.6454
   20,   4.660, 401.27, 62,E, 5.6335
   21,   4.670, 405.67, 61,E, 5.6183
   22,   4.680, 446.52, 61,L, 5.4788
   23,   4.690, 450.96, 61,L, 5.4639
   24,   4.700, 447.69, 61,L, 5.4749
   25,   4.710, 469.03, 61,L, 5.4034
   26,   4.720, 484.15, 61,L, 5.3534
   27,   4.730, 511.70, 61,L, 5.2634
   28,   4.740, 510.48, 61,L, 5.2673
   29,   4.750, 514.53, 61,L, 5.2542
   30,   4.760, 570.12, 61,L, 5.0775
   31,   4.770, 557.18, 61,L, 5.1181
   32,   4.780, 562.32, 61,L, 5.1019
   33,   4.790, 576.09, 61,L, 5.0589
   34,   4.800, 592.14, 61,L, 5.0092
   35,   4.810, 596.70, 61,L, 4.9951
   36,   4.820, 597.50, 61,L, 4.9927
   37,   4.830, 591.84, 61,L, 5.0101
   38,   4.840, 641.28, 61,L, 4.8599
   39,   4.850, 618.29, 61,L, 4.9292
   40,   4.860, 629.49, 61,L, 4.8953
   41,   4.870, 617.08, 61,L, 4.9329
   42,   4.880, 612.76, 61,L, 4.9460
   43,   4.890, 607.26, 61,L, 4.9628
   44,   4.900, 618.29, 61,L, 4.9292
   45,   4.910, 600.38, 61,L, 4.9838
   46,   4.920, 565.83, 61,L, 5.0909
   47,   4.930, 594.62, 61,L, 5.0015
   48,   4.940, 587.50, 61,L, 5.0235
   49,   4.950, 612.36, 61,L, 4.9472
   50,   4.960, 604.96, 61,L, 4.9698
   51,   4.970, 585.42, 61,L, 5.0299
   52,   4.980, 598.69, 61,L, 4.9890
   53,   4.990, 612.36, 61,L, 4.9472
   54,   5.000, 610.66, 61,L, 4.9524
   55,   5.010, 593.83, 61,L, 5.0040
   56,   5.020, 596.01, 61,L, 4.9973
   57,   5.030, 593.43, 61,L, 5.0052
   58,   5.040, 630.20, 61,L, 4.8932
   59,   5.050, 649.78, 61,L, 4.8346
   60,   5.060, 660.37, 61,L, 4.8032
   61,   5.070, 646.80, 61,L, 4.8434
   62,   5.080, 644.96, 61,L, 4.8489
   63,   5.090, 663.27, 61,L, 4.7946
   64,   5.100, 666.06, 61,L, 4.7864
   65,   5.110, 666.27, 61,L, 4.7858
   66,   5.120, 683.77, 61,L, 4.7345
   67,   5.130, 688.81, 61,L, 4.7198
   68,   5.140, 667.41, 61,L, 4.7824
   69,   5.150, 677.60, 61,L, 4.7525
   70,   5.160, 680.21, 61,L, 4.7449
   71,   5.170, 643.74, 61,L, 4.8526
   72,   5.180, 643.94, 61,L, 4.8520
   73,   5.190, 641.80, 61,L, 4.8584
   74,   5.200, 660.48, 61,L, 4.8029
   75,   5.210, 642.71, 61,L, 4.8557
   76,   5.220, 593.92, 61,L, 5.0037
   77,   5.230, 593.03, 61,L, 5.0064
   78,   5.240, 582.08, 61,L, 5.0403
   79,   5.250, 574.52, 61,L, 5.0638
   80,   5.260, 571.39, 61,L, 5.0735
   81,   5.270, 570.21, 61,L, 5.0772
   82,   5.280, 586.31, 61,L, 5.0272
   83,   5.290, 568.26, 61,L, 5.0833
   84,   5.300, 573.64, 61,L, 5.0665
   85,   5.310, 548.00, 61,L, 5.1471
   86,   5.320, 556.02, 61,L, 5.1218
   87,   5.330, 525.99, 61,L, 5.2173
   88,   5.340, 533.42, 61,L, 5.1935
   89,   5.350, 502.59, 61,L, 5.2930
   90,   5.360, 492.69, 61,L, 5.3253
   91,   5.370, 466.64, 61,L, 5.4114
   92,   5.380, 466.00, 61,L, 5.4135
   93,   5.390, 452.23, 61,L, 5.4596
   94,   5.400, 442.81, 61,L, 5.4913
   95,   5.410, 437.76, 61,L, 5.5084
