[SAMPLE PARAMETERS]
Time/Date of Scan,          17-Mar-2018   14:42:17
Study ID,                   WQA
Sample ID,                  TW-8-439-3
File Name,                  TW-8-439-3
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             63
Step Size,                        1
Sample Length,                90.00
Measured Length,              82.31
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              394.60
Actual Density,              394.16
Early Wood Maximum Density,  424.95
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  134.50
Pos of EW Min Density,        50.43
Late Wood Maximum Density,   800.34
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.03
Pos of LW Min Density,        61.32
Avg % Late Wood in Sample,    27.52
Zero voltage,                  0.0385
Free air voltage,              7.0410
Mass Absorption Coefficient,   2.906370
Number of scanned data points,   9000
Number of used data points,      8176
[SAMPLE DATA]
    0,   1.670, 134.50, 63,E, 6.4444
    1,   1.680, 167.37, 63,E, 6.3065
    2,   1.690, 205.86, 63,E, 6.1487
    3,   1.700, 219.03, 63,E, 6.0956
    4,   1.710, 261.06, 63,E, 5.9293
    5,   1.720, 294.42, 63,E, 5.8005
    6,   1.730, 283.51, 63,E, 5.8423
    7,   1.740, 271.41, 63,E, 5.8890
    8,   1.750, 288.59, 63,E, 5.8228
    9,   1.760, 267.88, 63,E, 5.9027
   10,   1.770, 272.36, 63,E, 5.8853
   11,   1.780, 252.17, 63,E, 5.9641
   12,   1.790, 236.40, 63,E, 6.0263
   13,   1.800, 222.23, 63,E, 6.0828
   14,   1.810, 191.23, 63,E, 6.2082
   15,   1.820, 191.23, 63,E, 6.2082
   16,   1.830, 171.64, 63,E, 6.2888
   17,   1.840, 187.80, 63,E, 6.2222
   18,   1.850, 246.51, 62,E, 5.9863
   19,   1.860, 286.92, 62,E, 5.8292
   20,   1.870, 305.57, 62,E, 5.7581
   21,   1.880, 337.87, 62,E, 5.6369
   22,   1.890, 343.97, 62,E, 5.6143
   23,   1.900, 393.23, 62,E, 5.4352
   24,   1.910, 442.02, 62,L, 5.2634
   25,   1.920, 453.52, 62,L, 5.2237
   26,   1.930, 454.32, 62,L, 5.2209
   27,   1.940, 458.41, 62,L, 5.2069
   28,   1.950, 438.94, 62,L, 5.2740
   29,   1.960, 428.78, 62,L, 5.3094
   30,   1.970, 401.52, 62,E, 5.4056
   31,   1.980, 431.93, 62,L, 5.2985
   32,   1.990, 421.12, 62,E, 5.3363
   33,   2.000, 401.27, 62,E, 5.4065
   34,   2.010, 401.70, 62,E, 5.4050
   35,   2.020, 411.51, 62,E, 5.3702
   36,   2.030, 411.25, 62,E, 5.3711
   37,   2.040, 415.83, 62,E, 5.3549
   38,   2.050, 422.42, 62,E, 5.3317
   39,   2.060, 412.37, 62,E, 5.3671
   40,   2.070, 411.16, 62,E, 5.3714
   41,   2.080, 402.04, 62,E, 5.4037
   42,   2.090, 386.42, 62,E, 5.4596
   43,   2.100, 394.25, 62,E, 5.4315
   44,   2.110, 395.96, 62,E, 5.4254
   45,   2.120, 398.95, 62,E, 5.4147
   46,   2.130, 367.60, 62,E, 5.5276
   47,   2.140, 335.08, 62,E, 5.6473
   48,   2.150, 351.58, 62,E, 5.5862
   49,   2.160, 358.57, 62,E, 5.5606
   50,   2.170, 363.16, 62,E, 5.5438
   51,   2.180, 369.03, 62,E, 5.5225
   52,   2.190, 374.16, 62,E, 5.5038
   53,   2.200, 374.24, 62,E, 5.5035
   54,   2.210, 387.35, 62,E, 5.4562
   55,   2.220, 404.62, 62,E, 5.3946
   56,   2.230, 414.53, 62,E, 5.3595
   57,   2.240, 421.81, 62,E, 5.3339
   58,   2.250, 464.21, 61,L, 5.1871
   59,   2.260, 470.56, 61,L, 5.1654
   60,   2.270, 479.75, 61,L, 5.1343
   61,   2.280, 498.19, 61,L, 5.0723
   62,   2.290, 474.79, 61,L, 5.1511
   63,   2.300, 465.37, 61,L, 5.1831
   64,   2.310, 474.61, 61,L, 5.1517
   65,   2.320, 455.47, 61,L, 5.2170
   66,   2.330, 437.10, 61,L, 5.2805
   67,   2.340, 431.49, 61,L, 5.3000
   68,   2.350, 424.42, 61,E, 5.3247
   69,   2.360, 410.56, 61,E, 5.3735
   70,   2.370, 392.21, 61,E, 5.4388
   71,   2.380, 410.82, 61,E, 5.3726
   72,   2.390, 388.88, 61,E, 5.4507
   73,   2.400, 373.57, 61,E, 5.5060
   74,   2.410, 376.43, 61,E, 5.4956
   75,   2.420, 361.49, 61,E, 5.5499
   76,   2.430, 339.52, 61,E, 5.6308
   77,   2.440, 340.50, 61,E, 5.6271
   78,   2.450, 343.72, 61,E, 5.6152
   79,   2.460, 339.43, 61,E, 5.6311
   80,   2.470, 315.99, 61,E, 5.7187
   81,   2.480, 319.80, 61,E, 5.7043
   82,   2.490, 331.63, 61,E, 5.6601
   83,   2.500, 331.80, 61,E, 5.6595
   84,   2.510, 328.93, 61,E, 5.6702
   85,   2.520, 315.91, 61,E, 5.7190
   86,   2.530, 267.40, 61,E, 5.9045
   87,   2.540, 342.48, 61,E, 5.6198
   88,   2.550, 312.02, 61,E, 5.7336
   89,   2.560, 320.05, 61,E, 5.7034
   90,   2.570, 294.98, 61,E, 5.7983
   91,   2.580, 292.10, 61,E, 5.8093
   92,   2.590, 303.80, 61,E, 5.7648
   93,   2.600, 323.63, 61,E, 5.6900
   94,   2.610, 312.51, 61,E, 5.7318
   95,   2.620, 304.12, 61,E, 5.7635
   96,   2.630, 305.89, 61,E, 5.7568
   97,   2.640, 283.82, 61,E, 5.8411
   98,   2.650, 305.73, 61,E, 5.7574
   99,   2.660, 282.08, 61,E, 5.8478
  100,   2.670, 275.67, 61,E, 5.8725
  101,   2.680, 271.97, 61,E, 5.8868
  102,   2.690, 286.05, 61,E, 5.8325
  103,   2.700, 278.20, 61,E, 5.8627
  104,   2.710, 297.14, 61,E, 5.7901
  105,   2.720, 304.44, 61,E, 5.7623
  106,   2.730, 299.62, 61,E, 5.7806
  107,   2.740, 280.26, 61,E, 5.8548
  108,   2.750, 318.50, 61,E, 5.7092
  109,   2.760, 293.14, 61,E, 5.8054
  110,   2.770, 318.42, 61,E, 5.7095
  111,   2.780, 329.59, 61,E, 5.6677
  112,   2.790, 358.57, 61,E, 5.5606
  113,   2.800, 369.87, 61,E, 5.5194
  114,   2.810, 379.22, 61,E, 5.4855
  115,   2.820, 380.07, 61,E, 5.4825
  116,   2.830, 407.54, 61,E, 5.3842
  117,   2.840, 443.35, 60,L, 5.2588
  118,   2.850, 445.20, 60,L, 5.2524
  119,   2.860, 488.98, 60,L, 5.1031
  120,   2.870, 479.48, 60,L, 5.1352
  121,   2.880, 515.19, 60,L, 5.0159
  122,   2.890, 548.17, 60,L, 4.9081
  123,   2.900, 564.03, 60,L, 4.8572
  124,   2.910, 585.65, 60,L, 4.7885
  125,   2.920, 578.12, 60,L, 4.8123
  126,   2.930, 555.46, 60,L, 4.8846
  127,   2.940, 590.31, 60,L, 4.7739
  128,   2.950, 559.17, 60,L, 4.8727
  129,   2.960, 563.84, 60,L, 4.8578
  130,   2.970, 544.77, 60,L, 4.9191
  131,   2.980, 532.57, 60,L, 4.9588
  132,   2.990, 531.45, 60,L, 4.9625
  133,   3.000, 533.69, 60,L, 4.9551
  134,   3.010, 521.12, 60,L, 4.9963
  135,   3.020, 487.71, 60,L, 5.1074
  136,   3.030, 501.85, 60,L, 5.0601
  137,   3.040, 459.74, 60,L, 5.2023
  138,   3.050, 468.68, 60,L, 5.1718
  139,   3.060, 451.30, 60,L, 5.2313
  140,   3.070, 404.87, 60,E, 5.3937
  141,   3.080, 423.55, 60,E, 5.3278
  142,   3.090, 434.21, 60,L, 5.2905
  143,   3.100, 413.32, 60,E, 5.3638
  144,   3.110, 421.64, 60,E, 5.3345
  145,   3.120, 408.66, 60,E, 5.3802
  146,   3.130, 419.12, 60,E, 5.3433
  147,   3.140, 408.75, 60,E, 5.3799
  148,   3.150, 400.15, 60,E, 5.4105
  149,   3.160, 408.32, 60,E, 5.3815
  150,   3.170, 413.75, 60,E, 5.3622
  151,   3.180, 431.67, 60,L, 5.2994
  152,   3.190, 475.78, 60,L, 5.1477
  153,   3.200, 497.27, 60,L, 5.0754
  154,   3.210, 540.54, 59,L, 4.9329
  155,   3.220, 551.57, 59,L, 4.8972
  156,   3.230, 586.53, 59,L, 4.7858
  157,   3.240, 569.76, 59,L, 4.8389
  158,   3.250, 556.22, 59,L, 4.8822
  159,   3.260, 552.24, 59,L, 4.8950
  160,   3.270, 570.05, 59,L, 4.8380
  161,   3.280, 536.13, 59,L, 4.9472
  162,   3.290, 531.82, 59,L, 4.9612
  163,   3.300, 516.85, 59,L, 5.0104
  164,   3.310, 511.77, 59,L, 5.0272
  165,   3.320, 503.31, 59,L, 5.0552
  166,   3.330, 493.08, 59,L, 5.0894
  167,   3.340, 484.99, 59,L, 5.1166
  168,   3.350, 450.41, 59,L, 5.2344
  169,   3.360, 470.83, 59,L, 5.1645
  170,   3.370, 448.29, 59,L, 5.2417
  171,   3.380, 442.02, 59,L, 5.2634
  172,   3.390, 418.69, 59,E, 5.3448
  173,   3.400, 408.57, 59,E, 5.3806
  174,   3.410, 425.12, 59,L, 5.3223
  175,   3.420, 449.26, 59,L, 5.2383
  176,   3.430, 462.95, 59,L, 5.1913
  177,   3.440, 501.39, 59,L, 5.0616
  178,   3.450, 556.60, 58,L, 4.8810
  179,   3.460, 563.45, 58,L, 4.8590
  180,   3.470, 554.80, 58,L, 4.8868
  181,   3.480, 580.92, 58,L, 4.8035
  182,   3.490, 570.24, 58,L, 4.8373
  183,   3.500, 587.69, 58,L, 4.7821
  184,   3.510, 576.77, 58,L, 4.8166
  185,   3.520, 599.56, 58,L, 4.7449
  186,   3.530, 627.96, 58,L, 4.6570
  187,   3.540, 625.98, 58,L, 4.6631
  188,   3.550, 645.28, 58,L, 4.6042
  189,   3.560, 672.31, 58,L, 4.5230
  190,   3.570, 690.56, 58,L, 4.4690
  191,   3.580, 692.43, 58,L, 4.4635
  192,   3.590, 699.40, 58,L, 4.4431
  193,   3.600, 680.53, 58,L, 4.4986
  194,   3.610, 701.18, 58,L, 4.4379
  195,   3.620, 658.63, 58,L, 4.5639
  196,   3.630, 646.09, 58,L, 4.6017
  197,   3.640, 605.34, 58,L, 4.7269
  198,   3.650, 614.49, 58,L, 4.6985
  199,   3.660, 611.33, 58,L, 4.7083
  200,   3.670, 580.24, 58,L, 4.8056
  201,   3.680, 585.65, 58,L, 4.7885
  202,   3.690, 548.17, 58,L, 4.9081
  203,   3.700, 571.49, 58,L, 4.8334
  204,   3.710, 520.00, 58,L, 5.0000
  205,   3.720, 519.73, 58,L, 5.0009
  206,   3.730, 518.61, 58,L, 5.0046
  207,   3.740, 508.55, 58,L, 5.0378
  208,   3.750, 482.73, 58,L, 5.1242
  209,   3.760, 456.63, 58,L, 5.2130
  210,   3.770, 458.05, 58,L, 5.2081
  211,   3.780, 441.58, 58,L, 5.2649
  212,   3.790, 453.87, 58,L, 5.2225
  213,   3.800, 420.86, 58,E, 5.3372
  214,   3.810, 435.08, 58,L, 5.2875
  215,   3.820, 426.51, 58,L, 5.3174
  216,   3.830, 432.10, 58,L, 5.2979
  217,   3.840, 405.30, 58,E, 5.3922
  218,   3.850, 415.83, 58,E, 5.3549
  219,   3.860, 389.06, 58,E, 5.4501
  220,   3.870, 406.68, 57,E, 5.3873
  221,   3.880, 420.68, 57,E, 5.3378
  222,   3.890, 455.47, 57,L, 5.2170
  223,   3.900, 473.62, 57,L, 5.1550
  224,   3.910, 531.17, 57,L, 4.9634
  225,   3.920, 566.89, 57,L, 4.8480
  226,   3.930, 601.03, 57,L, 4.7403
  227,   3.940, 611.14, 57,L, 4.7089
  228,   3.950, 620.62, 57,L, 4.6796
  229,   3.960, 635.15, 57,L, 4.6350
  230,   3.970, 641.97, 57,L, 4.6143
  231,   3.980, 655.18, 57,L, 4.5743
  232,   3.990, 688.59, 57,L, 4.4748
  233,   4.000, 670.16, 57,L, 4.5294
  234,   4.010, 684.45, 57,L, 4.4870
  235,   4.020, 686.00, 57,L, 4.4824
  236,   4.030, 647.90, 57,L, 4.5963
  237,   4.040, 639.05, 57,L, 4.6231
  238,   4.050, 653.46, 57,L, 4.5795
  239,   4.060, 633.45, 57,L, 4.6402
  240,   4.070, 602.01, 57,L, 4.7372
  241,   4.080, 625.08, 57,L, 4.6658
  242,   4.090, 609.76, 57,L, 4.7131
  243,   4.100, 578.41, 57,L, 4.8114
  244,   4.110, 576.39, 57,L, 4.8178
  245,   4.120, 547.89, 57,L, 4.9091
  246,   4.130, 525.48, 57,L, 4.9820
  247,   4.140, 510.94, 57,L, 5.0299
  248,   4.150, 532.01, 57,L, 4.9606
  249,   4.160, 487.35, 57,L, 5.1086
  250,   4.170, 475.96, 57,L, 5.1471
  251,   4.180, 474.25, 57,L, 5.1529
  252,   4.190, 459.65, 57,L, 5.2026
  253,   4.200, 435.78, 57,L, 5.2850
  254,   4.210, 476.14, 57,L, 5.1465
  255,   4.220, 460.99, 57,L, 5.1981
  256,   4.230, 448.82, 57,L, 5.2399
  257,   4.240, 444.40, 57,L, 5.2551
  258,   4.250, 428.35, 57,L, 5.3110
  259,   4.260, 439.47, 57,L, 5.2722
  260,   4.270, 452.90, 57,L, 5.2258
  261,   4.280, 439.03, 57,L, 5.2737
  262,   4.290, 427.74, 57,L, 5.3131
  263,   4.300, 420.08, 57,E, 5.3400
  264,   4.310, 437.10, 57,L, 5.2805
  265,   4.320, 425.82, 57,L, 5.3198
  266,   4.330, 423.55, 57,E, 5.3278
  267,   4.340, 414.88, 57,E, 5.3583
  268,   4.350, 414.36, 57,E, 5.3601
  269,   4.360, 383.54, 57,E, 5.4700
  270,   4.370, 393.66, 57,E, 5.4337
  271,   4.380, 407.80, 57,E, 5.3833
  272,   4.390, 384.47, 57,E, 5.4666
  273,   4.400, 380.74, 57,E, 5.4800
  274,   4.410, 384.47, 57,E, 5.4666
  275,   4.420, 365.17, 57,E, 5.5365
  276,   4.430, 365.76, 57,E, 5.5344
  277,   4.440, 362.41, 57,E, 5.5466
  278,   4.450, 357.07, 57,E, 5.5661
  279,   4.460, 353.33, 57,E, 5.5798
  280,   4.470, 333.76, 57,E, 5.6522
  281,   4.480, 349.01, 57,E, 5.5957
  282,   4.490, 339.68, 57,E, 5.6302
  283,   4.500, 336.56, 57,E, 5.6418
  284,   4.510, 339.27, 57,E, 5.6317
  285,   4.520, 350.51, 57,E, 5.5902
  286,   4.530, 322.81, 57,E, 5.6931
  287,   4.540, 330.73, 57,E, 5.6635
  288,   4.550, 347.03, 57,E, 5.6030
  289,   4.560, 316.64, 57,E, 5.7162
  290,   4.570, 326.16, 57,E, 5.6805
  291,   4.580, 336.14, 57,E, 5.6433
  292,   4.590, 306.05, 57,E, 5.7562
  293,   4.600, 331.88, 57,E, 5.6592
  294,   4.610, 316.88, 57,E, 5.7153
  295,   4.620, 314.37, 57,E, 5.7248
  296,   4.630, 329.59, 57,E, 5.6677
  297,   4.640, 315.42, 57,E, 5.7208
  298,   4.650, 322.73, 57,E, 5.6934
  299,   4.660, 334.34, 57,E, 5.6500
  300,   4.670, 312.67, 57,E, 5.7312
  301,   4.680, 321.10, 57,E, 5.6995
  302,   4.690, 326.65, 57,E, 5.6787
  303,   4.700, 315.58, 57,E, 5.7202
  304,   4.710, 322.57, 57,E, 5.6940
  305,   4.720, 306.94, 57,E, 5.7529
  306,   4.730, 323.06, 57,E, 5.6921
  307,   4.740, 283.74, 57,E, 5.8414
  308,   4.750, 315.02, 57,E, 5.7224
  309,   4.760, 319.07, 57,E, 5.7071
  310,   4.770, 308.87, 57,E, 5.7455
  311,   4.780, 329.83, 57,E, 5.6668
  312,   4.790, 341.25, 57,E, 5.6244
  313,   4.800, 347.69, 57,E, 5.6006
  314,   4.810, 348.60, 57,E, 5.5972
  315,   4.820, 370.79, 57,E, 5.5161
  316,   4.830, 423.81, 57,E, 5.3268
  317,   4.840, 482.46, 56,L, 5.1251
  318,   4.850, 489.07, 56,L, 5.1028
  319,   4.860, 519.35, 56,L, 5.0021
  320,   4.870, 532.01, 56,L, 4.9606
  321,   4.880, 568.42, 56,L, 4.8431
  322,   4.890, 581.59, 56,L, 4.8013
  323,   4.900, 599.17, 56,L, 4.7461
  324,   4.910, 606.12, 56,L, 4.7244
  325,   4.920, 613.20, 56,L, 4.7025
  326,   4.930, 590.99, 56,L, 4.7717
  327,   4.940, 611.43, 56,L, 4.7079
  328,   4.950, 609.95, 56,L, 4.7125
  329,   4.960, 600.05, 56,L, 4.7433
  330,   4.970, 596.05, 56,L, 4.7559
  331,   4.980, 569.86, 56,L, 4.8386
  332,   4.990, 569.19, 56,L, 4.8407
  333,   5.000, 555.46, 56,L, 4.8846
  334,   5.010, 564.03, 56,L, 4.8572
  335,   5.020, 562.69, 56,L, 4.8615
  336,   5.030, 537.72, 56,L, 4.9420
  337,   5.040, 547.60, 56,L, 4.9100
  338,   5.050, 482.73, 56,L, 5.1242
  339,   5.060, 501.76, 56,L, 5.0604
  340,   5.070, 446.43, 56,L, 5.2481
  341,   5.080, 445.29, 56,L, 5.2521
  342,   5.090, 436.05, 56,L, 5.2841
  343,   5.100, 392.80, 56,E, 5.4367
  344,   5.110, 410.30, 56,E, 5.3745
  345,   5.120, 386.00, 56,E, 5.4611
  346,   5.130, 363.92, 56,E, 5.5411
