[SAMPLE PARAMETERS]
Time/Date of Scan,          16-Mar-2018   11:23:47
Study ID,                   WQA
Sample ID,                  TW-17-19-45
File Name,                  TW-17-19-45
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           3
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             86
Step Size,                        1
Sample Length,               255.00
Measured Length,             236.70
Sample Thickness,              2.26
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              489.40
Actual Density,              489.30
Early Wood Maximum Density,  449.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  270.44
Pos of EW Min Density,        37.30
Late Wood Maximum Density,  1014.86
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.02
Pos of LW Min Density,        46.37
Avg % Late Wood in Sample,    46.78
Zero voltage,                  0.0464
Free air voltage,              7.0663
Mass Absorption Coefficient,   2.738030
Number of scanned data points,  25500
Number of used data points,     23378
[SAMPLE DATA]
    0,   6.210, 588.06, 86,L, 4.9109
    1,   6.220, 574.06, 86,L, 4.9536
    2,   6.230, 564.43, 86,L, 4.9832
    3,   6.240, 541.83, 86,L, 5.0534
    4,   6.250, 480.36, 86,L, 5.2493
    5,   6.260, 444.31, 86,E, 5.3677
    6,   6.270, 383.98, 86,E, 5.5719
    7,   6.280, 382.13, 86,E, 5.5783
    8,   6.290, 375.07, 86,E, 5.6027
    9,   6.300, 387.88, 86,E, 5.5585
   10,   6.310, 399.73, 86,E, 5.5179
   11,   6.320, 420.14, 86,E, 5.4486
   12,   6.330, 443.12, 86,E, 5.3717
   13,   6.340, 415.44, 86,E, 5.4645
   14,   6.350, 408.51, 86,E, 5.4880
   15,   6.360, 425.13, 86,E, 5.4318
   16,   6.370, 451.95, 86,L, 5.3424
   17,   6.380, 433.96, 86,E, 5.4022
   18,   6.390, 444.68, 86,E, 5.3665
   19,   6.400, 446.61, 86,E, 5.3601
   20,   6.410, 474.45, 86,L, 5.2686
   21,   6.420, 451.86, 86,L, 5.3427
   22,   6.430, 448.73, 86,E, 5.3531
   23,   6.440, 412.20, 86,E, 5.4755
   24,   6.450, 362.97, 86,E, 5.6448
   25,   6.460, 380.54, 86,E, 5.5838
   26,   6.470, 397.32, 86,E, 5.5261
   27,   6.480, 393.48, 86,E, 5.5392
   28,   6.490, 382.75, 86,E, 5.5762
   29,   6.500, 370.76, 86,E, 5.6177
   30,   6.510, 368.04, 85,E, 5.6271
   31,   6.520, 370.50, 85,E, 5.6186
   32,   6.530, 412.92, 85,E, 5.4730
   33,   6.540, 409.59, 85,E, 5.4843
   34,   6.550, 396.07, 85,E, 5.5304
   35,   6.560, 422.77, 85,E, 5.4398
   36,   6.570, 471.74, 85,L, 5.2774
   37,   6.580, 467.17, 85,L, 5.2924
   38,   6.590, 453.25, 85,L, 5.3381
   39,   6.600, 473.51, 85,L, 5.2716
   40,   6.610, 510.61, 85,L, 5.1520
   41,   6.620, 500.30, 85,L, 5.1849
   42,   6.630, 534.53, 85,L, 5.0763
   43,   6.640, 549.95, 85,L, 5.0281
   44,   6.650, 564.63, 85,L, 4.9826
   45,   6.660, 580.25, 85,L, 4.9347
   46,   6.670, 583.95, 85,L, 4.9234
   47,   6.680, 589.06, 85,L, 4.9078
   48,   6.690, 615.10, 85,L, 4.8294
   49,   6.700, 627.61, 85,L, 4.7922
   50,   6.710, 609.29, 85,L, 4.8468
   51,   6.720, 653.33, 85,L, 4.7165
   52,   6.730, 667.83, 85,L, 4.6744
   53,   6.740, 687.57, 85,L, 4.6176
   54,   6.750, 708.97, 85,L, 4.5569
   55,   6.760, 699.04, 85,L, 4.5850
   56,   6.770, 726.59, 85,L, 4.5074
   57,   6.780, 740.88, 85,L, 4.4678
   58,   6.790, 746.63, 85,L, 4.4519
   59,   6.800, 795.78, 85,L, 4.3185
   60,   6.810, 749.07, 85,L, 4.4452
   61,   6.820, 827.85, 85,L, 4.2337
   62,   6.830, 841.41, 85,L, 4.1983
   63,   6.840, 856.76, 85,L, 4.1586
   64,   6.850, 844.24, 85,L, 4.1910
   65,   6.860, 866.63, 85,L, 4.1333
   66,   6.870, 830.06, 85,L, 4.2279
   67,   6.880, 806.78, 85,L, 4.2892
   68,   6.890, 790.65, 85,L, 4.3323
   69,   6.900, 804.37, 85,L, 4.2957
   70,   6.910, 809.43, 85,L, 4.2822
   71,   6.920, 811.96, 85,L, 4.2755
   72,   6.930, 787.24, 85,L, 4.3414
   73,   6.940, 814.85, 85,L, 4.2679
   74,   6.950, 833.68, 85,L, 4.2184
   75,   6.960, 829.01, 85,L, 4.2307
   76,   6.970, 801.62, 85,L, 4.3030
   77,   6.980, 818.67, 85,L, 4.2578
   78,   6.990, 806.09, 85,L, 4.2911
   79,   7.000, 787.92, 85,L, 4.3396
   80,   7.010, 776.60, 85,L, 4.3701
   81,   7.020, 783.04, 85,L, 4.3527
   82,   7.030, 786.22, 85,L, 4.3442
   83,   7.040, 769.39, 85,L, 4.3896
   84,   7.050, 745.75, 85,L, 4.4543
   85,   7.060, 787.47, 85,L, 4.3408
   86,   7.070, 779.53, 85,L, 4.3622
   87,   7.080, 783.27, 85,L, 4.3521
   88,   7.090, 740.66, 85,L, 4.4684
   89,   7.100, 771.98, 85,L, 4.3826
   90,   7.110, 714.82, 85,L, 4.5404
   91,   7.120, 684.37, 85,L, 4.6268
   92,   7.130, 683.52, 85,L, 4.6292
   93,   7.140, 669.30, 85,L, 4.6701
   94,   7.150, 663.30, 85,L, 4.6875
   95,   7.160, 650.30, 85,L, 4.7253
   96,   7.170, 652.70, 85,L, 4.7183
   97,   7.180, 624.52, 85,L, 4.8013
   98,   7.190, 623.70, 85,L, 4.8038
   99,   7.200, 591.88, 85,L, 4.8993
  100,   7.210, 588.86, 85,L, 4.9084
  101,   7.220, 560.87, 85,L, 4.9942
  102,   7.230, 586.96, 85,L, 4.9142
  103,   7.240, 572.97, 85,L, 4.9570
  104,   7.250, 530.55, 85,L, 5.0888
  105,   7.260, 551.03, 85,L, 5.0247
  106,   7.270, 571.57, 85,L, 4.9612
  107,   7.280, 590.57, 85,L, 4.9033
  108,   7.290, 564.53, 85,L, 4.9829
  109,   7.300, 552.01, 85,L, 5.0217
  110,   7.310, 550.15, 85,L, 5.0275
  111,   7.320, 554.27, 85,L, 5.0146
  112,   7.330, 576.95, 85,L, 4.9448
  113,   7.340, 538.71, 85,L, 5.0632
  114,   7.350, 548.68, 85,L, 5.0320
  115,   7.360, 509.08, 85,L, 5.1569
  116,   7.370, 495.46, 85,L, 5.2005
  117,   7.380, 479.33, 85,L, 5.2527
  118,   7.390, 468.00, 85,L, 5.2896
  119,   7.400, 478.01, 85,L, 5.2570
  120,   7.410, 478.57, 85,L, 5.2551
  121,   7.420, 480.55, 85,L, 5.2487
  122,   7.430, 484.31, 85,L, 5.2365
  123,   7.440, 466.98, 85,L, 5.2930
  124,   7.450, 456.39, 85,L, 5.3278
  125,   7.460, 458.61, 85,L, 5.3204
  126,   7.470, 472.39, 85,L, 5.2753
  127,   7.480, 481.96, 85,L, 5.2441
  128,   7.490, 482.99, 85,L, 5.2408
  129,   7.500, 455.84, 85,L, 5.3296
  130,   7.510, 453.15, 85,L, 5.3384
  131,   7.520, 435.15, 85,E, 5.3983
  132,   7.530, 419.51, 85,E, 5.4507
  133,   7.540, 408.42, 85,E, 5.4883
  134,   7.550, 423.04, 85,E, 5.4388
  135,   7.560, 443.94, 85,E, 5.3690
  136,   7.570, 432.23, 85,E, 5.4080
  137,   7.580, 410.58, 85,E, 5.4810
  138,   7.590, 393.75, 85,E, 5.5383
  139,   7.600, 414.27, 85,E, 5.4684
  140,   7.610, 391.97, 85,E, 5.5444
  141,   7.620, 420.78, 85,E, 5.4465
  142,   7.630, 416.71, 85,E, 5.4602
  143,   7.640, 398.03, 85,E, 5.5237
  144,   7.650, 412.65, 85,E, 5.4739
  145,   7.660, 395.89, 85,E, 5.5310
  146,   7.670, 395.98, 85,E, 5.5307
  147,   7.680, 407.25, 85,E, 5.4922
  148,   7.690, 398.39, 85,E, 5.5225
  149,   7.700, 400.44, 85,E, 5.5154
  150,   7.710, 416.53, 85,E, 5.4608
  151,   7.720, 382.48, 85,E, 5.5771
  152,   7.730, 370.67, 85,E, 5.6180
  153,   7.740, 406.00, 85,E, 5.4965
  154,   7.750, 389.48, 85,E, 5.5530
  155,   7.760, 390.01, 85,E, 5.5511
  156,   7.770, 382.57, 85,E, 5.5768
  157,   7.780, 402.32, 85,E, 5.5090
  158,   7.790, 385.58, 85,E, 5.5664
  159,   7.800, 362.88, 85,E, 5.6451
  160,   7.810, 380.89, 85,E, 5.5826
  161,   7.820, 382.04, 85,E, 5.5786
  162,   7.830, 389.48, 85,E, 5.5530
  163,   7.840, 390.19, 85,E, 5.5505
  164,   7.850, 376.21, 85,E, 5.5988
  165,   7.860, 351.65, 85,E, 5.6845
  166,   7.870, 357.82, 85,E, 5.6628
  167,   7.880, 358.34, 85,E, 5.6610
  168,   7.890, 379.21, 85,E, 5.5884
  169,   7.900, 384.52, 85,E, 5.5701
  170,   7.910, 333.96, 85,E, 5.7471
  171,   7.920, 354.25, 85,E, 5.6754
  172,   7.930, 347.40, 85,E, 5.6995
  173,   7.940, 346.80, 85,E, 5.7016
  174,   7.950, 397.32, 85,E, 5.5261
  175,   7.960, 385.05, 85,E, 5.5682
  176,   7.970, 358.60, 85,E, 5.6601
  177,   7.980, 368.57, 85,E, 5.6253
  178,   7.990, 343.51, 85,E, 5.7132
  179,   8.000, 366.03, 85,E, 5.6342
  180,   8.010, 332.76, 85,E, 5.7513
  181,   8.020, 350.26, 85,E, 5.6894
  182,   8.030, 352.08, 85,E, 5.6830
  183,   8.040, 365.68, 85,E, 5.6354
  184,   8.050, 356.51, 85,E, 5.6674
  185,   8.060, 380.71, 85,E, 5.5832
  186,   8.070, 360.44, 85,E, 5.6537
  187,   8.080, 342.74, 85,E, 5.7159
  188,   8.090, 350.43, 85,E, 5.6888
  189,   8.100, 350.61, 85,E, 5.6882
  190,   8.110, 365.68, 85,E, 5.6354
  191,   8.120, 359.21, 85,E, 5.6580
  192,   8.130, 345.85, 85,E, 5.7050
  193,   8.140, 342.82, 85,E, 5.7156
  194,   8.150, 359.74, 85,E, 5.6561
  195,   8.160, 365.42, 85,E, 5.6363
  196,   8.170, 348.44, 85,E, 5.6958
  197,   8.180, 344.03, 85,E, 5.7114
  198,   8.190, 363.58, 85,E, 5.6427
  199,   8.200, 384.43, 85,E, 5.5704
  200,   8.210, 357.91, 85,E, 5.6625
  201,   8.220, 340.41, 85,E, 5.7242
  202,   8.230, 345.67, 85,E, 5.7056
  203,   8.240, 347.75, 85,E, 5.6982
  204,   8.250, 339.89, 85,E, 5.7260
  205,   8.260, 326.09, 85,E, 5.7751
  206,   8.270, 337.23, 85,E, 5.7355
  207,   8.280, 366.73, 85,E, 5.6317
  208,   8.290, 346.97, 85,E, 5.7010
  209,   8.300, 345.24, 85,E, 5.7071
  210,   8.310, 360.52, 85,E, 5.6534
  211,   8.320, 367.52, 85,E, 5.6290
  212,   8.330, 340.84, 85,E, 5.7227
  213,   8.340, 339.20, 85,E, 5.7285
  214,   8.350, 362.97, 85,E, 5.6448
  215,   8.360, 338.86, 85,E, 5.7297
  216,   8.370, 309.35, 85,E, 5.8353
  217,   8.380, 348.18, 85,E, 5.6967
  218,   8.390, 334.05, 85,E, 5.7468
  219,   8.400, 352.43, 85,E, 5.6818
  220,   8.410, 358.52, 85,E, 5.6604
  221,   8.420, 320.46, 85,E, 5.7953
  222,   8.430, 312.82, 85,E, 5.8228
  223,   8.440, 322.08, 85,E, 5.7895
  224,   8.450, 355.64, 85,E, 5.6705
  225,   8.460, 351.39, 85,E, 5.6854
  226,   8.470, 323.87, 85,E, 5.7831
  227,   8.480, 336.28, 85,E, 5.7388
  228,   8.490, 350.87, 85,E, 5.6873
  229,   8.500, 333.62, 85,E, 5.7483
  230,   8.510, 328.22, 85,E, 5.7675
  231,   8.520, 320.97, 85,E, 5.7935
  232,   8.530, 341.44, 85,E, 5.7205
  233,   8.540, 342.48, 85,E, 5.7169
  234,   8.550, 338.69, 85,E, 5.7303
  235,   8.560, 343.08, 85,E, 5.7147
  236,   8.570, 351.22, 85,E, 5.6860
  237,   8.580, 357.82, 85,E, 5.6628
  238,   8.590, 345.50, 85,E, 5.7062
  239,   8.600, 346.02, 85,E, 5.7043
  240,   8.610, 334.30, 85,E, 5.7458
  241,   8.620, 359.21, 85,E, 5.6580
  242,   8.630, 368.04, 85,E, 5.6271
  243,   8.640, 357.99, 85,E, 5.6622
  244,   8.650, 359.82, 85,E, 5.6558
  245,   8.660, 373.05, 85,E, 5.6097
  246,   8.670, 369.53, 85,E, 5.6219
  247,   8.680, 367.69, 85,E, 5.6284
  248,   8.690, 422.05, 85,E, 5.4422
  249,   8.700, 448.91, 85,E, 5.3525
  250,   8.710, 467.63, 84,L, 5.2908
  251,   8.720, 467.26, 84,L, 5.2921
  252,   8.730, 494.61, 84,L, 5.2032
  253,   8.740, 525.23, 84,L, 5.1056
