[SAMPLE PARAMETERS]
Time/Date of Scan,          05-Apr-2018   14:10:12
Study ID,                   TW
Sample ID,                  TW-9-228-5
File Name,                  TW-9-228-5
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             51
Step Size,                        1
Sample Length,               110.00
Measured Length,              98.63
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              384.00
Actual Density,              384.48
Early Wood Maximum Density,  424.74
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  229.06
Pos of EW Min Density,        64.25
Late Wood Maximum Density,   894.03
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.12
Pos of LW Min Density,        42.15
Avg % Late Wood in Sample,    18.82
Zero voltage,                  0.0497
Free air voltage,              6.8188
Mass Absorption Coefficient,   2.733620
Number of scanned data points,  10062
Number of used data points,      9489
[SAMPLE DATA]
    0,   2.690, 841.21, 51,L, 4.0833
    1,   2.700, 793.84, 51,L, 4.2029
    2,   2.710, 759.77, 51,L, 4.2911
    3,   2.720, 741.21, 51,L, 4.3399
    4,   2.730, 711.83, 51,L, 4.4183
    5,   2.740, 653.72, 51,L, 4.5776
    6,   2.750, 579.53, 51,L, 4.7894
    7,   2.760, 561.96, 51,L, 4.8410
    8,   2.770, 566.20, 51,L, 4.8285
    9,   2.780, 546.21, 50,L, 4.8877
   10,   2.790, 537.53, 50,L, 4.9136
   11,   2.800, 530.72, 50,L, 4.9341
   12,   2.810, 531.33, 50,L, 4.9323
   13,   2.820, 552.88, 50,L, 4.8679
   14,   2.830, 559.17, 50,L, 4.8492
   15,   2.840, 564.75, 50,L, 4.8328
   16,   2.850, 559.89, 50,L, 4.8471
   17,   2.860, 576.40, 50,L, 4.7986
   18,   2.870, 583.72, 50,L, 4.7772
   19,   2.880, 567.86, 50,L, 4.8236
   20,   2.890, 551.14, 50,L, 4.8730
   21,   2.900, 525.55, 50,L, 4.9496
   22,   2.910, 526.56, 50,L, 4.9466
   23,   2.920, 544.68, 50,L, 4.8923
   24,   2.930, 541.20, 50,L, 4.9026
   25,   2.940, 489.64, 50,L, 5.0592
   26,   2.950, 452.94, 50,L, 5.1736
   27,   2.960, 446.57, 50,L, 5.1938
   28,   2.970, 427.31, 50,L, 5.2551
   29,   2.980, 437.92, 50,L, 5.2213
   30,   2.990, 412.89, 50,E, 5.3015
   31,   3.000, 430.93, 50,L, 5.2435
   32,   3.010, 407.90, 50,E, 5.3177
   33,   3.020, 401.32, 50,E, 5.3391
   34,   3.030, 398.23, 50,E, 5.3491
   35,   3.040, 446.09, 50,L, 5.1953
   36,   3.050, 411.85, 50,E, 5.3049
   37,   3.060, 410.63, 50,E, 5.3088
   38,   3.070, 393.83, 50,E, 5.3635
   39,   3.080, 392.90, 50,E, 5.3665
   40,   3.090, 392.81, 50,E, 5.3668
   41,   3.100, 402.35, 50,E, 5.3357
   42,   3.110, 379.89, 50,E, 5.4092
   43,   3.120, 370.30, 50,E, 5.4410
   44,   3.130, 383.88, 50,E, 5.3961
   45,   3.140, 374.26, 50,E, 5.4279
   46,   3.150, 369.19, 50,E, 5.4446
   47,   3.160, 381.93, 50,E, 5.4025
   48,   3.170, 357.19, 50,E, 5.4846
   49,   3.180, 355.82, 50,E, 5.4892
   50,   3.190, 346.82, 50,E, 5.5194
   51,   3.200, 363.68, 50,E, 5.4630
   52,   3.210, 366.80, 50,E, 5.4526
   53,   3.220, 334.62, 50,E, 5.5606
   54,   3.230, 330.93, 50,E, 5.5731
   55,   3.240, 356.10, 50,E, 5.4883
   56,   3.250, 351.27, 50,E, 5.5045
   57,   3.260, 307.39, 50,E, 5.6537
   58,   3.270, 332.19, 50,E, 5.5688
