[SAMPLE PARAMETERS]
Time/Date of Scan,          28-Mar-2018   10:06:11
Study ID,                   TW
Sample ID,                  TW-18-117-2
File Name,                  TW-18-117-2
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           3
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             82
Step Size,                        1
Sample Length,               210.00
Measured Length,             199.24
Sample Thickness,              2.31
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              468.50
Actual Density,              468.79
Early Wood Maximum Density,  424.94
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  258.92
Pos of EW Min Density,       137.89
Late Wood Maximum Density,   909.51
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.03
Pos of LW Min Density,       125.19
Avg % Late Wood in Sample,    49.78
Zero voltage,                  0.0439
Free air voltage,              6.9870
Mass Absorption Coefficient,   2.837811
Number of scanned data points,  21000
Number of used data points,     19776
[SAMPLE DATA]
    0,   3.570, 306.31, 82,E, 5.7184
    1,   3.580, 301.92, 82,E, 5.7349
    2,   3.590, 310.15, 82,E, 5.7040
    3,   3.600, 310.07, 82,E, 5.7043
    4,   3.610, 312.86, 82,E, 5.6940
    5,   3.620, 322.39, 82,E, 5.6586
    6,   3.630, 306.31, 82,E, 5.7184
    7,   3.640, 324.20, 82,E, 5.6519
    8,   3.650, 324.20, 82,E, 5.6519
    9,   3.660, 325.36, 82,E, 5.6476
   10,   3.670, 340.14, 82,E, 5.5933
   11,   3.680, 349.68, 82,E, 5.5585
   12,   3.690, 332.65, 82,E, 5.6207
   13,   3.700, 336.97, 82,E, 5.6049
   14,   3.710, 362.40, 82,E, 5.5124
   15,   3.720, 369.19, 82,E, 5.4880
   16,   3.730, 351.35, 82,E, 5.5524
   17,   3.740, 351.35, 82,E, 5.5524
   18,   3.750, 338.55, 82,E, 5.5991
   19,   3.760, 342.98, 82,E, 5.5829
   20,   3.770, 343.64, 82,E, 5.5804
   21,   3.780, 379.68, 82,E, 5.4504
   22,   3.790, 352.53, 82,E, 5.5481
   23,   3.800, 327.84, 82,E, 5.6384
   24,   3.810, 377.88, 82,E, 5.4568
   25,   3.820, 368.68, 82,E, 5.4898
   26,   3.830, 364.52, 82,E, 5.5048
   27,   3.840, 338.30, 82,E, 5.6000
   28,   3.850, 349.34, 82,E, 5.5597
   29,   3.860, 347.58, 82,E, 5.5661
   30,   3.870, 372.85, 82,E, 5.4749
   31,   3.880, 370.46, 82,E, 5.4834
   32,   3.890, 349.68, 82,E, 5.5585
   33,   3.900, 362.83, 82,E, 5.5109
   34,   3.910, 351.02, 82,E, 5.5536
   35,   3.920, 348.50, 82,E, 5.5627
   36,   3.930, 386.29, 82,E, 5.4269
