[SAMPLE PARAMETERS]
Time/Date of Scan,          05-Mar-2018   11:31:23
Study ID,                   WQA
Sample ID,                  TW-1-119-1
File Name,                  TW-2-119-1
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           3
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             99
Step Size,                        1
Sample Length,               155.00
Measured Length,             148.97
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              461.00
Actual Density,              461.13
Early Wood Maximum Density,  424.99
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  254.04
Pos of EW Min Density,        49.73
Late Wood Maximum Density,   919.33
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.08
Pos of LW Min Density,        13.41
Avg % Late Wood in Sample,    50.98
Zero voltage,                  0.0421
Free air voltage,              7.3221
Mass Absorption Coefficient,   2.918097
Number of scanned data points,  15500
Number of used data points,     14703
[SAMPLE DATA]
    0,   3.500, 667.21, 99,L, 4.7064
    1,   3.510, 604.98, 99,L, 4.9045
    2,   3.520, 560.65, 99,L, 5.0507
    3,   3.530, 505.21, 99,L, 5.2396
    4,   3.540, 440.75, 99,L, 5.4681
    5,   3.550, 407.67, 99,E, 5.5893
    6,   3.560, 386.96, 98,E, 5.6665
    7,   3.570, 340.52, 98,E, 5.8435
    8,   3.580, 368.61, 98,E, 5.7358
    9,   3.590, 469.16, 98,L, 5.3662
   10,   3.600, 651.44, 98,L, 4.7559
   11,   3.610, 697.97, 98,L, 4.6115
   12,   3.620, 757.78, 98,L, 4.4324
   13,   3.630, 737.54, 98,L, 4.4922
   14,   3.640, 709.90, 98,L, 4.5752
   15,   3.650, 722.54, 98,L, 4.5370
   16,   3.660, 702.77, 98,L, 4.5969
   17,   3.670, 736.42, 98,L, 4.4955
   18,   3.680, 774.40, 98,L, 4.3839
   19,   3.690, 752.49, 98,L, 4.4479
   20,   3.700, 710.51, 98,L, 4.5734
   21,   3.710, 684.74, 98,L, 4.6521
   22,   3.720, 702.87, 98,L, 4.5966
   23,   3.730, 706.48, 98,L, 4.5856
   24,   3.740, 667.51, 98,L, 4.7055
   25,   3.750, 681.77, 98,L, 4.6613
   26,   3.760, 669.27, 98,L, 4.7000
   27,   3.770, 609.50, 98,L, 4.8898
   28,   3.780, 614.50, 98,L, 4.8737
   29,   3.790, 588.73, 98,L, 4.9576
   30,   3.800, 568.42, 98,L, 5.0247
   31,   3.810, 544.86, 98,L, 5.1038
   32,   3.820, 529.23, 98,L, 5.1569
   33,   3.830, 511.20, 98,L, 5.2188
   34,   3.840, 490.34, 98,L, 5.2914
   35,   3.850, 468.81, 98,L, 5.3674
   36,   3.860, 410.31, 98,E, 5.5795
   37,   3.870, 429.42, 98,L, 5.5093
   38,   3.880, 410.55, 98,E, 5.5786
   39,   3.890, 394.62, 98,E, 5.6378
   40,   3.900, 421.25, 98,E, 5.5392
   41,   3.910, 398.95, 98,E, 5.6216
   42,   3.920, 380.22, 98,E, 5.6918
   43,   3.930, 371.43, 98,E, 5.7251
   44,   3.940, 378.44, 98,E, 5.6985
   45,   3.950, 355.26, 98,E, 5.7867
   46,   3.960, 357.25, 98,E, 5.7791
   47,   3.970, 376.83, 98,E, 5.7047
   48,   3.980, 375.05, 98,E, 5.7114
   49,   3.990, 369.98, 98,E, 5.7306
   50,   4.000, 367.09, 98,E, 5.7416
   51,   4.010, 356.85, 98,E, 5.7806
   52,   4.020, 359.72, 98,E, 5.7697
   53,   4.030, 338.63, 98,E, 5.8508
   54,   4.040, 318.61, 98,E, 5.9290
   55,   4.050, 344.47, 98,E, 5.8282
   56,   4.060, 346.37, 98,E, 5.8209
   57,   4.070, 347.00, 98,E, 5.8185
   58,   4.080, 331.25, 98,E, 5.8795
   59,   4.090, 340.52, 98,E, 5.8435
   60,   4.100, 349.85, 98,E, 5.8075
   61,   4.110, 340.44, 98,E, 5.8438
   62,   4.120, 347.87, 98,E, 5.8151
   63,   4.130, 360.28, 98,E, 5.7675
   64,   4.140, 357.09, 98,E, 5.7797
   65,   4.150, 342.10, 98,E, 5.8374
   66,   4.160, 378.60, 98,E, 5.6979
   67,   4.170, 377.07, 98,E, 5.7037
   68,   4.180, 355.89, 98,E, 5.7843
   69,   4.190, 336.90, 98,E, 5.8575
   70,   4.200, 383.79, 98,E, 5.6784
   71,   4.210, 418.50, 97,E, 5.5493
   72,   4.220, 427.33, 97,L, 5.5170
   73,   4.230, 472.25, 97,L, 5.3552
   74,   4.240, 545.76, 97,L, 5.1007
