[SAMPLE PARAMETERS]
Time/Date of Scan,          27-Mar-2018   09:30:09
Study ID,                   WQA
Sample ID,                  TW-18-111-45
File Name,                  TW-18-111-45
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             84
Step Size,                        1
Sample Length,               230.00
Measured Length,             218.31
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              451.00
Actual Density,              450.55
Early Wood Maximum Density,  424.95
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  233.24
Pos of EW Min Density,       120.68
Late Wood Maximum Density,  1031.13
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.04
Pos of LW Min Density,       142.22
Avg % Late Wood in Sample,    38.38
Zero voltage,                  0.0436
Free air voltage,              7.0407
Mass Absorption Coefficient,   2.622672
Number of scanned data points,  22187
Number of used data points,     21392
[SAMPLE DATA]
    0,   5.000, 422.79, 84,E, 5.4770
    1,   5.010, 414.84, 84,E, 5.5029
    2,   5.020, 385.04, 84,E, 5.6012
    3,   5.030, 393.04, 84,E, 5.5746
    4,   5.040, 383.85, 84,E, 5.6052
    5,   5.050, 366.53, 84,E, 5.6631
    6,   5.060, 365.35, 84,E, 5.6671
    7,   5.070, 360.91, 84,E, 5.6821
    8,   5.080, 348.66, 84,E, 5.7236
    9,   5.090, 336.76, 84,E, 5.7642
   10,   5.100, 334.80, 84,E, 5.7709
   11,   5.110, 340.24, 84,E, 5.7523
   12,   5.120, 345.07, 84,E, 5.7358
   13,   5.130, 339.44, 84,E, 5.7550
   14,   5.140, 329.47, 84,E, 5.7892
   15,   5.150, 322.48, 84,E, 5.8133
   16,   5.160, 328.23, 84,E, 5.7935
   17,   5.170, 354.14, 84,E, 5.7050
   18,   5.180, 343.01, 84,E, 5.7428
   19,   5.190, 316.04, 84,E, 5.8356
   20,   5.200, 307.08, 84,E, 5.8667
   21,   5.210, 318.42, 84,E, 5.8273
   22,   5.220, 318.06, 84,E, 5.8286
   23,   5.230, 323.98, 84,E, 5.8081
   24,   5.240, 325.39, 84,E, 5.8032
   25,   5.250, 323.98, 84,E, 5.8081
   26,   5.260, 322.65, 84,E, 5.8127
   27,   5.270, 310.94, 84,E, 5.8533
   28,   5.280, 317.27, 84,E, 5.8313
   29,   5.290, 318.33, 84,E, 5.8276
   30,   5.300, 327.43, 84,E, 5.7962
   31,   5.310, 298.61, 84,E, 5.8963
   32,   5.320, 314.72, 84,E, 5.8401
   33,   5.330, 319.65, 84,E, 5.8231
   34,   5.340, 317.89, 84,E, 5.8292
   35,   5.350, 311.55, 84,E, 5.8511
   36,   5.360, 333.29, 84,E, 5.7761
   37,   5.370, 316.12, 84,E, 5.8353
   38,   5.380, 299.65, 84,E, 5.8926
   39,   5.390, 312.96, 84,E, 5.8463
   40,   5.400, 338.37, 84,E, 5.7587
   41,   5.410, 307.34, 84,E, 5.8658
   42,   5.420, 342.75, 84,E, 5.7437
   43,   5.430, 304.46, 84,E, 5.8759
   44,   5.440, 297.91, 84,E, 5.8987
   45,   5.450, 310.15, 84,E, 5.8560
   46,   5.460, 339.71, 84,E, 5.7541
   47,   5.470, 317.36, 84,E, 5.8310
   48,   5.480, 321.95, 84,E, 5.8151
   49,   5.490, 315.16, 84,E, 5.8386
   50,   5.500, 315.77, 84,E, 5.8365
   51,   5.510, 318.15, 84,E, 5.8282
   52,   5.520, 340.42, 84,E, 5.7516
   53,   5.530, 330.54, 84,E, 5.7855
   54,   5.540, 314.01, 84,E, 5.8426
   55,   5.550, 328.05, 84,E, 5.7941
   56,   5.560, 327.43, 84,E, 5.7962
   57,   5.570, 327.17, 84,E, 5.7971
   58,   5.580, 342.48, 84,E, 5.7446
   59,   5.590, 328.67, 84,E, 5.7919
   60,   5.600, 336.59, 84,E, 5.7648
   61,   5.610, 354.68, 84,E, 5.7031
   62,   5.620, 361.09, 84,E, 5.6815
   63,   5.630, 358.20, 84,E, 5.6912
   64,   5.640, 396.27, 84,E, 5.5640
   65,   5.650, 425.14, 84,L, 5.4694
   66,   5.660, 421.29, 84,E, 5.4819
   67,   5.670, 455.75, 83,L, 5.3708
   68,   5.680, 459.59, 83,L, 5.3586
   69,   5.690, 480.42, 83,L, 5.2927
   70,   5.700, 516.63, 83,L, 5.1801
   71,   5.710, 538.79, 83,L, 5.1123
   72,   5.720, 552.00, 83,L, 5.0723
   73,   5.730, 570.85, 83,L, 5.0159
   74,   5.740, 593.01, 83,L, 4.9503
   75,   5.750, 647.00, 83,L, 4.7940
   76,   5.760, 660.78, 83,L, 4.7549
   77,   5.770, 663.80, 83,L, 4.7464
   78,   5.780, 713.56, 83,L, 4.6082
   79,   5.790, 759.90, 83,L, 4.4830
   80,   5.800, 762.20, 83,L, 4.4769
   81,   5.810, 757.84, 83,L, 4.4885
   82,   5.820, 785.65, 83,L, 4.4150
   83,   5.830, 808.03, 83,L, 4.3567
   84,   5.840, 803.32, 83,L, 4.3689
   85,   5.850, 816.54, 83,L, 4.3347
   86,   5.860, 823.31, 83,L, 4.3173
   87,   5.870, 828.91, 83,L, 4.3030
   88,   5.880, 839.21, 83,L, 4.2767
   89,   5.890, 839.21, 83,L, 4.2767
   90,   5.900, 829.87, 83,L, 4.3005
   91,   5.910, 813.22, 83,L, 4.3433
   92,   5.920, 834.17, 83,L, 4.2896
   93,   5.930, 840.17, 83,L, 4.2743
   94,   5.940, 817.96, 83,L, 4.3311
   95,   5.950, 831.90, 83,L, 4.2953
   96,   5.960, 832.85, 83,L, 4.2929
