[SAMPLE PARAMETERS]
Time/Date of Scan,          27-Apr-2018   15:01:35
Study ID,                   TW
Sample ID,                  TW-16-34-3
File Name,                  TW-16-34-3
Species,                    PIPO
Operator,                   DV
Description,                Labeled with ?
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             72
Step Size,                        1
Sample Length,               230.00
Measured Length,             220.37
Sample Thickness,              2.25
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              417.00
Actual Density,              417.02
Early Wood Maximum Density,  449.95
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  232.03
Pos of EW Min Density,        29.39
Late Wood Maximum Density,   948.87
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.05
Pos of LW Min Density,        39.21
Avg % Late Wood in Sample,    23.84
Zero voltage,                  0.0427
Free air voltage,              6.6129
Mass Absorption Coefficient,   2.745890
Number of scanned data points,  23000
Number of used data points,     21981
[SAMPLE DATA]
    0,   1.910, 381.96, 72,E, 5.2228
    1,   1.920, 365.87, 72,E, 5.2750
    2,   1.930, 397.26, 72,E, 5.1736
    3,   1.940, 368.21, 72,E, 5.2673
    4,   1.950, 393.26, 72,E, 5.1865
    5,   1.960, 392.30, 72,E, 5.1895
    6,   1.970, 387.74, 72,E, 5.2042
    7,   1.980, 367.46, 72,E, 5.2698
    8,   1.990, 378.75, 72,E, 5.2332
    9,   2.000, 369.15, 72,E, 5.2643
   10,   2.010, 364.93, 72,E, 5.2780
   11,   2.020, 327.19, 72,E, 5.4025
   12,   2.030, 345.31, 72,E, 5.3424
   13,   2.040, 319.90, 72,E, 5.4269
   14,   2.050, 321.54, 72,E, 5.4214
   15,   2.060, 300.62, 72,E, 5.4919
   16,   2.070, 305.58, 72,E, 5.4752
   17,   2.080, 326.74, 72,E, 5.4041
   18,   2.090, 328.38, 72,E, 5.3986
   19,   2.100, 316.35, 72,E, 5.4388
   20,   2.110, 334.07, 72,E, 5.3796
   21,   2.120, 348.45, 72,E, 5.3320
   22,   2.130, 338.39, 72,E, 5.3653
   23,   2.140, 308.56, 72,E, 5.4651
   24,   2.150, 316.35, 72,E, 5.4388
   25,   2.160, 339.68, 72,E, 5.3610
   26,   2.170, 344.29, 72,E, 5.3458
   27,   2.180, 354.39, 72,E, 5.3125
   28,   2.190, 349.94, 72,E, 5.3271
   29,   2.200, 349.66, 72,E, 5.3281
   30,   2.210, 375.45, 72,E, 5.2438
   31,   2.220, 391.45, 71,E, 5.1923
   32,   2.230, 434.74, 71,E, 5.0552
   33,   2.240, 515.78, 71,L, 4.8083
   34,   2.250, 530.12, 71,L, 4.7659
   35,   2.260, 586.86, 71,L, 4.6017
   36,   2.270, 605.65, 71,L, 4.5486
   37,   2.280, 656.50, 71,L, 4.4080
   38,   2.290, 764.10, 71,L, 4.1245
   39,   2.300, 839.49, 71,L, 3.9368
   40,   2.310, 878.47, 71,L, 3.8431
   41,   2.320, 860.19, 71,L, 3.8867
   42,   2.330, 874.49, 71,L, 3.8525
   43,   2.340, 867.07, 71,L, 3.8702
   44,   2.350, 845.27, 71,L, 3.9227
   45,   2.360, 859.69, 71,L, 3.8879
   46,   2.370, 852.46, 71,L, 3.9053
   47,   2.380, 844.01, 71,L, 3.9258
   48,   2.390, 860.58, 71,L, 3.8858
   49,   2.400, 871.42, 71,L, 3.8599
   50,   2.410, 818.91, 71,L, 3.9871
   51,   2.420, 849.93, 71,L, 3.9114
   52,   2.430, 793.71, 71,L, 4.0497
   53,   2.440, 819.29, 71,L, 3.9862
   54,   2.450, 797.13, 71,L, 4.0411
   55,   2.460, 794.81, 71,L, 4.0469
   56,   2.470, 794.08, 71,L, 4.0488
   57,   2.480, 769.26, 71,L, 4.1113
   58,   2.490, 776.00, 71,L, 4.0942
   59,   2.500, 746.12, 71,L, 4.1705
   60,   2.510, 722.84, 71,L, 4.2310
   61,   2.520, 689.90, 71,L, 4.3179
   62,   2.530, 679.75, 71,L, 4.3451
   63,   2.540, 638.45, 71,L, 4.4574
   64,   2.550, 638.01, 71,L, 4.4586
   65,   2.560, 604.67, 71,L, 4.5514
   66,   2.570, 619.72, 71,L, 4.5093
   67,   2.580, 578.62, 71,L, 4.6252
   68,   2.590, 586.33, 71,L, 4.6033
   69,   2.600, 562.89, 71,L, 4.6704
   70,   2.610, 538.85, 71,L, 4.7403
   71,   2.620, 537.81, 71,L, 4.7433
   72,   2.630, 518.86, 71,L, 4.7992
   73,   2.640, 512.60, 71,L, 4.8178
   74,   2.650, 513.93, 71,L, 4.8138
   75,   2.660, 501.05, 71,L, 4.8523
   76,   2.670, 471.00, 71,L, 4.9432
   77,   2.680, 501.97, 71,L, 4.8495
   78,   2.690, 483.64, 71,L, 4.9048
   79,   2.700, 444.14, 71,E, 5.0259
   80,   2.710, 477.21, 71,L, 4.9243
   81,   2.720, 478.91, 71,L, 4.9191
   82,   2.730, 463.02, 71,L, 4.9677
   83,   2.740, 457.37, 71,L, 4.9850
   84,   2.750, 462.23, 71,L, 4.9701
   85,   2.760, 472.60, 71,L, 4.9384
   86,   2.770, 454.40, 71,L, 4.9942
   87,   2.780, 454.69, 71,L, 4.9933
   88,   2.790, 472.60, 71,L, 4.9384
   89,   2.800, 468.10, 71,L, 4.9521
   90,   2.810, 472.80, 71,L, 4.9377
   91,   2.820, 488.88, 71,L, 4.8889
   92,   2.830, 491.72, 71,L, 4.8804
   93,   2.840, 508.71, 71,L, 4.8294
   94,   2.850, 546.79, 71,L, 4.7171
   95,   2.860, 502.38, 71,L, 4.8483
   96,   2.870, 521.75, 71,L, 4.7906
   97,   2.880, 498.31, 71,L, 4.8605
   98,   2.890, 513.62, 71,L, 4.8148
   99,   2.900, 476.60, 71,L, 4.9261
  100,   2.910, 475.80, 71,L, 4.9286
  101,   2.920, 500.75, 71,L, 4.8532
  102,   2.930, 458.85, 71,L, 4.9805
  103,   2.940, 460.24, 71,L, 4.9762
  104,   2.950, 439.43, 71,E, 5.0406
  105,   2.960, 412.32, 71,E, 5.1257
  106,   2.970, 407.99, 71,E, 5.1395
  107,   2.980, 400.03, 71,E, 5.1648
  108,   2.990, 410.30, 71,E, 5.1321
  109,   3.000, 403.77, 71,E, 5.1529
  110,   3.010, 397.64, 71,E, 5.1724
  111,   3.020, 401.56, 71,E, 5.1599
  112,   3.030, 430.05, 71,E, 5.0699
  113,   3.040, 406.16, 71,E, 5.1453
  114,   3.050, 416.95, 71,E, 5.1111
  115,   3.060, 421.79, 71,E, 5.0958
  116,   3.070, 409.43, 71,E, 5.1349
  117,   3.080, 409.34, 71,E, 5.1352
  118,   3.090, 388.03, 71,E, 5.2032
  119,   3.100, 400.32, 71,E, 5.1639
  120,   3.110, 389.07, 71,E, 5.1999
  121,   3.120, 369.15, 71,E, 5.2643
  122,   3.130, 373.66, 71,E, 5.2496
  123,   3.140, 372.06, 71,E, 5.2548
  124,   3.150, 388.03, 71,E, 5.2032
  125,   3.160, 372.25, 71,E, 5.2542
  126,   3.170, 387.74, 71,E, 5.2042
  127,   3.180, 375.07, 71,E, 5.2451
  128,   3.190, 360.35, 71,E, 5.2930
  129,   3.200, 358.68, 71,E, 5.2985
  130,   3.210, 357.00, 71,E, 5.3040
  131,   3.220, 376.77, 71,E, 5.2396
  132,   3.230, 355.23, 71,E, 5.3098
  133,   3.240, 371.22, 71,E, 5.2576
  134,   3.250, 365.31, 71,E, 5.2768
  135,   3.260, 357.46, 71,E, 5.3024
  136,   3.270, 378.18, 71,E, 5.2350
  137,   3.280, 363.16, 71,E, 5.2838
  138,   3.290, 379.79, 71,E, 5.2298
  139,   3.300, 353.56, 71,E, 5.3152
  140,   3.310, 352.91, 71,E, 5.3174
  141,   3.320, 374.88, 71,E, 5.2457
  142,   3.330, 361.85, 71,E, 5.2881
  143,   3.340, 333.24, 71,E, 5.3824
  144,   3.350, 350.96, 71,E, 5.3238
  145,   3.360, 361.66, 71,E, 5.2887
  146,   3.370, 392.30, 71,E, 5.1895
  147,   3.380, 353.93, 71,E, 5.3140
  148,   3.390, 340.51, 71,E, 5.3583
  149,   3.400, 329.02, 71,E, 5.3964
  150,   3.410, 355.88, 71,E, 5.3076
  151,   3.420, 331.77, 71,E, 5.3873
  152,   3.430, 359.33, 71,E, 5.2963
  153,   3.440, 357.00, 71,E, 5.3040
  154,   3.450, 319.35, 71,E, 5.4288
  155,   3.460, 321.08, 71,E, 5.4230
  156,   3.470, 321.90, 71,E, 5.4202
  157,   3.480, 351.70, 71,E, 5.3214
  158,   3.490, 337.93, 71,E, 5.3668
  159,   3.500, 315.17, 71,E, 5.4428
  160,   3.510, 299.28, 71,E, 5.4965
  161,   3.520, 342.81, 71,E, 5.3506
  162,   3.530, 321.44, 71,E, 5.4218
  163,   3.540, 304.14, 71,E, 5.4800
  164,   3.550, 293.44, 71,E, 5.5164
  165,   3.560, 324.00, 71,E, 5.4132
  166,   3.570, 338.02, 71,E, 5.3665
  167,   3.580, 299.28, 71,E, 5.4965
  168,   3.590, 316.62, 71,E, 5.4379
  169,   3.600, 311.00, 71,E, 5.4568
  170,   3.610, 325.09, 71,E, 5.4095
