[SAMPLE PARAMETERS]
Time/Date of Scan,          26-Mar-2018   15:02:04
Study ID,                   WQA
Sample ID,                  TW-7-93-45
File Name,                  TW-7-93-45
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             87
Step Size,                        1
Sample Length,               228.00
Measured Length,             219.57
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              462.60
Actual Density,              462.66
Early Wood Maximum Density,  449.91
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  230.37
Pos of EW Min Density,        98.09
Late Wood Maximum Density,   968.92
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.00
Pos of LW Min Density,       215.69
Avg % Late Wood in Sample,    33.16
Zero voltage,                  0.0400
Free air voltage,              7.0099
Mass Absorption Coefficient,   2.644750
Number of scanned data points,  22608
Number of used data points,     21730
[SAMPLE DATA]
    0,   3.500, 775.61, 87,L, 4.4003
    1,   3.510, 683.04, 87,L, 4.6518
    2,   3.520, 633.41, 87,L, 4.7925
    3,   3.530, 610.45, 87,L, 4.8590
    4,   3.540, 577.30, 87,L, 4.9567
    5,   3.550, 521.44, 87,L, 5.1257
    6,   3.560, 525.11, 87,L, 5.1144
    7,   3.570, 482.81, 87,L, 5.2460
    8,   3.580, 491.65, 87,L, 5.2182
    9,   3.590, 442.23, 87,E, 5.3754
   10,   3.600, 407.51, 87,E, 5.4886
   11,   3.610, 426.70, 87,E, 5.4257
   12,   3.620, 428.10, 86,E, 5.4211
   13,   3.630, 455.42, 86,L, 5.3329
   14,   3.640, 476.53, 86,L, 5.2658
   15,   3.650, 511.06, 86,L, 5.1578
   16,   3.660, 548.03, 86,L, 5.0446
   17,   3.670, 592.76, 86,L, 4.9109
   18,   3.680, 652.08, 86,L, 4.7391
   19,   3.690, 640.85, 86,L, 4.7711
   20,   3.700, 623.26, 86,L, 4.8218
   21,   3.710, 648.86, 86,L, 4.7482
   22,   3.720, 639.25, 86,L, 4.7757
   23,   3.730, 598.46, 86,L, 4.8941
   24,   3.740, 584.50, 86,L, 4.9353
   25,   3.750, 602.10, 86,L, 4.8834
   26,   3.760, 603.04, 86,L, 4.8807
   27,   3.770, 559.65, 86,L, 5.0095
   28,   3.780, 570.04, 86,L, 4.9783
   29,   3.790, 562.30, 86,L, 5.0015
   30,   3.800, 565.04, 86,L, 4.9933
   31,   3.810, 561.38, 86,L, 5.0043
   32,   3.820, 546.72, 86,L, 5.0485
   33,   3.830, 547.72, 86,L, 5.0455
   34,   3.840, 536.48, 86,L, 5.0797
   35,   3.850, 528.39, 86,L, 5.1044
   36,   3.860, 514.31, 86,L, 5.1477
   37,   3.870, 497.80, 86,L, 5.1990
   38,   3.880, 474.89, 86,L, 5.2710
   39,   3.890, 441.85, 86,E, 5.3766
   40,   3.900, 448.01, 86,E, 5.3568
   41,   3.910, 427.45, 86,E, 5.4233
   42,   3.920, 432.33, 86,E, 5.4074
   43,   3.930, 400.12, 86,E, 5.5130
   44,   3.940, 431.48, 86,E, 5.4102
   45,   3.950, 400.67, 86,E, 5.5112
   46,   3.960, 393.86, 86,E, 5.5338
   47,   3.970, 416.70, 86,E, 5.4584
   48,   3.980, 399.65, 86,E, 5.5145
   49,   3.990, 397.44, 86,E, 5.5219
   50,   4.000, 397.63, 86,E, 5.5212
   51,   4.010, 400.48, 86,E, 5.5118
   52,   4.020, 406.03, 86,E, 5.4935
   53,   4.030, 426.23, 86,E, 5.4272
   54,   4.040, 413.35, 86,E, 5.4694
   55,   4.050, 406.12, 86,E, 5.4932
   56,   4.060, 416.70, 86,E, 5.4584
   57,   4.070, 411.50, 86,E, 5.4755
   58,   4.080, 403.99, 86,E, 5.5002
   59,   4.090, 429.51, 86,E, 5.4166
   60,   4.100, 395.42, 86,E, 5.5286
   61,   4.110, 421.83, 86,E, 5.4416
   62,   4.120, 405.38, 86,E, 5.4956
   63,   4.130, 390.00, 86,E, 5.5466
   64,   4.140, 413.35, 86,E, 5.4694
   65,   4.150, 390.28, 86,E, 5.5457
   66,   4.160, 393.77, 86,E, 5.5341
   67,   4.170, 390.74, 86,E, 5.5441
   68,   4.180, 353.20, 86,E, 5.6705
   69,   4.190, 354.01, 86,E, 5.6677
   70,   4.200, 345.07, 86,E, 5.6982
   71,   4.210, 349.35, 86,E, 5.6836
   72,   4.220, 346.41, 86,E, 5.6937
   73,   4.230, 373.68, 86,E, 5.6012
   74,   4.240, 349.44, 86,E, 5.6833
   75,   4.250, 339.28, 86,E, 5.7181
