[SAMPLE PARAMETERS]
Time/Date of Scan,          17-Mar-2018   12:08:52
Study ID,                   WQA
Sample ID,                  TW-6-278-3
File Name,                  TW-6-278-3
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             70
Step Size,                        1
Sample Length,               140.00
Measured Length,             128.77
Sample Thickness,              2.28
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              416.00
Actual Density,              416.28
Early Wood Maximum Density,  424.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  256.89
Pos of EW Min Density,        33.57
Late Wood Maximum Density,   820.91
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.00
Pos of LW Min Density,       102.98
Avg % Late Wood in Sample,    33.39
Zero voltage,                  0.0397
Free air voltage,              7.0993
Mass Absorption Coefficient,   2.856610
Number of scanned data points,  13134
Number of used data points,     12631
[SAMPLE DATA]
    0,   1.910, 263.92, 70,E, 5.9781
    1,   1.920, 260.64, 70,E, 5.9909
    2,   1.930, 277.47, 70,E, 5.9256
    3,   1.940, 285.47, 70,E, 5.8948
    4,   1.950, 287.94, 70,E, 5.8853
    5,   1.960, 284.20, 70,E, 5.8997
    6,   1.970, 273.60, 70,E, 5.9406
    7,   1.980, 274.86, 70,E, 5.9357
    8,   1.990, 303.78, 70,E, 5.8249
    9,   2.000, 283.96, 70,E, 5.9006
   10,   2.010, 294.64, 70,E, 5.8597
   11,   2.020, 298.64, 70,E, 5.8444
   12,   2.030, 291.21, 70,E, 5.8728
   13,   2.040, 287.46, 70,E, 5.8871
   14,   2.050, 301.21, 70,E, 5.8347
   15,   2.060, 322.23, 70,E, 5.7553
   16,   2.070, 305.15, 70,E, 5.8197
   17,   2.080, 298.97, 70,E, 5.8432
   18,   2.090, 305.96, 70,E, 5.8167
   19,   2.100, 316.14, 70,E, 5.7782
   20,   2.110, 300.17, 70,E, 5.8386
   21,   2.120, 311.36, 70,E, 5.7962
   22,   2.130, 311.28, 70,E, 5.7965
   23,   2.140, 333.27, 70,E, 5.7141
   24,   2.150, 340.09, 69,E, 5.6888
   25,   2.160, 339.84, 69,E, 5.6897
   26,   2.170, 364.91, 69,E, 5.5975
   27,   2.180, 376.59, 69,E, 5.5551
   28,   2.190, 392.53, 69,E, 5.4977
   29,   2.200, 377.77, 69,E, 5.5508
   30,   2.210, 393.90, 69,E, 5.4929
   31,   2.220, 409.42, 69,E, 5.4376
   32,   2.230, 408.04, 69,E, 5.4425
   33,   2.240, 420.66, 69,E, 5.3979
   34,   2.250, 413.30, 69,E, 5.4239
   35,   2.260, 428.84, 69,L, 5.3693
   36,   2.270, 467.37, 69,L, 5.2362
   37,   2.280, 478.59, 69,L, 5.1981
   38,   2.290, 477.96, 69,L, 5.2002
   39,   2.300, 479.68, 69,L, 5.1944
   40,   2.310, 503.13, 69,L, 5.1157
   41,   2.320, 533.47, 69,L, 5.0156
   42,   2.330, 538.61, 69,L, 4.9988
   43,   2.340, 543.03, 69,L, 4.9844
   44,   2.350, 548.96, 69,L, 4.9652
   45,   2.360, 557.48, 69,L, 4.9377
   46,   2.370, 566.52, 69,L, 4.9088
   47,   2.380, 599.42, 69,L, 4.8047
   48,   2.390, 608.02, 69,L, 4.7778
   49,   2.400, 618.36, 69,L, 4.7458
   50,   2.410, 629.55, 69,L, 4.7113
   51,   2.420, 631.54, 69,L, 4.7052
   52,   2.430, 656.64, 69,L, 4.6289
   53,   2.440, 642.94, 69,L, 4.6704
   54,   2.450, 654.62, 69,L, 4.6350
   55,   2.460, 662.83, 69,L, 4.6103
   56,   2.470, 672.41, 69,L, 4.5816
   57,   2.480, 666.19, 69,L, 4.6002
   58,   2.490, 677.02, 69,L, 4.5679
   59,   2.500, 647.76, 69,L, 4.6558
   60,   2.510, 650.28, 69,L, 4.6481
   61,   2.520, 668.02, 69,L, 4.5947
   62,   2.530, 642.24, 69,L, 4.6725
   63,   2.540, 655.02, 69,L, 4.6338
   64,   2.550, 666.90, 69,L, 4.5981
   65,   2.560, 651.29, 69,L, 4.6451
   66,   2.570, 654.82, 69,L, 4.6344
   67,   2.580, 645.35, 69,L, 4.6631
   68,   2.590, 655.33, 69,L, 4.6329
   69,   2.600, 633.44, 69,L, 4.6994
   70,   2.610, 616.18, 69,L, 4.7525
   71,   2.620, 589.70, 69,L, 4.8352
   72,   2.630, 581.29, 69,L, 4.8618
   73,   2.640, 557.48, 69,L, 4.9377
   74,   2.650, 539.36, 69,L, 4.9963
   75,   2.660, 548.20, 69,L, 4.9677
   76,   2.670, 522.39, 69,L, 5.0519
   77,   2.680, 516.93, 69,L, 5.0699
   78,   2.690, 513.88, 69,L, 5.0800
   79,   2.700, 488.45, 69,L, 5.1648
   80,   2.710, 474.36, 69,L, 5.2124
   81,   2.720, 454.62, 69,L, 5.2798
   82,   2.730, 441.11, 69,L, 5.3265
   83,   2.740, 425.61, 69,L, 5.3806
   84,   2.750, 435.05, 69,L, 5.3476
   85,   2.760, 409.59, 69,E, 5.4370
   86,   2.770, 390.91, 69,E, 5.5035
   87,   2.780, 388.11, 69,E, 5.5136
   88,   2.790, 398.60, 69,E, 5.4761
   89,   2.800, 385.73, 69,E, 5.5222
   90,   2.810, 392.11, 69,E, 5.4993
   91,   2.820, 387.43, 69,E, 5.5161
   92,   2.830, 382.34, 69,E, 5.5344
   93,   2.840, 389.13, 69,E, 5.5099
   94,   2.850, 392.45, 69,E, 5.4980
   95,   2.860, 374.74, 69,E, 5.5618
   96,   2.870, 388.87, 69,E, 5.5109
   97,   2.880, 361.65, 69,E, 5.6094
   98,   2.890, 376.85, 69,E, 5.5542
   99,   2.900, 368.94, 69,E, 5.5829
  100,   2.910, 388.87, 69,E, 5.5109
  101,   2.920, 378.37, 69,E, 5.5487
