[SAMPLE PARAMETERS]
Time/Date of Scan,          06-Apr-2018   09:30:46
Study ID,                   TW
Sample ID,                  TW-13-176-3
File Name,                  TW-13-176-3
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             81
Step Size,                        1
Sample Length,               100.00
Measured Length,              89.43
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              447.10
Actual Density,              446.97
Early Wood Maximum Density,  449.91
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  249.85
Pos of EW Min Density,        19.92
Late Wood Maximum Density,   961.15
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.00
Pos of LW Min Density,        25.83
Avg % Late Wood in Sample,    37.26
Zero voltage,                  0.0485
Free air voltage,              6.8939
Mass Absorption Coefficient,   2.891223
Number of scanned data points,  10000
Number of used data points,      8574
[SAMPLE DATA]
    0,   5.360, 683.77, 82,L, 4.4318
    1,   5.370, 637.06, 82,L, 4.5676
    2,   5.380, 517.42, 82,L, 4.9347
    3,   5.390, 502.65, 81,L, 4.9820
    4,   5.400, 456.89, 81,L, 5.1315
    5,   5.410, 459.47, 81,L, 5.1230
    6,   5.420, 441.05, 81,E, 5.1843
    7,   5.430, 420.51, 81,E, 5.2536
    8,   5.440, 426.54, 81,E, 5.2332
    9,   5.450, 415.39, 81,E, 5.2710
   10,   5.460, 387.60, 81,E, 5.3665
   11,   5.470, 438.77, 81,E, 5.1920
   12,   5.480, 542.60, 80,L, 4.8550
   13,   5.490, 680.68, 80,L, 4.4406
   14,   5.500, 797.27, 80,L, 4.1183
   15,   5.510, 856.06, 80,L, 3.9648
   16,   5.520, 775.41, 80,L, 4.1769
   17,   5.530, 710.64, 80,L, 4.3555
   18,   5.540, 621.01, 80,L, 4.6152
   19,   5.550, 567.31, 80,L, 4.7781
   20,   5.560, 490.19, 80,L, 5.0223
   21,   5.570, 452.66, 80,L, 5.1456
   22,   5.580, 431.60, 80,E, 5.2161
   23,   5.590, 415.12, 80,E, 5.2719
   24,   5.600, 394.83, 80,E, 5.3415
   25,   5.610, 370.53, 80,E, 5.4260
   26,   5.620, 384.34, 80,E, 5.3778
   27,   5.630, 375.41, 80,E, 5.4089
   28,   5.640, 340.45, 80,E, 5.5325
   29,   5.650, 340.62, 80,E, 5.5319
   30,   5.660, 348.41, 80,E, 5.5042
   31,   5.670, 347.98, 80,E, 5.5057
   32,   5.680, 321.28, 80,E, 5.6015
   33,   5.690, 317.74, 80,E, 5.6143
   34,   5.700, 312.70, 80,E, 5.6326
   35,   5.710, 318.67, 80,E, 5.6110
   36,   5.720, 323.89, 80,E, 5.5920
   37,   5.730, 327.11, 80,E, 5.5804
   38,   5.740, 307.51, 80,E, 5.6516
   39,   5.750, 302.59, 80,E, 5.6696
   40,   5.760, 295.94, 80,E, 5.6940
   41,   5.770, 318.50, 80,E, 5.6116
   42,   5.780, 326.51, 80,E, 5.5826
   43,   5.790, 320.60, 80,E, 5.6039
   44,   5.800, 307.51, 80,E, 5.6516
   45,   5.810, 361.68, 80,E, 5.4572
   46,   5.820, 357.70, 80,E, 5.4712
   47,   5.830, 389.45, 80,E, 5.3601
   48,   5.840, 485.69, 80,L, 5.0369
   49,   5.850, 617.74, 79,L, 4.6249
   50,   5.860, 729.73, 79,L, 4.3021
   51,   5.870, 780.28, 79,L, 4.1638
   52,   5.880, 761.34, 79,L, 4.2151
   53,   5.890, 761.34, 79,L, 4.2151
   54,   5.900, 697.47, 79,L, 4.3927
   55,   5.910, 669.03, 79,L, 4.4742
   56,   5.920, 633.65, 79,L, 4.5776
   57,   5.930, 599.06, 79,L, 4.6811
   58,   5.940, 533.00, 79,L, 4.8853
   59,   5.950, 513.02, 79,L, 4.9487
   60,   5.960, 497.92, 79,L, 4.9973
   61,   5.970, 478.39, 79,L, 5.0607
   62,   5.980, 509.50, 79,L, 4.9600
   63,   5.990, 501.80, 79,L, 4.9847
   64,   6.000, 486.72, 79,L, 5.0336
   65,   6.010, 491.04, 79,L, 5.0195
   66,   6.020, 451.83, 79,L, 5.1483
   67,   6.030, 406.81, 79,E, 5.3003
   68,   6.040, 394.48, 79,E, 5.3427
   69,   6.050, 409.67, 79,E, 5.2905
   70,   6.060, 381.80, 79,E, 5.3867
   71,   6.070, 398.73, 79,E, 5.3281
   72,   6.080, 416.56, 79,E, 5.2670
   73,   6.090, 410.38, 79,E, 5.2881
   74,   6.100, 377.95, 79,E, 5.4001
   75,   6.110, 388.92, 79,E, 5.3619
   76,   6.120, 450.46, 79,L, 5.1529
   77,   6.130, 451.56, 78,L, 5.1492
   78,   6.140, 529.52, 78,L, 4.8962
   79,   6.150, 709.56, 78,L, 4.3585
   80,   6.160, 818.75, 78,L, 4.0616
   81,   6.170, 881.88, 78,L, 3.8992
   82,   6.180, 884.06, 78,L, 3.8937
   83,   6.190, 826.56, 78,L, 4.0411
   84,   6.200, 731.82, 78,L, 4.2963
   85,   6.210, 627.68, 78,L, 4.5953
   86,   6.220, 548.45, 78,L, 4.8367
   87,   6.230, 491.04, 78,L, 5.0195
   88,   6.240, 448.72, 78,E, 5.1587
   89,   6.250, 425.46, 78,E, 5.2368
   90,   6.260, 437.50, 78,E, 5.1962
   91,   6.270, 392.89, 78,E, 5.3482
   92,   6.280, 380.84, 78,E, 5.3900
   93,   6.290, 373.23, 78,E, 5.4166
   94,   6.300, 378.21, 78,E, 5.3992
   95,   6.310, 353.05, 78,E, 5.4877
   96,   6.320, 345.92, 78,E, 5.5130
   97,   6.330, 365.93, 78,E, 5.4422
   98,   6.340, 347.12, 78,E, 5.5087
   99,   6.350, 354.51, 78,E, 5.4825
  100,   6.360, 368.18, 78,E, 5.4343
  101,   6.370, 369.57, 78,E, 5.4294
  102,   6.380, 344.81, 78,E, 5.5170
  103,   6.390, 335.00, 78,E, 5.5521
  104,   6.400, 343.87, 78,E, 5.5203
  105,   6.410, 347.55, 78,E, 5.5072
  106,   6.420, 343.78, 78,E, 5.5206
  107,   6.430, 347.64, 78,E, 5.5069
  108,   6.440, 332.79, 78,E, 5.5600
  109,   6.450, 461.31, 78,L, 5.1169
  110,   6.460, 673.68, 77,L, 4.4608
  111,   6.470, 785.51, 77,L, 4.1498
  112,   6.480, 832.18, 77,L, 4.0265
  113,   6.490, 860.11, 77,L, 3.9545
  114,   6.500, 877.77, 77,L, 3.9096
  115,   6.510, 909.37, 77,L, 3.8306
  116,   6.520, 891.48, 77,L, 3.8751
  117,   6.530, 961.15, 77,L, 3.7045
  118,   6.540, 960.90, 77,L, 3.7051
  119,   6.550, 924.61, 77,L, 3.7930
  120,   6.560, 794.41, 77,L, 4.1260
  121,   6.570, 739.65, 77,L, 4.2746
  122,   6.580, 657.14, 77,L, 4.5087
  123,   6.590, 593.12, 77,L, 4.6991
  124,   6.600, 492.45, 77,L, 5.0150
  125,   6.610, 478.39, 77,L, 5.0607
  126,   6.620, 458.64, 77,L, 5.1257
  127,   6.630, 440.50, 77,E, 5.1862
  128,   6.640, 440.32, 77,E, 5.1868
  129,   6.650, 383.47, 77,E, 5.3809
  130,   6.660, 409.49, 77,E, 5.2911
  131,   6.670, 405.39, 77,E, 5.3052
  132,   6.680, 386.01, 77,E, 5.3720
  133,   6.690, 372.88, 77,E, 5.4178
  134,   6.700, 377.86, 77,E, 5.4004
  135,   6.710, 412.26, 77,E, 5.2817
  136,   6.720, 381.80, 77,E, 5.3867
  137,   6.730, 376.37, 77,E, 5.4056
  138,   6.740, 381.01, 77,E, 5.3894
  139,   6.750, 366.97, 77,E, 5.4385
  140,   6.760, 351.84, 77,E, 5.4919
  141,   6.770, 360.21, 77,E, 5.4623
  142,   6.780, 350.47, 77,E, 5.4968
  143,   6.790, 352.70, 77,E, 5.4889
  144,   6.800, 349.10, 77,E, 5.5017
  145,   6.810, 350.64, 77,E, 5.4962
  146,   6.820, 376.72, 77,E, 5.4044
  147,   6.830, 373.58, 77,E, 5.4153
  148,   6.840, 356.24, 77,E, 5.4764
  149,   6.850, 334.91, 77,E, 5.5524
  150,   6.860, 361.51, 77,E, 5.4578
  151,   6.870, 336.10, 77,E, 5.5481
  152,   6.880, 355.89, 77,E, 5.4776
  153,   6.890, 368.44, 77,E, 5.4333
  154,   6.900, 332.19, 77,E, 5.5621
  155,   6.910, 323.98, 77,E, 5.5917
  156,   6.920, 313.37, 77,E, 5.6302
  157,   6.930, 370.79, 77,E, 5.4251
  158,   6.940, 508.26, 77,L, 4.9640
  159,   6.950, 700.05, 76,L, 4.3854
  160,   6.960, 819.22, 76,L, 4.0604
  161,   6.970, 871.14, 76,L, 3.9264
  162,   6.980, 887.58, 76,L, 3.8849
  163,   6.990, 884.06, 76,L, 3.8937
  164,   7.000, 882.00, 76,L, 3.8989
  165,   7.010, 846.67, 76,L, 3.9890
  166,   7.020, 824.58, 76,L, 4.0463
  167,   7.030, 816.54, 76,L, 4.0674
  168,   7.040, 778.13, 76,L, 4.1696
  169,   7.050, 752.96, 76,L, 4.2380
  170,   7.060, 756.98, 76,L, 4.2270
  171,   7.070, 768.42, 76,L, 4.1959
  172,   7.080, 749.62, 76,L, 4.2471
  173,   7.090, 755.64, 76,L, 4.2307
  174,   7.100, 773.04, 76,L, 4.1833
  175,   7.110, 781.64, 76,L, 4.1602
  176,   7.120, 790.52, 76,L, 4.1364
  177,   7.130, 765.38, 76,L, 4.2041
  178,   7.140, 707.39, 76,L, 4.3646
  179,   7.150, 684.73, 76,L, 4.4290
  180,   7.160, 608.27, 76,L, 4.6533
  181,   7.170, 573.15, 76,L, 4.7601
  182,   7.180, 547.47, 76,L, 4.8398
  183,   7.190, 491.79, 76,L, 5.0171
  184,   7.200, 438.50, 76,E, 5.1929
  185,   7.210, 433.14, 76,E, 5.2109
  186,   7.220, 429.25, 76,E, 5.2240
  187,   7.230, 417.00, 76,E, 5.2655
