[SAMPLE PARAMETERS]
Time/Date of Scan,          30-Mar-2018   14:43:50
Study ID,                   TW
Sample ID,                  TW-5-403-4
File Name,                  TW-5-403-4
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             37
Step Size,                        1
Sample Length,                95.00
Measured Length,              81.33
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         375.00
Late Wood Deadband,           25.00
Target Density,              365.50
Actual Density,              365.56
Early Wood Maximum Density,  374.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  206.50
Pos of EW Min Density,        73.97
Late Wood Maximum Density,   898.57
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   375.10
Pos of LW Min Density,        64.90
Avg % Late Wood in Sample,    27.21
Zero voltage,                  0.0409
Free air voltage,              6.8970
Mass Absorption Coefficient,   2.764640
Number of scanned data points,   8565
Number of used data points,      7674
[SAMPLE DATA]
    0,   2.220, 324.86, 37,E, 5.6174
    1,   2.230, 323.22, 37,E, 5.6232
    2,   2.240, 315.25, 37,E, 5.6516
    3,   2.250, 298.08, 37,E, 5.7132
    4,   2.260, 327.01, 37,E, 5.6097
    5,   2.270, 342.85, 37,E, 5.5539
    6,   2.280, 312.52, 37,E, 5.6613
    7,   2.290, 328.30, 37,E, 5.6052
    8,   2.300, 346.16, 37,E, 5.5423
    9,   2.310, 345.98, 37,E, 5.5429
   10,   2.320, 315.94, 37,E, 5.6491
   11,   2.330, 325.98, 37,E, 5.6134
   12,   2.340, 362.63, 37,E, 5.4849
   13,   2.350, 328.99, 37,E, 5.6027
   14,   2.360, 307.24, 37,E, 5.6802
   15,   2.370, 320.13, 37,E, 5.6342
   16,   2.380, 323.14, 37,E, 5.6235
   17,   2.390, 305.12, 37,E, 5.6879
   18,   2.400, 324.60, 37,E, 5.6183
   19,   2.410, 323.40, 37,E, 5.6226
   20,   2.420, 339.89, 37,E, 5.5643
   21,   2.430, 291.33, 37,E, 5.7376
   22,   2.440, 306.30, 37,E, 5.6836
   23,   2.450, 287.55, 37,E, 5.7513
   24,   2.460, 273.50, 37,E, 5.8026
   25,   2.470, 281.93, 37,E, 5.7718
   26,   2.480, 273.33, 37,E, 5.8032
   27,   2.490, 249.46, 37,E, 5.8914
   28,   2.500, 274.00, 37,E, 5.8008
   29,   2.510, 264.04, 37,E, 5.8374
   30,   2.520, 273.41, 37,E, 5.8029
   31,   2.530, 271.34, 37,E, 5.8105
   32,   2.540, 277.00, 37,E, 5.7898
   33,   2.550, 263.04, 37,E, 5.8411
   34,   2.560, 285.03, 37,E, 5.7605
   35,   2.570, 262.46, 37,E, 5.8432
   36,   2.580, 242.50, 37,E, 5.9174
   37,   2.590, 275.75, 37,E, 5.7944
   38,   2.600, 266.27, 36,E, 5.8292
   39,   2.610, 299.10, 36,E, 5.7095
   40,   2.620, 341.20, 36,E, 5.5597
   41,   2.630, 434.61, 36,L, 5.2411
   42,   2.640, 501.54, 36,L, 5.0241
   43,   2.650, 610.91, 36,L, 4.6887
   44,   2.660, 718.99, 36,L, 4.3793
   45,   2.670, 790.52, 36,L, 4.1858
   46,   2.680, 855.78, 36,L, 4.0167
   47,   2.690, 826.23, 36,L, 4.0924
   48,   2.700, 788.21, 36,L, 4.1919
   49,   2.710, 740.76, 36,L, 4.3195
   50,   2.720, 692.84, 36,L, 4.4522
   51,   2.730, 595.43, 36,L, 4.7348
   52,   2.740, 512.15, 36,L, 4.9905
   53,   2.750, 467.11, 36,L, 5.1346
   54,   2.760, 396.37, 36,L, 5.3693
   55,   2.770, 401.05, 36,L, 5.3534
   56,   2.780, 408.56, 36,L, 5.3281
   57,   2.790, 380.79, 36,L, 5.4224
   58,   2.800, 356.21, 36,E, 5.5072
   59,   2.810, 360.87, 36,E, 5.4910
   60,   2.820, 371.81, 36,E, 5.4532
   61,   2.830, 302.40, 36,E, 5.6976
   62,   2.840, 326.06, 36,E, 5.6131
   63,   2.850, 331.06, 36,E, 5.5954
   64,   2.860, 322.28, 36,E, 5.6265
   65,   2.870, 310.73, 36,E, 5.6677
   66,   2.880, 295.12, 36,E, 5.7239
   67,   2.890, 305.79, 36,E, 5.6854
   68,   2.900, 324.08, 36,E, 5.6201
   69,   2.910, 309.62, 36,E, 5.6717
   70,   2.920, 306.81, 36,E, 5.6818
   71,   2.930, 306.90, 36,E, 5.6815
   72,   2.940, 297.41, 36,E, 5.7156
   73,   2.950, 299.43, 36,E, 5.7083
   74,   2.960, 304.10, 36,E, 5.6915
   75,   2.970, 286.37, 36,E, 5.7556
   76,   2.980, 310.65, 36,E, 5.6680
   77,   2.990, 279.25, 36,E, 5.7816
   78,   3.000, 262.05, 36,E, 5.8447
   79,   3.010, 290.74, 36,E, 5.7397
   80,   3.020, 294.87, 36,E, 5.7248
   81,   3.030, 270.42, 36,E, 5.8139
   82,   3.040, 277.67, 36,E, 5.7874
   83,   3.050, 292.51, 36,E, 5.7333
   84,   3.060, 289.23, 36,E, 5.7452
   85,   3.070, 299.52, 36,E, 5.7080
   86,   3.080, 259.24, 36,E, 5.8551
   87,   3.090, 306.22, 36,E, 5.6839
   88,   3.100, 312.18, 36,E, 5.6625
   89,   3.110, 285.28, 36,E, 5.7596
   90,   3.120, 287.97, 36,E, 5.7498
   91,   3.130, 293.69, 36,E, 5.7291
   92,   3.140, 285.95, 36,E, 5.7571
   93,   3.150, 348.77, 36,E, 5.5331
   94,   3.160, 417.74, 36,L, 5.2972
   95,   3.170, 478.73, 35,L, 5.0970
   96,   3.180, 500.00, 35,L, 5.0290
   97,   3.190, 560.21, 35,L, 4.8413
   98,   3.200, 623.63, 35,L, 4.6512
   99,   3.210, 711.40, 35,L, 4.4003
  100,   3.220, 758.98, 35,L, 4.2700
  101,   3.230, 756.95, 35,L, 4.2755
  102,   3.240, 725.40, 35,L, 4.3616
  103,   3.250, 697.84, 35,L, 4.4382
  104,   3.260, 630.81, 35,L, 4.6301
  105,   3.270, 597.88, 35,L, 4.7275
  106,   3.280, 589.52, 35,L, 4.7525
  107,   3.290, 562.01, 35,L, 4.8358
  108,   3.300, 526.45, 35,L, 4.9457
  109,   3.310, 525.18, 35,L, 4.9496
  110,   3.320, 508.77, 35,L, 5.0012
  111,   3.330, 506.65, 35,L, 5.0079
  112,   3.340, 497.89, 35,L, 5.0357
  113,   3.350, 497.41, 35,L, 5.0372
  114,   3.360, 498.85, 35,L, 5.0327
  115,   3.370, 496.07, 35,L, 5.0415
  116,   3.380, 483.85, 35,L, 5.0806
  117,   3.390, 458.76, 35,L, 5.1617
  118,   3.400, 417.20, 35,L, 5.2991
  119,   3.410, 412.28, 35,L, 5.3156
  120,   3.420, 390.44, 35,L, 5.3894
  121,   3.430, 399.07, 35,L, 5.3601
  122,   3.440, 391.78, 35,L, 5.3848
  123,   3.450, 364.30, 35,E, 5.4791
  124,   3.460, 335.21, 35,E, 5.5807
  125,   3.470, 337.20, 35,E, 5.5737
