[SAMPLE PARAMETERS]
Time/Date of Scan,          05-Apr-2018   14:35:55
Study ID,                   TW
Sample ID,                  TW-9-228-6
File Name,                  TW-9-228-6
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             37
Step Size,                        1
Sample Length,               100.00
Measured Length,              90.12
Sample Thickness,              2.22
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              397.80
Actual Density,              398.57
Early Wood Maximum Density,  424.93
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  225.65
Pos of EW Min Density,        14.92
Late Wood Maximum Density,  1292.22
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.23
Pos of LW Min Density,        55.41
Avg % Late Wood in Sample,    20.77
Zero voltage,                  0.0418
Free air voltage,              6.8158
Mass Absorption Coefficient,   2.621960
Number of scanned data points,   9253
Number of used data points,      8638
[SAMPLE DATA]
    0,   2.780,1292.22, 37,L, 3.2126
    1,   2.790,1255.72, 37,L, 3.2816
    2,   2.800,1086.22, 37,L, 3.6218
    3,   2.810, 878.54, 37,L, 4.0872
    4,   2.820, 742.82, 37,L, 4.4232
    5,   2.830, 638.09, 37,L, 4.7012
    6,   2.840, 591.12, 37,L, 4.8315
    7,   2.850, 500.25, 37,L, 5.0940
    8,   2.860, 444.85, 37,L, 5.2609
    9,   2.870, 406.71, 37,E, 5.3790
   10,   2.880, 374.55, 36,E, 5.4807
   11,   2.890, 374.46, 36,E, 5.4810
   12,   2.900, 407.59, 36,E, 5.3763
   13,   2.910, 475.72, 36,L, 5.1672
   14,   2.920, 523.46, 36,L, 5.0256
   15,   2.930, 562.39, 36,L, 4.9130
   16,   2.940, 630.19, 36,L, 4.7229
   17,   2.950, 703.68, 36,L, 4.5251
   18,   2.960, 806.20, 36,L, 4.2630
   19,   2.970, 869.97, 36,L, 4.1077
   20,   2.980, 862.71, 36,L, 4.1251
   21,   2.990, 822.14, 36,L, 4.2236
   22,   3.000, 807.06, 36,L, 4.2609
   23,   3.010, 785.66, 36,L, 4.3143
   24,   3.020, 728.65, 36,L, 4.4598
   25,   3.030, 692.13, 36,L, 4.5557
   26,   3.040, 670.06, 36,L, 4.6146
   27,   3.050, 650.18, 36,L, 4.6683
   28,   3.060, 605.07, 36,L, 4.7925
   29,   3.070, 557.49, 36,L, 4.9271
   30,   3.080, 546.46, 36,L, 4.9588
   31,   3.090, 538.76, 36,L, 4.9811
   32,   3.100, 506.43, 36,L, 5.0757
   33,   3.110, 463.69, 36,L, 5.2036
   34,   3.120, 444.05, 36,L, 5.2634
   35,   3.130, 432.54, 36,L, 5.2988
   36,   3.140, 358.46, 36,E, 5.5322
   37,   3.150, 404.86, 36,E, 5.3848
   38,   3.160, 412.47, 36,E, 5.3610
   39,   3.170, 420.70, 36,E, 5.3354
   40,   3.180, 382.80, 36,E, 5.4544
   41,   3.190, 412.96, 36,E, 5.3595
   42,   3.200, 404.47, 36,E, 5.3860
   43,   3.210, 393.60, 36,E, 5.4202
   44,   3.220, 426.41, 36,L, 5.3177
   45,   3.230, 478.56, 36,L, 5.1587
   46,   3.240, 488.45, 36,L, 5.1291
   47,   3.250, 518.35, 36,L, 5.0406
   48,   3.260, 517.52, 36,L, 5.0430
   49,   3.270, 531.19, 36,L, 5.0031
   50,   3.280, 500.86, 36,L, 5.0922
   51,   3.290, 537.28, 36,L, 4.9854
   52,   3.300, 478.67, 36,L, 5.1584
   53,   3.310, 485.59, 36,L, 5.1376
   54,   3.320, 467.12, 36,L, 5.1932
   55,   3.330, 457.05, 36,L, 5.2237
   56,   3.340, 454.74, 36,L, 5.2307
   57,   3.350, 446.25, 36,L, 5.2567
   58,   3.360, 441.46, 36,L, 5.2713
   59,   3.370, 417.56, 36,E, 5.3452
   60,   3.380, 418.64, 36,E, 5.3418
   61,   3.390, 427.79, 36,L, 5.3134
   62,   3.400, 435.71, 36,L, 5.2890
   63,   3.410, 408.76, 36,E, 5.3726
   64,   3.420, 434.42, 36,L, 5.2930
   65,   3.430, 403.98, 36,E, 5.3876
   66,   3.440, 433.13, 36,L, 5.2969
   67,   3.450, 447.14, 36,L, 5.2539
   68,   3.460, 410.91, 36,E, 5.3659
   69,   3.470, 410.12, 36,E, 5.3683
   70,   3.480, 401.94, 36,E, 5.3940
   71,   3.490, 429.18, 36,L, 5.3091
   72,   3.500, 416.19, 36,E, 5.3494
   73,   3.510, 419.23, 36,E, 5.3400
   74,   3.520, 414.72, 36,E, 5.3540
   75,   3.530, 393.21, 36,E, 5.4214
   76,   3.540, 397.67, 36,E, 5.4074
   77,   3.550, 356.47, 36,E, 5.5386
   78,   3.560, 376.95, 36,E, 5.4730
   79,   3.570, 429.47, 36,L, 5.3082
   80,   3.580, 391.18, 36,E, 5.4279
   81,   3.590, 371.50, 36,E, 5.4904
   82,   3.600, 387.52, 36,E, 5.4395
   83,   3.610, 399.41, 36,E, 5.4019
   84,   3.620, 349.86, 36,E, 5.5600
   85,   3.630, 327.84, 36,E, 5.6317
   86,   3.640, 348.35, 36,E, 5.5649
   87,   3.650, 406.81, 36,E, 5.3787
   88,   3.660, 376.85, 36,E, 5.4733
   89,   3.670, 356.19, 36,E, 5.5396
   90,   3.680, 361.40, 36,E, 5.5228
   91,   3.690, 401.84, 36,E, 5.3943
   92,   3.700, 352.13, 36,E, 5.5527
   93,   3.710, 330.45, 36,E, 5.6232
   94,   3.720, 372.93, 36,E, 5.4858
   95,   3.730, 369.59, 36,E, 5.4965
   96,   3.740, 352.13, 36,E, 5.5527
   97,   3.750, 339.61, 36,E, 5.5933
   98,   3.760, 357.42, 36,E, 5.5356
   99,   3.770, 345.34, 36,E, 5.5746
  100,   3.780, 348.07, 36,E, 5.5658
  101,   3.790, 337.36, 36,E, 5.6006
  102,   3.800, 331.29, 36,E, 5.6204
  103,   3.810, 326.73, 36,E, 5.6354
  104,   3.820, 328.22, 36,E, 5.6305
  105,   3.830, 365.11, 36,E, 5.5109
  106,   3.840, 330.26, 36,E, 5.6238
  107,   3.850, 318.74, 36,E, 5.6616
  108,   3.860, 328.59, 36,E, 5.6293
  109,   3.870, 307.67, 36,E, 5.6982
  110,   3.880, 277.39, 36,E, 5.7996
  111,   3.890, 313.75, 36,E, 5.6781
  112,   3.900, 323.66, 36,E, 5.6454
  113,   3.910, 317.35, 36,E, 5.6662
  114,   3.920, 288.00, 36,E, 5.7639
  115,   3.930, 267.11, 36,E, 5.8344
  116,   3.940, 292.37, 36,E, 5.7492
  117,   3.950, 299.04, 36,E, 5.7269
  118,   3.960, 312.46, 36,E, 5.6824
  119,   3.970, 290.27, 36,E, 5.7562
  120,   3.980, 278.56, 36,E, 5.7956
  121,   3.990, 304.17, 36,E, 5.7098
  122,   4.000, 293.56, 36,E, 5.7452
  123,   4.010, 277.66, 36,E, 5.7986
  124,   4.020, 277.57, 36,E, 5.7990
  125,   4.030, 290.73, 36,E, 5.7547
  126,   4.040, 296.48, 36,E, 5.7355
  127,   4.050, 306.29, 36,E, 5.7028
  128,   4.060, 312.27, 36,E, 5.6830
  129,   4.070, 302.61, 36,E, 5.7150
  130,   4.080, 317.54, 36,E, 5.6656
  131,   4.090, 286.82, 36,E, 5.7678
  132,   4.100, 284.45, 36,E, 5.7758
  133,   4.110, 282.64, 36,E, 5.7819
  134,   4.120, 314.03, 36,E, 5.6772
  135,   4.130, 303.07, 36,E, 5.7135
  136,   4.140, 296.57, 36,E, 5.7352
  137,   4.150, 313.75, 36,E, 5.6781
  138,   4.160, 290.91, 36,E, 5.7541
  139,   4.170, 306.01, 36,E, 5.7037
  140,   4.180, 298.49, 36,E, 5.7288
  141,   4.190, 283.46, 36,E, 5.7791
  142,   4.200, 295.93, 36,E, 5.7373
  143,   4.210, 327.28, 36,E, 5.6335
  144,   4.220, 293.74, 36,E, 5.7446
  145,   4.230, 270.08, 36,E, 5.8243
  146,   4.240, 301.42, 36,E, 5.7190
  147,   4.250, 334.28, 36,E, 5.6107
  148,   4.260, 327.66, 36,E, 5.6323
  149,   4.270, 304.36, 36,E, 5.7092
  150,   4.280, 290.73, 36,E, 5.7547
  151,   4.290, 309.97, 36,E, 5.6906
  152,   4.300, 340.93, 36,E, 5.5890
  153,   4.310, 353.64, 36,E, 5.5478
  154,   4.320, 326.73, 36,E, 5.6354
  155,   4.330, 325.70, 36,E, 5.6387
  156,   4.340, 369.87, 36,E, 5.4956
  157,   4.350, 386.75, 36,E, 5.4419
  158,   4.360, 355.24, 36,E, 5.5426
  159,   4.370, 302.61, 36,E, 5.7150
  160,   4.380, 342.52, 36,E, 5.5838
  161,   4.390, 369.30, 36,E, 5.4974
  162,   4.400, 397.09, 36,E, 5.4092
  163,   4.410, 382.13, 36,E, 5.4565
  164,   4.420, 359.60, 35,E, 5.5286
  165,   4.430, 473.08, 35,L, 5.1752
  166,   4.440, 600.70, 35,L, 4.8047
  167,   4.450, 757.82, 35,L, 4.3848
  168,   4.460, 762.37, 35,L, 4.3732
  169,   4.470, 768.01, 35,L, 4.3588
  170,   4.480, 780.45, 35,L, 4.3274
  171,   4.490, 810.88, 35,L, 4.2514
  172,   4.500, 825.87, 35,L, 4.2145
  173,   4.510, 833.60, 35,L, 4.1956
  174,   4.520, 850.43, 35,L, 4.1547
  175,   4.530, 837.98, 35,L, 4.1849
  176,   4.540, 837.23, 35,L, 4.1867
  177,   4.550, 832.10, 35,L, 4.1992
  178,   4.560, 779.60, 35,L, 4.3295
  179,   4.570, 807.31, 35,L, 4.2603
  180,   4.580, 801.66, 35,L, 4.2743
  181,   4.590, 766.33, 35,L, 4.3631
  182,   4.600, 736.90, 35,L, 4.4385
  183,   4.610, 667.79, 35,L, 4.6207
  184,   4.620, 628.86, 35,L, 4.7266
  185,   4.630, 625.87, 35,L, 4.7348
  186,   4.640, 584.62, 35,L, 4.8499
  187,   4.650, 557.38, 35,L, 4.9274
  188,   4.660, 511.09, 35,L, 5.0620
