[SAMPLE PARAMETERS]
Time/Date of Scan,          15-Mar-2018   09:00:40
Study ID,                   WQA
Sample ID,                  TW-17-117-45
File Name,                  TW-17-117-45
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             98
Step Size,                        1
Sample Length,               195.00
Measured Length,             183.92
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              455.20
Actual Density,              455.43
Early Wood Maximum Density,  424.96
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  219.28
Pos of EW Min Density,        39.68
Late Wood Maximum Density,   947.36
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.05
Pos of LW Min Density,       104.34
Avg % Late Wood in Sample,    41.74
Zero voltage,                  0.0424
Free air voltage,              7.1991
Mass Absorption Coefficient,   2.832916
Number of scanned data points,  19115
Number of used data points,     18284
[SAMPLE DATA]
    0,   2.310, 368.42, 98,E, 5.6686
    1,   2.320, 377.99, 98,E, 5.6335
    2,   2.330, 346.25, 98,E, 5.7507
    3,   2.340, 332.57, 98,E, 5.8020
    4,   2.350, 336.06, 98,E, 5.7889
    5,   2.360, 348.96, 98,E, 5.7407
    6,   2.370, 359.40, 98,E, 5.7019
    7,   2.380, 321.75, 98,E, 5.8429
    8,   2.390, 302.07, 98,E, 5.9180
    9,   2.400, 308.68, 98,E, 5.8926
   10,   2.410, 300.40, 98,E, 5.9244
   11,   2.420, 299.29, 98,E, 5.9286
   12,   2.430, 297.78, 98,E, 5.9344
   13,   2.440, 296.75, 98,E, 5.9384
   14,   2.450, 287.43, 98,E, 5.9744
   15,   2.460, 296.43, 98,E, 5.9396
   16,   2.470, 299.68, 98,E, 5.9271
   17,   2.480, 307.88, 98,E, 5.8957
   18,   2.490, 310.76, 98,E, 5.8847
   19,   2.500, 307.72, 98,E, 5.8963
   20,   2.510, 302.54, 98,E, 5.9161
   21,   2.520, 300.95, 98,E, 5.9222
   22,   2.530, 311.16, 98,E, 5.8832
   23,   2.540, 323.76, 98,E, 5.8353
   24,   2.550, 317.81, 98,E, 5.8578
   25,   2.560, 271.22, 98,E, 6.0376
   26,   2.570, 285.70, 98,E, 5.9811
   27,   2.580, 297.70, 98,E, 5.9348
   28,   2.590, 328.77, 98,E, 5.8163
   29,   2.600, 305.33, 98,E, 5.9055
   30,   2.610, 292.56, 98,E, 5.9546
   31,   2.620, 273.48, 98,E, 6.0287
   32,   2.630, 271.30, 98,E, 6.0373
   33,   2.640, 351.99, 98,E, 5.7294
   34,   2.650, 403.50, 98,E, 5.5411
   35,   2.660, 418.52, 98,E, 5.4874
   36,   2.670, 409.20, 98,E, 5.5206
   37,   2.680, 396.56, 98,E, 5.5661
   38,   2.690, 429.79, 97,L, 5.4474
   39,   2.700, 467.64, 97,L, 5.3152
   40,   2.710, 538.64, 97,L, 5.0760
   41,   2.720, 582.54, 97,L, 4.9335
   42,   2.730, 588.36, 97,L, 4.9149
   43,   2.740, 666.30, 97,L, 4.6725
   44,   2.750, 695.57, 97,L, 4.5847
   45,   2.760, 739.70, 97,L, 4.4553
   46,   2.770, 760.10, 97,L, 4.3967
   47,   2.780, 769.87, 97,L, 4.3689
   48,   2.790, 768.26, 97,L, 4.3735
   49,   2.800, 779.92, 97,L, 4.3405
   50,   2.810, 743.82, 97,L, 4.4434
   51,   2.820, 762.78, 97,L, 4.3890
   52,   2.830, 761.18, 97,L, 4.3936
   53,   2.840, 787.41, 97,L, 4.3195
   54,   2.850, 787.41, 97,L, 4.3195
   55,   2.860, 768.37, 97,L, 4.3732
   56,   2.870, 751.89, 97,L, 4.4202
   57,   2.880, 741.39, 97,L, 4.4504
   58,   2.890, 737.80, 97,L, 4.4608
   59,   2.900, 708.34, 97,L, 4.5468
   60,   2.910, 706.79, 97,L, 4.5514
   61,   2.920, 715.19, 97,L, 4.5267
   62,   2.930, 672.75, 97,L, 4.6530
   63,   2.940, 662.07, 97,L, 4.6854
   64,   2.950, 640.24, 97,L, 4.7522
   65,   2.960, 645.20, 97,L, 4.7369
   66,   2.970, 629.78, 97,L, 4.7845
   67,   2.980, 645.89, 97,L, 4.7348
   68,   2.990, 626.94, 97,L, 4.7934
   69,   3.000, 604.53, 97,L, 4.8636
   70,   3.010, 592.48, 97,L, 4.9017
   71,   3.020, 580.72, 97,L, 4.9393
   72,   3.030, 590.76, 97,L, 4.9072
   73,   3.040, 597.10, 97,L, 4.8871
   74,   3.050, 598.45, 97,L, 4.8828
   75,   3.060, 581.96, 97,L, 4.9353
   76,   3.070, 620.86, 97,L, 4.8123
   77,   3.080, 609.56, 97,L, 4.8477
   78,   3.090, 594.60, 97,L, 4.8950
   79,   3.100, 583.49, 97,L, 4.9304
   80,   3.110, 620.96, 97,L, 4.8120
   81,   3.120, 632.83, 97,L, 4.7751
   82,   3.130, 622.53, 97,L, 4.8071
   83,   3.140, 619.79, 97,L, 4.8157
   84,   3.150, 633.13, 97,L, 4.7742
   85,   3.160, 606.27, 97,L, 4.8581
   86,   3.170, 553.72, 97,L, 5.0266
   87,   3.180, 555.03, 97,L, 5.0223
   88,   3.190, 565.18, 97,L, 4.9893
   89,   3.200, 499.65, 97,L, 5.2060
   90,   3.210, 500.74, 97,L, 5.2023
   91,   3.220, 499.02, 97,L, 5.2081
   92,   3.230, 476.69, 97,L, 5.2841
   93,   3.240, 452.93, 97,L, 5.3662
   94,   3.250, 418.69, 97,E, 5.4868
   95,   3.260, 395.54, 97,E, 5.5698
   96,   3.270, 394.95, 97,E, 5.5719
   97,   3.280, 386.20, 97,E, 5.6036
   98,   3.290, 333.14, 97,E, 5.7999
   99,   3.300, 359.15, 97,E, 5.7028
  100,   3.310, 355.77, 97,E, 5.7153
  101,   3.320, 364.94, 97,E, 5.6815
  102,   3.330, 341.19, 97,E, 5.7697
  103,   3.340, 324.08, 97,E, 5.8340
  104,   3.350, 333.87, 97,E, 5.7971
  105,   3.360, 331.44, 97,E, 5.8063
  106,   3.370, 339.48, 97,E, 5.7761
  107,   3.380, 340.62, 97,E, 5.7718
  108,   3.390, 327.55, 97,E, 5.8209
  109,   3.400, 322.39, 97,E, 5.8405
  110,   3.410, 358.08, 97,E, 5.7068
  111,   3.420, 350.02, 97,E, 5.7367
  112,   3.430, 349.86, 97,E, 5.7373
  113,   3.440, 340.54, 97,E, 5.7721
  114,   3.450, 351.33, 97,E, 5.7318
  115,   3.460, 335.41, 97,E, 5.7913
  116,   3.470, 309.56, 97,E, 5.8893
  117,   3.480, 340.29, 97,E, 5.7730
  118,   3.490, 372.16, 97,E, 5.6549
  119,   3.500, 330.87, 97,E, 5.8084
  120,   3.510, 308.28, 97,E, 5.8942
  121,   3.520, 323.68, 97,E, 5.8356
  122,   3.530, 343.31, 97,E, 5.7617
  123,   3.540, 318.69, 97,E, 5.8545
  124,   3.550, 306.92, 97,E, 5.8994
  125,   3.560, 301.67, 97,E, 5.9195
  126,   3.570, 335.58, 97,E, 5.7907
  127,   3.580, 313.80, 97,E, 5.8731
  128,   3.590, 297.46, 97,E, 5.9357
  129,   3.600, 294.45, 97,E, 5.9473
  130,   3.610, 308.68, 97,E, 5.8926
  131,   3.620, 317.89, 97,E, 5.8575
  132,   3.630, 314.84, 97,E, 5.8691
  133,   3.640, 294.53, 97,E, 5.9470
  134,   3.650, 321.34, 97,E, 5.8444
  135,   3.660, 317.89, 97,E, 5.8575
  136,   3.670, 291.53, 97,E, 5.9586
  137,   3.680, 313.72, 97,E, 5.8734
  138,   3.690, 322.39, 97,E, 5.8405
  139,   3.700, 335.17, 97,E, 5.7922
  140,   3.710, 301.27, 97,E, 5.9210
  141,   3.720, 315.56, 97,E, 5.8664
  142,   3.730, 347.15, 97,E, 5.7474
  143,   3.740, 335.66, 97,E, 5.7904
  144,   3.750, 317.89, 97,E, 5.8575
  145,   3.760, 292.64, 97,E, 5.9543
  146,   3.770, 309.96, 97,E, 5.8878
  147,   3.780, 305.81, 97,E, 5.9036
  148,   3.790, 292.08, 97,E, 5.9564
  149,   3.800, 295.33, 97,E, 5.9439
  150,   3.810, 321.67, 97,E, 5.8432
  151,   3.820, 289.64, 97,E, 5.9659
  152,   3.830, 301.75, 97,E, 5.9192
  153,   3.840, 326.02, 97,E, 5.8267
  154,   3.850, 329.17, 97,E, 5.8148
  155,   3.860, 298.97, 97,E, 5.9299
  156,   3.870, 291.61, 97,E, 5.9583
  157,   3.880, 298.34, 97,E, 5.9323
  158,   3.890, 303.18, 97,E, 5.9137
  159,   3.900, 305.33, 97,E, 5.9055
  160,   3.910, 283.34, 97,E, 5.9903
  161,   3.920, 309.88, 97,E, 5.8881
  162,   3.930, 333.55, 97,E, 5.7983
  163,   3.940, 303.90, 97,E, 5.9109
  164,   3.950, 290.90, 97,E, 5.9610
  165,   3.960, 318.93, 97,E, 5.8536
  166,   3.970, 323.44, 97,E, 5.8365
  167,   3.980, 296.91, 97,E, 5.9378
  168,   3.990, 291.69, 97,E, 5.9579
  169,   4.000, 318.29, 97,E, 5.8560
  170,   4.010, 321.67, 97,E, 5.8432
  171,   4.020, 306.37, 97,E, 5.9015
  172,   4.030, 301.03, 97,E, 5.9219
  173,   4.040, 299.92, 97,E, 5.9262
  174,   4.050, 324.16, 97,E, 5.8337
  175,   4.060, 319.01, 97,E, 5.8533
  176,   4.070, 301.83, 97,E, 5.9189
  177,   4.080, 309.24, 97,E, 5.8905
  178,   4.090, 322.39, 97,E, 5.8405
  179,   4.100, 289.87, 97,E, 5.9650
  180,   4.110, 298.41, 97,E, 5.9320
  181,   4.120, 304.29, 97,E, 5.9094
  182,   4.130, 344.05, 97,E, 5.7590
  183,   4.140, 370.74, 97,E, 5.6601
  184,   4.150, 469.15, 97,L, 5.3101
  185,   4.160, 608.89, 96,L, 4.8499
  186,   4.170, 744.99, 96,L, 4.4400
  187,   4.180, 778.08, 96,L, 4.3457
  188,   4.190, 794.73, 96,L, 4.2990
  189,   4.200, 796.92, 96,L, 4.2929
  190,   4.210, 812.89, 96,L, 4.2487
  191,   4.220, 786.00, 96,L, 4.3234
  192,   4.230, 816.33, 96,L, 4.2392
  193,   4.240, 770.73, 96,L, 4.3665
  194,   4.250, 786.00, 96,L, 4.3234
  195,   4.260, 773.97, 96,L, 4.3573
  196,   4.270, 765.03, 96,L, 4.3826
  197,   4.280, 764.82, 96,L, 4.3832
  198,   4.290, 778.08, 96,L, 4.3457
  199,   4.300, 780.14, 96,L, 4.3399
  200,   4.310, 787.52, 96,L, 4.3192
  201,   4.320, 787.96, 96,L, 4.3179
  202,   4.330, 771.16, 96,L, 4.3652
