[SAMPLE PARAMETERS]
Time/Date of Scan,          30-Mar-2018   15:42:48
Study ID,                   TW
Sample ID,                  TW-7-93-4
File Name,                  TW-7-93-4
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             60
Step Size,                        1
Sample Length,               205.00
Measured Length,             192.81
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              424.10
Actual Density,              424.41
Early Wood Maximum Density,  424.94
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  243.24
Pos of EW Min Density,        32.01
Late Wood Maximum Density,  1092.53
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.04
Pos of LW Min Density,        30.38
Avg % Late Wood in Sample,    29.20
Zero voltage,                  0.0491
Free air voltage,              6.8839
Mass Absorption Coefficient,   2.695140
Number of scanned data points,  20500
Number of used data points,     18808
[SAMPLE DATA]
    0,   7.520,1091.40, 60,L, 3.5306
    1,   7.530,1092.53, 60,L, 3.5281
    2,   7.540,1058.53, 60,L, 3.6023
    3,   7.550,1074.54, 60,L, 3.5672
    4,   7.560,1043.23, 60,L, 3.6362
    5,   7.570,1011.85, 60,L, 3.7067
    6,   7.580, 977.76, 60,L, 3.7848
    7,   7.590, 949.27, 60,L, 3.8513
    8,   7.600, 882.78, 60,L, 4.0112
    9,   7.610, 856.62, 60,L, 4.0759
   10,   7.620, 817.45, 60,L, 4.1748
   11,   7.630, 775.22, 60,L, 4.2841
   12,   7.640, 709.94, 60,L, 4.4586
   13,   7.650, 664.16, 60,L, 4.5853
   14,   7.660, 643.62, 60,L, 4.6432
   15,   7.670, 614.44, 60,L, 4.7269
   16,   7.680, 549.68, 60,L, 4.9179
   17,   7.690, 545.43, 60,L, 4.9307
   18,   7.700, 538.97, 60,L, 4.9503
   19,   7.710, 542.90, 60,L, 4.9384
   20,   7.720, 529.02, 60,L, 4.9805
   21,   7.730, 551.00, 60,L, 4.9139
   22,   7.740, 582.78, 59,L, 4.8193
   23,   7.750, 600.68, 59,L, 4.7668
   24,   7.760, 618.78, 59,L, 4.7144
   25,   7.770, 628.97, 59,L, 4.6851
   26,   7.780, 671.46, 59,L, 4.5648
   27,   7.790, 680.45, 59,L, 4.5398
   28,   7.800, 721.17, 59,L, 4.4281
   29,   7.810, 734.74, 59,L, 4.3915
   30,   7.820, 762.81, 59,L, 4.3167
   31,   7.830, 781.29, 59,L, 4.2682
   32,   7.840, 790.55, 59,L, 4.2441
   33,   7.850, 837.64, 59,L, 4.1235
   34,   7.860, 837.16, 59,L, 4.1248
   35,   7.870, 832.21, 59,L, 4.1373
   36,   7.880, 812.79, 59,L, 4.1867
   37,   7.890, 792.54, 59,L, 4.2389
   38,   7.900, 799.15, 59,L, 4.2218
   39,   7.910, 757.50, 59,L, 4.3307
   40,   7.920, 773.48, 59,L, 4.2886
   41,   7.930, 777.08, 59,L, 4.2792
   42,   7.940, 780.70, 59,L, 4.2697
   43,   7.950, 783.39, 59,L, 4.2627
   44,   7.960, 747.86, 59,L, 4.3564
   45,   7.970, 731.11, 59,L, 4.4012
   46,   7.980, 771.85, 59,L, 4.2929
   47,   7.990, 724.89, 59,L, 4.4180
   48,   8.000, 706.36, 59,L, 4.4684
   49,   8.010, 700.46, 59,L, 4.4846
   50,   8.020, 701.35, 59,L, 4.4821
   51,   8.030, 716.55, 59,L, 4.4406
   52,   8.040, 685.29, 59,L, 4.5264
   53,   8.050, 660.25, 59,L, 4.5963
   54,   8.060, 651.70, 59,L, 4.6204
   55,   8.070, 646.31, 59,L, 4.6356
   56,   8.080, 638.79, 59,L, 4.6570
   57,   8.090, 603.30, 59,L, 4.7592
   58,   8.100, 588.69, 59,L, 4.8019
   59,   8.110, 614.02, 59,L, 4.7281
   60,   8.120, 604.97, 59,L, 4.7543
   61,   8.130, 589.31, 59,L, 4.8001
   62,   8.140, 579.47, 59,L, 4.8291
   63,   8.150, 543.21, 59,L, 4.9374
   64,   8.160, 534.34, 59,L, 4.9643
