[SAMPLE PARAMETERS]
Time/Date of Scan,          19-Apr-2018   12:58:29
Study ID,                   TW
Sample ID,                  TW-14-237-6
File Name,                  TW-14-237-6
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             32
Step Size,                        1
Sample Length,               125.00
Measured Length,             112.01
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              369.90
Actual Density,              370.28
Early Wood Maximum Density,  399.99
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  221.95
Pos of EW Min Density,        30.44
Late Wood Maximum Density,   829.67
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.09
Pos of LW Min Density,        45.15
Avg % Late Wood in Sample,    21.75
Zero voltage,                  0.0433
Free air voltage,              6.6571
Mass Absorption Coefficient,   2.796716
Number of scanned data points,  12500
Number of used data points,     10701
[SAMPLE DATA]
    0,   4.580, 267.32, 32,E, 5.6180
    1,   4.590, 271.78, 32,E, 5.6021
    2,   4.600, 249.37, 32,E, 5.6824
    3,   4.610, 264.08, 32,E, 5.6296
    4,   4.620, 267.15, 32,E, 5.6186
    5,   4.630, 281.59, 32,E, 5.5673
    6,   4.640, 286.09, 32,E, 5.5515
    7,   4.650, 263.14, 32,E, 5.6329
    8,   4.660, 275.22, 32,E, 5.5899
    9,   4.670, 251.74, 32,E, 5.6738
   10,   4.680, 257.35, 32,E, 5.6537
   11,   4.690, 262.80, 32,E, 5.6342
   12,   4.700, 276.77, 32,E, 5.5844
   13,   4.710, 277.71, 32,E, 5.5811
   14,   4.720, 270.58, 32,E, 5.6064
   15,   4.730, 273.84, 32,E, 5.5948
   16,   4.740, 286.26, 32,E, 5.5508
   17,   4.750, 249.03, 32,E, 5.6836
   18,   4.760, 255.82, 32,E, 5.6592
   19,   4.770, 249.03, 32,E, 5.6836
   20,   4.780, 274.87, 32,E, 5.5911
   21,   4.790, 256.50, 32,E, 5.6567
   22,   4.800, 228.03, 32,E, 5.7599
   23,   4.810, 255.90, 32,E, 5.6589
   24,   4.820, 263.74, 32,E, 5.6308
   25,   4.830, 254.97, 32,E, 5.6622
   26,   4.840, 272.47, 32,E, 5.5997
   27,   4.850, 284.19, 32,E, 5.5582
   28,   4.860, 280.21, 32,E, 5.5722
   29,   4.870, 279.44, 32,E, 5.5750
   30,   4.880, 273.67, 32,E, 5.5954
   31,   4.890, 240.18, 32,E, 5.7156
   32,   4.900, 267.50, 32,E, 5.6174
   33,   4.910, 265.87, 32,E, 5.6232
   34,   4.920, 269.98, 32,E, 5.6085
   35,   4.930, 254.54, 32,E, 5.6638
   36,   4.940, 264.16, 32,E, 5.6293
   37,   4.950, 291.47, 32,E, 5.5325
   38,   4.960, 267.07, 32,E, 5.6189
   39,   4.970, 261.01, 32,E, 5.6406
   40,   4.980, 269.55, 32,E, 5.6100
   41,   4.990, 265.10, 32,E, 5.6259
   42,   5.000, 296.17, 32,E, 5.5161
   43,   5.010, 271.18, 32,E, 5.6042
   44,   5.020, 294.34, 32,E, 5.5225
   45,   5.030, 286.26, 32,E, 5.5508
   46,   5.040, 251.15, 32,E, 5.6760
   47,   5.050, 251.24, 32,E, 5.6757
   48,   5.060, 282.46, 32,E, 5.5643
   49,   5.070, 292.60, 32,E, 5.5286
   50,   5.080, 266.81, 32,E, 5.6198
   51,   5.090, 264.25, 32,E, 5.6290
   52,   5.100, 274.44, 32,E, 5.5927
   53,   5.110, 289.04, 32,E, 5.5411
   54,   5.120, 243.55, 32,E, 5.7034
   55,   5.130, 267.41, 32,E, 5.6177
   56,   5.140, 277.20, 32,E, 5.5829
   57,   5.150, 287.74, 32,E, 5.5457
   58,   5.160, 248.53, 32,E, 5.6854
   59,   5.170, 264.42, 32,E, 5.6284
   60,   5.180, 300.88, 32,E, 5.4996
   61,   5.190, 287.56, 32,E, 5.5463
   62,   5.200, 274.18, 32,E, 5.5936
   63,   5.210, 278.49, 32,E, 5.5783
   64,   5.220, 290.34, 32,E, 5.5365
   65,   5.230, 301.40, 32,E, 5.4977
   66,   5.240, 250.64, 32,E, 5.6778
   67,   5.250, 267.92, 32,E, 5.6158
   68,   5.260, 275.39, 32,E, 5.5893
   69,   5.270, 297.91, 32,E, 5.5099
   70,   5.280, 277.11, 32,E, 5.5832
   71,   5.290, 265.96, 32,E, 5.6229
   72,   5.300, 292.34, 32,E, 5.5295
   73,   5.310, 280.04, 32,E, 5.5728
   74,   5.320, 280.64, 32,E, 5.5707
   75,   5.330, 278.49, 32,E, 5.5783
   76,   5.340, 282.37, 32,E, 5.5646
   77,   5.350, 246.50, 32,E, 5.6927
   78,   5.360, 289.47, 32,E, 5.5396
   79,   5.370, 288.26, 32,E, 5.5438
   80,   5.380, 280.90, 32,E, 5.5698
   81,   5.390, 298.61, 32,E, 5.5075
   82,   5.400, 301.67, 32,E, 5.4968
   83,   5.410, 306.83, 32,E, 5.4788
   84,   5.420, 256.24, 32,E, 5.6577
   85,   5.430, 279.44, 32,E, 5.5750
   86,   5.440, 284.19, 32,E, 5.5582
   87,   5.450, 326.08, 32,E, 5.4123
   88,   5.460, 286.26, 32,E, 5.5508
   89,   5.470, 275.13, 32,E, 5.5902
   90,   5.480, 266.13, 32,E, 5.6223
   91,   5.490, 289.47, 32,E, 5.5396
   92,   5.500, 293.21, 32,E, 5.5264
   93,   5.510, 271.95, 32,E, 5.6015
   94,   5.520, 296.86, 32,E, 5.5136
   95,   5.530, 283.41, 32,E, 5.5609
   96,   5.540, 301.84, 32,E, 5.4962
   97,   5.550, 310.08, 32,E, 5.4675
   98,   5.560, 279.61, 32,E, 5.5743
   99,   5.570, 292.42, 32,E, 5.5292
  100,   5.580, 289.73, 32,E, 5.5386
  101,   5.590, 298.08, 32,E, 5.5093
  102,   5.600, 312.90, 32,E, 5.4578
  103,   5.610, 295.21, 32,E, 5.5194
  104,   5.620, 282.20, 32,E, 5.5652
  105,   5.630, 295.29, 32,E, 5.5191
  106,   5.640, 296.69, 32,E, 5.5142
  107,   5.650, 293.47, 32,E, 5.5255
  108,   5.660, 290.77, 32,E, 5.5350
  109,   5.670, 307.36, 32,E, 5.4770
  110,   5.680, 315.54, 32,E, 5.4486
  111,   5.690, 290.60, 32,E, 5.5356
  112,   5.700, 278.23, 32,E, 5.5792
  113,   5.710, 290.16, 32,E, 5.5371
  114,   5.720, 316.25, 32,E, 5.4462
  115,   5.730, 342.95, 32,E, 5.3546
  116,   5.740, 299.83, 32,E, 5.5032
  117,   5.750, 300.70, 32,E, 5.5002
  118,   5.760, 291.03, 32,E, 5.5341
  119,   5.770, 312.90, 32,E, 5.4578
  120,   5.780, 314.75, 32,E, 5.4514
  121,   5.790, 325.28, 32,E, 5.4150
  122,   5.800, 300.27, 32,E, 5.5017
  123,   5.810, 317.93, 32,E, 5.4404
  124,   5.820, 361.65, 32,E, 5.2914
  125,   5.830, 364.28, 32,E, 5.2826
  126,   5.840, 398.69, 32,E, 5.1685
  127,   5.850, 367.93, 32,E, 5.2704
  128,   5.860, 381.67, 32,E, 5.2246
  129,   5.870, 411.39, 31,L, 5.1270
  130,   5.880, 387.38, 31,E, 5.2057
  131,   5.890, 379.65, 31,E, 5.2313
  132,   5.900, 375.43, 31,E, 5.2454
  133,   5.910, 406.99, 31,L, 5.1413
  134,   5.920, 436.34, 31,L, 5.0464
  135,   5.930, 435.86, 31,L, 5.0479
  136,   5.940, 419.76, 31,L, 5.0998
  137,   5.950, 432.63, 31,L, 5.0583
  138,   5.960, 444.74, 31,L, 5.0195
  139,   5.970, 473.93, 31,L, 4.9274
  140,   5.980, 494.46, 31,L, 4.8636
  141,   5.990, 498.91, 31,L, 4.8499
  142,   6.000, 516.55, 31,L, 4.7958
  143,   6.010, 525.00, 31,L, 4.7702
  144,   6.020, 505.17, 31,L, 4.8306
  145,   6.030, 494.95, 31,L, 4.8621
  146,   6.040, 519.86, 31,L, 4.7858
  147,   6.050, 539.88, 31,L, 4.7253
  148,   6.060, 554.70, 31,L, 4.6811
  149,   6.070, 538.66, 31,L, 4.7290
  150,   6.080, 551.83, 31,L, 4.6896
  151,   6.090, 557.17, 31,L, 4.6738
  152,   6.100, 593.37, 31,L, 4.5676
  153,   6.110, 643.95, 31,L, 4.4232
  154,   6.120, 617.23, 31,L, 4.4989
  155,   6.130, 617.02, 31,L, 4.4995
  156,   6.140, 620.44, 31,L, 4.4897
  157,   6.150, 629.14, 31,L, 4.4650
  158,   6.160, 640.91, 31,L, 4.4318
  159,   6.170, 641.67, 31,L, 4.4296
  160,   6.180, 654.75, 31,L, 4.3930
  161,   6.190, 632.26, 31,L, 4.4562
  162,   6.200, 617.87, 31,L, 4.4971
  163,   6.210, 630.00, 31,L, 4.4626
  164,   6.220, 629.24, 31,L, 4.4647
  165,   6.230, 650.38, 31,L, 4.4052
  166,   6.240, 641.89, 31,L, 4.4290
  167,   6.250, 635.82, 31,L, 4.4461
  168,   6.260, 661.22, 31,L, 4.3750
  169,   6.270, 641.56, 31,L, 4.4299
  170,   6.280, 631.72, 31,L, 4.4577
  171,   6.290, 614.77, 31,L, 4.5059
  172,   6.300, 603.72, 31,L, 4.5377
  173,   6.310, 579.64, 31,L, 4.6075
  174,   6.320, 578.71, 31,L, 4.6103
  175,   6.330, 566.24, 31,L, 4.6469
  176,   6.340, 567.38, 31,L, 4.6436
  177,   6.350, 562.52, 31,L, 4.6579
  178,   6.360, 535.61, 31,L, 4.7382
  179,   6.370, 513.45, 31,L, 4.8053
  180,   6.380, 514.25, 31,L, 4.8029
  181,   6.390, 500.00, 31,L, 4.8465
  182,   6.400, 480.88, 31,L, 4.9057
  183,   6.410, 493.86, 31,L, 4.8654
  184,   6.420, 483.62, 31,L, 4.8972
  185,   6.430, 472.37, 31,L, 4.9323
  186,   6.440, 472.86, 31,L, 4.9307
  187,   6.450, 450.40, 31,L, 5.0015
  188,   6.460, 465.66, 31,L, 4.9533
  189,   6.470, 435.67, 31,L, 5.0485
  190,   6.480, 419.00, 31,L, 5.1022
  191,   6.490, 420.04, 31,L, 5.0989
  192,   6.500, 418.91, 31,L, 5.1025
  193,   6.510, 441.59, 31,L, 5.0296
  194,   6.520, 428.83, 31,L, 5.0705
  195,   6.530, 420.61, 31,L, 5.0970
  196,   6.540, 417.12, 31,L, 5.1083
  197,   6.550, 413.55, 31,L, 5.1199
  198,   6.560, 385.45, 31,E, 5.2121
  199,   6.570, 401.76, 31,L, 5.1584
  200,   6.580, 375.06, 31,E, 5.2466
  201,   6.590, 402.79, 31,L, 5.1550
  202,   6.600, 383.23, 31,E, 5.2194
  203,   6.610, 373.04, 31,E, 5.2533
  204,   6.620, 371.40, 31,E, 5.2588
  205,   6.630, 390.16, 31,E, 5.1965
  206,   6.640, 397.76, 31,E, 5.1715
  207,   6.650, 389.60, 31,E, 5.1984
  208,   6.660, 393.95, 31,E, 5.1840
  209,   6.670, 370.12, 31,E, 5.2631
  210,   6.680, 375.70, 31,E, 5.2444
  211,   6.690, 353.58, 31,E, 5.3186
  212,   6.700, 383.14, 31,E, 5.2197
  213,   6.710, 393.95, 31,E, 5.1840
  214,   6.720, 366.29, 31,E, 5.2759
  215,   6.730, 340.71, 31,E, 5.3622
  216,   6.740, 355.39, 31,E, 5.3125
  217,   6.750, 361.92, 31,E, 5.2905
  218,   6.760, 380.38, 31,E, 5.2289
  219,   6.770, 363.83, 31,E, 5.2841
  220,   6.780, 377.99, 31,E, 5.2368
  221,   6.790, 357.84, 31,E, 5.3043
  222,   6.800, 404.37, 31,L, 5.1498
