[SAMPLE PARAMETERS]
Time/Date of Scan,          30-Apr-2018   09:24:49
Study ID,                   TW
Sample ID,                  TW-16-34-5
File Name,                  TW-16-34-5
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             51
Step Size,                        1
Sample Length,               185.00
Measured Length,             174.19
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              395.90
Actual Density,              395.90
Early Wood Maximum Density,  399.96
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  217.24
Pos of EW Min Density,        30.73
Late Wood Maximum Density,   839.07
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.05
Pos of LW Min Density,        23.75
Avg % Late Wood in Sample,    34.09
Zero voltage,                  0.0525
Free air voltage,              6.7184
Mass Absorption Coefficient,   2.913605
Number of scanned data points,  18014
Number of used data points,     17177
[SAMPLE DATA]
    0,   5.490, 328.05, 51,E, 5.4288
    1,   5.500, 306.57, 51,E, 5.5051
    2,   5.510, 284.71, 51,E, 5.5838
    3,   5.520, 306.23, 51,E, 5.5063
    4,   5.530, 299.59, 51,E, 5.5301
    5,   5.540, 334.55, 51,E, 5.4059
    6,   5.550, 304.69, 51,E, 5.5118
    7,   5.560, 309.56, 51,E, 5.4944
    8,   5.570, 316.58, 51,E, 5.4694
    9,   5.580, 327.79, 51,E, 5.4297
   10,   5.590, 325.11, 51,E, 5.4391
   11,   5.600, 309.22, 51,E, 5.4956
   12,   5.610, 290.70, 51,E, 5.5621
   13,   5.620, 279.42, 51,E, 5.6030
   14,   5.630, 276.57, 51,E, 5.6134
   15,   5.640, 281.02, 51,E, 5.5972
   16,   5.650, 275.24, 51,E, 5.6183
   17,   5.660, 277.58, 51,E, 5.6097
   18,   5.670, 283.11, 51,E, 5.5896
   19,   5.680, 308.70, 51,E, 5.4974
   20,   5.690, 294.92, 51,E, 5.5469
   21,   5.700, 288.42, 51,E, 5.5704
   22,   5.710, 288.50, 51,E, 5.5701
   23,   5.720, 302.73, 51,E, 5.5188
   24,   5.730, 292.13, 51,E, 5.5569
   25,   5.740, 311.53, 51,E, 5.4874
   26,   5.750, 291.12, 51,E, 5.5606
   27,   5.760, 321.66, 51,E, 5.4514
   28,   5.770, 300.52, 51,E, 5.5267
   29,   5.780, 280.18, 51,E, 5.6003
   30,   5.790, 323.47, 51,E, 5.4449
   31,   5.800, 337.51, 51,E, 5.3955
   32,   5.810, 378.98, 51,E, 5.2521
   33,   5.820, 353.26, 51,E, 5.3406
   34,   5.830, 369.97, 51,E, 5.2829
   35,   5.840, 418.84, 50,L, 5.1178
   36,   5.850, 420.86, 50,L, 5.1111
   37,   5.860, 452.89, 50,L, 5.0058
   38,   5.870, 437.77, 50,L, 5.0552
   39,   5.880, 466.09, 50,L, 4.9631
   40,   5.890, 473.01, 50,L, 4.9408
   41,   5.900, 501.41, 50,L, 4.8505
   42,   5.910, 555.71, 50,L, 4.6823
   43,   5.920, 543.92, 50,L, 4.7183
   44,   5.930, 554.11, 50,L, 4.6872
   45,   5.940, 594.72, 50,L, 4.5651
   46,   5.950, 616.69, 50,L, 4.5004
   47,   5.960, 613.87, 50,L, 4.5087
   48,   5.970, 635.06, 50,L, 4.4470
   49,   5.980, 652.80, 50,L, 4.3961
   50,   5.990, 669.13, 50,L, 4.3497
   51,   6.000, 647.04, 50,L, 4.4125
   52,   6.010, 672.16, 50,L, 4.3411
   53,   6.020, 689.57, 50,L, 4.2923
   54,   6.030, 658.58, 50,L, 4.3796
   55,   6.040, 651.42, 50,L, 4.4000
   56,   6.050, 676.60, 50,L, 4.3286
   57,   6.060, 676.92, 50,L, 4.3277
   58,   6.070, 690.44, 50,L, 4.2899
   59,   6.080, 664.82, 50,L, 4.3619
   60,   6.090, 646.19, 50,L, 4.4150
   61,   6.100, 632.43, 50,L, 4.4547
   62,   6.110, 610.02, 50,L, 4.5200
   63,   6.120, 579.37, 50,L, 4.6109
   64,   6.130, 576.31, 50,L, 4.6201
   65,   6.140, 553.71, 50,L, 4.6884
   66,   6.150, 585.39, 50,L, 4.5929
   67,   6.160, 568.10, 50,L, 4.6448
   68,   6.170, 546.01, 50,L, 4.7119
   69,   6.180, 564.06, 50,L, 4.6570
   70,   6.190, 517.08, 50,L, 4.8013
   71,   6.200, 526.20, 50,L, 4.7729
   72,   6.210, 506.26, 50,L, 4.8352
   73,   6.220, 500.54, 50,L, 4.8532
   74,   6.230, 510.54, 50,L, 4.8218
   75,   6.240, 520.60, 50,L, 4.7903
   76,   6.250, 516.10, 50,L, 4.8044
   77,   6.260, 491.85, 50,L, 4.8807
   78,   6.270, 493.59, 50,L, 4.8752
   79,   6.280, 492.72, 50,L, 4.8779
   80,   6.290, 490.12, 50,L, 4.8862
   81,   6.300, 507.42, 50,L, 4.8315
   82,   6.310, 491.47, 50,L, 4.8819
   83,   6.320, 468.64, 50,L, 4.9548
   84,   6.330, 475.10, 50,L, 4.9341
   85,   6.340, 458.63, 50,L, 4.9872
   86,   6.350, 456.84, 50,L, 4.9930
   87,   6.360, 471.01, 50,L, 4.9472
   88,   6.370, 455.33, 50,L, 4.9979
   89,   6.380, 448.96, 50,L, 5.0186
   90,   6.390, 459.95, 50,L, 4.9829
   91,   6.400, 439.16, 50,L, 5.0507
   92,   6.410, 426.38, 50,L, 5.0928
   93,   6.420, 433.87, 50,L, 5.0681
   94,   6.430, 411.51, 50,L, 5.1422
   95,   6.440, 426.93, 50,L, 5.0909
   96,   6.450, 411.51, 50,L, 5.1422
   97,   6.460, 410.87, 50,L, 5.1443
   98,   6.470, 385.25, 50,E, 5.2307
   99,   6.480, 378.62, 50,E, 5.2533
  100,   6.490, 363.32, 50,E, 5.3058
  101,   6.500, 339.95, 50,E, 5.3870
  102,   6.510, 334.29, 50,E, 5.4068
  103,   6.520, 331.95, 50,E, 5.4150
  104,   6.530, 336.46, 50,E, 5.3992
  105,   6.540, 317.79, 50,E, 5.4651
  106,   6.550, 338.55, 50,E, 5.3918
  107,   6.560, 323.47, 50,E, 5.4449
  108,   6.570, 338.81, 50,E, 5.3909
  109,   6.580, 334.81, 50,E, 5.4050
  110,   6.590, 335.59, 50,E, 5.4022
  111,   6.600, 357.40, 50,E, 5.3262
  112,   6.610, 341.60, 50,E, 5.3812
  113,   6.620, 336.55, 50,E, 5.3989
  114,   6.630, 355.11, 50,E, 5.3342
  115,   6.640, 358.81, 50,E, 5.3214
  116,   6.650, 366.95, 50,E, 5.2933
  117,   6.660, 332.47, 50,E, 5.4132
  118,   6.670, 374.78, 50,E, 5.2664
  119,   6.680, 373.08, 50,E, 5.2722
  120,   6.690, 363.94, 50,E, 5.3036
  121,   6.700, 362.78, 50,E, 5.3076
  122,   6.710, 384.44, 50,E, 5.2335
  123,   6.720, 376.56, 50,E, 5.2603
  124,   6.730, 359.07, 50,E, 5.3204
  125,   6.740, 379.60, 50,E, 5.2499
  126,   6.750, 361.10, 50,E, 5.3134
  127,   6.760, 369.88, 50,E, 5.2832
  128,   6.770, 372.73, 50,E, 5.2734
  129,   6.780, 353.70, 50,E, 5.3391
  130,   6.790, 359.51, 50,E, 5.3189
  131,   6.800, 352.03, 50,E, 5.3448
  132,   6.810, 342.56, 50,E, 5.3778
  133,   6.820, 344.23, 50,E, 5.3720
  134,   6.830, 358.10, 50,E, 5.3238
  135,   6.840, 336.64, 50,E, 5.3986
  136,   6.850, 358.81, 50,E, 5.3214
  137,   6.860, 316.24, 50,E, 5.4706
  138,   6.870, 326.75, 50,E, 5.4333
  139,   6.880, 338.38, 50,E, 5.3925
  140,   6.890, 362.17, 50,E, 5.3098
  141,   6.900, 364.29, 50,E, 5.3024
  142,   6.910, 343.61, 50,E, 5.3741
  143,   6.920, 349.74, 50,E, 5.3528
  144,   6.930, 343.61, 50,E, 5.3741
  145,   6.940, 361.37, 50,E, 5.3125
  146,   6.950, 348.78, 50,E, 5.3561
  147,   6.960, 346.85, 50,E, 5.3629
  148,   6.970, 341.78, 50,E, 5.3806
  149,   6.980, 359.69, 50,E, 5.3183
  150,   6.990, 335.68, 50,E, 5.4019
  151,   7.000, 344.84, 50,E, 5.3699
  152,   7.010, 360.75, 50,E, 5.3146
  153,   7.020, 343.26, 50,E, 5.3754
  154,   7.030, 320.28, 50,E, 5.4562
  155,   7.040, 352.99, 50,E, 5.3415
  156,   7.050, 329.61, 50,E, 5.4233
  157,   7.060, 357.75, 50,E, 5.3250
  158,   7.070, 342.65, 50,E, 5.3775
  159,   7.080, 342.74, 50,E, 5.3772
  160,   7.090, 317.87, 50,E, 5.4648
  161,   7.100, 327.70, 50,E, 5.4300
  162,   7.110, 328.74, 50,E, 5.4263
  163,   7.120, 309.30, 50,E, 5.4953
  164,   7.130, 315.47, 50,E, 5.4733
  165,   7.140, 339.42, 50,E, 5.3888
  166,   7.150, 313.67, 50,E, 5.4797
  167,   7.160, 311.35, 50,E, 5.4880
  168,   7.170, 305.12, 50,E, 5.5103
  169,   7.180, 299.84, 50,E, 5.5292
  170,   7.190, 304.69, 50,E, 5.5118
  171,   7.200, 308.02, 50,E, 5.4999
  172,   7.210, 306.14, 50,E, 5.5066
  173,   7.220, 304.44, 50,E, 5.5127
  174,   7.230, 299.16, 50,E, 5.5316
  175,   7.240, 290.10, 50,E, 5.5643
  176,   7.250, 313.15, 50,E, 5.4816
  177,   7.260, 299.16, 50,E, 5.5316
  178,   7.270, 291.29, 50,E, 5.5600
  179,   7.280, 306.23, 50,E, 5.5063
  180,   7.290, 303.59, 50,E, 5.5157
  181,   7.300, 305.03, 50,E, 5.5106
  182,   7.310, 285.97, 50,E, 5.5792
  183,   7.320, 305.03, 50,E, 5.5106
  184,   7.330, 299.67, 50,E, 5.5298
  185,   7.340, 328.05, 50,E, 5.4288
  186,   7.350, 317.36, 50,E, 5.4666
  187,   7.360, 281.27, 50,E, 5.5963
  188,   7.370, 310.24, 50,E, 5.4919
  189,   7.380, 295.01, 50,E, 5.5466
  190,   7.390, 308.70, 50,E, 5.4974
  191,   7.400, 298.23, 50,E, 5.5350
  192,   7.410, 295.86, 50,E, 5.5435
  193,   7.420, 269.48, 50,E, 5.6393
  194,   7.430, 297.98, 50,E, 5.5359
  195,   7.440, 309.81, 50,E, 5.4935
  196,   7.450, 302.48, 50,E, 5.5197
  197,   7.460, 283.37, 50,E, 5.5887
