[SAMPLE PARAMETERS]
Time/Date of Scan,          02-Mar-2018   11:29:08
Study ID,                   WQA
Sample ID,                  TW-2-316-45
File Name,                  TW-2-316-45
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2009
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             83
Step Size,                        1
Sample Length,               140.00
Measured Length,             133.01
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              465.90
Actual Density,              451.00
Early Wood Maximum Density,  450.00
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  220.52
Pos of EW Min Density,        52.05
Late Wood Maximum Density,   978.82
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.08
Pos of LW Min Density,        77.68
Avg % Late Wood in Sample,    29.98
Zero voltage,                  0.0430
Free air voltage,              7.3782
Mass Absorption Coefficient,   2.876270
Number of scanned data points,  14000
Number of used data points,     11507
[SAMPLE DATA]
    0,   2.040, 337.62, 83,E, 5.9186
    1,   2.050, 310.46, 83,E, 6.0245
    2,   2.060, 328.57, 83,E, 5.9537
    3,   2.070, 351.27, 83,E, 5.8661
    4,   2.080, 329.27, 83,E, 5.9509
    5,   2.090, 325.74, 83,E, 5.9647
    6,   2.100, 334.55, 83,E, 5.9305
    7,   2.110, 338.81, 83,E, 5.9140
    8,   2.120, 366.48, 83,E, 5.8081
    9,   2.130, 355.97, 83,E, 5.8481
   10,   2.140, 348.88, 83,E, 5.8752
   11,   2.150, 342.37, 83,E, 5.9003
   12,   2.160, 351.74, 83,E, 5.8643
   13,   2.170, 365.27, 83,E, 5.8127
   14,   2.180, 329.35, 83,E, 5.9506
   15,   2.190, 321.28, 83,E, 5.9821
   16,   2.200, 320.81, 83,E, 5.9839
   17,   2.210, 330.37, 83,E, 5.9467
   18,   2.220, 352.54, 83,E, 5.8612
   19,   2.230, 339.20, 83,E, 5.9125
   20,   2.240, 299.10, 83,E, 6.0693
   21,   2.250, 323.94, 83,E, 5.9717
   22,   2.260, 332.73, 83,E, 5.9375
   23,   2.270, 318.55, 83,E, 5.9927
   24,   2.280, 331.32, 83,E, 5.9430
   25,   2.290, 328.80, 83,E, 5.9528
   26,   2.300, 337.78, 83,E, 5.9180
   27,   2.310, 305.19, 83,E, 6.0452
   28,   2.320, 336.20, 83,E, 5.9241
   29,   2.330, 350.95, 83,E, 5.8673
   30,   2.340, 343.08, 83,E, 5.8975
   31,   2.350, 298.87, 83,E, 6.0703
   32,   2.360, 307.05, 83,E, 6.0379
   33,   2.370, 359.17, 83,E, 5.8359
   34,   2.380, 362.06, 83,E, 5.8249
   35,   2.390, 302.57, 83,E, 6.0556
   36,   2.400, 280.12, 83,E, 6.1450
   37,   2.410, 321.91, 83,E, 5.9796
   38,   2.420, 328.33, 83,E, 5.9546
   39,   2.430, 322.14, 83,E, 5.9787
   40,   2.440, 298.48, 83,E, 6.0718
   41,   2.450, 316.84, 83,E, 5.9995
   42,   2.460, 355.34, 83,E, 5.8505
   43,   2.470, 334.23, 83,E, 5.9317
   44,   2.480, 313.18, 83,E, 6.0138
   45,   2.490, 288.28, 83,E, 6.1124
   46,   2.500, 328.49, 83,E, 5.9540
   47,   2.510, 331.08, 83,E, 5.9439
   48,   2.520, 349.35, 83,E, 5.8734
   49,   2.530, 310.77, 83,E, 6.0233
   50,   2.540, 298.02, 83,E, 6.0736
   51,   2.550, 296.56, 82,E, 6.0794
   52,   2.560, 373.82, 82,E, 5.7803
   53,   2.570, 509.79, 82,L, 5.2893
   54,   2.580, 638.31, 82,L, 4.8636
   55,   2.590, 705.19, 82,L, 4.6558
   56,   2.600, 814.30, 82,L, 4.3356
   57,   2.610, 802.70, 82,L, 4.3686
   58,   2.620, 814.62, 82,L, 4.3347
   59,   2.630, 828.71, 82,L, 4.2950
   60,   2.640, 881.06, 82,L, 4.1507
   61,   2.650, 840.17, 82,L, 4.2630
   62,   2.660, 815.92, 82,L, 4.3311
   63,   2.670, 790.13, 82,L, 4.4046
   64,   2.680, 758.83, 82,L, 4.4955
   65,   2.690, 696.28, 82,L, 4.6829
   66,   2.700, 619.01, 82,L, 4.9252
   67,   2.710, 601.09, 82,L, 4.9832
   68,   2.720, 557.54, 82,L, 5.1270
   69,   2.730, 519.81, 82,L, 5.2548
   70,   2.740, 487.68, 82,L, 5.3662
   71,   2.750, 432.67, 82,E, 5.5624
   72,   2.760, 423.79, 82,E, 5.5948
   73,   2.770, 420.12, 82,E, 5.6082
   74,   2.780, 428.98, 82,E, 5.5759
   75,   2.790, 405.19, 82,E, 5.6631
   76,   2.800, 376.01, 82,E, 5.7721
   77,   2.810, 393.68, 82,E, 5.7059
   78,   2.820, 392.53, 82,E, 5.7101
   79,   2.830, 376.74, 82,E, 5.7693
   80,   2.840, 365.84, 82,E, 5.8105
   81,   2.850, 340.07, 82,E, 5.9091
   82,   2.860, 345.06, 82,E, 5.8899
   83,   2.870, 340.39, 82,E, 5.9079
   84,   2.880, 354.30, 82,E, 5.8545
   85,   2.890, 360.54, 82,E, 5.8307
   86,   2.900, 394.99, 82,E, 5.7010
   87,   2.910, 352.22, 82,E, 5.8624
   88,   2.920, 364.63, 82,E, 5.8151
   89,   2.930, 347.76, 82,E, 5.8795
   90,   2.940, 376.09, 82,E, 5.7718
   91,   2.950, 369.94, 82,E, 5.7950
   92,   2.960, 379.82, 82,E, 5.7578
   93,   2.970, 385.02, 82,E, 5.7382
   94,   2.980, 374.47, 82,E, 5.7779
   95,   2.990, 363.35, 82,E, 5.8200
   96,   3.000, 352.94, 82,E, 5.8597
   97,   3.010, 344.98, 82,E, 5.8902
   98,   3.020, 375.76, 82,E, 5.7730
   99,   3.030, 359.25, 82,E, 5.8356
  100,   3.040, 352.54, 82,E, 5.8612
  101,   3.050, 330.92, 82,E, 5.9445
  102,   3.060, 331.71, 82,E, 5.9415
  103,   3.070, 343.87, 82,E, 5.8945
  104,   3.080, 357.41, 82,E, 5.8426
  105,   3.090, 373.74, 82,E, 5.7806
  106,   3.100, 337.15, 82,E, 5.9204
  107,   3.110, 325.74, 82,E, 5.9647
  108,   3.120, 335.96, 82,E, 5.9250
  109,   3.130, 333.44, 82,E, 5.9348
  110,   3.140, 360.62, 82,E, 5.8304
  111,   3.150, 335.89, 82,E, 5.9253
  112,   3.160, 310.62, 82,E, 6.0239
  113,   3.170, 329.82, 82,E, 5.9488
  114,   3.180, 330.61, 82,E, 5.9457
  115,   3.190, 309.30, 82,E, 6.0291
  116,   3.200, 305.27, 82,E, 6.0449
  117,   3.210, 318.79, 82,E, 5.9918
  118,   3.220, 324.88, 82,E, 5.9680
  119,   3.230, 316.14, 82,E, 6.0022
  120,   3.240, 321.52, 82,E, 5.9811
  121,   3.250, 293.56, 82,E, 6.0913
  122,   3.260, 296.48, 82,E, 6.0797
  123,   3.270, 314.97, 82,E, 6.0068
  124,   3.280, 299.79, 82,E, 6.0666
  125,   3.290, 300.25, 82,E, 6.0648
  126,   3.300, 292.41, 82,E, 6.0959
  127,   3.310, 312.63, 82,E, 6.0159
  128,   3.320, 302.49, 82,E, 6.0559
  129,   3.330, 297.48, 82,E, 6.0757
  130,   3.340, 293.10, 82,E, 6.0931
  131,   3.350, 315.98, 82,E, 6.0028
  132,   3.360, 292.03, 82,E, 6.0974
  133,   3.370, 275.11, 82,E, 6.1652
  134,   3.380, 264.45, 82,E, 6.2082
  135,   3.390, 301.87, 82,E, 6.0583
  136,   3.400, 302.34, 82,E, 6.0565
  137,   3.410, 297.79, 82,E, 6.0745
  138,   3.420, 294.48, 82,E, 6.0876
  139,   3.430, 300.64, 82,E, 6.0632
  140,   3.440, 277.99, 82,E, 6.1536
  141,   3.450, 274.58, 82,E, 6.1673
  142,   3.460, 302.49, 82,E, 6.0559
  143,   3.470, 307.21, 82,E, 6.0373
  144,   3.480, 295.79, 82,E, 6.0825
  145,   3.490, 300.33, 82,E, 6.0645
  146,   3.500, 314.66, 82,E, 6.0080
  147,   3.510, 313.33, 82,E, 6.0132
  148,   3.520, 300.49, 82,E, 6.0638
  149,   3.530, 299.18, 82,E, 6.0690
  150,   3.540, 349.51, 82,E, 5.8728
  151,   3.550, 351.58, 82,E, 5.8649
  152,   3.560, 388.04, 82,E, 5.7269
  153,   3.570, 422.87, 82,E, 5.5981
  154,   3.580, 464.77, 81,L, 5.4471
  155,   3.590, 512.97, 81,L, 5.2783
  156,   3.600, 541.94, 81,L, 5.1794
  157,   3.610, 685.44, 81,L, 4.7162
  158,   3.620, 794.16, 81,L, 4.3930
  159,   3.630, 857.15, 81,L, 4.2160
  160,   3.640, 868.50, 81,L, 4.1849
  161,   3.650, 878.93, 81,L, 4.1565
  162,   3.660, 846.66, 81,L, 4.2450
  163,   3.670, 859.15, 81,L, 4.2105
  164,   3.680, 881.06, 81,L, 4.1507
  165,   3.690, 853.61, 81,L, 4.2258
  166,   3.700, 849.52, 81,L, 4.2371
  167,   3.710, 835.47, 81,L, 4.2761
  168,   3.720, 813.87, 81,L, 4.3369
  169,   3.730, 774.92, 81,L, 4.4485
  170,   3.740, 782.29, 81,L, 4.4272
  171,   3.750, 710.62, 81,L, 4.6393
  172,   3.760, 664.08, 81,L, 4.7824
  173,   3.770, 605.88, 81,L, 4.9677
  174,   3.780, 578.09, 81,L, 5.0586
  175,   3.790, 565.40, 81,L, 5.1007
