[SAMPLE PARAMETERS]
Time/Date of Scan,          05-Apr-2018   15:43:56
Study ID,                   TW
Sample ID,                  TW-10-187-6
File Name,                  TW-10-187-6
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             31
Step Size,                        1
Sample Length,                60.00
Measured Length,              51.40
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         475.00
Late Wood Deadband,           25.00
Target Density,              501.10
Actual Density,              500.45
Early Wood Maximum Density,  474.76
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  315.91
Pos of EW Min Density,        41.45
Late Wood Maximum Density,   841.94
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   475.06
Pos of LW Min Density,        49.86
Avg % Late Wood in Sample,    49.51
Zero voltage,                  0.0461
Free air voltage,              6.7972
Mass Absorption Coefficient,   2.634078
Number of scanned data points,   6000
Number of used data points,      4853
[SAMPLE DATA]
    0,   3.450, 758.87, 31,L, 4.3481
    1,   3.460, 729.21, 31,L, 4.4247
    2,   3.470, 682.98, 31,L, 4.5468
    3,   3.480, 674.22, 31,L, 4.5703
    4,   3.490, 612.96, 31,L, 4.7382
    5,   3.500, 608.04, 31,L, 4.7519
    6,   3.510, 567.73, 31,L, 4.8660
    7,   3.520, 552.88, 31,L, 4.9088
    8,   3.530, 511.26, 31,L, 5.0305
    9,   3.540, 461.50, 31,E, 5.1801
   10,   3.550, 474.66, 31,E, 5.1401
   11,   3.560, 443.78, 31,E, 5.2344
   12,   3.570, 457.30, 31,E, 5.1929
   13,   3.580, 430.27, 31,E, 5.2762
   14,   3.590, 437.75, 31,E, 5.2530
   15,   3.600, 448.04, 31,E, 5.2213
   16,   3.610, 430.66, 31,E, 5.2750
   17,   3.620, 449.33, 31,E, 5.2173
   18,   3.630, 481.73, 31,L, 5.1187
   19,   3.640, 488.53, 30,L, 5.0983
   20,   3.650, 498.94, 30,L, 5.0671
   21,   3.660, 496.89, 30,L, 5.0732
   22,   3.670, 511.87, 30,L, 5.0287
   23,   3.680, 551.93, 30,L, 4.9115
   24,   3.690, 545.40, 30,L, 4.9304
   25,   3.700, 576.70, 30,L, 4.8404
   26,   3.710, 592.41, 30,L, 4.7958
   27,   3.720, 600.53, 30,L, 4.7729
   28,   3.730, 603.25, 30,L, 4.7653
   29,   3.740, 621.62, 30,L, 4.7141
   30,   3.750, 622.28, 30,L, 4.7122
   31,   3.760, 611.10, 30,L, 4.7433
   32,   3.770, 595.22, 30,L, 4.7879
   33,   3.780, 598.36, 30,L, 4.7791
   34,   3.790, 623.49, 30,L, 4.7089
   35,   3.800, 623.93, 30,L, 4.7076
   36,   3.810, 630.89, 30,L, 4.6884
   37,   3.820, 611.97, 30,L, 4.7409
   38,   3.830, 630.44, 30,L, 4.6896
   39,   3.840, 608.48, 30,L, 4.7507
   40,   3.850, 637.53, 30,L, 4.6701
   41,   3.860, 600.64, 30,L, 4.7726
   42,   3.870, 617.78, 30,L, 4.7247
   43,   3.880, 599.01, 30,L, 4.7772
   44,   3.890, 605.75, 30,L, 4.7583
   45,   3.900, 570.07, 30,L, 4.8593
   46,   3.910, 563.90, 30,L, 4.8770
   47,   3.920, 559.97, 30,L, 4.8883
   48,   3.930, 548.03, 30,L, 4.9228
   49,   3.940, 525.22, 30,L, 4.9893
   50,   3.950, 524.19, 30,L, 4.9924
   51,   3.960, 548.97, 30,L, 4.9200
   52,   3.970, 523.36, 30,L, 4.9948
   53,   3.980, 524.91, 30,L, 4.9902
   54,   3.990, 536.38, 30,L, 4.9567
   55,   4.000, 523.87, 30,L, 4.9933
