[SAMPLE PARAMETERS]
Time/Date of Scan,          26-Mar-2018   15:54:23
Study ID,                   WQA
Sample ID,                  TW-7-98-1
File Name,                  TW-7-98-1
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2016
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           4
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             96
Step Size,                        1
Sample Length,               283.00
Measured Length,             270.91
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              509.40
Actual Density,              509.43
Early Wood Maximum Density,  424.93
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  267.38
Pos of EW Min Density,       102.77
Late Wood Maximum Density,   954.84
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.02
Pos of LW Min Density,        51.35
Avg % Late Wood in Sample,    63.34
Zero voltage,                  0.0415
Free air voltage,              6.9901
Mass Absorption Coefficient,   2.841991
Number of scanned data points,  28300
Number of used data points,     26889
[SAMPLE DATA]
    0,   3.770, 589.21, 96,L, 4.7797
    1,   3.780, 575.42, 96,L, 4.8224
    2,   3.790, 545.20, 96,L, 4.9173
    3,   3.800, 506.91, 96,L, 5.0403
    4,   3.810, 499.80, 96,L, 5.0635
    5,   3.820, 458.68, 96,L, 5.1996
    6,   3.830, 440.95, 96,L, 5.2594
    7,   3.840, 411.20, 96,E, 5.3613
    8,   3.850, 381.14, 96,E, 5.4663
    9,   3.860, 356.58, 96,E, 5.5536
   10,   3.870, 363.07, 96,E, 5.5304
   11,   3.880, 337.70, 96,E, 5.6216
   12,   3.890, 301.44, 96,E, 5.7547
   13,   3.900, 277.95, 96,E, 5.8426
   14,   3.910, 284.60, 96,E, 5.8176
   15,   3.920, 294.55, 96,E, 5.7803
   16,   3.930, 310.93, 96,E, 5.7196
   17,   3.940, 274.55, 96,E, 5.8554
   18,   3.950, 268.10, 96,E, 5.8798
   19,   3.960, 298.65, 96,E, 5.7651
   20,   3.970, 312.42, 96,E, 5.7141
   21,   3.980, 311.50, 96,E, 5.7175
   22,   3.990, 286.15, 96,E, 5.8118
   23,   4.000, 276.90, 96,E, 5.8466
   24,   4.010, 301.20, 96,E, 5.7556
   25,   4.020, 327.81, 96,E, 5.6577
   26,   4.030, 350.46, 96,E, 5.5756
   27,   4.040, 372.42, 96,E, 5.4971
   28,   4.050, 398.19, 96,E, 5.4065
   29,   4.060, 410.23, 96,E, 5.3647
   30,   4.070, 405.74, 96,E, 5.3802
   31,   4.080, 456.50, 95,L, 5.2069
   32,   4.090, 489.74, 95,L, 5.0964
   33,   4.100, 513.68, 95,L, 5.0183
   34,   4.110, 554.47, 95,L, 4.8880
   35,   4.120, 554.47, 95,L, 4.8880
   36,   4.130, 591.78, 95,L, 4.7717
   37,   4.140, 624.34, 95,L, 4.6725
   38,   4.150, 635.62, 95,L, 4.6387
   39,   4.160, 697.41, 95,L, 4.4574
   40,   4.170, 745.59, 95,L, 4.3210
   41,   4.180, 775.10, 95,L, 4.2395
   42,   4.190, 778.34, 95,L, 4.2307
   43,   4.200, 803.48, 95,L, 4.1626
   44,   4.210, 812.82, 95,L, 4.1376
   45,   4.220, 827.76, 95,L, 4.0979
   46,   4.230, 812.59, 95,L, 4.1382
   47,   4.240, 843.89, 95,L, 4.0555
   48,   4.250, 861.60, 95,L, 4.0094
   49,   4.260, 825.34, 95,L, 4.1043
   50,   4.270, 826.95, 95,L, 4.1000
   51,   4.280, 840.16, 95,L, 4.0652
   52,   4.290, 843.07, 95,L, 4.0576
   53,   4.300, 828.57, 95,L, 4.0958
   54,   4.310, 810.20, 95,L, 4.1446
   55,   4.320, 819.35, 95,L, 4.1202
   56,   4.330, 818.55, 95,L, 4.1223
   57,   4.340, 821.42, 95,L, 4.1147
   58,   4.350, 818.21, 95,L, 4.1232
   59,   4.360, 832.38, 95,L, 4.0857
   60,   4.370, 773.09, 95,L, 4.2450
   61,   4.380, 825.91, 95,L, 4.1028
   62,   4.390, 781.81, 95,L, 4.2212
   63,   4.400, 780.13, 95,L, 4.2258
   64,   4.410, 789.56, 95,L, 4.2001
   65,   4.420, 762.65, 95,L, 4.2737
   66,   4.430, 726.98, 95,L, 4.3732
   67,   4.440, 759.45, 95,L, 4.2825
   68,   4.450, 752.17, 95,L, 4.3027
   69,   4.460, 741.55, 95,L, 4.3323
   70,   4.470, 711.38, 95,L, 4.4174
   71,   4.480, 723.85, 95,L, 4.3820
   72,   4.490, 749.87, 95,L, 4.3091
   73,   4.500, 715.24, 95,L, 4.4064
   74,   4.510, 717.71, 95,L, 4.3994
   75,   4.520, 698.58, 95,L, 4.4540
   76,   4.530, 696.46, 95,L, 4.4601
   77,   4.540, 697.52, 95,L, 4.4571
   78,   4.550, 698.26, 95,L, 4.4550
   79,   4.560, 654.60, 95,L, 4.5822
   80,   4.570, 692.33, 95,L, 4.4720
   81,   4.580, 667.46, 95,L, 4.5444
