[SAMPLE PARAMETERS]
Time/Date of Scan,          29-Mar-2018   15:00:12
Study ID,                   TW
Sample ID,                  TW-6-237-45
File Name,                  TW-6-237-45
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             87
Step Size,                        1
Sample Length,               110.00
Measured Length,              97.54
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              430.50
Actual Density,              430.93
Early Wood Maximum Density,  399.96
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  255.85
Pos of EW Min Density,        46.44
Late Wood Maximum Density,   948.58
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.04
Pos of LW Min Density,        20.68
Avg % Late Wood in Sample,    47.77
Zero voltage,                  0.0455
Free air voltage,              6.9034
Mass Absorption Coefficient,   2.838450
Number of scanned data points,  10086
Number of used data points,      9519
[SAMPLE DATA]
    0,   3.030, 492.75, 87,L, 5.0290
    1,   3.040, 443.51, 87,L, 5.1907
    2,   3.050, 386.67, 87,E, 5.3839
    3,   3.060, 388.70, 86,E, 5.3769
    4,   3.070, 407.80, 86,L, 5.3113
    5,   3.080, 485.59, 86,L, 5.0522
    6,   3.090, 642.65, 86,L, 4.5670
    7,   3.100, 793.02, 86,L, 4.1461
    8,   3.110, 869.64, 86,L, 3.9468
    9,   3.120, 874.45, 86,L, 3.9346
   10,   3.130, 841.04, 86,L, 4.0201
   11,   3.140, 828.69, 86,L, 4.0521
   12,   3.150, 782.18, 86,L, 4.1751
   13,   3.160, 771.53, 86,L, 4.2038
   14,   3.170, 669.17, 86,L, 4.4897
   15,   3.180, 610.25, 86,L, 4.6631
   16,   3.190, 516.05, 86,L, 4.9542
   17,   3.200, 480.43, 86,L, 5.0690
   18,   3.210, 430.67, 86,L, 5.2338
   19,   3.220, 416.49, 86,L, 5.2817
   20,   3.230, 399.78, 86,E, 5.3387
   21,   3.240, 388.17, 86,E, 5.3787
   22,   3.250, 388.17, 86,E, 5.3787
   23,   3.260, 393.30, 86,E, 5.3610
   24,   3.270, 388.17, 86,E, 5.3787
   25,   3.280, 390.65, 86,E, 5.3702
   26,   3.290, 382.27, 86,E, 5.3992
   27,   3.300, 390.38, 86,E, 5.3711
   28,   3.310, 392.24, 86,E, 5.3647
   29,   3.320, 374.38, 86,E, 5.4266
   30,   3.330, 423.16, 86,L, 5.2591
   31,   3.340, 378.15, 86,E, 5.4135
   32,   3.350, 356.20, 86,E, 5.4904
   33,   3.360, 369.40, 86,E, 5.4440
   34,   3.370, 380.34, 86,E, 5.4059
   35,   3.380, 384.03, 86,E, 5.3931
   36,   3.390, 360.62, 86,E, 5.4749
   37,   3.400, 347.84, 86,E, 5.5200
   38,   3.410, 369.49, 86,E, 5.4437
   39,   3.420, 378.15, 86,E, 5.4135
   40,   3.430, 348.53, 86,E, 5.5176
   41,   3.440, 370.62, 86,E, 5.4398
   42,   3.450, 367.66, 86,E, 5.4501
   43,   3.460, 343.03, 86,E, 5.5371
   44,   3.470, 357.33, 86,E, 5.4865
   45,   3.480, 365.48, 86,E, 5.4578
   46,   3.490, 360.88, 86,E, 5.4739
