[SAMPLE PARAMETERS]
Time/Date of Scan,          30-Mar-2018   09:05:55
Study ID,                   TW
Sample ID,                  TW-5-403-1
File Name,                  TW-5-403-1
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2016
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           1
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             92
Step Size,                        1
Sample Length,               175.00
Measured Length,             163.58
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              443.30
Actual Density,              443.46
Early Wood Maximum Density,  424.93
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  229.62
Pos of EW Min Density,        33.01
Late Wood Maximum Density,   811.62
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.01
Pos of LW Min Density,        76.94
Avg % Late Wood in Sample,    47.95
Zero voltage,                  0.0577
Free air voltage,              7.1243
Mass Absorption Coefficient,   2.798991
Number of scanned data points,  17500
Number of used data points,     16143
[SAMPLE DATA]
    0,   3.180, 230.78, 92,E, 6.1447
    1,   3.190, 239.87, 92,E, 6.1090
    2,   3.200, 232.72, 92,E, 6.1371
    3,   3.210, 241.04, 92,E, 6.1044
    4,   3.220, 235.75, 92,E, 6.1252
    5,   3.230, 242.21, 92,E, 6.0999
    6,   3.240, 229.62, 92,E, 6.1493
    7,   3.250, 236.45, 92,E, 6.1224
    8,   3.260, 229.70, 92,E, 6.1490
    9,   3.270, 242.60, 92,E, 6.0983
   10,   3.280, 245.65, 92,E, 6.0864
   11,   3.290, 238.78, 92,E, 6.1133
   12,   3.300, 253.96, 92,E, 6.0541
   13,   3.310, 230.32, 92,E, 6.1465
   14,   3.320, 231.17, 92,E, 6.1432
   15,   3.330, 245.26, 92,E, 6.0880
   16,   3.340, 245.49, 92,E, 6.0870
   17,   3.350, 261.06, 92,E, 6.0266
   18,   3.360, 243.38, 92,E, 6.0953
   19,   3.370, 265.96, 92,E, 6.0077
   20,   3.380, 246.51, 92,E, 6.0831
   21,   3.390, 239.09, 92,E, 6.1121
   22,   3.400, 270.65, 92,E, 5.9897
   23,   3.410, 242.52, 92,E, 6.0986
   24,   3.420, 262.64, 92,E, 6.0205
   25,   3.430, 273.27, 92,E, 5.9796
   26,   3.440, 288.88, 92,E, 5.9201
   27,   3.450, 284.14, 92,E, 5.9381
   28,   3.460, 303.26, 92,E, 5.8658
   29,   3.470, 296.94, 92,E, 5.8896
   30,   3.480, 316.63, 92,E, 5.8157
   31,   3.490, 330.11, 92,E, 5.7657
   32,   3.500, 335.24, 92,E, 5.7468
   33,   3.510, 344.46, 92,E, 5.7129
   34,   3.520, 342.96, 92,E, 5.7184
   35,   3.530, 380.12, 92,E, 5.5838
   36,   3.540, 407.56, 92,E, 5.4865
   37,   3.550, 411.56, 92,E, 5.4724
   38,   3.560, 401.58, 92,E, 5.5075
   39,   3.570, 436.29, 91,L, 5.3864
   40,   3.580, 473.95, 91,L, 5.2579
   41,   3.590, 488.42, 91,L, 5.2094
   42,   3.600, 500.80, 91,L, 5.1682
   43,   3.610, 517.20, 91,L, 5.1141
   44,   3.620, 547.94, 91,L, 5.0143
   45,   3.630, 547.56, 91,L, 5.0156
   46,   3.640, 573.50, 91,L, 4.9329
   47,   3.650, 590.09, 91,L, 4.8807
   48,   3.660, 582.21, 91,L, 4.9054
   49,   3.670, 568.68, 91,L, 4.9481
   50,   3.680, 593.51, 91,L, 4.8700
   51,   3.690, 586.59, 91,L, 4.8917
   52,   3.700, 588.44, 91,L, 4.8859
   53,   3.710, 561.39, 91,L, 4.9713
   54,   3.720, 583.86, 91,L, 4.9002
   55,   3.730, 547.47, 91,L, 5.0159
   56,   3.740, 574.95, 91,L, 4.9283
   57,   3.750, 553.17, 91,L, 4.9976
   58,   3.760, 514.69, 91,L, 5.1224
   59,   3.770, 521.77, 91,L, 5.0992
   60,   3.780, 503.20, 91,L, 5.1602
   61,   3.790, 498.23, 91,L, 5.1767
   62,   3.800, 475.76, 91,L, 5.2518
   63,   3.810, 442.22, 91,L, 5.3659
   64,   3.820, 452.37, 91,L, 5.3311
   65,   3.830, 426.77, 91,L, 5.4193
   66,   3.840, 402.36, 91,E, 5.5048
   67,   3.850, 395.80, 91,E, 5.5280
   68,   3.860, 399.94, 91,E, 5.5133
   69,   3.870, 394.25, 91,E, 5.5334
   70,   3.880, 380.97, 91,E, 5.5807
   71,   3.890, 369.24, 91,E, 5.6229
   72,   3.900, 356.76, 91,E, 5.6680
   73,   3.910, 329.45, 91,E, 5.7681
   74,   3.920, 363.92, 91,E, 5.6421
   75,   3.930, 351.40, 91,E, 5.6876
   76,   3.940, 345.05, 91,E, 5.7108
   77,   3.950, 335.49, 91,E, 5.7458
   78,   3.960, 333.67, 91,E, 5.7526
   79,   3.970, 336.98, 91,E, 5.7404
   80,   3.980, 324.92, 91,E, 5.7849
   81,   3.990, 307.81, 91,E, 5.8487
   82,   4.000, 320.73, 91,E, 5.8005
   83,   4.010, 311.07, 91,E, 5.8365
   84,   4.020, 308.38, 91,E, 5.8466
   85,   4.030, 307.89, 91,E, 5.8484
   86,   4.040, 329.29, 91,E, 5.7687
   87,   4.050, 319.41, 91,E, 5.8054
   88,   4.060, 329.12, 91,E, 5.7693
   89,   4.070, 330.69, 91,E, 5.7635
   90,   4.080, 343.30, 91,E, 5.7172
   91,   4.090, 332.26, 91,E, 5.7578
   92,   4.100, 336.98, 91,E, 5.7404
   93,   4.110, 342.46, 91,E, 5.7202
   94,   4.120, 353.49, 91,E, 5.6799
   95,   4.130, 338.89, 91,E, 5.7333
   96,   4.140, 358.44, 91,E, 5.6619
   97,   4.150, 378.50, 91,E, 5.5896
   98,   4.160, 370.60, 91,E, 5.6180
   99,   4.170, 395.37, 91,E, 5.5295
  100,   4.180, 437.08, 91,L, 5.3836
  101,   4.190, 445.60, 90,L, 5.3543
  102,   4.200, 454.34, 90,L, 5.3244
  103,   4.210, 481.49, 90,L, 5.2325
  104,   4.220, 493.91, 90,L, 5.1910
  105,   4.230, 518.97, 90,L, 5.1083
  106,   4.240, 565.03, 90,L, 4.9597
  107,   4.250, 554.12, 90,L, 4.9945
  108,   4.260, 569.07, 90,L, 4.9469
  109,   4.270, 586.20, 90,L, 4.8929
  110,   4.280, 624.82, 90,L, 4.7733
  111,   4.290, 607.06, 90,L, 4.8279
  112,   4.300, 614.67, 90,L, 4.8044
  113,   4.310, 628.01, 90,L, 4.7635
  114,   4.320, 633.62, 90,L, 4.7464
  115,   4.330, 610.22, 90,L, 4.8181
  116,   4.340, 590.19, 90,L, 4.8804
