[SAMPLE PARAMETERS]
Time/Date of Scan,          23-Apr-2018   12:46:29
Study ID,                   TW
Sample ID,                  TW-16-55-5
File Name,                  TW-16-55-5
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             50
Step Size,                        1
Sample Length,               185.00
Measured Length,             176.04
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              376.70
Actual Density,              376.76
Early Wood Maximum Density,  399.94
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  192.81
Pos of EW Min Density,        67.39
Late Wood Maximum Density,   846.38
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.03
Pos of LW Min Density,       122.64
Avg % Late Wood in Sample,    23.39
Zero voltage,                  0.0400
Free air voltage,              6.6162
Mass Absorption Coefficient,   2.878665
Number of scanned data points,  18158
Number of used data points,     17278
[SAMPLE DATA]
    0,   2.430, 211.22, 50,E, 5.7773
    1,   2.440, 192.81, 50,E, 5.8459
    2,   2.450, 222.53, 50,E, 5.7355
    3,   2.460, 236.60, 50,E, 5.6839
    4,   2.470, 228.51, 50,E, 5.7135
    5,   2.480, 217.15, 50,E, 5.7553
    6,   2.490, 213.52, 50,E, 5.7687
    7,   2.500, 236.85, 50,E, 5.6830
    8,   2.510, 240.37, 50,E, 5.6702
    9,   2.520, 258.33, 50,E, 5.6052
   10,   2.530, 258.08, 50,E, 5.6061
   11,   2.540, 243.06, 50,E, 5.6604
   12,   2.550, 261.39, 50,E, 5.5942
   13,   2.560, 255.11, 50,E, 5.6168
   14,   2.570, 238.11, 50,E, 5.6784
   15,   2.580, 241.38, 50,E, 5.6665
   16,   2.590, 252.91, 50,E, 5.6247
   17,   2.600, 268.20, 50,E, 5.5698
   18,   2.610, 256.89, 50,E, 5.6104
   19,   2.620, 261.90, 50,E, 5.5923
   20,   2.630, 246.84, 50,E, 5.6467
   21,   2.640, 270.08, 50,E, 5.5630
   22,   2.650, 263.43, 50,E, 5.5869
   23,   2.660, 259.86, 50,E, 5.5997
   24,   2.670, 258.84, 50,E, 5.6033
   25,   2.680, 265.98, 50,E, 5.5777
   26,   2.690, 284.33, 50,E, 5.5124
   27,   2.700, 285.88, 50,E, 5.5069
   28,   2.710, 269.31, 50,E, 5.5658
   29,   2.720, 274.19, 50,E, 5.5484
   30,   2.730, 278.65, 50,E, 5.5325
   31,   2.740, 267.35, 50,E, 5.5728
   32,   2.750, 265.22, 50,E, 5.5804
   33,   2.760, 283.04, 50,E, 5.5170
   34,   2.770, 282.87, 50,E, 5.5176
   35,   2.780, 299.85, 50,E, 5.4578
   36,   2.790, 275.73, 50,E, 5.5429
   37,   2.800, 265.13, 50,E, 5.5807
   38,   2.810, 286.75, 50,E, 5.5038
   39,   2.820, 284.42, 50,E, 5.5121
   40,   2.830, 279.68, 50,E, 5.5289
   41,   2.840, 275.82, 50,E, 5.5426
   42,   2.850, 305.43, 50,E, 5.4382
   43,   2.860, 287.09, 50,E, 5.5026
   44,   2.870, 279.85, 50,E, 5.5283
   45,   2.880, 296.28, 50,E, 5.4703
   46,   2.890, 302.20, 50,E, 5.4495
   47,   2.900, 300.98, 50,E, 5.4538
   48,   2.910, 285.11, 50,E, 5.5096
   49,   2.920, 276.76, 50,E, 5.5392
   50,   2.930, 310.68, 50,E, 5.4199
   51,   2.940, 300.72, 50,E, 5.4547
   52,   2.950, 289.17, 50,E, 5.4953
   53,   2.960, 284.07, 50,E, 5.5133
   54,   2.970, 270.25, 50,E, 5.5624
   55,   2.980, 282.87, 50,E, 5.5176
   56,   2.990, 272.30, 50,E, 5.5551
   57,   3.000, 271.88, 50,E, 5.5566
   58,   3.010, 271.45, 50,E, 5.5582
   59,   3.020, 284.59, 50,E, 5.5115
   60,   3.030, 289.69, 50,E, 5.4935
   61,   3.040, 295.84, 50,E, 5.4718
   62,   3.050, 292.63, 50,E, 5.4831
   63,   3.060, 275.99, 50,E, 5.5420
   64,   3.070, 250.80, 50,E, 5.6323
   65,   3.080, 270.17, 50,E, 5.5627
   66,   3.090, 257.82, 50,E, 5.6070
   67,   3.100, 278.39, 50,E, 5.5334
   68,   3.110, 285.11, 50,E, 5.5096
   69,   3.120, 275.90, 50,E, 5.5423
   70,   3.130, 275.82, 50,E, 5.5426
   71,   3.140, 299.50, 50,E, 5.4590
   72,   3.150, 289.00, 50,E, 5.4959
   73,   3.160, 274.62, 50,E, 5.5469
   74,   3.170, 288.13, 50,E, 5.4990
   75,   3.180, 279.17, 50,E, 5.5307
   76,   3.190, 287.18, 50,E, 5.5023
   77,   3.200, 291.07, 50,E, 5.4886
   78,   3.210, 283.73, 50,E, 5.5145
   79,   3.220, 277.36, 50,E, 5.5371
   80,   3.230, 311.04, 50,E, 5.4187
   81,   3.240, 294.02, 50,E, 5.4782
   82,   3.250, 281.49, 50,E, 5.5225
   83,   3.260, 258.50, 50,E, 5.6046
   84,   3.270, 287.44, 50,E, 5.5014
   85,   3.280, 273.93, 50,E, 5.5493
   86,   3.290, 280.54, 50,E, 5.5258
   87,   3.300, 251.14, 50,E, 5.6311
   88,   3.310, 270.51, 50,E, 5.5615
   89,   3.320, 273.16, 50,E, 5.5521
   90,   3.330, 295.93, 50,E, 5.4715
   91,   3.340, 297.23, 50,E, 5.4669
   92,   3.350, 289.08, 50,E, 5.4956
   93,   3.360, 270.25, 50,E, 5.5624
   94,   3.370, 265.73, 50,E, 5.5786
   95,   3.380, 277.10, 50,E, 5.5380
   96,   3.390, 271.88, 50,E, 5.5566
   97,   3.400, 276.07, 50,E, 5.5417
   98,   3.410, 284.42, 50,E, 5.5121
   99,   3.420, 264.11, 50,E, 5.5844
  100,   3.430, 273.93, 50,E, 5.5493
