[SAMPLE PARAMETERS]
Time/Date of Scan,          12-Mar-2018   13:18:21
Study ID,                   WQA
Sample ID,                  TW-5-366-3
File Name,                  TW-5-366-3
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             69
Step Size,                        1
Sample Length,               112.00
Measured Length,             100.90
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              422.70
Actual Density,              422.78
Early Wood Maximum Density,  399.94
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  226.00
Pos of EW Min Density,        58.80
Late Wood Maximum Density,   846.56
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.02
Pos of LW Min Density,        87.61
Avg % Late Wood in Sample,    42.66
Zero voltage,                  0.0467
Free air voltage,              7.1948
Mass Absorption Coefficient,   3.020150
Number of scanned data points,  11200
Number of used data points,      9867
[SAMPLE DATA]
    0,   7.230, 275.98, 69,E, 5.9570
    1,   7.240, 283.42, 69,E, 5.9268
    2,   7.250, 315.38, 69,E, 5.7986
    3,   7.260, 299.00, 69,E, 5.8640
    4,   7.270, 280.41, 69,E, 5.9390
    5,   7.280, 291.19, 69,E, 5.8954
    6,   7.290, 312.69, 69,E, 5.8093
    7,   7.300, 271.35, 69,E, 5.9760
    8,   7.310, 294.22, 69,E, 5.8832
    9,   7.320, 374.89, 69,E, 5.5673
   10,   7.330, 461.55, 69,L, 5.2469
   11,   7.340, 549.14, 68,L, 4.9417
   12,   7.350, 628.63, 68,L, 4.6802
   13,   7.360, 690.25, 68,L, 4.4870
   14,   7.370, 731.09, 68,L, 4.3634
   15,   7.380, 749.50, 68,L, 4.3088
   16,   7.390, 700.63, 68,L, 4.4553
   17,   7.400, 637.72, 68,L, 4.6512
   18,   7.410, 581.09, 68,L, 4.8349
   19,   7.420, 513.47, 68,L, 5.0638
   20,   7.430, 457.39, 68,L, 5.2618
   21,   7.440, 424.77, 68,L, 5.3806
   22,   7.450, 409.43, 68,L, 5.4373
   23,   7.460, 385.42, 68,E, 5.5273
   24,   7.470, 396.44, 68,E, 5.4858
   25,   7.480, 389.55, 68,E, 5.5118
   26,   7.490, 372.49, 68,E, 5.5765
   27,   7.500, 374.09, 68,E, 5.5704
   28,   7.510, 361.41, 68,E, 5.6189
   29,   7.520, 355.78, 68,E, 5.6406
   30,   7.530, 353.81, 68,E, 5.6482
   31,   7.540, 337.55, 68,E, 5.7114
   32,   7.550, 321.85, 68,E, 5.7730
   33,   7.560, 340.52, 68,E, 5.6998
   34,   7.570, 331.31, 68,E, 5.7358
   35,   7.580, 314.30, 68,E, 5.8029
   36,   7.590, 338.33, 68,E, 5.7083
   37,   7.600, 344.20, 68,E, 5.6854
   38,   7.610, 334.43, 68,E, 5.7236
   39,   7.620, 346.01, 68,E, 5.6784
   40,   7.630, 328.05, 68,E, 5.7486
   41,   7.640, 324.72, 68,E, 5.7617
   42,   7.650, 340.21, 68,E, 5.7010
   43,   7.660, 323.24, 68,E, 5.7675
   44,   7.670, 348.76, 68,E, 5.6677
   45,   7.680, 418.24, 68,L, 5.4047
   46,   7.690, 515.68, 67,L, 5.0562
   47,   7.700, 621.98, 67,L, 4.7015
   48,   7.710, 699.23, 67,L, 4.4595
   49,   7.720, 756.77, 67,L, 4.2874
   50,   7.730, 812.55, 67,L, 4.1269
   51,   7.740, 829.29, 67,L, 4.0799
   52,   7.750, 836.20, 67,L, 4.0607
   53,   7.760, 844.24, 67,L, 4.0384
   54,   7.770, 812.88, 67,L, 4.1260
   55,   7.780, 803.07, 67,L, 4.1537
   56,   7.790, 828.75, 67,L, 4.0814
   57,   7.800, 812.01, 67,L, 4.1284
   58,   7.810, 807.05, 67,L, 4.1425
   59,   7.820, 784.29, 67,L, 4.2075
   60,   7.830, 773.51, 67,L, 4.2386
   61,   7.840, 754.38, 67,L, 4.2944
   62,   7.850, 754.90, 67,L, 4.2929
   63,   7.860, 734.87, 67,L, 4.3521
   64,   7.870, 685.59, 67,L, 4.5013
   65,   7.880, 673.94, 67,L, 4.5374
   66,   7.890, 637.43, 67,L, 4.6521
   67,   7.900, 602.19, 67,L, 4.7656
   68,   7.910, 572.72, 67,L, 4.8627
   69,   7.920, 564.85, 67,L, 4.8889
   70,   7.930, 521.33, 67,L, 5.0366
   71,   7.940, 517.18, 67,L, 5.0510
   72,   7.950, 470.76, 67,L, 5.2139
   73,   7.960, 472.38, 67,L, 5.2081
   74,   7.970, 455.86, 67,L, 5.2673
   75,   7.980, 471.53, 67,L, 5.2112
   76,   7.990, 426.93, 67,L, 5.3726
   77,   8.000, 426.60, 67,L, 5.3738
   78,   8.010, 412.80, 67,L, 5.4248
   79,   8.020, 411.56, 67,L, 5.4294
   80,   8.030, 434.34, 67,L, 5.3455
   81,   8.040, 413.62, 67,L, 5.4218
   82,   8.050, 425.77, 67,L, 5.3769
   83,   8.060, 429.34, 67,L, 5.3638
   84,   8.070, 437.01, 67,L, 5.3357
   85,   8.080, 434.09, 67,L, 5.3464
   86,   8.090, 452.31, 67,L, 5.2802
   87,   8.100, 414.28, 67,L, 5.4193
   88,   8.110, 407.87, 67,L, 5.4431
   89,   8.120, 409.18, 67,L, 5.4382
   90,   8.130, 432.59, 67,L, 5.3519
   91,   8.140, 399.86, 67,E, 5.4730
   92,   8.150, 363.63, 67,E, 5.6104
   93,   8.160, 374.25, 67,E, 5.5698
   94,   8.170, 380.27, 67,E, 5.5469
   95,   8.180, 376.97, 67,E, 5.5594
   96,   8.190, 346.16, 67,E, 5.6778
   97,   8.200, 362.84, 67,E, 5.6134
   98,   8.210, 332.32, 67,E, 5.7318
   99,   8.220, 347.42, 67,E, 5.6729
  100,   8.230, 341.93, 67,E, 5.6943
  101,   8.240, 311.92, 67,E, 5.8124
  102,   8.250, 328.59, 67,E, 5.7465
  103,   8.260, 311.30, 67,E, 5.8148
  104,   8.270, 330.69, 67,E, 5.7382
  105,   8.280, 310.77, 67,E, 5.8170
  106,   8.290, 299.99, 67,E, 5.8600
  107,   8.300, 301.52, 67,E, 5.8539
  108,   8.310, 309.85, 67,E, 5.8206
  109,   8.320, 312.00, 67,E, 5.8121
  110,   8.330, 302.66, 67,E, 5.8493
  111,   8.340, 299.69, 67,E, 5.8612
  112,   8.350, 309.08, 67,E, 5.8237
  113,   8.360, 313.45, 67,E, 5.8063
  114,   8.370, 292.40, 67,E, 5.8905
  115,   8.380, 281.46, 67,E, 5.9348
  116,   8.390, 284.47, 67,E, 5.9225
  117,   8.400, 312.84, 67,E, 5.8087
  118,   8.410, 308.55, 67,E, 5.8258
  119,   8.420, 288.09, 67,E, 5.9079
  120,   8.430, 302.51, 67,E, 5.8499
  121,   8.440, 279.28, 67,E, 5.9436
  122,   8.450, 293.01, 67,E, 5.8881
  123,   8.460, 314.91, 67,E, 5.8005
  124,   8.470, 313.45, 67,E, 5.8063
  125,   8.480, 287.86, 67,E, 5.9088
  126,   8.490, 298.85, 67,E, 5.8646
  127,   8.500, 318.30, 67,E, 5.7870
  128,   8.510, 282.59, 67,E, 5.9302
  129,   8.520, 308.70, 67,E, 5.8252
  130,   8.530, 299.31, 67,E, 5.8627
  131,   8.540, 307.40, 67,E, 5.8304
  132,   8.550, 286.05, 67,E, 5.9161
  133,   8.560, 299.08, 67,E, 5.8636
  134,   8.570, 308.47, 67,E, 5.8261
  135,   8.580, 299.84, 67,E, 5.8606
  136,   8.590, 299.77, 67,E, 5.8609
  137,   8.600, 295.13, 67,E, 5.8795
  138,   8.610, 299.23, 67,E, 5.8630
  139,   8.620, 298.47, 67,E, 5.8661
  140,   8.630, 319.85, 67,E, 5.7809
  141,   8.640, 303.12, 67,E, 5.8475
  142,   8.650, 261.67, 67,E, 6.0156
  143,   8.660, 275.68, 67,E, 5.9583
  144,   8.670, 300.76, 67,E, 5.8569
  145,   8.680, 309.92, 67,E, 5.8203
  146,   8.690, 325.72, 67,E, 5.7578
  147,   8.700, 281.76, 67,E, 5.9335
  148,   8.710, 284.17, 67,E, 5.9238
  149,   8.720, 295.89, 67,E, 5.8765
  150,   8.730, 301.82, 67,E, 5.8527
  151,   8.740, 292.40, 67,E, 5.8905
  152,   8.750, 289.15, 67,E, 5.9036
  153,   8.760, 296.19, 67,E, 5.8752
  154,   8.770, 292.78, 67,E, 5.8890
  155,   8.780, 308.77, 67,E, 5.8249
  156,   8.790, 298.09, 67,E, 5.8676
  157,   8.800, 288.92, 67,E, 5.9045
  158,   8.810, 308.55, 67,E, 5.8258
  159,   8.820, 301.75, 67,E, 5.8530
  160,   8.830, 313.45, 67,E, 5.8063
  161,   8.840, 314.99, 67,E, 5.8002
  162,   8.850, 306.86, 67,E, 5.8325
  163,   8.860, 325.64, 67,E, 5.7581
  164,   8.870, 303.50, 67,E, 5.8459
  165,   8.880, 308.32, 67,E, 5.8267
  166,   8.890, 295.28, 67,E, 5.8789
  167,   8.900, 294.90, 67,E, 5.8804
  168,   8.910, 316.84, 67,E, 5.7928
  169,   8.920, 371.61, 67,E, 5.5798
  170,   8.930, 391.33, 66,E, 5.5051
  171,   8.940, 448.17, 66,L, 5.2951
  172,   8.950, 505.74, 66,L, 5.0906
  173,   8.960, 575.19, 66,L, 4.8544
  174,   8.970, 625.21, 66,L, 4.6912
  175,   8.980, 682.22, 66,L, 4.5117
  176,   8.990, 708.86, 66,L, 4.4302
  177,   9.000, 745.68, 66,L, 4.3201
  178,   9.010, 731.80, 66,L, 4.3613
  179,   9.020, 783.55, 66,L, 4.2096
  180,   9.030, 773.72, 66,L, 4.2380
  181,   9.040, 762.92, 66,L, 4.2694
  182,   9.050, 778.26, 66,L, 4.2249
  183,   9.060, 764.17, 66,L, 4.2657
  184,   9.070, 742.27, 66,L, 4.3301
  185,   9.080, 735.59, 66,L, 4.3500
  186,   9.090, 738.98, 66,L, 4.3399
  187,   9.100, 710.38, 66,L, 4.4257
  188,   9.110, 687.77, 66,L, 4.4946
  189,   9.120, 633.12, 66,L, 4.6658
  190,   9.130, 617.71, 66,L, 4.7153
  191,   9.140, 587.93, 66,L, 4.8123
  192,   9.150, 560.20, 66,L, 4.9045
  193,   9.160, 550.77, 66,L, 4.9362
  194,   9.170, 553.94, 66,L, 4.9255
  195,   9.180, 506.62, 66,L, 5.0876
  196,   9.190, 501.19, 66,L, 5.1065
  197,   9.200, 483.04, 66,L, 5.1703
  198,   9.210, 485.38, 66,L, 5.1620
  199,   9.220, 464.35, 66,L, 5.2368
  200,   9.230, 486.93, 66,L, 5.1566
  201,   9.240, 485.12, 66,L, 5.1630
  202,   9.250, 453.66, 66,L, 5.2753
  203,   9.260, 460.36, 66,L, 5.2512
  204,   9.270, 453.15, 66,L, 5.2771
  205,   9.280, 466.23, 66,L, 5.2301
  206,   9.290, 471.27, 66,L, 5.2121
  207,   9.300, 449.44, 66,L, 5.2905
  208,   9.310, 447.25, 66,L, 5.2985
  209,   9.320, 420.96, 66,L, 5.3946
  210,   9.330, 433.09, 66,L, 5.3500
  211,   9.340, 446.07, 66,L, 5.3027
  212,   9.350, 476.85, 66,L, 5.1923
  213,   9.360, 500.58, 66,L, 5.1086
  214,   9.370, 507.76, 66,L, 5.0836
  215,   9.380, 513.12, 66,L, 5.0650
  216,   9.390, 493.26, 66,L, 5.1343
  217,   9.400, 501.37, 66,L, 5.1059
  218,   9.410, 479.08, 66,L, 5.1843
  219,   9.420, 455.69, 66,L, 5.2679
  220,   9.430, 457.72, 66,L, 5.2606
  221,   9.440, 434.09, 66,L, 5.3464
  222,   9.450, 446.91, 66,L, 5.2997
  223,   9.460, 451.12, 66,L, 5.2844
  224,   9.470, 462.82, 66,L, 5.2423
  225,   9.480, 469.39, 66,L, 5.2188
  226,   9.490, 458.23, 66,L, 5.2588
  227,   9.500, 457.13, 66,L, 5.2628
  228,   9.510, 447.42, 66,L, 5.2979
  229,   9.520, 445.23, 66,L, 5.3058
  230,   9.530, 415.60, 66,L, 5.4144
  231,   9.540, 406.97, 66,L, 5.4465
  232,   9.550, 392.22, 66,E, 5.5017
  233,   9.560, 395.06, 66,E, 5.4910
  234,   9.570, 384.21, 66,E, 5.5319
  235,   9.580, 377.46, 66,E, 5.5576
  236,   9.590, 368.41, 66,E, 5.5920
  237,   9.600, 379.46, 66,E, 5.5499
  238,   9.610, 390.92, 66,E, 5.5066
  239,   9.620, 376.73, 66,E, 5.5603
  240,   9.630, 370.49, 66,E, 5.5841
  241,   9.640, 372.65, 66,E, 5.5759
  242,   9.650, 370.89, 66,E, 5.5826
  243,   9.660, 350.89, 66,E, 5.6595
  244,   9.670, 371.37, 66,E, 5.5807
  245,   9.680, 378.90, 66,E, 5.5521
  246,   9.690, 365.46, 66,E, 5.6033
  247,   9.700, 364.35, 66,E, 5.6076
  248,   9.710, 372.01, 66,E, 5.5783
  249,   9.720, 375.21, 66,E, 5.5661
  250,   9.730, 352.62, 66,E, 5.6528
  251,   9.740, 346.64, 66,E, 5.6760
  252,   9.750, 327.20, 66,E, 5.7520
  253,   9.760, 334.82, 66,E, 5.7220
  254,   9.770, 330.15, 66,E, 5.7404
  255,   9.780, 359.43, 66,E, 5.6265
  256,   9.790, 351.99, 66,E, 5.6552
  257,   9.800, 340.28, 66,E, 5.7007
  258,   9.810, 336.69, 66,E, 5.7147
  259,   9.820, 336.38, 66,E, 5.7159
