[SAMPLE PARAMETERS]
Time/Date of Scan,          09-Apr-2018   08:13:06
Study ID,                   TW
Sample ID,                  TW-14-189-1
File Name,                  TW-14-189-1
Species,                    PIPO
Operator,                   DV
Description,                Some CW
First Ring Year,               2017
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           3
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              101
Measured Ring Count,             98
Step Size,                        1
Sample Length,               235.00
Measured Length,             219.12
Sample Thickness,              2.21
Late Wood Method,           Threshold
Late Wood Threshold,         475.00
Late Wood Deadband,           25.00
Target Density,              538.00
Actual Density,              537.20
Early Wood Maximum Density,  474.91
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  240.81
Pos of EW Min Density,        13.77
Late Wood Maximum Density,  1006.83
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   475.00
Pos of LW Min Density,        88.60
Avg % Late Wood in Sample,    52.47
Zero voltage,                  0.0552
Free air voltage,              7.0523
Mass Absorption Coefficient,   2.717388
Number of scanned data points,  23500
Number of used data points,     21696
[SAMPLE DATA]
    0,   3.360, 343.79, 98,E, 5.7394
    1,   3.370, 347.16, 98,E, 5.7278
    2,   3.380, 295.94, 98,E, 5.9064
    3,   3.390, 303.11, 98,E, 5.8810
    4,   3.400, 310.32, 98,E, 5.8557
    5,   3.410, 314.41, 98,E, 5.8414
    6,   3.420, 299.74, 98,E, 5.8929
    7,   3.430, 291.29, 98,E, 5.9229
    8,   3.440, 295.34, 98,E, 5.9085
    9,   3.450, 299.57, 98,E, 5.8936
   10,   3.460, 303.55, 98,E, 5.8795
   11,   3.470, 268.32, 98,E, 6.0049
   12,   3.480, 277.50, 98,E, 5.9720
   13,   3.490, 258.25, 98,E, 6.0413
   14,   3.500, 266.54, 98,E, 6.0114
   15,   3.510, 265.10, 98,E, 6.0165
   16,   3.520, 261.46, 98,E, 6.0297
   17,   3.530, 258.51, 98,E, 6.0403
   18,   3.540, 276.57, 98,E, 5.9753
   19,   3.550, 260.62, 98,E, 6.0327
   20,   3.560, 272.05, 98,E, 5.9915
   21,   3.570, 261.38, 98,E, 6.0300
   22,   3.580, 273.41, 98,E, 5.9866
   23,   3.590, 293.10, 98,E, 5.9164
   24,   3.600, 296.20, 98,E, 5.9055
   25,   3.610, 276.22, 98,E, 5.9766
   26,   3.620, 277.76, 98,E, 5.9711
   27,   3.630, 286.14, 98,E, 5.9412
   28,   3.640, 284.94, 98,E, 5.9454
   29,   3.650, 319.56, 98,E, 5.8234
   30,   3.660, 296.11, 98,E, 5.9058
   31,   3.670, 240.81, 98,E, 6.1047
   32,   3.680, 278.61, 98,E, 5.9680
   33,   3.690, 315.63, 98,E, 5.8371
   34,   3.700, 309.27, 98,E, 5.8594
   35,   3.710, 297.06, 98,E, 5.9024
   36,   3.720, 270.78, 98,E, 5.9961
   37,   3.730, 298.44, 98,E, 5.8975
   38,   3.740, 293.10, 98,E, 5.9164
   39,   3.750, 320.09, 98,E, 5.8215
   40,   3.760, 312.23, 98,E, 5.8490
   41,   3.770, 276.65, 98,E, 5.9750
   42,   3.780, 291.46, 98,E, 5.9222
   43,   3.790, 306.93, 98,E, 5.8676
   44,   3.800, 285.37, 98,E, 5.9439
   45,   3.810, 304.59, 98,E, 5.8759
   46,   3.820, 309.27, 98,E, 5.8594
   47,   3.830, 301.81, 98,E, 5.8856
   48,   3.840, 303.55, 98,E, 5.8795
   49,   3.850, 313.63, 98,E, 5.8441
   50,   3.860, 316.50, 98,E, 5.8340
   51,   3.870, 306.58, 98,E, 5.8688
   52,   3.880, 304.85, 98,E, 5.8749
   53,   3.890, 325.08, 98,E, 5.8041
   54,   3.900, 325.34, 98,E, 5.8032
   55,   3.910, 324.29, 98,E, 5.8069
   56,   3.920, 329.74, 98,E, 5.7880
   57,   3.930, 343.70, 98,E, 5.7397
   58,   3.940, 329.74, 98,E, 5.7880
   59,   3.950, 323.85, 98,E, 5.8084
   60,   3.960, 304.15, 97,E, 5.8774
   61,   3.970, 389.22, 97,E, 5.5853
   62,   3.980, 451.65, 97,E, 5.3802
   63,   3.990, 552.22, 97,L, 5.0656
   64,   4.000, 640.79, 97,L, 4.8038
   65,   4.010, 664.18, 97,L, 4.7369
   66,   4.020, 675.29, 97,L, 4.7055
   67,   4.030, 668.70, 97,L, 4.7241
   68,   4.040, 662.89, 97,L, 4.7406
   69,   4.050, 693.46, 97,L, 4.6545
   70,   4.060, 702.90, 97,L, 4.6283
   71,   4.070, 749.77, 97,L, 4.5001
   72,   4.080, 745.70, 97,L, 4.5111
   73,   4.090, 766.26, 97,L, 4.4559
   74,   4.100, 765.23, 97,L, 4.4586
   75,   4.110, 782.23, 97,L, 4.4135
   76,   4.120, 777.04, 97,L, 4.4272
   77,   4.130, 779.23, 97,L, 4.4214
   78,   4.140, 761.24, 97,L, 4.4693
   79,   4.150, 763.98, 97,L, 4.4620
   80,   4.160, 773.71, 97,L, 4.4360
   81,   4.170, 775.32, 97,L, 4.4318
   82,   4.180, 795.55, 97,L, 4.3784
   83,   4.190, 802.90, 97,L, 4.3591
   84,   4.200, 777.39, 97,L, 4.4263
   85,   4.210, 776.47, 97,L, 4.4287
   86,   4.220, 785.00, 97,L, 4.4061
   87,   4.230, 780.38, 97,L, 4.4183
   88,   4.240, 763.75, 97,L, 4.4626
   89,   4.250, 772.45, 97,L, 4.4394
   90,   4.260, 728.85, 97,L, 4.5569
   91,   4.270, 732.66, 97,L, 4.5465
   92,   4.280, 710.40, 97,L, 4.6075
   93,   4.290, 698.39, 97,L, 4.6408
   94,   4.300, 690.07, 97,L, 4.6640
   95,   4.310, 701.58, 97,L, 4.6320
   96,   4.320, 687.78, 97,L, 4.6704
   97,   4.330, 681.14, 97,L, 4.6890
   98,   4.340, 673.77, 97,L, 4.7098
   99,   4.350, 686.69, 97,L, 4.6735
  100,   4.360, 688.76, 97,L, 4.6677
  101,   4.370, 650.79, 97,L, 4.7751
  102,   4.380, 649.94, 97,L, 4.7775
  103,   4.390, 648.45, 97,L, 4.7818
  104,   4.400, 712.50, 97,L, 4.6017
  105,   4.410, 738.04, 97,L, 4.5319
  106,   4.420, 743.67, 97,L, 4.5166
  107,   4.430, 752.04, 97,L, 4.4940
  108,   4.440, 757.48, 97,L, 4.4794
  109,   4.450, 757.14, 97,L, 4.4803
  110,   4.460, 779.80, 97,L, 4.4199
  111,   4.470, 783.15, 97,L, 4.4110
  112,   4.480, 753.40, 97,L, 4.4904
  113,   4.490, 800.68, 97,L, 4.3649
  114,   4.500, 793.57, 97,L, 4.3835
  115,   4.510, 812.74, 97,L, 4.3335
  116,   4.520, 777.50, 97,L, 4.4260
  117,   4.530, 761.24, 97,L, 4.4693
  118,   4.540, 753.40, 97,L, 4.4904
  119,   4.550, 725.84, 97,L, 4.5651
  120,   4.560, 697.52, 97,L, 4.6432
  121,   4.570, 669.88, 97,L, 4.7208
  122,   4.580, 655.38, 97,L, 4.7620
  123,   4.590, 654.53, 97,L, 4.7644
  124,   4.600, 632.97, 97,L, 4.8264
  125,   4.610, 603.78, 97,L, 4.9115
  126,   4.620, 625.91, 97,L, 4.8468
  127,   4.630, 606.89, 97,L, 4.9023
  128,   4.640, 587.58, 97,L, 4.9594
  129,   4.650, 581.12, 97,L, 4.9786
  130,   4.660, 550.91, 97,L, 5.0696
  131,   4.670, 553.22, 97,L, 5.0626
  132,   4.680, 552.42, 97,L, 5.0650
  133,   4.690, 551.61, 97,L, 5.0674
  134,   4.700, 552.12, 97,L, 5.0659
  135,   4.710, 525.98, 97,L, 5.1459
  136,   4.720, 523.81, 97,L, 5.1526
  137,   4.730, 491.11, 97,L, 5.2545
  138,   4.740, 508.36, 97,L, 5.2005
  139,   4.750, 516.31, 97,L, 5.1758
  140,   4.760, 464.38, 97,E, 5.3394
  141,   4.770, 476.64, 97,L, 5.3003
  142,   4.780, 489.66, 97,L, 5.2591
  143,   4.790, 474.04, 97,E, 5.3085
  144,   4.800, 455.34, 97,E, 5.3683
