[SAMPLE PARAMETERS]
Time/Date of Scan,          27-Mar-2018   16:09:24
Study ID,                   TW
Sample ID,                  TW-6-260-4
File Name,                  TW-6-260-4
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             47
Step Size,                        1
Sample Length,               100.00
Measured Length,              89.81
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              408.80
Actual Density,              409.28
Early Wood Maximum Density,  424.93
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  267.00
Pos of EW Min Density,        76.76
Late Wood Maximum Density,   886.94
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.02
Pos of LW Min Density,        18.59
Avg % Late Wood in Sample,    26.73
Zero voltage,                  0.0488
Free air voltage,              6.9504
Mass Absorption Coefficient,   2.788770
Number of scanned data points,   9311
Number of used data points,      8713
[SAMPLE DATA]
    0,   2.780, 668.78, 47,L, 4.5471
    1,   2.790, 636.84, 47,L, 4.6402
    2,   2.800, 636.94, 47,L, 4.6399
    3,   2.810, 657.60, 47,L, 4.5795
    4,   2.820, 644.94, 47,L, 4.6164
    5,   2.830, 644.01, 47,L, 4.6191
    6,   2.840, 661.49, 46,L, 4.5682
    7,   2.850, 678.22, 46,L, 4.5200
    8,   2.860, 681.42, 46,L, 4.5108
    9,   2.870, 690.72, 46,L, 4.4843
   10,   2.880, 646.30, 46,L, 4.6124
   11,   2.890, 635.80, 46,L, 4.6432
   12,   2.900, 640.26, 46,L, 4.6301
   13,   2.910, 624.35, 46,L, 4.6771
   14,   2.920, 630.11, 46,L, 4.6600
   15,   2.930, 628.77, 46,L, 4.6640
   16,   2.940, 580.73, 46,L, 4.8083
   17,   2.950, 589.86, 46,L, 4.7806
   18,   2.960, 599.96, 46,L, 4.7501
   19,   2.970, 566.19, 46,L, 4.8529
   20,   2.980, 595.40, 46,L, 4.7638
   21,   2.990, 575.64, 46,L, 4.8239
   22,   3.000, 586.95, 46,L, 4.7894
   23,   3.010, 594.19, 46,L, 4.7675
   24,   3.020, 598.44, 46,L, 4.7546
   25,   3.030, 592.98, 46,L, 4.7711
   26,   3.040, 572.45, 46,L, 4.8337
   27,   3.050, 594.50, 46,L, 4.7665
   28,   3.060, 579.43, 46,L, 4.8123
   29,   3.070, 548.65, 46,L, 4.9072
   30,   3.080, 553.46, 46,L, 4.8923
   31,   3.090, 533.53, 46,L, 4.9545
   32,   3.100, 556.02, 46,L, 4.8843
   33,   3.110, 546.40, 46,L, 4.9142
   34,   3.120, 569.86, 46,L, 4.8416
   35,   3.130, 550.22, 46,L, 4.9023
   36,   3.140, 555.72, 46,L, 4.8853
   37,   3.150, 541.70, 46,L, 4.9289
   38,   3.160, 526.55, 46,L, 4.9765
   39,   3.170, 529.16, 46,L, 4.9683
   40,   3.180, 542.97, 46,L, 4.9249
   41,   3.190, 534.89, 46,L, 4.9503
   42,   3.200, 532.85, 46,L, 4.9567
   43,   3.210, 519.90, 46,L, 4.9976
   44,   3.220, 500.19, 46,L, 5.0604
   45,   3.230, 523.56, 46,L, 4.9860
   46,   3.240, 490.24, 46,L, 5.0925
   47,   3.250, 485.72, 46,L, 5.1071
   48,   3.260, 490.24, 46,L, 5.0925
   49,   3.270, 469.13, 46,L, 5.1611
   50,   3.280, 467.36, 46,L, 5.1669
   51,   3.290, 478.20, 46,L, 5.1315
   52,   3.300, 475.30, 46,L, 5.1410
   53,   3.310, 462.72, 46,L, 5.1822
   54,   3.320, 463.55, 46,L, 5.1794
   55,   3.330, 443.34, 46,L, 5.2463
   56,   3.340, 435.48, 46,L, 5.2725
   57,   3.350, 436.94, 46,L, 5.2676
   58,   3.360, 421.31, 46,E, 5.3201
   59,   3.370, 425.75, 46,L, 5.3052
   60,   3.380, 396.55, 46,E, 5.4044
   61,   3.390, 412.30, 46,E, 5.3506
   62,   3.400, 409.69, 46,E, 5.3595
   63,   3.410, 376.39, 46,E, 5.4739
   64,   3.420, 389.98, 46,E, 5.4269
   65,   3.430, 404.67, 46,E, 5.3766
   66,   3.440, 380.96, 46,E, 5.4581
   67,   3.450, 355.96, 46,E, 5.5453
   68,   3.460, 398.87, 46,E, 5.3964
   69,   3.470, 398.69, 46,E, 5.3970
   70,   3.480, 389.71, 46,E, 5.4279
   71,   3.490, 405.57, 46,E, 5.3735
   72,   3.500, 389.36, 46,E, 5.4291
   73,   3.510, 394.60, 46,E, 5.4111
   74,   3.520, 408.79, 46,E, 5.3625
   75,   3.530, 400.56, 46,E, 5.3906
   76,   3.540, 374.81, 46,E, 5.4794
   77,   3.550, 391.40, 46,E, 5.4221
   78,   3.560, 394.24, 46,E, 5.4123
   79,   3.570, 364.22, 46,E, 5.5164
   80,   3.580, 373.67, 46,E, 5.4834
   81,   3.590, 400.56, 46,E, 5.3906
   82,   3.600, 374.81, 46,E, 5.4794
   83,   3.610, 367.63, 46,E, 5.5045
   84,   3.620, 388.47, 46,E, 5.4321
   85,   3.630, 393.53, 46,E, 5.4147
   86,   3.640, 382.82, 46,E, 5.4517
   87,   3.650, 359.87, 46,E, 5.5316
   88,   3.660, 374.37, 46,E, 5.4810
   89,   3.670, 373.93, 46,E, 5.4825
   90,   3.680, 389.00, 46,E, 5.4303
   91,   3.690, 364.48, 46,E, 5.5154
   92,   3.700, 358.04, 46,E, 5.5380
   93,   3.710, 360.48, 46,E, 5.5295
   94,   3.720, 371.39, 46,E, 5.4913
   95,   3.730, 350.16, 46,E, 5.5658
   96,   3.740, 358.04, 46,E, 5.5380
   97,   3.750, 373.32, 46,E, 5.4846
   98,   3.760, 344.64, 46,E, 5.5853
   99,   3.770, 343.09, 46,E, 5.5908
  100,   3.780, 362.48, 46,E, 5.5225
  101,   3.790, 373.32, 46,E, 5.4846
  102,   3.800, 356.65, 46,E, 5.5429
  103,   3.810, 361.26, 46,E, 5.5267
  104,   3.820, 346.27, 46,E, 5.5795
  105,   3.830, 349.81, 46,E, 5.5670
  106,   3.840, 350.76, 46,E, 5.5637
  107,   3.850, 361.09, 46,E, 5.5273
  108,   3.860, 370.77, 46,E, 5.4935
  109,   3.870, 352.49, 46,E, 5.5576
  110,   3.880, 369.72, 46,E, 5.4971
  111,   3.890, 362.83, 46,E, 5.5212
  112,   3.900, 354.31, 46,E, 5.5511
  113,   3.910, 371.56, 46,E, 5.4907
  114,   3.920, 357.78, 46,E, 5.5389
  115,   3.930, 376.04, 46,E, 5.4752
  116,   3.940, 359.87, 46,E, 5.5316
  117,   3.950, 383.08, 46,E, 5.4507
  118,   3.960, 392.55, 46,E, 5.4181
  119,   3.970, 422.22, 46,E, 5.3171
  120,   3.980, 423.75, 46,E, 5.3119
  121,   3.990, 460.21, 45,L, 5.1904
  122,   4.000, 476.14, 45,L, 5.1382
  123,   4.010, 479.89, 45,L, 5.1260
  124,   4.020, 519.90, 45,L, 4.9976
  125,   4.030, 509.25, 45,L, 5.0314
  126,   4.040, 543.66, 45,L, 4.9228
  127,   4.050, 574.74, 45,L, 4.8267
  128,   4.060, 571.85, 45,L, 4.8355
  129,   4.070, 558.68, 45,L, 4.8761
  130,   4.080, 586.85, 45,L, 4.7897
  131,   4.090, 583.94, 45,L, 4.7986
  132,   4.100, 593.79, 45,L, 4.7687
  133,   4.110, 570.26, 45,L, 4.8404
  134,   4.120, 579.73, 45,L, 4.8114
  135,   4.130, 554.15, 45,L, 4.8901
  136,   4.140, 578.03, 45,L, 4.8166
  137,   4.150, 563.82, 45,L, 4.8602
  138,   4.160, 573.94, 45,L, 4.8291
  139,   4.170, 588.96, 45,L, 4.7833
  140,   4.180, 562.23, 45,L, 4.8651
  141,   4.190, 569.67, 45,L, 4.8422
  142,   4.200, 567.58, 45,L, 4.8486
  143,   4.210, 569.67, 45,L, 4.8422
  144,   4.220, 539.85, 45,L, 4.9347
  145,   4.230, 587.55, 45,L, 4.7876
  146,   4.240, 597.63, 45,L, 4.7571
  147,   4.250, 558.88, 45,L, 4.8755
  148,   4.260, 571.26, 45,L, 4.8373
  149,   4.270, 555.33, 45,L, 4.8865
  150,   4.280, 560.65, 45,L, 4.8700
  151,   4.290, 511.74, 45,L, 5.0235
  152,   4.300, 513.94, 45,L, 5.0165
  153,   4.310, 511.16, 45,L, 5.0253
  154,   4.320, 513.08, 45,L, 5.0192
  155,   4.330, 480.08, 45,L, 5.1254
  156,   4.340, 448.76, 45,L, 5.2283
  157,   4.350, 427.11, 45,L, 5.3006
  158,   4.360, 421.85, 45,E, 5.3183
  159,   4.370, 401.99, 45,E, 5.3857
  160,   4.380, 420.50, 45,E, 5.3229
  161,   4.390, 397.00, 45,E, 5.4028
  162,   4.400, 394.68, 45,E, 5.4108
  163,   4.410, 383.70, 45,E, 5.4486
  164,   4.420, 366.40, 45,E, 5.5087
  165,   4.430, 379.56, 45,E, 5.4630
  166,   4.440, 366.49, 45,E, 5.5084
  167,   4.450, 377.27, 45,E, 5.4709
  168,   4.460, 375.95, 45,E, 5.4755
  169,   4.470, 357.35, 45,E, 5.5405
  170,   4.480, 340.16, 45,E, 5.6012
  171,   4.490, 347.74, 45,E, 5.5743
  172,   4.500, 361.00, 45,E, 5.5276
  173,   4.510, 366.23, 45,E, 5.5093
  174,   4.520, 353.71, 45,E, 5.5533
  175,   4.530, 369.46, 45,E, 5.4980
  176,   4.540, 350.94, 45,E, 5.5630
  177,   4.550, 322.91, 45,E, 5.6628
  178,   4.560, 354.66, 45,E, 5.5499
  179,   4.570, 349.47, 45,E, 5.5682
  180,   4.580, 345.41, 45,E, 5.5826
  181,   4.590, 315.62, 45,E, 5.6891
  182,   4.600, 337.08, 45,E, 5.6122
  183,   4.610, 337.42, 45,E, 5.6110
  184,   4.620, 327.51, 45,E, 5.6464
  185,   4.630, 323.85, 45,E, 5.6595
  186,   4.640, 337.76, 45,E, 5.6097
  187,   4.650, 353.88, 45,E, 5.5527
  188,   4.660, 321.47, 45,E, 5.6680
  189,   4.670, 324.70, 45,E, 5.6564
  190,   4.680, 334.16, 45,E, 5.6226
  191,   4.690, 322.15, 45,E, 5.6656
  192,   4.700, 316.89, 45,E, 5.6845
  193,   4.710, 317.65, 45,E, 5.6818
  194,   4.720, 312.50, 45,E, 5.7004
  195,   4.730, 299.72, 45,E, 5.7468
  196,   4.740, 310.14, 45,E, 5.7089
  197,   4.750, 321.98, 45,E, 5.6662
  198,   4.760, 316.98, 45,E, 5.6842
  199,   4.770, 321.13, 45,E, 5.6693
  200,   4.780, 313.93, 45,E, 5.6952
  201,   4.790, 330.23, 45,E, 5.6366
  202,   4.800, 327.76, 45,E, 5.6454
  203,   4.810, 317.23, 45,E, 5.6833
  204,   4.820, 335.96, 45,E, 5.6161
  205,   4.830, 329.64, 45,E, 5.6387
