[SAMPLE PARAMETERS]
Time/Date of Scan,          09-Apr-2018   09:46:10
Study ID,                   TW
Sample ID,                  TW-13-176-45
File Name,                  TW-13-176-45
Species,                    PIPO
Operator,                   DV
Description,                Bad; Lots of curved rings
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             94
Step Size,                        1
Sample Length,               115.00
Measured Length,             104.11
Sample Thickness,              2.21
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              465.70
Actual Density,              466.11
Early Wood Maximum Density,  449.99
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  264.88
Pos of EW Min Density,        94.48
Late Wood Maximum Density,  1015.57
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.09
Pos of LW Min Density,        26.58
Avg % Late Wood in Sample,    41.14
Zero voltage,                  0.0455
Free air voltage,              6.8506
Mass Absorption Coefficient,   2.748370
Number of scanned data points,  11477
Number of used data points,     10053
[SAMPLE DATA]
    0,   3.870, 965.03, 94,L, 3.8071
    1,   3.880, 927.15, 94,L, 3.8959
    2,   3.890, 915.10, 94,L, 3.9246
    3,   3.900, 897.82, 94,L, 3.9661
    4,   3.910, 843.37, 94,L, 4.0997
    5,   3.920, 809.24, 94,L, 4.1858
    6,   3.930, 742.70, 93,L, 4.3588
    7,   3.940, 709.80, 93,L, 4.4470
    8,   3.950, 674.56, 93,L, 4.5435
    9,   3.960, 680.64, 93,L, 4.5267
   10,   3.970, 639.95, 93,L, 4.6402
   11,   3.980, 632.19, 92,L, 4.6622
   12,   3.990, 604.47, 92,L, 4.7415
   13,   4.000, 584.71, 92,L, 4.7989
   14,   4.010, 551.00, 92,L, 4.8984
   15,   4.020, 516.77, 92,L, 5.0015
   16,   4.030, 511.67, 92,L, 5.0171
   17,   4.040, 507.77, 92,L, 5.0290
   18,   4.050, 502.90, 92,L, 5.0439
   19,   4.060, 504.99, 92,L, 5.0375
   20,   4.070, 515.07, 92,L, 5.0067
   21,   4.080, 541.41, 91,L, 4.9271
   22,   4.090, 562.81, 91,L, 4.8633
   23,   4.100, 559.21, 91,L, 4.8740
   24,   4.110, 603.30, 91,L, 4.7449
   25,   4.120, 607.32, 91,L, 4.7333
   26,   4.130, 642.11, 91,L, 4.6341
   27,   4.140, 654.27, 91,L, 4.5999
   28,   4.150, 631.97, 91,L, 4.6628
   29,   4.160, 680.97, 91,L, 4.5258
   30,   4.170, 699.68, 91,L, 4.4745
   31,   4.180, 742.36, 91,L, 4.3597
   32,   4.190, 727.14, 90,L, 4.4003
   33,   4.200, 739.83, 90,L, 4.3665
   34,   4.210, 768.20, 90,L, 4.2917
   35,   4.220, 788.18, 90,L, 4.2398
   36,   4.230, 785.35, 90,L, 4.2471
   37,   4.240, 767.39, 90,L, 4.2938
   38,   4.250, 749.85, 90,L, 4.3399
   39,   4.260, 753.90, 90,L, 4.3292
   40,   4.270, 734.33, 90,L, 4.3811
   41,   4.280, 748.46, 90,L, 4.3436
   42,   4.290, 733.41, 90,L, 4.3835
   43,   4.300, 684.63, 90,L, 4.5157
   44,   4.310, 661.59, 90,L, 4.5795
   45,   4.320, 627.57, 90,L, 4.6753
   46,   4.330, 615.61, 90,L, 4.7095
   47,   4.340, 597.50, 90,L, 4.7617
   48,   4.350, 583.87, 90,L, 4.8013
   49,   4.360, 572.95, 90,L, 4.8334
   50,   4.370, 570.87, 90,L, 4.8395
   51,   4.380, 543.14, 90,L, 4.9219
   52,   4.390, 526.52, 90,L, 4.9719
   53,   4.400, 525.41, 90,L, 4.9753
   54,   4.410, 514.97, 90,L, 5.0070
   55,   4.420, 478.82, 90,L, 5.1184
   56,   4.430, 485.01, 90,L, 5.0992
   57,   4.440, 454.62, 90,L, 5.1944
   58,   4.450, 417.78, 90,E, 5.3122
   59,   4.460, 433.90, 89,E, 5.2603
   60,   4.470, 455.19, 89,L, 5.1926
   61,   4.480, 469.64, 89,L, 5.1471
   62,   4.490, 496.94, 89,L, 5.0623
   63,   4.500, 532.48, 89,L, 4.9539
   64,   4.510, 593.30, 89,L, 4.7739
   65,   4.520, 641.24, 89,L, 4.6365
   66,   4.530, 680.42, 89,L, 4.5273
   67,   4.540, 702.94, 89,L, 4.4656
   68,   4.550, 709.35, 89,L, 4.4482
   69,   4.560, 755.87, 89,L, 4.3240
   70,   4.570, 718.95, 89,L, 4.4223
   71,   4.580, 687.96, 89,L, 4.5065
   72,   4.590, 673.45, 89,L, 4.5465
   73,   4.600, 647.31, 89,L, 4.6194
   74,   4.610, 650.24, 89,L, 4.6112
   75,   4.620, 593.09, 89,L, 4.7745
   76,   4.630, 594.14, 89,L, 4.7714
   77,   4.640, 570.36, 89,L, 4.8410
   78,   4.650, 560.86, 89,L, 4.8691
   79,   4.660, 569.42, 89,L, 4.8438
   80,   4.670, 553.97, 89,L, 4.8895
   81,   4.680, 579.08, 89,L, 4.8154
   82,   4.690, 533.59, 89,L, 4.9506
   83,   4.700, 556.33, 89,L, 4.8825
   84,   4.710, 535.11, 89,L, 4.9460
   85,   4.720, 537.65, 89,L, 4.9384
   86,   4.730, 534.71, 89,L, 4.9472
   87,   4.740, 545.08, 88,L, 4.9161
   88,   4.750, 539.68, 88,L, 4.9323
   89,   4.760, 530.46, 88,L, 4.9600
   90,   4.770, 540.60, 88,L, 4.9295
   91,   4.780, 584.81, 88,L, 4.7986
   92,   4.790, 602.56, 88,L, 4.7470
   93,   4.800, 662.14, 88,L, 4.5779
   94,   4.810, 691.08, 88,L, 4.4980
   95,   4.820, 701.81, 88,L, 4.4687
   96,   4.830, 703.39, 88,L, 4.4644
   97,   4.840, 693.31, 88,L, 4.4919
   98,   4.850, 644.82, 88,L, 4.6265
   99,   4.860, 667.62, 88,L, 4.5627
  100,   4.870, 631.01, 88,L, 4.6655
  101,   4.880, 633.37, 88,L, 4.6588
  102,   4.890, 641.89, 88,L, 4.6347
  103,   4.900, 597.40, 88,L, 4.7620
  104,   4.910, 588.06, 88,L, 4.7891
  105,   4.920, 605.21, 88,L, 4.7394
  106,   4.930, 581.27, 88,L, 4.8090
  107,   4.940, 547.42, 88,L, 4.9091
  108,   4.950, 584.08, 88,L, 4.8007
  109,   4.960, 552.23, 88,L, 4.8947
  110,   4.970, 572.64, 88,L, 4.8343
  111,   4.980, 555.41, 88,L, 4.8853
  112,   4.990, 548.96, 88,L, 4.9045
  113,   5.000, 550.90, 88,L, 4.8987
  114,   5.010, 538.56, 88,L, 4.9356
  115,   5.020, 517.67, 88,L, 4.9988
  116,   5.030, 489.93, 88,L, 5.0839
  117,   5.040, 497.54, 88,L, 5.0604
  118,   5.050, 460.03, 88,L, 5.1773
  119,   5.060, 475.01, 88,L, 5.1303
  120,   5.070, 472.67, 88,L, 5.1376
  121,   5.080, 457.42, 88,L, 5.1855
  122,   5.090, 493.58, 88,L, 5.0726
  123,   5.100, 456.74, 88,L, 5.1877
  124,   5.110, 463.91, 88,L, 5.1651
  125,   5.120, 464.68, 88,L, 5.1627
  126,   5.130, 441.54, 87,E, 5.2359
  127,   5.140, 458.29, 87,L, 5.1828
