[SAMPLE PARAMETERS]
Time/Date of Scan,          19-Apr-2018   16:11:58
Study ID,                   TW
Sample ID,                  TW-14-237-5
File Name,                  TW-14-237-5
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             47
Step Size,                        1
Sample Length,               155.00
Measured Length,             141.66
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              380.80
Actual Density,              380.48
Early Wood Maximum Density,  399.98
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  226.80
Pos of EW Min Density,       120.31
Late Wood Maximum Density,   887.97
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.08
Pos of LW Min Density,        60.15
Avg % Late Wood in Sample,    23.77
Zero voltage,                  0.0549
Free air voltage,              6.6504
Mass Absorption Coefficient,   2.771271
Number of scanned data points,  14401
Number of used data points,     13637
[SAMPLE DATA]
    0,   4.350, 307.04, 47,E, 5.4987
    1,   4.360, 298.10, 47,E, 5.5292
    2,   4.370, 300.24, 47,E, 5.5219
    3,   4.380, 303.19, 47,E, 5.5118
    4,   4.390, 282.49, 47,E, 5.5829
    5,   4.400, 300.87, 47,E, 5.5197
    6,   4.410, 285.76, 47,E, 5.5716
    7,   4.420, 320.99, 47,E, 5.4514
    8,   4.430, 318.28, 47,E, 5.4605
    9,   4.440, 291.79, 47,E, 5.5508
   10,   4.450, 298.90, 47,E, 5.5264
   11,   4.460, 302.47, 47,E, 5.5142
   12,   4.470, 303.99, 47,E, 5.5090
   13,   4.480, 298.55, 47,E, 5.5276
   14,   4.490, 280.11, 47,E, 5.5911
   15,   4.500, 288.59, 47,E, 5.5618
   16,   4.510, 312.24, 47,E, 5.4810
   17,   4.520, 315.21, 47,E, 5.4709
   18,   4.530, 319.27, 47,E, 5.4572
   19,   4.540, 290.01, 47,E, 5.5569
   20,   4.550, 312.60, 47,E, 5.4797
   21,   4.560, 306.59, 47,E, 5.5002
   22,   4.570, 291.87, 47,E, 5.5505
   23,   4.580, 306.32, 47,E, 5.5011
   24,   4.590, 303.63, 47,E, 5.5103
   25,   4.600, 312.96, 47,E, 5.4785
   26,   4.610, 314.67, 47,E, 5.4727
   27,   4.620, 330.41, 47,E, 5.4196
   28,   4.630, 310.98, 47,E, 5.4852
   29,   4.640, 314.04, 47,E, 5.4749
   30,   4.650, 330.50, 47,E, 5.4193
   31,   4.660, 326.24, 47,E, 5.4337
   32,   4.670, 332.32, 47,E, 5.4132
   33,   4.680, 291.87, 47,E, 5.5505
   34,   4.690, 335.88, 47,E, 5.4013
   35,   4.700, 336.52, 47,E, 5.3992
   36,   4.710, 344.47, 47,E, 5.3726
   37,   4.720, 323.61, 47,E, 5.4425
   38,   4.730, 319.72, 47,E, 5.4556
   39,   4.740, 303.81, 47,E, 5.5096
   40,   4.750, 320.71, 47,E, 5.4523
   41,   4.760, 315.12, 47,E, 5.4712
   42,   4.770, 345.85, 47,E, 5.3680
   43,   4.780, 338.89, 47,E, 5.3912
   44,   4.790, 330.23, 47,E, 5.4202
   45,   4.800, 306.86, 47,E, 5.4993
   46,   4.810, 310.18, 47,E, 5.4880
   47,   4.820, 350.91, 47,E, 5.3513
   48,   4.830, 348.15, 47,E, 5.3604
   49,   4.840, 363.94, 47,E, 5.3082
   50,   4.850, 330.78, 47,E, 5.4184
   51,   4.860, 334.42, 47,E, 5.4062
   52,   4.870, 357.73, 47,E, 5.3287
   53,   4.880, 360.70, 47,E, 5.3189
   54,   4.890, 369.24, 47,E, 5.2908
   55,   4.900, 395.62, 47,E, 5.2051
   56,   4.910, 409.41, 46,L, 5.1608
   57,   4.920, 447.57, 46,L, 5.0403
   58,   4.930, 502.75, 46,L, 4.8709
   59,   4.940, 510.56, 46,L, 4.8474
   60,   4.950, 505.18, 46,L, 4.8636
