[SAMPLE PARAMETERS]
Time/Date of Scan,          02-Mar-2018   15:22:00
Study ID,                   WQA
Sample ID,                  TW-4-472-3
File Name,                  TW-4-472-3
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             64
Step Size,                        1
Sample Length,               105.00
Measured Length,              94.65
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              457.40
Actual Density,              457.62
Early Wood Maximum Density,  424.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  274.96
Pos of EW Min Density,        17.25
Late Wood Maximum Density,   850.25
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.00
Pos of LW Min Density,        84.44
Avg % Late Wood in Sample,    49.84
Zero voltage,                  0.0543
Free air voltage,              7.3492
Mass Absorption Coefficient,   2.837390
Number of scanned data points,  10500
Number of used data points,      9162
[SAMPLE DATA]
    0,   3.510, 734.35, 64,L, 4.5605
    1,   3.520, 736.21, 64,L, 4.5551
    2,   3.530, 728.60, 64,L, 4.5776
    3,   3.540, 696.91, 64,L, 4.6729
    4,   3.550, 696.11, 64,L, 4.6753
    5,   3.560, 666.66, 63,L, 4.7656
    6,   3.570, 661.34, 63,L, 4.7821
    7,   3.580, 631.58, 63,L, 4.8755
    8,   3.590, 609.96, 63,L, 4.9445
    9,   3.600, 595.12, 63,L, 4.9924
   10,   3.610, 553.17, 63,L, 5.1303
   11,   3.620, 549.15, 63,L, 5.1437
   12,   3.630, 523.43, 63,L, 5.2304
   13,   3.640, 504.87, 63,L, 5.2939
   14,   3.650, 479.79, 63,L, 5.3809
   15,   3.660, 463.38, 63,L, 5.4385
   16,   3.670, 496.20, 63,L, 5.3238
   17,   3.680, 462.78, 63,L, 5.4407
   18,   3.690, 470.39, 63,L, 5.4138
   19,   3.700, 482.24, 63,L, 5.3723
   20,   3.710, 464.50, 63,L, 5.4346
   21,   3.720, 455.11, 63,L, 5.4678
   22,   3.730, 465.45, 63,L, 5.4312
   23,   3.740, 449.71, 63,L, 5.4871
   24,   3.750, 440.58, 63,L, 5.5197
   25,   3.760, 445.44, 63,L, 5.5023
   26,   3.770, 417.86, 63,E, 5.6018
   27,   3.780, 420.38, 63,E, 5.5927
   28,   3.790, 400.52, 63,E, 5.6653
   29,   3.800, 412.75, 62,E, 5.6204
   30,   3.810, 414.93, 62,E, 5.6125
   31,   3.820, 414.67, 62,E, 5.6134
   32,   3.830, 444.16, 62,L, 5.5069
   33,   3.840, 454.77, 62,L, 5.4691
   34,   3.850, 438.45, 62,L, 5.5273
   35,   3.860, 443.22, 62,L, 5.5103
   36,   3.870, 434.13, 62,L, 5.5429
   37,   3.880, 422.90, 62,E, 5.5835
   38,   3.890, 423.49, 62,E, 5.5814
   39,   3.900, 445.27, 62,L, 5.5029
   40,   3.910, 450.57, 62,L, 5.4840
   41,   3.920, 460.10, 62,L, 5.4501
   42,   3.930, 441.34, 62,L, 5.5170
   43,   3.940, 430.06, 62,L, 5.5576
   44,   3.950, 439.13, 62,L, 5.5249
   45,   3.960, 448.08, 62,L, 5.4929
   46,   3.970, 482.24, 62,L, 5.3723
   47,   3.980, 451.59, 62,L, 5.4803
   48,   3.990, 472.48, 62,L, 5.4065
   49,   4.000, 461.31, 62,L, 5.4459
   50,   4.010, 457.86, 62,L, 5.4581
   51,   4.020, 457.26, 62,L, 5.4602
   52,   4.030, 446.38, 62,L, 5.4990
   53,   4.040, 454.43, 62,L, 5.4703
   54,   4.050, 473.52, 62,L, 5.4028
   55,   4.060, 463.55, 62,L, 5.4379
   56,   4.070, 442.88, 62,L, 5.5115
   57,   4.080, 433.28, 62,L, 5.5460
   58,   4.090, 448.85, 62,L, 5.4901
   59,   4.100, 440.24, 62,L, 5.5209
   60,   4.110, 430.74, 62,L, 5.5551
   61,   4.120, 432.35, 62,L, 5.5493
   62,   4.130, 424.58, 62,E, 5.5774
   63,   4.140, 433.02, 62,L, 5.5469
   64,   4.150, 430.99, 62,L, 5.5542
   65,   4.160, 414.67, 62,E, 5.6134
   66,   4.170, 419.96, 62,E, 5.5942
   67,   4.180, 380.26, 62,E, 5.7404
   68,   4.190, 402.76, 62,E, 5.6570
   69,   4.200, 423.65, 62,E, 5.5807
   70,   4.210, 396.54, 62,E, 5.6799
   71,   4.220, 398.53, 62,E, 5.6726
   72,   4.230, 388.30, 61,E, 5.7104
   73,   4.240, 361.15, 61,E, 5.8121
   74,   4.250, 390.02, 61,E, 5.7040
   75,   4.260, 379.03, 61,E, 5.7449
   76,   4.270, 387.97, 61,E, 5.7117
   77,   4.280, 405.83, 61,E, 5.6458
   78,   4.290, 398.69, 61,E, 5.6720
   79,   4.300, 403.92, 61,E, 5.6528
   80,   4.310, 417.86, 61,E, 5.6018
   81,   4.320, 383.53, 61,E, 5.7281
   82,   4.330, 405.50, 61,E, 5.6470
   83,   4.340, 408.91, 61,E, 5.6345
   84,   4.350, 380.99, 61,E, 5.7376
   85,   4.360, 399.85, 61,E, 5.6677
   86,   4.370, 395.14, 61,E, 5.6851
   87,   4.380, 383.61, 61,E, 5.7278
   88,   4.390, 414.01, 61,E, 5.6158
   89,   4.400, 410.50, 60,E, 5.6287
   90,   4.410, 415.85, 60,E, 5.6091
   91,   4.420, 416.77, 60,E, 5.6058
   92,   4.430, 428.37, 60,L, 5.5637
   93,   4.440, 419.37, 60,E, 5.5963
   94,   4.450, 407.33, 60,E, 5.6403
   95,   4.460, 413.09, 60,E, 5.6192
   96,   4.470, 405.50, 60,E, 5.6470
   97,   4.480, 447.66, 60,L, 5.4944
   98,   4.490, 423.06, 60,E, 5.5829
   99,   4.500, 432.35, 60,L, 5.5493
  100,   4.510, 407.33, 60,E, 5.6403
  101,   4.520, 438.79, 60,L, 5.5261
  102,   4.530, 461.05, 60,L, 5.4468
  103,   4.540, 446.03, 60,L, 5.5002
  104,   4.550, 451.59, 60,L, 5.4803
  105,   4.560, 461.74, 60,L, 5.4443
  106,   4.570, 459.93, 60,L, 5.4507
  107,   4.580, 459.84, 60,L, 5.4510
  108,   4.590, 461.83, 60,L, 5.4440
  109,   4.600, 442.03, 60,L, 5.5145
  110,   4.610, 436.16, 60,L, 5.5356
  111,   4.620, 458.04, 60,L, 5.4575
  112,   4.630, 443.90, 60,L, 5.5078
  113,   4.640, 434.46, 60,L, 5.5417
  114,   4.650, 445.27, 60,L, 5.5029
  115,   4.660, 450.05, 60,L, 5.4858
  116,   4.670, 406.50, 60,E, 5.6433
  117,   4.680, 433.02, 60,L, 5.5469
  118,   4.690, 453.91, 60,L, 5.4721
  119,   4.700, 432.52, 60,L, 5.5487
  120,   4.710, 425.09, 60,L, 5.5756
  121,   4.720, 444.75, 60,L, 5.5048
  122,   4.730, 452.97, 60,L, 5.4755
  123,   4.740, 432.43, 59,L, 5.5490
  124,   4.750, 432.69, 59,L, 5.5481
  125,   4.760, 432.09, 59,L, 5.5502
  126,   4.770, 415.68, 59,E, 5.6097
  127,   4.780, 428.04, 59,L, 5.5649
  128,   4.790, 445.44, 59,L, 5.5023
  129,   4.800, 467.36, 59,L, 5.4245
  130,   4.810, 454.77, 59,L, 5.4691
  131,   4.820, 468.57, 59,L, 5.4202
  132,   4.830, 475.52, 59,L, 5.3958
  133,   4.840, 471.61, 59,L, 5.4095
  134,   4.850, 491.53, 59,L, 5.3400
  135,   4.860, 469.96, 59,L, 5.4153
  136,   4.870, 451.42, 59,L, 5.4810
  137,   4.880, 473.43, 59,L, 5.4031
  138,   4.890, 463.47, 59,L, 5.4382
  139,   4.900, 459.67, 59,L, 5.4517
  140,   4.910, 454.94, 59,L, 5.4684
  141,   4.920, 440.07, 59,L, 5.5215
  142,   4.930, 441.77, 59,L, 5.5154
  143,   4.940, 469.18, 59,L, 5.4181
  144,   4.950, 477.87, 59,L, 5.3876
  145,   4.960, 455.20, 59,L, 5.4675
  146,   4.970, 429.22, 59,L, 5.5606
  147,   4.980, 445.27, 59,L, 5.5029
  148,   4.990, 436.92, 59,L, 5.5328
  149,   5.000, 441.60, 59,L, 5.5161
  150,   5.010, 420.71, 59,E, 5.5914
  151,   5.020, 442.45, 59,L, 5.5130
  152,   5.030, 431.75, 59,L, 5.5515
  153,   5.040, 414.42, 59,E, 5.6143
  154,   5.050, 425.51, 59,L, 5.5740
  155,   5.060, 426.35, 59,L, 5.5710
  156,   5.070, 407.33, 59,E, 5.6403
  157,   5.080, 408.25, 59,E, 5.6369
  158,   5.090, 399.44, 59,E, 5.6693
  159,   5.100, 416.10, 59,E, 5.6082
  160,   5.110, 413.92, 59,E, 5.6161
  161,   5.120, 420.54, 59,E, 5.5920
  162,   5.130, 399.27, 59,E, 5.6699
  163,   5.140, 400.85, 59,E, 5.6641
  164,   5.150, 393.32, 59,E, 5.6918
  165,   5.160, 393.57, 59,E, 5.6909
  166,   5.170, 378.05, 59,E, 5.7486
  167,   5.180, 382.38, 58,E, 5.7324
  168,   5.190, 377.72, 58,E, 5.7498
  169,   5.200, 380.91, 58,E, 5.7379
  170,   5.210, 381.81, 58,E, 5.7346
  171,   5.220, 413.92, 58,E, 5.6161
  172,   5.230, 389.53, 58,E, 5.7059
  173,   5.240, 412.67, 58,E, 5.6207
  174,   5.250, 407.25, 58,E, 5.6406
  175,   5.260, 393.98, 58,E, 5.6894
  176,   5.270, 425.09, 58,L, 5.5756
  177,   5.280, 413.25, 58,E, 5.6186
  178,   5.290, 457.78, 58,L, 5.4584
  179,   5.300, 444.50, 58,L, 5.5057
  180,   5.310, 437.94, 58,L, 5.5292
  181,   5.320, 449.11, 58,L, 5.4892
  182,   5.330, 474.13, 58,L, 5.4007
  183,   5.340, 463.81, 58,L, 5.4370
  184,   5.350, 497.26, 58,L, 5.3201
  185,   5.360, 485.21, 58,L, 5.3619
  186,   5.370, 502.65, 58,L, 5.3015
  187,   5.380, 518.77, 58,L, 5.2463
  188,   5.390, 550.16, 58,L, 5.1404
  189,   5.400, 552.08, 58,L, 5.1340
  190,   5.410, 544.32, 58,L, 5.1599
  191,   5.420, 562.91, 58,L, 5.0980
  192,   5.430, 577.91, 58,L, 5.0485
  193,   5.440, 576.60, 58,L, 5.0528
  194,   5.450, 570.94, 58,L, 5.0714
  195,   5.460, 590.33, 58,L, 5.0079
  196,   5.470, 562.54, 58,L, 5.0992
  197,   5.480, 570.20, 58,L, 5.0739
  198,   5.490, 548.42, 58,L, 5.1462
  199,   5.500, 556.84, 58,L, 5.1181
  200,   5.510, 585.93, 58,L, 5.0223
  201,   5.520, 560.51, 58,L, 5.1059
  202,   5.530, 566.32, 58,L, 5.0867
  203,   5.540, 546.41, 58,L, 5.1529
  204,   5.550, 520.21, 58,L, 5.2414
  205,   5.560, 523.61, 58,L, 5.2298
  206,   5.570, 505.14, 58,L, 5.2930
  207,   5.580, 483.20, 58,L, 5.3690
  208,   5.590, 469.09, 58,L, 5.4184
  209,   5.600, 453.31, 58,L, 5.4742
  210,   5.610, 441.68, 58,L, 5.5157
  211,   5.620, 433.87, 58,L, 5.5438
  212,   5.630, 418.70, 58,E, 5.5988
  213,   5.640, 415.76, 58,E, 5.6094
  214,   5.650, 416.27, 58,E, 5.6076
  215,   5.660, 410.75, 58,E, 5.6277
  216,   5.670, 402.34, 58,E, 5.6586
  217,   5.680, 399.02, 58,E, 5.6708
  218,   5.690, 384.19, 58,E, 5.7257
  219,   5.700, 371.69, 58,E, 5.7724
  220,   5.710, 372.18, 58,E, 5.7706
  221,   5.720, 382.63, 58,E, 5.7315
  222,   5.730, 369.17, 58,E, 5.7819
  223,   5.740, 371.44, 58,E, 5.7733
  224,   5.750, 397.45, 58,E, 5.6766
  225,   5.760, 369.25, 58,E, 5.7816
  226,   5.770, 368.84, 58,E, 5.7831
  227,   5.780, 373.89, 58,E, 5.7642
  228,   5.790, 366.57, 58,E, 5.7916
  229,   5.800, 393.16, 58,E, 5.6924
  230,   5.810, 375.35, 58,E, 5.7587
  231,   5.820, 358.16, 58,E, 5.8234
  232,   5.830, 386.16, 58,E, 5.7184
  233,   5.840, 398.86, 57,E, 5.6714
  234,   5.850, 403.59, 57,E, 5.6540
  235,   5.860, 412.25, 57,E, 5.6223
  236,   5.870, 416.43, 57,E, 5.6070
  237,   5.880, 430.23, 57,L, 5.5569
  238,   5.890, 433.19, 57,L, 5.5463
  239,   5.900, 426.18, 57,L, 5.5716
  240,   5.910, 454.08, 57,L, 5.4715
  241,   5.920, 493.91, 57,L, 5.3317
  242,   5.930, 492.59, 57,L, 5.3363
  243,   5.940, 504.25, 57,L, 5.2960
  244,   5.950, 505.14, 57,L, 5.2930
  245,   5.960, 501.41, 57,L, 5.3058
  246,   5.970, 491.44, 57,L, 5.3403
  247,   5.980, 487.93, 57,L, 5.3525
  248,   5.990, 456.92, 57,L, 5.4614
  249,   6.000, 465.97, 57,L, 5.4294
  250,   6.010, 456.06, 57,L, 5.4645
  251,   6.020, 442.28, 57,L, 5.5136
  252,   6.030, 446.03, 57,L, 5.5002
  253,   6.040, 439.56, 57,L, 5.5234
  254,   6.050, 405.75, 57,E, 5.6461
  255,   6.060, 418.61, 57,E, 5.5991
  256,   6.070, 410.25, 57,E, 5.6296
  257,   6.080, 380.99, 57,E, 5.7376
  258,   6.090, 352.36, 57,E, 5.8453
  259,   6.100, 361.71, 57,E, 5.8099
  260,   6.110, 326.63, 57,E, 5.9439
  261,   6.120, 335.34, 57,E, 5.9103
  262,   6.130, 320.40, 57,E, 5.9680
  263,   6.140, 318.51, 57,E, 5.9753
  264,   6.150, 327.89, 57,E, 5.9390
  265,   6.160, 307.47, 57,E, 6.0184
  266,   6.170, 311.53, 57,E, 6.0025
  267,   6.180, 346.91, 57,E, 5.8661
  268,   6.190, 325.60, 57,E, 5.9479
  269,   6.200, 343.39, 57,E, 5.8795
  270,   6.210, 329.00, 57,E, 5.9348
  271,   6.220, 338.77, 57,E, 5.8972
  272,   6.230, 334.55, 57,E, 5.9134
  273,   6.240, 340.52, 57,E, 5.8905
  274,   6.250, 327.81, 57,E, 5.9393
  275,   6.260, 329.24, 57,E, 5.9338
  276,   6.270, 324.26, 57,E, 5.9531
  277,   6.280, 330.35, 57,E, 5.9296
  278,   6.290, 324.34, 57,E, 5.9528
  279,   6.300, 322.84, 57,E, 5.9586
  280,   6.310, 338.77, 57,E, 5.8972
  281,   6.320, 331.38, 57,E, 5.9256
  282,   6.330, 339.96, 57,E, 5.8926
  283,   6.340, 316.94, 57,E, 5.9814
  284,   6.350, 335.66, 57,E, 5.9091
  285,   6.360, 334.63, 57,E, 5.9131
  286,   6.370, 328.45, 57,E, 5.9369
  287,   6.380, 339.16, 57,E, 5.8957
  288,   6.390, 344.43, 57,E, 5.8755
  289,   6.400, 353.17, 57,E, 5.8423
  290,   6.410, 352.44, 57,E, 5.8450
  291,   6.420, 333.99, 57,E, 5.9155
  292,   6.430, 330.98, 57,E, 5.9271
  293,   6.440, 353.65, 56,E, 5.8405
  294,   6.450, 361.63, 56,E, 5.8102
  295,   6.460, 376.01, 56,E, 5.7562
  296,   6.470, 349.31, 56,E, 5.8569
  297,   6.480, 393.82, 56,E, 5.6900
  298,   6.490, 401.93, 56,E, 5.6601
  299,   6.500, 415.68, 56,E, 5.6097
  300,   6.510, 431.08, 56,L, 5.5539
  301,   6.520, 457.86, 56,L, 5.4581
  302,   6.530, 453.14, 56,L, 5.4749
  303,   6.540, 445.86, 56,L, 5.5008
  304,   6.550, 450.39, 56,L, 5.4846
  305,   6.560, 468.74, 56,L, 5.4196
  306,   6.570, 451.08, 56,L, 5.4822
  307,   6.580, 444.33, 56,L, 5.5063
  308,   6.590, 460.62, 56,L, 5.4483
  309,   6.600, 458.29, 56,L, 5.4565
  310,   6.610, 429.64, 56,L, 5.5591
  311,   6.620, 427.36, 56,L, 5.5673
  312,   6.630, 406.75, 56,E, 5.6424
  313,   6.640, 406.50, 56,E, 5.6433
  314,   6.650, 403.50, 56,E, 5.6543
  315,   6.660, 402.34, 56,E, 5.6586
  316,   6.670, 375.52, 56,E, 5.7581
  317,   6.680, 376.33, 56,E, 5.7550
  318,   6.690, 345.87, 56,E, 5.8701
  319,   6.700, 327.66, 56,E, 5.9399
  320,   6.710, 356.39, 56,E, 5.8301
  321,   6.720, 351.32, 56,E, 5.8493
  322,   6.730, 348.67, 56,E, 5.8594
  323,   6.740, 345.39, 56,E, 5.8719
  324,   6.750, 349.47, 56,E, 5.8563
  325,   6.760, 361.07, 56,E, 5.8124
