[SAMPLE PARAMETERS]
Time/Date of Scan,          30-Apr-2018   11:09:43
Study ID,                   TW
Sample ID,                  TW-15-76-5
File Name,                  TW-15-76-5
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           5
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             35
Step Size,                        1
Sample Length,               125.00
Measured Length,             115.02
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              411.40
Actual Density,              411.57
Early Wood Maximum Density,  424.91
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  212.92
Pos of EW Min Density,        87.16
Late Wood Maximum Density,   895.78
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.00
Pos of LW Min Density,        82.74
Avg % Late Wood in Sample,    30.30
Zero voltage,                  0.0412
Free air voltage,              6.6220
Mass Absorption Coefficient,   2.806648
Number of scanned data points,  11759
Number of used data points,     11371
[SAMPLE DATA]
    0,   2.720, 244.81, 35,E, 5.6793
    1,   2.730, 243.36, 35,E, 5.6845
    2,   2.740, 247.64, 35,E, 5.6693
    3,   2.750, 262.99, 35,E, 5.6149
    4,   2.760, 246.70, 35,E, 5.6726
    5,   2.770, 268.98, 35,E, 5.5939
    6,   2.780, 239.77, 35,E, 5.6973
    7,   2.790, 236.52, 35,E, 5.7089
    8,   2.800, 243.19, 35,E, 5.6851
    9,   2.810, 232.44, 35,E, 5.7236
   10,   2.820, 236.61, 35,E, 5.7086
   11,   2.830, 248.16, 35,E, 5.6674
   12,   2.840, 265.42, 35,E, 5.6064
   13,   2.850, 231.08, 35,E, 5.7285
   14,   2.860, 262.64, 35,E, 5.6161
   15,   2.870, 235.76, 35,E, 5.7117
   16,   2.880, 229.21, 35,E, 5.7352
   17,   2.890, 255.38, 35,E, 5.6418
   18,   2.900, 252.88, 35,E, 5.6506
   19,   2.910, 260.91, 35,E, 5.6223
   20,   2.920, 236.52, 35,E, 5.7089
   21,   2.930, 254.52, 35,E, 5.6448
   22,   2.940, 252.45, 35,E, 5.6522
   23,   2.950, 265.42, 35,E, 5.6064
   24,   2.960, 255.38, 35,E, 5.6418
   25,   2.970, 271.33, 35,E, 5.5856
   26,   2.980, 282.34, 35,E, 5.5472
   27,   2.990, 281.82, 35,E, 5.5490
   28,   3.000, 259.18, 35,E, 5.6284
   29,   3.010, 262.38, 35,E, 5.6171
   30,   3.020, 261.69, 35,E, 5.6195
   31,   3.030, 266.20, 35,E, 5.6036
   32,   3.040, 268.28, 35,E, 5.5963
   33,   3.050, 264.64, 35,E, 5.6091
   34,   3.060, 283.39, 35,E, 5.5435
   35,   3.070, 275.34, 35,E, 5.5716
   36,   3.080, 259.18, 35,E, 5.6284
   37,   3.090, 267.33, 35,E, 5.5997
   38,   3.100, 242.42, 35,E, 5.6879
   39,   3.110, 282.87, 35,E, 5.5453
   40,   3.120, 275.60, 35,E, 5.5707
   41,   3.130, 271.85, 35,E, 5.5838
   42,   3.140, 283.22, 35,E, 5.5441
   43,   3.150, 261.52, 35,E, 5.6201
   44,   3.160, 256.94, 35,E, 5.6363
   45,   3.170, 261.26, 35,E, 5.6210
   46,   3.180, 266.63, 35,E, 5.6021
   47,   3.190, 267.41, 35,E, 5.5994
   48,   3.200, 252.20, 35,E, 5.6531
   49,   3.210, 253.32, 35,E, 5.6491
   50,   3.220, 265.24, 35,E, 5.6070
   51,   3.230, 240.02, 35,E, 5.6964
   52,   3.240, 241.56, 35,E, 5.6909
   53,   3.250, 266.72, 35,E, 5.6018
   54,   3.260, 251.85, 35,E, 5.6543
   55,   3.270, 230.23, 35,E, 5.7315
   56,   3.280, 228.19, 35,E, 5.7388
   57,   3.290, 266.37, 35,E, 5.6030
   58,   3.300, 224.72, 35,E, 5.7513
   59,   3.310, 255.47, 35,E, 5.6415
   60,   3.320, 248.07, 35,E, 5.6677
   61,   3.330, 269.85, 35,E, 5.5908
   62,   3.340, 262.21, 35,E, 5.6177
   63,   3.350, 265.42, 35,E, 5.6064
   64,   3.360, 262.30, 35,E, 5.6174
   65,   3.370, 264.29, 35,E, 5.6104
   66,   3.380, 253.92, 35,E, 5.6470
   67,   3.390, 285.85, 35,E, 5.5350
   68,   3.400, 284.10, 35,E, 5.5411
   69,   3.410, 257.54, 35,E, 5.6342
   70,   3.420, 255.38, 35,E, 5.6418
   71,   3.430, 278.66, 35,E, 5.5600
   72,   3.440, 273.86, 35,E, 5.5768
   73,   3.450, 297.68, 35,E, 5.4941
   74,   3.460, 274.21, 35,E, 5.5756
   75,   3.470, 290.17, 35,E, 5.5200
   76,   3.480, 303.00, 35,E, 5.4758
   77,   3.490, 294.76, 35,E, 5.5042
   78,   3.500, 277.88, 34,E, 5.5627
   79,   3.510, 280.41, 34,E, 5.5539
   80,   3.520, 308.52, 34,E, 5.4568
   81,   3.530, 374.59, 34,E, 5.2353
   82,   3.540, 426.25, 34,L, 5.0684
   83,   3.550, 494.40, 34,L, 4.8563
   84,   3.560, 509.09, 34,L, 4.8117
   85,   3.570, 549.95, 34,L, 4.6899
   86,   3.580, 587.64, 34,L, 4.5804
   87,   3.590, 621.67, 34,L, 4.4836
   88,   3.600, 695.28, 34,L, 4.2813
   89,   3.610, 716.56, 34,L, 4.2245
   90,   3.620, 729.39, 34,L, 4.1907
   91,   3.630, 737.66, 34,L, 4.1690
   92,   3.640, 785.27, 34,L, 4.0463
   93,   3.650, 784.67, 34,L, 4.0479
   94,   3.660, 776.52, 34,L, 4.0686
   95,   3.670, 765.79, 34,L, 4.0961
   96,   3.680, 751.96, 34,L, 4.1318
   97,   3.690, 810.36, 34,L, 3.9832
   98,   3.700, 767.34, 34,L, 4.0921
   99,   3.710, 759.75, 34,L, 4.1116
  100,   3.720, 748.43, 34,L, 4.1409
  101,   3.730, 730.90, 34,L, 4.1867
  102,   3.740, 743.38, 34,L, 4.1541
  103,   3.750, 714.03, 34,L, 4.2313
  104,   3.760, 725.80, 34,L, 4.2001
  105,   3.770, 726.14, 34,L, 4.1992
  106,   3.780, 705.08, 34,L, 4.2551
  107,   3.790, 704.40, 34,L, 4.2569
  108,   3.800, 667.90, 34,L, 4.3555
  109,   3.810, 684.18, 34,L, 4.3112
  110,   3.820, 650.79, 34,L, 4.4025
  111,   3.830, 623.84, 34,L, 4.4775
  112,   3.840, 613.33, 34,L, 4.5071
  113,   3.850, 598.61, 34,L, 4.5490
  114,   3.860, 582.02, 34,L, 4.5966
  115,   3.870, 550.06, 34,L, 4.6896
  116,   3.880, 529.65, 34,L, 4.7501
  117,   3.890, 527.40, 34,L, 4.7568
  118,   3.900, 487.30, 34,L, 4.8779
  119,   3.910, 493.40, 34,L, 4.8593
  120,   3.920, 483.92, 34,L, 4.8883
  121,   3.930, 470.83, 34,L, 4.9286
  122,   3.940, 470.73, 34,L, 4.9289
  123,   3.950, 462.56, 34,L, 4.9542
  124,   3.960, 431.35, 34,L, 5.0522
  125,   3.970, 441.49, 34,L, 5.0201
  126,   3.980, 427.50, 34,L, 5.0644
  127,   3.990, 436.17, 34,L, 5.0369
  128,   4.000, 430.00, 34,L, 5.0565
  129,   4.010, 429.90, 34,L, 5.0568
  130,   4.020, 443.82, 34,L, 5.0128
  131,   4.030, 461.38, 34,L, 4.9579
  132,   4.040, 454.53, 34,L, 4.9792
  133,   4.050, 424.14, 34,E, 5.0751
