[SAMPLE PARAMETERS]
Time/Date of Scan,          02-Mar-2018   13:10:25
Study ID,                   WQA
Sample ID,                  TW-4-472-2
File Name,                  TW-4-472-2
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             74
Step Size,                        1
Sample Length,                95.00
Measured Length,              87.14
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              420.50
Actual Density,              420.09
Early Wood Maximum Density,  399.96
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  257.62
Pos of EW Min Density,        72.07
Late Wood Maximum Density,   856.58
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.05
Pos of LW Min Density,        55.57
Avg % Late Wood in Sample,    41.23
Zero voltage,                  0.0394
Free air voltage,              7.3309
Mass Absorption Coefficient,   2.743736
Number of scanned data points,   9500
Number of used data points,      8301
[SAMPLE DATA]
    0,   4.290, 823.44, 74,L, 4.3698
    1,   4.300, 775.71, 74,L, 4.5029
    2,   4.310, 755.24, 74,L, 4.5612
    3,   4.320, 732.29, 74,L, 4.6274
    4,   4.330, 657.46, 74,L, 4.8502
    5,   4.340, 671.34, 74,L, 4.8080
    6,   4.350, 617.51, 74,L, 4.9734
    7,   4.360, 555.26, 74,L, 5.1718
    8,   4.370, 520.80, 73,L, 5.2850
    9,   4.380, 522.82, 73,L, 5.2783
   10,   4.390, 473.62, 73,L, 5.4440
   11,   4.400, 465.97, 73,L, 5.4703
   12,   4.410, 472.46, 73,L, 5.4480
   13,   4.420, 464.90, 73,L, 5.4739
   14,   4.430, 432.67, 73,L, 5.5859
   15,   4.440, 395.88, 73,E, 5.7166
   16,   4.450, 403.63, 73,L, 5.6888
   17,   4.460, 387.66, 73,E, 5.7462
   18,   4.470, 385.21, 73,E, 5.7550
   19,   4.480, 375.53, 73,E, 5.7901
   20,   4.490, 392.74, 73,E, 5.7278
   21,   4.500, 376.04, 72,E, 5.7883
   22,   4.510, 398.34, 72,E, 5.7077
   23,   4.520, 425.38, 72,L, 5.6116
   24,   4.530, 507.89, 72,L, 5.3281
   25,   4.540, 573.49, 72,L, 5.1129
   26,   4.550, 609.52, 72,L, 4.9985
   27,   4.560, 588.38, 72,L, 5.0653
   28,   4.570, 562.41, 72,L, 5.1486
   29,   4.580, 548.79, 72,L, 5.1929
   30,   4.590, 556.86, 72,L, 5.1666
   31,   4.600, 525.67, 72,L, 5.2689
   32,   4.610, 526.69, 72,L, 5.2655
   33,   4.620, 505.89, 72,L, 5.3348
   34,   4.630, 499.25, 72,L, 5.3571
   35,   4.640, 512.45, 72,L, 5.3128
   36,   4.650, 483.02, 72,L, 5.4120
   37,   4.660, 466.68, 72,L, 5.4678
   38,   4.670, 443.22, 72,L, 5.5490
   39,   4.680, 426.24, 72,L, 5.6085
   40,   4.690, 424.25, 72,L, 5.6155
   41,   4.700, 412.62, 72,L, 5.6567
   42,   4.710, 395.11, 72,E, 5.7193
   43,   4.720, 396.47, 72,E, 5.7144
   44,   4.730, 401.84, 72,L, 5.6952
   45,   4.740, 394.94, 72,E, 5.7199
   46,   4.750, 384.79, 72,E, 5.7565
   47,   4.760, 370.42, 72,E, 5.8087
   48,   4.770, 365.67, 72,E, 5.8261
   49,   4.780, 358.01, 72,E, 5.8542
   50,   4.790, 376.20, 72,E, 5.7877
   51,   4.800, 418.81, 71,L, 5.6348
   52,   4.810, 463.66, 71,L, 5.4782
   53,   4.820, 491.84, 71,L, 5.3821
   54,   4.830, 510.99, 71,L, 5.3177
   55,   4.840, 523.74, 71,L, 5.2753
   56,   4.850, 503.34, 71,L, 5.3433
   57,   4.860, 472.46, 71,L, 5.4480
   58,   4.870, 441.03, 71,L, 5.5566
   59,   4.880, 440.51, 71,L, 5.5585
   60,   4.890, 416.57, 71,L, 5.6427
   61,   4.900, 453.67, 71,L, 5.5127
   62,   4.910, 473.44, 71,L, 5.4446
   63,   4.920, 494.09, 71,L, 5.3745
   64,   4.930, 426.33, 71,L, 5.6082
   65,   4.940, 420.54, 71,L, 5.6287
   66,   4.950, 426.94, 71,L, 5.6061
   67,   4.960, 440.86, 71,L, 5.5573
   68,   4.970, 443.66, 71,L, 5.5475
   69,   4.980, 460.91, 71,L, 5.4877
   70,   4.990, 456.23, 71,L, 5.5038
   71,   5.000, 434.67, 70,L, 5.5789
   72,   5.010, 430.41, 70,L, 5.5939
   73,   5.020, 498.80, 70,L, 5.3586
   74,   5.030, 569.70, 70,L, 5.1251
   75,   5.040, 554.51, 70,L, 5.1743
   76,   5.050, 553.95, 70,L, 5.1761
   77,   5.060, 560.34, 70,L, 5.1553
   78,   5.070, 497.35, 70,L, 5.3635
   79,   5.080, 495.45, 70,L, 5.3699
   80,   5.090, 485.26, 70,L, 5.4044
   81,   5.100, 462.51, 70,L, 5.4822
   82,   5.110, 444.62, 70,L, 5.5441
   83,   5.120, 415.03, 70,L, 5.6482
   84,   5.130, 434.58, 70,L, 5.5792
   85,   5.140, 440.60, 70,L, 5.5582
   86,   5.150, 393.08, 70,E, 5.7266
   87,   5.160, 379.23, 70,E, 5.7767
