[SAMPLE PARAMETERS]
Time/Date of Scan,          15-Mar-2018   13:17:01
Study ID,                   WQA
Sample ID,                  TW-17-117-6
File Name,                  TW-17-117-6
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             38
Step Size,                        1
Sample Length,               120.00
Measured Length,             109.00
Sample Thickness,              2.25
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              345.20
Actual Density,              345.73
Early Wood Maximum Density,  424.90
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  186.27
Pos of EW Min Density,        30.45
Late Wood Maximum Density,   837.57
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.68
Pos of LW Min Density,       107.91
Avg % Late Wood in Sample,    16.37
Zero voltage,                  0.0464
Free air voltage,              7.0679
Mass Absorption Coefficient,   2.891215
Number of scanned data points,  11515
Number of used data points,     10630
[SAMPLE DATA]
    0,   3.170, 297.73, 38,E, 5.8234
    1,   3.180, 266.71, 38,E, 5.9421
    2,   3.190, 261.98, 38,E, 5.9604
    3,   3.200, 251.39, 38,E, 6.0016
    4,   3.210, 249.44, 38,E, 6.0092
    5,   3.220, 224.96, 38,E, 6.1057
    6,   3.230, 216.76, 38,E, 6.1383
    7,   3.240, 261.11, 38,E, 5.9637
    8,   3.250, 255.70, 38,E, 5.9848
    9,   3.260, 246.55, 38,E, 6.0205
   10,   3.270, 245.93, 38,E, 6.0229
   11,   3.280, 280.35, 38,E, 5.8896
   12,   3.290, 272.09, 38,E, 5.9213
   13,   3.300, 277.01, 38,E, 5.9024
   14,   3.310, 287.69, 38,E, 5.8615
   15,   3.320, 288.49, 38,E, 5.8585
   16,   3.330, 283.86, 38,E, 5.8762
   17,   3.340, 321.19, 38,E, 5.7352
   18,   3.350, 300.96, 38,E, 5.8112
   19,   3.360, 288.25, 38,E, 5.8594
   20,   3.370, 289.78, 38,E, 5.8536
   21,   3.380, 299.10, 38,E, 5.8182
   22,   3.390, 303.95, 38,E, 5.7999
   23,   3.400, 286.09, 38,E, 5.8676
   24,   3.410, 263.48, 38,E, 5.9546
   25,   3.420, 322.91, 38,E, 5.7288
   26,   3.430, 329.47, 38,E, 5.7043
   27,   3.440, 328.73, 38,E, 5.7071
   28,   3.450, 321.68, 38,E, 5.7333
   29,   3.460, 298.30, 38,E, 5.8212
   30,   3.470, 315.15, 38,E, 5.7578
   31,   3.480, 303.06, 38,E, 5.8032
   32,   3.490, 327.34, 38,E, 5.7123
   33,   3.500, 317.60, 38,E, 5.7486
   34,   3.510, 293.23, 38,E, 5.8405
   35,   3.520, 288.01, 38,E, 5.8603
   36,   3.530, 287.21, 38,E, 5.8633
   37,   3.540, 301.04, 38,E, 5.8109
   38,   3.550, 287.45, 38,E, 5.8624
   39,   3.560, 261.90, 38,E, 5.9607
   40,   3.570, 242.12, 38,E, 6.0379
   41,   3.580, 265.53, 38,E, 5.9467
   42,   3.590, 260.80, 38,E, 5.9650
   43,   3.600, 261.11, 38,E, 5.9637
   44,   3.610, 266.63, 38,E, 5.9424
   45,   3.620, 252.25, 38,E, 5.9982
   46,   3.630, 253.50, 38,E, 5.9933
   47,   3.640, 244.60, 38,E, 6.0281
   48,   3.650, 245.85, 38,E, 6.0233
   49,   3.660, 243.44, 38,E, 6.0327
   50,   3.670, 253.42, 38,E, 5.9937
   51,   3.680, 263.55, 38,E, 5.9543
   52,   3.690, 266.95, 38,E, 5.9412
   53,   3.700, 276.61, 38,E, 5.9039
   54,   3.710, 245.15, 38,E, 6.0260
   55,   3.720, 242.43, 38,E, 6.0367
   56,   3.730, 248.11, 38,E, 6.0144
   57,   3.740, 261.90, 38,E, 5.9607
   58,   3.750, 272.32, 38,E, 5.9204
   59,   3.760, 263.32, 38,E, 5.9552
   60,   3.770, 252.02, 38,E, 5.9991
   61,   3.780, 260.64, 38,E, 5.9656
   62,   3.790, 265.29, 38,E, 5.9476
   63,   3.800, 252.80, 38,E, 5.9961
   64,   3.810, 263.48, 38,E, 5.9546
   65,   3.820, 248.03, 38,E, 6.0147
   66,   3.830, 274.07, 38,E, 5.9137
   67,   3.840, 274.31, 38,E, 5.9128
   68,   3.850, 270.58, 38,E, 5.9271
   69,   3.860, 269.47, 38,E, 5.9314
   70,   3.870, 273.83, 38,E, 5.9146
   71,   3.880, 253.35, 38,E, 5.9940
   72,   3.890, 255.07, 38,E, 5.9872
   73,   3.900, 279.63, 38,E, 5.8923
   74,   3.910, 275.50, 38,E, 5.9082
   75,   3.920, 263.00, 38,E, 5.9564
   76,   3.930, 258.99, 38,E, 5.9720
   77,   3.940, 258.68, 38,E, 5.9732
   78,   3.950, 252.25, 38,E, 5.9982
   79,   3.960, 250.22, 38,E, 6.0062
   80,   3.970, 283.30, 38,E, 5.8783
   81,   3.980, 255.62, 38,E, 5.9851
   82,   3.990, 257.34, 38,E, 5.9784
   83,   4.000, 257.89, 38,E, 5.9763
   84,   4.010, 249.20, 38,E, 6.0101
   85,   4.020, 295.80, 38,E, 5.8307
   86,   4.030, 288.17, 38,E, 5.8597
   87,   4.040, 274.31, 38,E, 5.9128
   88,   4.050, 289.54, 38,E, 5.8545
   89,   4.060, 275.50, 38,E, 5.9082
   90,   4.070, 286.33, 38,E, 5.8667
   91,   4.080, 263.08, 38,E, 5.9561
   92,   4.090, 291.86, 38,E, 5.8456
   93,   4.100, 276.93, 38,E, 5.9027
   94,   4.110, 282.82, 37,E, 5.8801
   95,   4.120, 288.74, 37,E, 5.8575
   96,   4.130, 278.20, 37,E, 5.8978
   97,   4.140, 298.54, 37,E, 5.8203
   98,   4.150, 367.36, 37,E, 5.5655
   99,   4.160, 470.36, 37,L, 5.2048
  100,   4.170, 532.82, 37,L, 4.9976
  101,   4.180, 560.76, 37,L, 4.9075
  102,   4.190, 610.30, 37,L, 4.7519
  103,   4.200, 689.61, 37,L, 4.5129
  104,   4.210, 712.76, 37,L, 4.4455
  105,   4.220, 769.62, 37,L, 4.2841
  106,   4.230, 746.37, 37,L, 4.3494
  107,   4.240, 734.44, 37,L, 4.3832
  108,   4.250, 761.76, 37,L, 4.3060
  109,   4.260, 724.41, 37,L, 4.4119
  110,   4.270, 737.12, 37,L, 4.3756
  111,   4.280, 734.76, 37,L, 4.3823
  112,   4.290, 728.78, 37,L, 4.3994
  113,   4.300, 731.23, 37,L, 4.3924
  114,   4.310, 711.60, 37,L, 4.4489
  115,   4.320, 721.23, 37,L, 4.4211
  116,   4.330, 715.61, 37,L, 4.4373
  117,   4.340, 734.23, 37,L, 4.3839
  118,   4.350, 729.31, 37,L, 4.3979
  119,   4.360, 723.99, 37,L, 4.4131
  120,   4.370, 715.40, 37,L, 4.4379
  121,   4.380, 698.06, 37,L, 4.4882
  122,   4.390, 694.61, 37,L, 4.4983
  123,   4.400, 671.84, 37,L, 4.5654
  124,   4.410, 658.13, 37,L, 4.6063
  125,   4.420, 618.82, 37,L, 4.7256
  126,   4.430, 605.97, 37,L, 4.7653
  127,   4.440, 583.97, 37,L, 4.8340
  128,   4.450, 573.05, 37,L, 4.8685
  129,   4.460, 529.16, 37,L, 5.0095
  130,   4.470, 520.57, 37,L, 5.0375
  131,   4.480, 477.41, 37,L, 5.1810
  132,   4.490, 446.57, 37,L, 5.2859
  133,   4.500, 426.38, 37,L, 5.3558
  134,   4.510, 410.52, 37,E, 5.4114
  135,   4.520, 411.30, 37,E, 5.4086
  136,   4.530, 403.09, 37,E, 5.4376
  137,   4.540, 403.60, 37,E, 5.4358
  138,   4.550, 367.44, 37,E, 5.5652
  139,   4.560, 368.37, 37,E, 5.5618
  140,   4.570, 381.16, 37,E, 5.5157
  141,   4.580, 382.86, 37,E, 5.5096
  142,   4.590, 335.74, 37,E, 5.6812
  143,   4.600, 352.76, 37,E, 5.6186
  144,   4.610, 359.87, 37,E, 5.5927
  145,   4.620, 364.33, 37,E, 5.5765
  146,   4.630, 338.80, 37,E, 5.6699
  147,   4.640, 342.36, 37,E, 5.6567
  148,   4.650, 347.67, 37,E, 5.6372
  149,   4.660, 350.92, 37,E, 5.6253
  150,   4.670, 365.42, 37,E, 5.5725
  151,   4.680, 374.54, 37,E, 5.5396
  152,   4.690, 337.64, 37,E, 5.6741
  153,   4.700, 368.87, 37,E, 5.5600
  154,   4.710, 403.86, 37,E, 5.4349
  155,   4.720, 409.05, 37,E, 5.4166
  156,   4.730, 402.66, 37,E, 5.4391
  157,   4.740, 399.21, 37,E, 5.4514
  158,   4.750, 425.86, 37,L, 5.3577
  159,   4.760, 413.91, 37,E, 5.3995
  160,   4.770, 411.39, 37,E, 5.4083
  161,   4.780, 387.12, 37,E, 5.4944
  162,   4.790, 404.04, 37,E, 5.4343
  163,   4.800, 398.69, 37,E, 5.4532
  164,   4.810, 373.52, 37,E, 5.5432
  165,   4.820, 360.71, 37,E, 5.5896
  166,   4.830, 367.10, 37,E, 5.5664
