[SAMPLE PARAMETERS]
Time/Date of Scan,          14-Mar-2018   12:41:00
Study ID,                   WQA
Sample ID,                  TW-8-657-45
File Name,                  TW-8-657-45
Species,                    PIPO
Operator,                   DV
Description,                SampleID?
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             92
Step Size,                        1
Sample Length,               150.00
Measured Length,             133.88
Sample Thickness,              2.28
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              479.30
Actual Density,              479.37
Early Wood Maximum Density,  424.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  239.08
Pos of EW Min Density,       130.89
Late Wood Maximum Density,   871.54
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.01
Pos of LW Min Density,        72.29
Avg % Late Wood in Sample,    53.85
Zero voltage,                  0.0568
Free air voltage,              7.1100
Mass Absorption Coefficient,   2.764400
Number of scanned data points,  15000
Number of used data points,     13071
[SAMPLE DATA]
    0,   4.460, 691.43, 92,L, 4.5984
    1,   4.470, 667.91, 92,L, 4.6671
    2,   4.480, 709.22, 92,L, 4.5471
    3,   4.490, 682.82, 92,L, 4.6234
    4,   4.500, 670.09, 92,L, 4.6606
    5,   4.510, 663.25, 92,L, 4.6808
    6,   4.520, 675.08, 92,L, 4.6460
    7,   4.530, 659.73, 92,L, 4.6912
    8,   4.540, 628.97, 92,L, 4.7830
    9,   4.550, 628.87, 92,L, 4.7833
   10,   4.560, 610.75, 91,L, 4.8383
   11,   4.570, 633.63, 91,L, 4.7690
   12,   4.580, 663.25, 91,L, 4.6808
   13,   4.590, 640.35, 91,L, 4.7488
   14,   4.600, 670.51, 91,L, 4.6594
   15,   4.610, 706.45, 91,L, 4.5551
   16,   4.620, 702.63, 91,L, 4.5660
   17,   4.630, 713.80, 91,L, 4.5340
   18,   4.640, 749.55, 91,L, 4.4330
   19,   4.650, 746.49, 91,L, 4.4415
   20,   4.660, 738.88, 91,L, 4.4629
   21,   4.670, 740.83, 91,L, 4.4574
   22,   4.680, 727.53, 91,L, 4.4949
   23,   4.690, 724.52, 91,L, 4.5035
   24,   4.700, 694.59, 91,L, 4.5892
   25,   4.710, 715.30, 91,L, 4.5297
   26,   4.720, 697.86, 91,L, 4.5798
   27,   4.730, 704.75, 91,L, 4.5599
   28,   4.740, 735.74, 91,L, 4.4717
   29,   4.750, 729.25, 91,L, 4.4901
   30,   4.760, 749.00, 91,L, 4.4345
   31,   4.770, 754.69, 91,L, 4.4186
   32,   4.780, 738.45, 91,L, 4.4641
   33,   4.790, 738.34, 91,L, 4.4644
   34,   4.800, 731.95, 91,L, 4.4824
   35,   4.810, 714.01, 91,L, 4.5334
   36,   4.820, 708.68, 91,L, 4.5486
   37,   4.830, 677.59, 91,L, 4.6387
   38,   4.840, 660.46, 91,L, 4.6890
   39,   4.850, 659.12, 91,L, 4.6930
   40,   4.860, 653.45, 91,L, 4.7098
   41,   4.870, 635.36, 91,L, 4.7638
   42,   4.880, 631.20, 91,L, 4.7763
   43,   4.890, 567.71, 91,L, 4.9713
   44,   4.900, 592.05, 91,L, 4.8956
   45,   4.910, 568.97, 91,L, 4.9673
   46,   4.920, 553.84, 91,L, 5.0150
   47,   4.930, 557.90, 91,L, 5.0021
   48,   4.940, 568.29, 91,L, 4.9695
   49,   4.950, 573.37, 91,L, 4.9536
   50,   4.960, 591.16, 91,L, 4.8984
   51,   4.970, 558.38, 91,L, 5.0006
   52,   4.980, 571.51, 91,L, 4.9594
   53,   4.990, 554.23, 91,L, 5.0137
   54,   5.000, 540.09, 91,L, 5.0586
   55,   5.010, 526.84, 91,L, 5.1010
   56,   5.020, 526.08, 91,L, 5.1035
   57,   5.030, 513.23, 91,L, 5.1450
   58,   5.040, 485.99, 91,L, 5.2341
   59,   5.050, 497.22, 91,L, 5.1971
   60,   5.060, 458.48, 91,L, 5.3256
   61,   5.070, 438.60, 91,L, 5.3928
   62,   5.080, 431.61, 91,L, 5.4166
   63,   5.090, 430.72, 91,L, 5.4196
   64,   5.100, 406.78, 91,E, 5.5020
   65,   5.110, 400.72, 91,E, 5.5231
   66,   5.120, 402.91, 91,E, 5.5154
   67,   5.130, 403.79, 91,E, 5.5124
   68,   5.140, 385.62, 91,E, 5.5759
   69,   5.150, 369.04, 91,E, 5.6345
   70,   5.160, 402.56, 91,E, 5.5167
   71,   5.170, 400.54, 91,E, 5.5237
   72,   5.180, 387.54, 91,E, 5.5692
   73,   5.190, 363.98, 91,E, 5.6525
   74,   5.200, 384.41, 91,E, 5.5801
   75,   5.210, 374.98, 91,E, 5.6134
   76,   5.220, 375.93, 91,E, 5.6100
   77,   5.230, 377.40, 91,E, 5.6049
   78,   5.240, 364.23, 91,E, 5.6516
   79,   5.250, 376.96, 91,E, 5.6064
   80,   5.260, 368.44, 91,E, 5.6366
   81,   5.270, 371.02, 91,E, 5.6274
   82,   5.280, 368.44, 91,E, 5.6366
   83,   5.290, 357.39, 91,E, 5.6760
   84,   5.300, 374.63, 91,E, 5.6146
   85,   5.310, 371.27, 91,E, 5.6265
   86,   5.320, 366.55, 91,E, 5.6433
   87,   5.330, 367.75, 91,E, 5.6390
   88,   5.340, 379.38, 91,E, 5.5978
   89,   5.350, 365.18, 91,E, 5.6482
   90,   5.360, 330.41, 91,E, 5.7733
   91,   5.370, 359.10, 91,E, 5.6699
   92,   5.380, 372.39, 91,E, 5.6226
   93,   5.390, 366.03, 91,E, 5.6451
   94,   5.400, 321.55, 91,E, 5.8057
   95,   5.410, 358.33, 91,E, 5.6726
   96,   5.420, 345.75, 91,E, 5.7178
   97,   5.430, 366.63, 91,E, 5.6430
   98,   5.440, 350.33, 91,E, 5.7013
   99,   5.450, 357.05, 91,E, 5.6772
  100,   5.460, 357.22, 91,E, 5.6766
  101,   5.470, 348.63, 91,E, 5.7074
  102,   5.480, 337.64, 91,E, 5.7471
  103,   5.490, 367.15, 91,E, 5.6412
  104,   5.500, 337.98, 91,E, 5.7458
  105,   5.510, 360.72, 91,E, 5.6641
  106,   5.520, 326.31, 91,E, 5.7883
  107,   5.530, 373.34, 91,E, 5.6192
  108,   5.540, 349.82, 91,E, 5.7031
  109,   5.550, 336.72, 91,E, 5.7504
  110,   5.560, 341.02, 91,E, 5.7349
  111,   5.570, 357.99, 91,E, 5.6738
  112,   5.580, 333.69, 91,E, 5.7614
  113,   5.590, 347.28, 91,E, 5.7123
  114,   5.600, 340.17, 91,E, 5.7379
  115,   5.610, 322.47, 91,E, 5.8023
  116,   5.620, 351.18, 91,E, 5.6982
  117,   5.630, 333.01, 91,E, 5.7639
  118,   5.640, 348.12, 91,E, 5.7092
  119,   5.650, 346.85, 91,E, 5.7138
  120,   5.660, 341.69, 91,E, 5.7324
  121,   5.670, 330.41, 91,E, 5.7733
  122,   5.680, 300.01, 91,E, 5.8850
  123,   5.690, 311.65, 91,E, 5.8420
  124,   5.700, 337.05, 91,E, 5.7492
  125,   5.710, 362.26, 91,E, 5.6586
  126,   5.720, 344.48, 91,E, 5.7224
  127,   5.730, 290.33, 91,E, 5.9210
  128,   5.740, 308.51, 91,E, 5.8536
  129,   5.750, 320.30, 91,E, 5.8102
  130,   5.760, 359.02, 91,E, 5.6702
  131,   5.770, 323.55, 91,E, 5.7983
  132,   5.780, 282.91, 91,E, 5.9488
  133,   5.790, 278.28, 91,E, 5.9662
  134,   5.800, 322.80, 91,E, 5.8011
  135,   5.810, 351.26, 91,E, 5.6979
  136,   5.820, 327.65, 91,E, 5.7834
  137,   5.830, 282.34, 91,E, 5.9509
  138,   5.840, 277.63, 91,E, 5.9686
  139,   5.850, 327.23, 91,E, 5.7849
  140,   5.860, 290.09, 91,E, 5.9219
  141,   5.870, 321.38, 91,E, 5.8063
  142,   5.880, 292.95, 91,E, 5.9113
  143,   5.890, 321.38, 91,E, 5.8063
  144,   5.900, 365.60, 91,E, 5.6467
  145,   5.910, 334.86, 91,E, 5.7571
  146,   5.920, 290.50, 91,E, 5.9204
  147,   5.930, 299.85, 91,E, 5.8856
  148,   5.940, 327.73, 91,E, 5.7831
  149,   5.950, 332.34, 91,E, 5.7663
  150,   5.960, 317.97, 91,E, 5.8188
  151,   5.970, 312.81, 91,E, 5.8377
  152,   5.980, 297.63, 91,E, 5.8939
  153,   5.990, 323.13, 91,E, 5.7999
  154,   6.000, 335.87, 91,E, 5.7535
  155,   6.010, 312.40, 91,E, 5.8392
  156,   6.020, 284.29, 91,E, 5.9436
  157,   6.030, 278.28, 91,E, 5.9662
  158,   6.040, 313.98, 91,E, 5.8334
  159,   6.050, 297.22, 91,E, 5.8954
  160,   6.060, 321.88, 91,E, 5.8044
  161,   6.070, 336.38, 91,E, 5.7516
  162,   6.080, 291.56, 91,E, 5.9164
  163,   6.090, 279.82, 91,E, 5.9604
  164,   6.100, 315.31, 91,E, 5.8286
  165,   6.110, 339.33, 91,E, 5.7410
  166,   6.120, 316.97, 91,E, 5.8224
  167,   6.130, 294.26, 91,E, 5.9064
  168,   6.140, 277.30, 91,E, 5.9698
  169,   6.150, 265.26, 91,E, 6.0153
  170,   6.160, 302.89, 91,E, 5.8743
  171,   6.170, 283.31, 91,E, 5.9473
  172,   6.180, 311.99, 91,E, 5.8408
  173,   6.190, 285.43, 91,E, 5.9393
  174,   6.200, 282.91, 91,E, 5.9488
  175,   6.210, 315.64, 91,E, 5.8273
  176,   6.220, 304.05, 91,E, 5.8701
  177,   6.230, 301.00, 91,E, 5.8813
  178,   6.240, 311.74, 91,E, 5.8417
  179,   6.250, 373.17, 91,E, 5.6198
  180,   6.260, 429.56, 90,L, 5.4236
  181,   6.270, 425.72, 90,L, 5.4367
  182,   6.280, 461.39, 90,L, 5.3159
  183,   6.290, 466.41, 90,L, 5.2991
  184,   6.300, 461.84, 90,L, 5.3143
  185,   6.310, 496.66, 90,L, 5.1990
  186,   6.320, 544.12, 90,L, 5.0458
  187,   6.330, 558.29, 90,L, 5.0009
  188,   6.340, 538.08, 90,L, 5.0650
  189,   6.350, 555.48, 90,L, 5.0098
  190,   6.360, 581.30, 90,L, 4.9289
  191,   6.370, 579.73, 90,L, 4.9338
  192,   6.380, 586.42, 90,L, 4.9130
  193,   6.390, 630.28, 90,L, 4.7791
  194,   6.400, 665.21, 90,L, 4.6750
  195,   6.410, 681.45, 90,L, 4.6274
  196,   6.420, 681.56, 90,L, 4.6271
  197,   6.430, 676.23, 90,L, 4.6426
  198,   6.440, 712.52, 90,L, 4.5377
  199,   6.450, 723.12, 90,L, 4.5074
  200,   6.460, 694.17, 90,L, 4.5905
  201,   6.470, 708.90, 90,L, 4.5480
  202,   6.480, 692.37, 90,L, 4.5956
  203,   6.490, 687.43, 90,L, 4.6100
  204,   6.500, 691.64, 90,L, 4.5978
  205,   6.510, 663.35, 90,L, 4.6805
  206,   6.520, 680.93, 90,L, 4.6289
  207,   6.530, 715.94, 90,L, 4.5279
  208,   6.540, 671.03, 90,L, 4.6579
  209,   6.550, 659.94, 90,L, 4.6906
  210,   6.560, 662.11, 90,L, 4.6841
  211,   6.570, 685.75, 90,L, 4.6149
  212,   6.580, 695.54, 90,L, 4.5865
  213,   6.590, 689.53, 90,L, 4.6039
  214,   6.600, 647.91, 90,L, 4.7263
  215,   6.610, 691.85, 90,L, 4.5972
  216,   6.620, 676.23, 90,L, 4.6426
  217,   6.630, 653.35, 90,L, 4.7101
  218,   6.640, 627.05, 90,L, 4.7888
  219,   6.650, 645.56, 90,L, 4.7333
  220,   6.660, 620.99, 90,L, 4.8071
  221,   6.670, 638.41, 90,L, 4.7546
  222,   6.680, 601.77, 90,L, 4.8657
  223,   6.690, 583.27, 90,L, 4.9228
  224,   6.700, 555.97, 90,L, 5.0082
  225,   6.710, 496.10, 90,L, 5.2008
  226,   6.720, 508.25, 90,L, 5.1611
  227,   6.730, 473.00, 90,L, 5.2771
  228,   6.740, 473.00, 90,L, 5.2771
  229,   6.750, 491.64, 90,L, 5.2155
  230,   6.760, 470.52, 90,L, 5.2853
  231,   6.770, 466.96, 90,L, 5.2972
  232,   6.780, 488.58, 90,L, 5.2255
  233,   6.790, 463.67, 90,L, 5.3082
  234,   6.800, 482.76, 90,L, 5.2448
  235,   6.810, 495.83, 90,L, 5.2017
  236,   6.820, 522.67, 90,L, 5.1144
  237,   6.830, 504.69, 90,L, 5.1727
  238,   6.840, 515.87, 90,L, 5.1364
  239,   6.850, 504.51, 90,L, 5.1733
  240,   6.860, 501.14, 90,L, 5.1843
  241,   6.870, 488.49, 90,L, 5.2258
  242,   6.880, 456.57, 90,L, 5.3320
  243,   6.890, 448.33, 90,L, 5.3598
  244,   6.900, 463.76, 90,L, 5.3079
  245,   6.910, 450.50, 90,L, 5.3525
  246,   6.920, 458.39, 90,L, 5.3259
  247,   6.930, 431.61, 90,L, 5.4166
  248,   6.940, 441.84, 90,L, 5.3818
  249,   6.950, 394.16, 90,E, 5.5460
  250,   6.960, 424.03, 90,E, 5.4425
  251,   6.970, 421.45, 90,E, 5.4514
  252,   6.980, 421.81, 90,E, 5.4501
  253,   6.990, 407.48, 90,E, 5.4996
  254,   7.000, 403.00, 90,E, 5.5151
  255,   7.010, 422.34, 90,E, 5.4483
  256,   7.020, 419.24, 90,E, 5.4590
  257,   7.030, 395.73, 90,E, 5.5405
  258,   7.040, 403.26, 90,E, 5.5142
  259,   7.050, 397.57, 90,E, 5.5341
  260,   7.060, 369.64, 90,E, 5.6323
  261,   7.070, 371.96, 90,E, 5.6241
  262,   7.080, 383.63, 90,E, 5.5829
  263,   7.090, 356.54, 90,E, 5.6790
  264,   7.100, 346.68, 90,E, 5.7144
  265,   7.110, 346.94, 90,E, 5.7135
  266,   7.120, 366.89, 90,E, 5.6421
  267,   7.130, 363.72, 90,E, 5.6534
  268,   7.140, 355.86, 90,E, 5.6815
  269,   7.150, 352.88, 90,E, 5.6921
  270,   7.160, 344.48, 90,E, 5.7224
  271,   7.170, 351.43, 90,E, 5.6973
  272,   7.180, 323.30, 90,E, 5.7993
  273,   7.190, 331.17, 90,E, 5.7706
  274,   7.200, 387.01, 90,E, 5.5710
  275,   7.210, 330.66, 90,E, 5.7724
  276,   7.220, 321.63, 90,E, 5.8054
  277,   7.230, 329.07, 90,E, 5.7782
  278,   7.240, 331.59, 90,E, 5.7690
  279,   7.250, 335.96, 90,E, 5.7532
  280,   7.260, 337.81, 90,E, 5.7465
  281,   7.270, 312.65, 90,E, 5.8383
  282,   7.280, 336.04, 90,E, 5.7529
  283,   7.290, 320.30, 90,E, 5.8102
  284,   7.300, 320.13, 90,E, 5.8109
  285,   7.310, 354.41, 90,E, 5.6866
  286,   7.320, 294.26, 90,E, 5.9064
  287,   7.330, 292.13, 90,E, 5.9143
  288,   7.340, 337.64, 90,E, 5.7471
  289,   7.350, 351.43, 90,E, 5.6973
  290,   7.360, 345.07, 90,E, 5.7202
  291,   7.370, 314.56, 90,E, 5.8313
  292,   7.380, 297.30, 90,E, 5.8951
  293,   7.390, 339.50, 90,E, 5.7404
  294,   7.400, 338.57, 90,E, 5.7437
  295,   7.410, 317.38, 90,E, 5.8209
  296,   7.420, 290.50, 90,E, 5.9204
  297,   7.430, 286.41, 90,E, 5.9357
  298,   7.440, 304.21, 90,E, 5.8694
  299,   7.450, 320.13, 90,E, 5.8109
  300,   7.460, 299.11, 90,E, 5.8884
  301,   7.470, 296.31, 90,E, 5.8987
  302,   7.480, 320.71, 90,E, 5.8087
  303,   7.490, 313.31, 90,E, 5.8359
  304,   7.500, 308.01, 90,E, 5.8554
  305,   7.510, 308.01, 90,E, 5.8554
  306,   7.520, 294.10, 90,E, 5.9070
  307,   7.530, 301.00, 90,E, 5.8813
  308,   7.540, 304.13, 90,E, 5.8698
  309,   7.550, 320.13, 90,E, 5.8109
  310,   7.560, 305.20, 90,E, 5.8658
  311,   7.570, 302.73, 90,E, 5.8749
  312,   7.580, 309.34, 90,E, 5.8505
  313,   7.590, 271.23, 90,E, 5.9927
  314,   7.600, 296.39, 90,E, 5.8984
  315,   7.610, 299.93, 90,E, 5.8853
  316,   7.620, 305.37, 90,E, 5.8652
  317,   7.630, 309.58, 90,E, 5.8496
  318,   7.640, 270.26, 90,E, 5.9964
  319,   7.650, 275.60, 90,E, 5.9763
  320,   7.660, 293.44, 90,E, 5.9094
  321,   7.670, 303.80, 90,E, 5.8710
  322,   7.680, 328.99, 90,E, 5.7785
  323,   7.690, 299.02, 90,E, 5.8887
  324,   7.700, 276.49, 90,E, 5.9729
  325,   7.710, 303.31, 90,E, 5.8728
  326,   7.720, 287.47, 90,E, 5.9317
  327,   7.730, 307.52, 90,E, 5.8572
  328,   7.740, 297.05, 90,E, 5.8960
  329,   7.750, 298.69, 90,E, 5.8899
  330,   7.760, 286.00, 90,E, 5.9372
  331,   7.770, 285.84, 90,E, 5.9378
  332,   7.780, 284.70, 90,E, 5.9421
  333,   7.790, 293.44, 90,E, 5.9094
  334,   7.800, 311.57, 90,E, 5.8423
  335,   7.810, 305.20, 90,E, 5.8658
  336,   7.820, 247.73, 90,E, 6.0822
  337,   7.830, 292.05, 90,E, 5.9146
  338,   7.840, 292.71, 90,E, 5.9122
  339,   7.850, 295.66, 90,E, 5.9012
  340,   7.860, 289.11, 90,E, 5.9256
  341,   7.870, 296.64, 90,E, 5.8975
  342,   7.880, 279.41, 90,E, 5.9619
  343,   7.890, 290.41, 90,E, 5.9207
  344,   7.900, 295.74, 90,E, 5.9009
  345,   7.910, 301.57, 90,E, 5.8792
  346,   7.920, 289.60, 90,E, 5.9238
  347,   7.930, 315.64, 90,E, 5.8273
  348,   7.940, 300.01, 90,E, 5.8850
  349,   7.950, 273.49, 90,E, 5.9842
  350,   7.960, 277.71, 90,E, 5.9683
  351,   7.970, 264.06, 90,E, 6.0199
  352,   7.980, 303.80, 90,E, 5.8710
  353,   7.990, 290.41, 90,E, 5.9207
  354,   8.000, 303.14, 90,E, 5.8734
  355,   8.010, 267.84, 90,E, 6.0056
  356,   8.020, 265.26, 90,E, 6.0153
  357,   8.030, 275.44, 90,E, 5.9769
  358,   8.040, 292.87, 90,E, 5.9116
  359,   8.050, 268.97, 90,E, 6.0013
  360,   8.060, 262.45, 90,E, 6.0260
  361,   8.070, 270.83, 90,E, 5.9943
  362,   8.080, 323.97, 90,E, 5.7968
  363,   8.090, 268.08, 90,E, 6.0046
  364,   8.100, 261.40, 90,E, 6.0300
  365,   8.110, 288.37, 90,E, 5.9283
  366,   8.120, 260.12, 90,E, 6.0349
  367,   8.130, 272.60, 90,E, 5.9875
  368,   8.140, 279.82, 90,E, 5.9604
  369,   8.150, 268.24, 90,E, 6.0040
  370,   8.160, 265.58, 90,E, 6.0141
  371,   8.170, 242.49, 90,E, 6.1023
  372,   8.180, 264.70, 90,E, 6.0175
  373,   8.190, 271.23, 90,E, 5.9927
  374,   8.200, 295.33, 90,E, 5.9024
  375,   8.210, 293.36, 90,E, 5.9097
  376,   8.220, 259.64, 90,E, 6.0367
  377,   8.230, 252.76, 90,E, 6.0629
  378,   8.240, 243.60, 90,E, 6.0980
  379,   8.250, 264.62, 90,E, 6.0178
  380,   8.260, 282.91, 90,E, 5.9488
  381,   8.270, 263.98, 90,E, 6.0202
  382,   8.280, 248.85, 90,E, 6.0779
  383,   8.290, 247.81, 90,E, 6.0818
  384,   8.300, 274.47, 90,E, 5.9805
  385,   8.310, 284.13, 90,E, 5.9442
  386,   8.320, 262.53, 90,E, 6.0257
  387,   8.330, 251.88, 90,E, 6.0663
