[SAMPLE PARAMETERS]
Time/Date of Scan,          20-Apr-2018   15:34:09
Study ID,                   TW
Sample ID,                  TW-13-133-3
File Name,                  TW-13-133-3
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             73
Step Size,                        1
Sample Length,               120.00
Measured Length,             111.66
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              413.60
Actual Density,              414.62
Early Wood Maximum Density,  399.96
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  232.72
Pos of EW Min Density,        80.93
Late Wood Maximum Density,   831.96
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.05
Pos of LW Min Density,        88.04
Avg % Late Wood in Sample,    42.27
Zero voltage,                  0.0412
Free air voltage,              6.6385
Mass Absorption Coefficient,   2.748780
Number of scanned data points,  11951
Number of used data points,     11000
[SAMPLE DATA]
    0,   4.200, 455.13, 73,L, 5.0192
    1,   4.210, 455.23, 73,L, 5.0189
    2,   4.220, 408.40, 73,L, 5.1654
    3,   4.230, 428.62, 73,L, 5.1016
    4,   4.240, 412.35, 73,L, 5.1529
    5,   4.250, 435.94, 73,L, 5.0787
    6,   4.260, 443.39, 73,L, 5.0555
    7,   4.270, 431.06, 73,L, 5.0940
    8,   4.280, 447.33, 73,L, 5.0433
    9,   4.290, 406.09, 73,L, 5.1727
   10,   4.300, 357.00, 73,E, 5.3311
   11,   4.310, 375.08, 73,E, 5.2722
   12,   4.320, 417.75, 73,L, 5.1358
   13,   4.330, 432.52, 73,L, 5.0894
   14,   4.340, 451.27, 72,L, 5.0311
   15,   4.350, 447.82, 72,L, 5.0418
   16,   4.360, 444.47, 72,L, 5.0522
   17,   4.370, 446.84, 72,L, 5.0449
   18,   4.380, 447.13, 72,L, 5.0439
   19,   4.390, 479.46, 72,L, 4.9448
   20,   4.400, 470.24, 72,L, 4.9728
   21,   4.410, 511.11, 72,L, 4.8495
   22,   4.420, 509.06, 72,L, 4.8557
   23,   4.430, 517.06, 72,L, 4.8318
   24,   4.440, 534.32, 72,L, 4.7809
   25,   4.450, 529.03, 72,L, 4.7964
   26,   4.460, 542.75, 72,L, 4.7562
   27,   4.470, 532.24, 72,L, 4.7870
   28,   4.480, 562.72, 72,L, 4.6982
   29,   4.490, 576.63, 72,L, 4.6582
   30,   4.500, 559.55, 72,L, 4.7073
   31,   4.510, 588.83, 72,L, 4.6234
   32,   4.520, 609.16, 72,L, 4.5660
   33,   4.530, 624.35, 72,L, 4.5236
   34,   4.540, 615.59, 72,L, 4.5480
   35,   4.550, 573.43, 72,L, 4.6674
   36,   4.560, 611.44, 72,L, 4.5596
   37,   4.570, 587.54, 72,L, 4.6271
   38,   4.580, 565.79, 72,L, 4.6893
   39,   4.590, 555.55, 72,L, 4.7189
   40,   4.600, 517.98, 72,L, 4.8291
   41,   4.610, 549.45, 72,L, 4.7366
   42,   4.620, 522.00, 72,L, 4.8172
   43,   4.630, 529.96, 72,L, 4.7937
   44,   4.640, 537.85, 72,L, 4.7705
   45,   4.650, 507.93, 72,L, 4.8590
   46,   4.660, 515.93, 72,L, 4.8352
   47,   4.670, 503.54, 72,L, 4.8721
   48,   4.680, 489.74, 72,L, 4.9136
   49,   4.690, 493.18, 72,L, 4.9033
   50,   4.700, 505.28, 72,L, 4.8669
   51,   4.710, 489.03, 72,L, 4.9158
   52,   4.720, 493.08, 72,L, 4.9036
   53,   4.730, 476.55, 72,L, 4.9536
   54,   4.740, 450.48, 72,L, 5.0336
   55,   4.750, 448.41, 72,L, 5.0400
   56,   4.760, 429.30, 72,L, 5.0995
   57,   4.770, 431.16, 72,L, 5.0937
   58,   4.780, 448.02, 72,L, 5.0412
   59,   4.790, 413.79, 72,L, 5.1483
   60,   4.800, 393.47, 72,E, 5.2130
   61,   4.810, 393.56, 72,E, 5.2127
   62,   4.820, 393.37, 72,E, 5.2133
   63,   4.830, 422.11, 72,L, 5.1221
   64,   4.840, 398.52, 72,E, 5.1968
   65,   4.850, 384.34, 72,E, 5.2423
   66,   4.860, 388.99, 72,E, 5.2274
   67,   4.870, 378.95, 72,E, 5.2597
   68,   4.880, 372.45, 72,E, 5.2808
   69,   4.890, 382.45, 72,E, 5.2484
   70,   4.900, 379.42, 72,E, 5.2582
   71,   4.910, 376.31, 72,E, 5.2682
   72,   4.920, 389.18, 72,E, 5.2267
   73,   4.930, 385.77, 72,E, 5.2377
   74,   4.940, 348.36, 72,E, 5.3595
   75,   4.950, 385.29, 72,E, 5.2393
