[SAMPLE PARAMETERS]
Time/Date of Scan,          27-Mar-2018   16:32:01
Study ID,                   TW
Sample ID,                  TW-6-260-5
File Name,                  TW-6-260-5
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             36
Step Size,                        1
Sample Length,                75.00
Measured Length,              59.91
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              428.60
Actual Density,              429.26
Early Wood Maximum Density,  449.93
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  288.49
Pos of EW Min Density,        29.21
Late Wood Maximum Density,   937.32
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.03
Pos of LW Min Density,        55.98
Avg % Late Wood in Sample,    22.27
Zero voltage,                  0.0452
Free air voltage,              6.9492
Mass Absorption Coefficient,   2.720100
Number of scanned data points,   6533
Number of used data points,      5508
[SAMPLE DATA]
    0,   3.500, 916.67, 36,L, 3.9407
    1,   3.510, 725.68, 36,L, 4.4351
    2,   3.520, 610.15, 36,L, 4.7638
    3,   3.530, 513.32, 36,L, 5.0580
    4,   3.540, 424.73, 36,E, 5.3430
    5,   3.550, 384.08, 36,E, 5.4791
    6,   3.560, 448.72, 36,E, 5.2643
    7,   3.570, 574.93, 35,L, 4.8688
    8,   3.580, 622.62, 35,L, 4.7272
    9,   3.590, 691.46, 35,L, 4.5300
   10,   3.600, 722.35, 35,L, 4.4443
   11,   3.610, 790.22, 35,L, 4.2615
   12,   3.620, 853.59, 35,L, 4.0976
   13,   3.630, 848.42, 35,L, 4.1107
   14,   3.640, 830.41, 35,L, 4.1568
   15,   3.650, 788.71, 35,L, 4.2654
   16,   3.660, 791.03, 35,L, 4.2593
   17,   3.670, 724.79, 35,L, 4.4376
   18,   3.680, 691.57, 35,L, 4.5297
   19,   3.690, 654.44, 35,L, 4.6350
   20,   3.700, 602.10, 35,L, 4.7876
   21,   3.710, 557.70, 35,L, 4.9210
   22,   3.720, 552.00, 35,L, 4.9384
   23,   3.730, 504.28, 35,L, 5.0864
   24,   3.740, 494.42, 35,L, 5.1175
   25,   3.750, 480.03, 35,L, 5.1633
   26,   3.760, 448.90, 35,E, 5.2637
   27,   3.770, 442.17, 35,E, 5.2856
   28,   3.780, 420.49, 35,E, 5.3571
   29,   3.790, 434.82, 35,E, 5.3098
   30,   3.800, 427.31, 35,E, 5.3345
   31,   3.810, 409.57, 35,E, 5.3934
   32,   3.820, 401.54, 35,E, 5.4202
   33,   3.830, 423.71, 35,E, 5.3464
   34,   3.840, 439.10, 35,E, 5.2957
   35,   3.850, 447.69, 35,E, 5.2676
   36,   3.860, 425.19, 35,E, 5.3415
   37,   3.870, 446.56, 35,E, 5.2713
   38,   3.880, 441.05, 35,E, 5.2893
   39,   3.890, 443.29, 35,E, 5.2820
   40,   3.900, 442.45, 35,E, 5.2847
   41,   3.910, 441.71, 35,E, 5.2872
   42,   3.920, 470.98, 35,L, 5.1923
   43,   3.930, 464.34, 35,L, 5.2136
   44,   3.940, 424.54, 35,E, 5.3436
   45,   3.950, 453.22, 35,L, 5.2496
   46,   3.960, 434.91, 35,E, 5.3094
   47,   3.970, 439.56, 35,E, 5.2942
   48,   3.980, 421.68, 35,E, 5.3531
   49,   3.990, 430.92, 35,E, 5.3226
   50,   4.000, 405.55, 35,E, 5.4068
   51,   4.010, 416.90, 35,E, 5.3690
   52,   4.020, 407.47, 35,E, 5.4004
   53,   4.030, 389.58, 35,E, 5.4605
   54,   4.040, 384.26, 35,E, 5.4785
   55,   4.050, 431.57, 35,E, 5.3204
   56,   4.060, 404.46, 35,E, 5.4105
   57,   4.070, 398.00, 35,E, 5.4321
