[SAMPLE PARAMETERS]
Time/Date of Scan,          24-Apr-2018   11:38:16
Study ID,                   TW
Sample ID,                  TW-12-21-1
File Name,                  TW-12-21-1
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             95
Step Size,                        1
Sample Length,               205.00
Measured Length,             195.49
Sample Thickness,              2.25
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              452.10
Actual Density,              452.05
Early Wood Maximum Density,  449.94
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  150.39
Pos of EW Min Density,       198.28
Late Wood Maximum Density,   898.51
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.04
Pos of LW Min Density,        61.99
Avg % Late Wood in Sample,    37.44
Zero voltage,                  0.0403
Free air voltage,              6.6479
Mass Absorption Coefficient,   2.789025
Number of scanned data points,  20088
Number of used data points,     19387
[SAMPLE DATA]
    0,   4.410, 812.76, 95,L, 3.9874
    1,   4.420, 755.98, 95,L, 4.1324
    2,   4.430, 709.92, 95,L, 4.2538
    3,   4.440, 710.15, 95,L, 4.2532
    4,   4.450, 683.33, 95,L, 4.3256
    5,   4.460, 674.16, 95,L, 4.3506
    6,   4.470, 652.12, 95,L, 4.4113
    7,   4.480, 607.44, 95,L, 4.5370
    8,   4.490, 606.15, 95,L, 4.5407
    9,   4.500, 586.82, 95,L, 4.5963
   10,   4.510, 554.84, 95,L, 4.6896
   11,   4.520, 529.59, 95,L, 4.7647
   12,   4.530, 539.09, 94,L, 4.7363
   13,   4.540, 539.81, 94,L, 4.7342
   14,   4.550, 541.65, 94,L, 4.7287
   15,   4.560, 531.53, 94,L, 4.7589
   16,   4.570, 540.83, 94,L, 4.7311
   17,   4.580, 558.05, 94,L, 4.6802
   18,   4.590, 569.92, 94,L, 4.6454
   19,   4.600, 569.60, 94,L, 4.6463
   20,   4.610, 562.20, 94,L, 4.6680
   21,   4.620, 567.10, 94,L, 4.6536
   22,   4.630, 549.99, 94,L, 4.7040
   23,   4.640, 517.82, 94,L, 4.8001
   24,   4.650, 519.34, 94,L, 4.7955
   25,   4.660, 504.33, 94,L, 4.8410
   26,   4.670, 524.61, 93,L, 4.7797
   27,   4.680, 547.00, 93,L, 4.7128
   28,   4.690, 545.76, 93,L, 4.7165
   29,   4.700, 563.56, 93,L, 4.6640
   30,   4.710, 604.55, 93,L, 4.5453
   31,   4.720, 613.22, 93,L, 4.5206
   32,   4.730, 604.34, 93,L, 4.5459
   33,   4.740, 610.43, 93,L, 4.5285
   34,   4.750, 611.29, 93,L, 4.5261
   35,   4.760, 643.89, 93,L, 4.4342
   36,   4.770, 644.33, 93,L, 4.4330
   37,   4.780, 608.29, 93,L, 4.5346
   38,   4.790, 621.62, 93,L, 4.4968
   39,   4.800, 596.46, 93,L, 4.5685
   40,   4.810, 598.58, 93,L, 4.5624
   41,   4.820, 557.53, 93,L, 4.6817
   42,   4.830, 525.83, 93,L, 4.7760
   43,   4.840, 525.52, 93,L, 4.7769
   44,   4.850, 493.24, 93,L, 4.8749
   45,   4.860, 486.89, 93,L, 4.8944
   46,   4.870, 467.57, 93,L, 4.9542
   47,   4.880, 458.29, 93,L, 4.9832
   48,   4.890, 437.69, 93,E, 5.0482
   49,   4.900, 436.54, 93,E, 5.0519
   50,   4.910, 439.61, 93,E, 5.0421
   51,   4.920, 429.54, 93,E, 5.0742
   52,   4.930, 448.78, 93,E, 5.0131
   53,   4.940, 439.90, 93,E, 5.0412
   54,   4.950, 427.05, 93,E, 5.0821
   55,   4.960, 435.67, 93,E, 5.0546
   56,   4.970, 436.25, 93,E, 5.0528
   57,   4.980, 419.62, 93,E, 5.1059
   58,   4.990, 428.01, 93,E, 5.0790
   59,   5.000, 402.89, 93,E, 5.1599
   60,   5.010, 405.15, 93,E, 5.1526
   61,   5.020, 394.36, 93,E, 5.1877
   62,   5.030, 380.20, 93,E, 5.2341
   63,   5.040, 407.60, 93,E, 5.1447
   64,   5.050, 376.13, 93,E, 5.2475
   65,   5.060, 381.87, 93,E, 5.2286
   66,   5.070, 397.45, 93,E, 5.1776
   67,   5.080, 385.40, 93,E, 5.2170
   68,   5.090, 371.33, 93,E, 5.2634
   69,   5.100, 400.82, 93,E, 5.1666
   70,   5.110, 391.18, 93,E, 5.1981
   71,   5.120, 364.70, 93,E, 5.2853
   72,   5.130, 375.76, 93,E, 5.2487
   73,   5.140, 364.25, 93,E, 5.2869
   74,   5.150, 371.51, 93,E, 5.2628
   75,   5.160, 381.78, 93,E, 5.2289
   76,   5.170, 346.72, 93,E, 5.3455
   77,   5.180, 367.83, 93,E, 5.2750
   78,   5.190, 365.16, 93,E, 5.2838
   79,   5.200, 354.73, 93,E, 5.3186
   80,   5.210, 348.99, 93,E, 5.3378
   81,   5.220, 360.49, 93,E, 5.2994
   82,   5.230, 349.17, 93,E, 5.3372
   83,   5.240, 325.89, 93,E, 5.4160
   84,   5.250, 358.84, 93,E, 5.3049
   85,   5.260, 349.45, 93,E, 5.3363
   86,   5.270, 333.25, 93,E, 5.3909
   87,   5.280, 342.73, 93,E, 5.3589
   88,   5.290, 387.26, 93,E, 5.2109
   89,   5.300, 384.10, 93,E, 5.2213
   90,   5.310, 368.20, 93,E, 5.2737
   91,   5.320, 400.07, 93,E, 5.1691
   92,   5.330, 396.04, 93,E, 5.1822
   93,   5.340, 421.53, 93,E, 5.0998
   94,   5.350, 451.11, 93,L, 5.0058
   95,   5.360, 460.54, 92,L, 4.9762
   96,   5.370, 493.94, 92,L, 4.8727
   97,   5.380, 482.23, 92,L, 4.9088
   98,   5.390, 475.03, 92,L, 4.9310
   99,   5.400, 484.71, 92,L, 4.9011
  100,   5.410, 508.65, 92,L, 4.8279
  101,   5.420, 514.29, 92,L, 4.8108
  102,   5.430, 509.15, 92,L, 4.8264
  103,   5.440, 530.20, 92,L, 4.7629
  104,   5.450, 562.72, 92,L, 4.6664
  105,   5.460, 576.51, 92,L, 4.6262
  106,   5.470, 563.35, 92,L, 4.6646
  107,   5.480, 596.25, 92,L, 4.5691
  108,   5.490, 582.08, 92,L, 4.6100
  109,   5.500, 619.78, 92,L, 4.5020
  110,   5.510, 600.71, 92,L, 4.5563
  111,   5.520, 597.31, 92,L, 4.5660
  112,   5.530, 604.98, 92,L, 4.5441
  113,   5.540, 588.83, 92,L, 4.5905
  114,   5.550, 600.39, 92,L, 4.5572
  115,   5.560, 607.01, 92,L, 4.5383
  116,   5.570, 584.92, 92,L, 4.6017
  117,   5.580, 548.23, 92,L, 4.7092
  118,   5.590, 549.78, 92,L, 4.7046
  119,   5.600, 535.81, 92,L, 4.7461
  120,   5.610, 490.66, 92,L, 4.8828
  121,   5.620, 494.44, 92,L, 4.8712
  122,   5.630, 478.09, 92,L, 4.9216
  123,   5.640, 497.63, 92,L, 4.8615
  124,   5.650, 456.74, 92,L, 4.9881
  125,   5.660, 456.74, 92,L, 4.9881
  126,   5.670, 425.62, 92,E, 5.0867
