[SAMPLE PARAMETERS]
Time/Date of Scan,          28-Mar-2018   09:18:32
Study ID,                   TW
Sample ID,                  TW-18-117-4
File Name,                  TW-18-117-4
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             66
Step Size,                        1
Sample Length,               185.00
Measured Length,             172.73
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              405.90
Actual Density,              405.89
Early Wood Maximum Density,  424.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  234.45
Pos of EW Min Density,        37.80
Late Wood Maximum Density,   894.40
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.09
Pos of LW Min Density,        24.00
Avg % Late Wood in Sample,    27.00
Zero voltage,                  0.0455
Free air voltage,              7.0294
Mass Absorption Coefficient,   2.863424
Number of scanned data points,  18500
Number of used data points,     17100
[SAMPLE DATA]
    0,   4.280, 360.70, 66,E, 5.5460
    1,   4.290, 345.37, 66,E, 5.6021
    2,   4.300, 345.95, 66,E, 5.6000
    3,   4.310, 340.73, 66,E, 5.6192
    4,   4.320, 341.48, 66,E, 5.6165
    5,   4.330, 338.34, 66,E, 5.6281
    6,   4.340, 337.27, 66,E, 5.6320
    7,   4.350, 350.27, 66,E, 5.5841
    8,   4.360, 344.37, 66,E, 5.6058
    9,   4.370, 315.00, 66,E, 5.7150
   10,   4.380, 297.79, 66,E, 5.7800
   11,   4.390, 329.94, 66,E, 5.6592
   12,   4.400, 319.07, 66,E, 5.6998
   13,   4.410, 311.67, 66,E, 5.7275
   14,   4.420, 306.49, 66,E, 5.7471
   15,   4.430, 296.67, 66,E, 5.7843
   16,   4.440, 311.75, 66,E, 5.7272
   17,   4.450, 291.62, 66,E, 5.8035
   18,   4.460, 310.21, 66,E, 5.7330
   19,   4.470, 302.54, 66,E, 5.7620
   20,   4.480, 299.72, 66,E, 5.7727
   21,   4.490, 298.84, 66,E, 5.7761
   22,   4.500, 318.42, 66,E, 5.7022
   23,   4.510, 324.78, 66,E, 5.6784
   24,   4.520, 330.52, 66,E, 5.6570
   25,   4.530, 320.70, 66,E, 5.6937
   26,   4.540, 325.19, 66,E, 5.6769
   27,   4.550, 323.56, 66,E, 5.6830
   28,   4.560, 319.40, 66,E, 5.6985
   29,   4.570, 342.14, 66,E, 5.6140
   30,   4.580, 322.82, 66,E, 5.6857
   31,   4.590, 343.46, 66,E, 5.6091
   32,   4.600, 329.94, 66,E, 5.6592
   33,   4.610, 314.11, 66,E, 5.7184
   34,   4.620, 303.91, 66,E, 5.7568
   35,   4.630, 326.26, 66,E, 5.6729
   36,   4.640, 341.31, 66,E, 5.6171
   37,   4.650, 319.56, 66,E, 5.6979
   38,   4.660, 324.87, 66,E, 5.6781
   39,   4.670, 304.72, 66,E, 5.7538
   40,   4.680, 336.36, 66,E, 5.6354
   41,   4.690, 330.52, 66,E, 5.6570
   42,   4.700, 337.10, 66,E, 5.6326
   43,   4.710, 318.34, 66,E, 5.7025
   44,   4.720, 323.07, 66,E, 5.6848
   45,   4.730, 320.21, 66,E, 5.6955
   46,   4.740, 333.64, 66,E, 5.6454
   47,   4.750, 311.84, 66,E, 5.7269
   48,   4.760, 333.31, 66,E, 5.6467
   49,   4.770, 343.21, 66,E, 5.6100
   50,   4.780, 323.15, 66,E, 5.6845
   51,   4.790, 308.51, 66,E, 5.7394
   52,   4.800, 302.14, 66,E, 5.7635
   53,   4.810, 326.58, 66,E, 5.6717
   54,   4.820, 332.33, 66,E, 5.6503
   55,   4.830, 300.36, 66,E, 5.7703
   56,   4.840, 299.32, 66,E, 5.7742
   57,   4.850, 317.60, 66,E, 5.7053
   58,   4.860, 314.11, 66,E, 5.7184
   59,   4.870, 320.21, 66,E, 5.6955
   60,   4.880, 272.30, 66,E, 5.8777
   61,   4.890, 273.24, 66,E, 5.8740
   62,   4.900, 307.71, 66,E, 5.7425
   63,   4.910, 352.26, 66,E, 5.5768
   64,   4.920, 305.44, 66,E, 5.7510
   65,   4.930, 303.91, 66,E, 5.7568
   66,   4.940, 306.65, 66,E, 5.7465
   67,   4.950, 341.97, 66,E, 5.6146
   68,   4.960, 334.14, 66,E, 5.6436
   69,   4.970, 296.19, 66,E, 5.7861
   70,   4.980, 308.35, 66,E, 5.7401
   71,   4.990, 318.83, 66,E, 5.7007
   72,   5.000, 319.07, 66,E, 5.6998
   73,   5.010, 322.17, 66,E, 5.6882
   74,   5.020, 307.71, 66,E, 5.7425
   75,   5.030, 289.54, 66,E, 5.8115
   76,   5.040, 302.78, 66,E, 5.7611
   77,   5.050, 312.40, 66,E, 5.7248
   78,   5.060, 313.78, 66,E, 5.7196
   79,   5.070, 325.52, 66,E, 5.6757
   80,   5.080, 312.24, 66,E, 5.7254
   81,   5.090, 327.89, 66,E, 5.6668
   82,   5.100, 312.65, 66,E, 5.7239
   83,   5.110, 329.29, 66,E, 5.6616
   84,   5.120, 316.63, 66,E, 5.7089
   85,   5.130, 327.16, 66,E, 5.6696
   86,   5.140, 331.18, 66,E, 5.6546
   87,   5.150, 294.26, 66,E, 5.7935
   88,   5.160, 321.35, 66,E, 5.6912
   89,   5.170, 302.86, 66,E, 5.7608
   90,   5.180, 299.96, 66,E, 5.7718
   91,   5.190, 319.80, 66,E, 5.6970
   92,   5.200, 327.16, 66,E, 5.6696
   93,   5.210, 309.32, 66,E, 5.7364
   94,   5.220, 307.87, 66,E, 5.7419
   95,   5.230, 318.91, 66,E, 5.7004
   96,   5.240, 336.11, 66,E, 5.6363
   97,   5.250, 323.48, 66,E, 5.6833
   98,   5.260, 305.12, 66,E, 5.7523
   99,   5.270, 293.30, 66,E, 5.7971
  100,   5.280, 311.92, 66,E, 5.7266
  101,   5.290, 317.85, 66,E, 5.7043
  102,   5.300, 308.68, 66,E, 5.7388
  103,   5.310, 309.97, 66,E, 5.7339
  104,   5.320, 338.34, 66,E, 5.6281
  105,   5.330, 353.76, 66,E, 5.5713
  106,   5.340, 321.27, 66,E, 5.6915
  107,   5.350, 299.16, 66,E, 5.7748
  108,   5.360, 339.91, 66,E, 5.6223
  109,   5.370, 328.80, 66,E, 5.6635
  110,   5.380, 316.22, 66,E, 5.7104
  111,   5.390, 300.61, 66,E, 5.7693
  112,   5.400, 312.57, 66,E, 5.7242
  113,   5.410, 329.62, 66,E, 5.6604
  114,   5.420, 308.11, 66,E, 5.7410
  115,   5.430, 313.30, 66,E, 5.7214
  116,   5.440, 318.83, 66,E, 5.7007
  117,   5.450, 335.12, 66,E, 5.6400
  118,   5.460, 347.44, 66,E, 5.5945
  119,   5.470, 319.48, 66,E, 5.6982
  120,   5.480, 302.46, 66,E, 5.7623
  121,   5.490, 366.74, 66,E, 5.5240
  122,   5.500, 338.59, 66,E, 5.6271
  123,   5.510, 314.11, 66,E, 5.7184
  124,   5.520, 315.65, 66,E, 5.7126
  125,   5.530, 358.52, 66,E, 5.5539
  126,   5.540, 452.59, 66,L, 5.2209
  127,   5.550, 482.96, 65,L, 5.1178
  128,   5.560, 512.37, 65,L, 5.0198
  129,   5.570, 540.38, 65,L, 4.9283
  130,   5.580, 627.94, 65,L, 4.6527
  131,   5.590, 659.00, 65,L, 4.5587
  132,   5.600, 644.40, 65,L, 4.6027
  133,   5.610, 690.39, 65,L, 4.4656
  134,   5.620, 663.79, 65,L, 4.5444
  135,   5.630, 718.41, 65,L, 4.3842
  136,   5.640, 704.60, 65,L, 4.4241
  137,   5.650, 720.85, 65,L, 4.3771
  138,   5.660, 726.27, 65,L, 4.3616
  139,   5.670, 716.72, 65,L, 4.3890
