[SAMPLE PARAMETERS]
Time/Date of Scan,          18-Apr-2018   10:35:39
Study ID,                   TW
Sample ID,                  TW-16-55-1
File Name,                  TW-16-55-1
Species,                    PIPO
Operator,                   DV
Description,                Break near pith, needs fixing
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             89
Step Size,                        1
Sample Length,               300.00
Measured Length,             285.56
Sample Thickness,              2.21
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              483.90
Actual Density,              482.08
Early Wood Maximum Density,  449.97
Pos of EW Max Density,         0.00
Early Wood Minimum Density,    5.68
Pos of EW Min Density,         5.19
Late Wood Maximum Density,   975.48
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.06
Pos of LW Min Density,        66.45
Avg % Late Wood in Sample,    45.36
Zero voltage,                  0.0378
Free air voltage,              6.6721
Mass Absorption Coefficient,   2.773010
Number of scanned data points,  30000
Number of used data points,     28537
[SAMPLE DATA]
    0,   2.330,  26.49, 89,E, 6.5646
    1,   2.340,  23.23, 89,E, 6.5778
    2,   2.350,  26.94, 89,E, 6.5628
    3,   2.360,  15.52, 89,E, 6.6089
    4,   2.370,  62.69, 89,E, 6.4206
    5,   2.380,  40.96, 89,E, 6.5067
    6,   2.390,  50.17, 89,E, 6.4700
    7,   2.400,  50.02, 89,E, 6.4706
    8,   2.410,  50.48, 89,E, 6.4688
    9,   2.420,  48.71, 89,E, 6.4758
   10,   2.430,  47.33, 89,E, 6.4813
   11,   2.440,  53.95, 89,E, 6.4551
   12,   2.450,  47.94, 89,E, 6.4789
   13,   2.460,  46.56, 89,E, 6.4844
   14,   2.470,   5.68, 89,E, 6.6489
   15,   2.480,  39.89, 89,E, 6.5109
   16,   2.490,  53.95, 89,E, 6.4551
   17,   2.500,  31.12, 89,E, 6.5460
   18,   2.510,  30.51, 89,E, 6.5485
   19,   2.520,  37.83, 89,E, 6.5192
   20,   2.530,  27.32, 89,E, 6.5613
   21,   2.540,  18.69, 89,E, 6.5961
   22,   2.550,  25.58, 89,E, 6.5683
   23,   2.560,  29.75, 89,E, 6.5515
   24,   2.570,  28.38, 89,E, 6.5570
   25,   2.580,  43.57, 89,E, 6.4963
   26,   2.590,  22.17, 89,E, 6.5820
   27,   2.600,  30.97, 89,E, 6.5466
   28,   2.610,  47.10, 89,E, 6.4822
   29,   2.620,  37.14, 89,E, 6.5219
   30,   2.630,  38.74, 89,E, 6.5155
   31,   2.640,  24.59, 89,E, 6.5723
   32,   2.650,  52.10, 89,E, 6.4624
   33,   2.660,  23.30, 89,E, 6.5775
   34,   2.670,  35.31, 89,E, 6.5292
   35,   2.680,  24.29, 89,E, 6.5735
   36,   2.690,  27.70, 89,E, 6.5598
   37,   2.700,  37.14, 89,E, 6.5219
   38,   2.710,  41.50, 89,E, 6.5045
   39,   2.720,  25.65, 89,E, 6.5680
   40,   2.730,  41.73, 89,E, 6.5036
   41,   2.740,  34.39, 89,E, 6.5329
   42,   2.750,  38.82, 89,E, 6.5152
   43,   2.760,  31.04, 89,E, 6.5463
   44,   2.770,  23.30, 89,E, 6.5775
   45,   2.780,  10.26, 89,E, 6.6302
   46,   2.790,  30.13, 89,E, 6.5500
   47,   2.800,  33.02, 89,E, 6.5384
   48,   2.810,  55.72, 89,E, 6.4481
   49,   2.820,  35.61, 89,E, 6.5280
   50,   2.830,  55.49, 89,E, 6.4490
   51,   2.840,  68.98, 89,E, 6.3959
   52,   2.850,  58.74, 89,E, 6.4362
   53,   2.860,  66.57, 89,E, 6.4053
   54,   2.870,  72.10, 89,E, 6.3837
   55,   2.880,  66.03, 89,E, 6.4075
   56,   2.890,  80.39, 89,E, 6.3513
   57,   2.900,  54.03, 89,E, 6.4548
   58,   2.910,  86.60, 89,E, 6.3272
   59,   2.920,  80.16, 89,E, 6.3522
   60,   2.930,  64.86, 89,E, 6.4120
   61,   2.940,  83.14, 89,E, 6.3406
   62,   2.950,  76.24, 89,E, 6.3675
   63,   2.960,  83.69, 89,E, 6.3385
   64,   2.970,  71.48, 89,E, 6.3861
   65,   2.980,  88.17, 89,E, 6.3211
   66,   2.990,  92.59, 89,E, 6.3040
   67,   3.000,  99.87, 89,E, 6.2759
   68,   3.010,  97.41, 89,E, 6.2854
   69,   3.020,  90.46, 89,E, 6.3123
   70,   3.030, 102.10, 89,E, 6.2674
   71,   3.040,  81.02, 89,E, 6.3489
   72,   3.050,  83.92, 89,E, 6.3376
   73,   3.060,  86.20, 89,E, 6.3287
   74,   3.070,  90.54, 89,E, 6.3120
   75,   3.080,  96.54, 89,E, 6.2888
   76,   3.090, 112.54, 89,E, 6.2274
   77,   3.100,  83.45, 89,E, 6.3394
   78,   3.110, 114.46, 89,E, 6.2201
   79,   3.120, 109.74, 89,E, 6.2381
   80,   3.130, 108.07, 89,E, 6.2445
   81,   3.140, 114.38, 89,E, 6.2204
   82,   3.150,  85.65, 89,E, 6.3309
   83,   3.160, 107.75, 89,E, 6.2457
   84,   3.170, 139.47, 89,E, 6.1255
   85,   3.180, 120.63, 89,E, 6.1966
   86,   3.190, 131.52, 89,E, 6.1554
   87,   3.200, 125.06, 89,E, 6.1798
   88,   3.210, 115.18, 89,E, 6.2173
   89,   3.220, 127.72, 89,E, 6.1697
   90,   3.230, 108.86, 89,E, 6.2415
   91,   3.240, 136.46, 89,E, 6.1368
   92,   3.250, 142.23, 89,E, 6.1151
   93,   3.260, 140.12, 89,E, 6.1230
   94,   3.270, 162.97, 89,E, 6.0379
   95,   3.280, 180.80, 89,E, 5.9723
   96,   3.290, 183.55, 89,E, 5.9622
   97,   3.300, 199.50, 89,E, 5.9042
   98,   3.310, 191.42, 89,E, 5.9335
   99,   3.320, 176.22, 89,E, 5.9891
  100,   3.330, 208.46, 89,E, 5.8719
  101,   3.340, 202.62, 89,E, 5.8929
  102,   3.350, 191.50, 89,E, 5.9332
  103,   3.360, 216.20, 89,E, 5.8441
  104,   3.370, 212.03, 89,E, 5.8591
  105,   3.380, 217.90, 89,E, 5.8380
  106,   3.390, 232.55, 89,E, 5.7858
  107,   3.400, 233.85, 89,E, 5.7813
  108,   3.410, 242.31, 89,E, 5.7513
  109,   3.420, 247.16, 89,E, 5.7343
  110,   3.430, 220.04, 89,E, 5.8304
  111,   3.440, 246.73, 89,E, 5.7358
  112,   3.450, 246.73, 89,E, 5.7358
  113,   3.460, 260.59, 89,E, 5.6873
  114,   3.470, 241.62, 88,E, 5.7538
  115,   3.480, 247.25, 88,E, 5.7339
  116,   3.490, 257.27, 88,E, 5.6989
  117,   3.500, 251.69, 88,E, 5.7184
  118,   3.510, 239.54, 88,E, 5.7611
  119,   3.520, 248.64, 88,E, 5.7291
  120,   3.530, 249.08, 88,E, 5.7275
  121,   3.540, 252.64, 88,E, 5.7150
  122,   3.550, 257.62, 88,E, 5.6976
  123,   3.560, 249.86, 88,E, 5.7248
  124,   3.570, 272.63, 88,E, 5.6454
  125,   3.580, 251.08, 88,E, 5.7205
  126,   3.590, 245.52, 88,E, 5.7401
  127,   3.600, 259.54, 88,E, 5.6909
  128,   3.610, 258.93, 88,E, 5.6931
  129,   3.620, 253.34, 88,E, 5.7126
  130,   3.630, 245.08, 88,E, 5.7416
  131,   3.640, 243.09, 88,E, 5.7486
  132,   3.650, 230.66, 88,E, 5.7925
  133,   3.660, 245.95, 88,E, 5.7385
  134,   3.670, 240.75, 88,E, 5.7568
  135,   3.680, 231.95, 88,E, 5.7880
  136,   3.690, 249.77, 88,E, 5.7251
  137,   3.700, 259.02, 88,E, 5.6927
  138,   3.710, 257.88, 88,E, 5.6967
  139,   3.720, 268.84, 88,E, 5.6586
  140,   3.730, 272.02, 88,E, 5.6476
  141,   3.740, 248.64, 88,E, 5.7291
  142,   3.750, 266.03, 88,E, 5.6683
  143,   3.760, 281.03, 88,E, 5.6165
  144,   3.770, 259.54, 88,E, 5.6909
  145,   3.780, 281.30, 88,E, 5.6155
  146,   3.790, 283.79, 88,E, 5.6070
  147,   3.800, 296.00, 88,E, 5.5652
  148,   3.810, 273.78, 88,E, 5.6415
  149,   3.820, 271.57, 88,E, 5.6491
  150,   3.830, 262.52, 88,E, 5.6805
  151,   3.840, 292.33, 88,E, 5.5777
  152,   3.850, 280.24, 88,E, 5.6192
  153,   3.860, 282.81, 88,E, 5.6104
