[SAMPLE PARAMETERS]
Time/Date of Scan,          30-Apr-2018   14:49:12
Study ID,                   TW
Sample ID,                  TW-15-139-2
File Name,                  TW-15-139-2
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             69
Step Size,                        1
Sample Length,               165.00
Measured Length,             157.36
Sample Thickness,              2.24
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              403.50
Actual Density,              403.18
Early Wood Maximum Density,  399.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  232.88
Pos of EW Min Density,        28.53
Late Wood Maximum Density,   909.32
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.02
Pos of LW Min Density,        16.33
Avg % Late Wood in Sample,    31.99
Zero voltage,                  0.0397
Free air voltage,              6.5875
Mass Absorption Coefficient,   2.776898
Number of scanned data points,  16500
Number of used data points,     15414
[SAMPLE DATA]
    0,   2.390, 464.13, 69,L, 4.9356
    1,   2.400, 426.99, 69,L, 5.0510
    2,   2.410, 397.25, 69,E, 5.1453
    3,   2.420, 396.11, 69,E, 5.1489
    4,   2.430, 367.49, 69,E, 5.2414
    5,   2.440, 368.62, 69,E, 5.2377
    6,   2.450, 370.59, 69,E, 5.2313
    7,   2.460, 367.87, 69,E, 5.2402
    8,   2.470, 355.18, 69,E, 5.2817
    9,   2.480, 336.07, 69,E, 5.3448
   10,   2.490, 351.20, 69,E, 5.2948
   11,   2.500, 334.05, 69,E, 5.3516
   12,   2.510, 345.74, 69,E, 5.3128
   13,   2.520, 324.91, 69,E, 5.3821
   14,   2.530, 346.20, 69,E, 5.3113
   15,   2.540, 345.74, 69,E, 5.3128
   16,   2.550, 346.57, 69,E, 5.3101
   17,   2.560, 320.27, 69,E, 5.3976
   18,   2.570, 330.94, 69,E, 5.3619
   19,   2.580, 322.18, 69,E, 5.3912
   20,   2.590, 345.37, 69,E, 5.3140
   21,   2.600, 375.00, 69,E, 5.2170
   22,   2.610, 413.64, 69,L, 5.0931
   23,   2.620, 424.76, 68,L, 5.0580
   24,   2.630, 455.11, 68,L, 4.9634
   25,   2.640, 468.71, 68,L, 4.9216
   26,   2.650, 521.61, 68,L, 4.7623
   27,   2.660, 552.92, 68,L, 4.6704
   28,   2.670, 572.79, 68,L, 4.6130
   29,   2.680, 588.93, 68,L, 4.5670
   30,   2.690, 645.34, 68,L, 4.4095
   31,   2.700, 636.58, 68,L, 4.4336
   32,   2.710, 678.05, 68,L, 4.3207
   33,   2.720, 674.42, 68,L, 4.3304
   34,   2.730, 699.89, 68,L, 4.2624
   35,   2.740, 749.57, 68,L, 4.1327
   36,   2.750, 751.59, 68,L, 4.1275
   37,   2.760, 770.72, 68,L, 4.0787
   38,   2.770, 778.43, 68,L, 4.0591
   39,   2.780, 792.76, 68,L, 4.0231
   40,   2.790, 759.21, 68,L, 4.1080
   41,   2.800, 767.47, 68,L, 4.0869
   42,   2.810, 770.24, 68,L, 4.0799
   43,   2.820, 765.79, 68,L, 4.0912
   44,   2.830, 744.59, 68,L, 4.1455
   45,   2.840, 717.60, 68,L, 4.2157
   46,   2.850, 669.67, 68,L, 4.3433
   47,   2.860, 652.59, 68,L, 4.3896
   48,   2.870, 638.90, 68,L, 4.4272
   49,   2.880, 584.43, 68,L, 4.5798
   50,   2.890, 576.63, 68,L, 4.6021
   51,   2.900, 575.24, 68,L, 4.6060
   52,   2.910, 535.37, 68,L, 4.7217
   53,   2.920, 521.61, 68,L, 4.7623
   54,   2.930, 527.28, 68,L, 4.7455
   55,   2.940, 493.63, 68,L, 4.8459
   56,   2.950, 476.31, 68,L, 4.8984
   57,   2.960, 473.40, 68,L, 4.9072
   58,   2.970, 458.87, 68,L, 4.9518
   59,   2.980, 434.29, 68,L, 5.0281
   60,   2.990, 409.89, 68,L, 5.1050
   61,   3.000, 417.02, 68,L, 5.0824
   62,   3.010, 411.81, 68,L, 5.0989
   63,   3.020, 446.44, 68,L, 4.9902
   64,   3.030, 421.56, 68,L, 5.0681
   65,   3.040, 360.21, 68,E, 5.2652
   66,   3.050, 394.39, 68,E, 5.1544
   67,   3.060, 374.06, 68,E, 5.2200
   68,   3.070, 384.15, 68,E, 5.1874
   69,   3.080, 376.41, 68,E, 5.2124
   70,   3.090, 340.21, 68,E, 5.3311
   71,   3.100, 360.77, 68,E, 5.2634
   72,   3.110, 367.49, 68,E, 5.2414
   73,   3.120, 347.03, 68,E, 5.3085
   74,   3.130, 360.21, 68,E, 5.2652
   75,   3.140, 345.92, 68,E, 5.3122
   76,   3.150, 358.25, 68,E, 5.2716
   77,   3.160, 356.30, 68,E, 5.2780
   78,   3.170, 359.65, 68,E, 5.2670
   79,   3.180, 360.67, 68,E, 5.2637
   80,   3.190, 351.29, 68,E, 5.2945
   81,   3.200, 321.54, 68,E, 5.3934
   82,   3.210, 341.86, 68,E, 5.3256
   83,   3.220, 309.94, 68,E, 5.4324
   84,   3.230, 340.48, 68,E, 5.3302
   85,   3.240, 340.39, 68,E, 5.3305
   86,   3.250, 321.63, 68,E, 5.3931
   87,   3.260, 316.36, 68,E, 5.4108
   88,   3.270, 321.09, 68,E, 5.3949
   89,   3.280, 346.85, 68,E, 5.3091
   90,   3.290, 333.87, 68,E, 5.3522
   91,   3.300, 311.02, 68,E, 5.4288
   92,   3.310, 310.48, 68,E, 5.4306
   93,   3.320, 309.58, 68,E, 5.4337
   94,   3.330, 331.21, 68,E, 5.3610
   95,   3.340, 297.70, 68,E, 5.4739
   96,   3.350, 317.82, 68,E, 5.4059
   97,   3.360, 317.73, 68,E, 5.4062
   98,   3.370, 305.52, 68,E, 5.4474
   99,   3.380, 318.72, 68,E, 5.4028
  100,   3.390, 314.82, 68,E, 5.4160
  101,   3.400, 312.29, 68,E, 5.4245
  102,   3.410, 307.14, 68,E, 5.4419
  103,   3.420, 315.19, 68,E, 5.4147
  104,   3.430, 312.74, 68,E, 5.4230
