[SAMPLE PARAMETERS]
Time/Date of Scan,          26-Mar-2018   12:38:38
Study ID,                   WQA
Sample ID,                  TW-4-434-5
File Name,                  TW-4-434-5
Species,                    PIPO
Operator,                   DV
Description,                South
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             43
Step Size,                        1
Sample Length,                70.00
Measured Length,              61.41
Sample Thickness,              2.25
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              452.80
Actual Density,              454.23
Early Wood Maximum Density,  425.00
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  296.81
Pos of EW Min Density,        24.34
Late Wood Maximum Density,  1064.44
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.09
Pos of LW Min Density,        27.91
Avg % Late Wood in Sample,    35.65
Zero voltage,                  0.0443
Free air voltage,              7.0346
Mass Absorption Coefficient,   2.653526
Number of scanned data points,   7000
Number of used data points,      5523
[SAMPLE DATA]
    0,   3.570,1064.44, 43,L, 3.7207
    1,   3.580, 956.81, 43,L, 3.9682
    2,   3.590, 889.92, 43,L, 4.1302
    3,   3.600, 882.78, 43,L, 4.1479
    4,   3.610, 922.34, 43,L, 4.0509
    5,   3.620, 902.07, 43,L, 4.1003
    6,   3.630, 872.36, 43,L, 4.1739
    7,   3.640, 822.40, 43,L, 4.3005
    8,   3.650, 839.33, 43,L, 4.2572
    9,   3.660, 837.41, 42,L, 4.2621
   10,   3.670, 804.36, 42,L, 4.3472
   11,   3.680, 861.28, 42,L, 4.2017
   12,   3.690, 860.18, 42,L, 4.2044
   13,   3.700, 852.32, 42,L, 4.2242
   14,   3.710, 886.10, 42,L, 4.1397
   15,   3.720, 826.56, 42,L, 4.2899
   16,   3.730, 747.38, 42,L, 4.4980
   17,   3.740, 707.61, 42,L, 4.6063
   18,   3.750, 669.08, 42,L, 4.7137
   19,   3.760, 626.35, 42,L, 4.8358
   20,   3.770, 576.07, 42,L, 4.9835
   21,   3.780, 553.81, 42,L, 5.0504
   22,   3.790, 528.16, 42,L, 5.1285
   23,   3.800, 512.12, 42,L, 5.1779
   24,   3.810, 492.73, 42,L, 5.2383
   25,   3.820, 456.23, 42,L, 5.3540
   26,   3.830, 432.87, 42,L, 5.4294
   27,   3.840, 420.33, 42,E, 5.4703
   28,   3.850, 445.88, 42,L, 5.3873
   29,   3.860, 417.35, 42,E, 5.4800
   30,   3.870, 415.21, 42,E, 5.4871
   31,   3.880, 408.25, 42,E, 5.5099
   32,   3.890, 419.77, 42,E, 5.4721
   33,   3.900, 397.18, 42,E, 5.5466
   34,   3.910, 398.56, 42,E, 5.5420
   35,   3.920, 422.10, 42,E, 5.4645
   36,   3.930, 421.82, 42,E, 5.4654
   37,   3.940, 406.50, 42,E, 5.5157
   38,   3.950, 416.60, 42,E, 5.4825
   39,   3.960, 394.70, 42,E, 5.5548
   40,   3.970, 391.95, 42,E, 5.5640
   41,   3.980, 401.79, 42,E, 5.5313
   42,   3.990, 406.68, 42,E, 5.5151
   43,   4.000, 402.06, 42,E, 5.5304
   44,   4.010, 414.56, 42,E, 5.4892
   45,   4.020, 420.61, 42,E, 5.4694
   46,   4.030, 386.92, 42,E, 5.5807
   47,   4.040, 386.37, 42,E, 5.5826
   48,   4.050, 381.99, 42,E, 5.5972
   49,   4.060, 398.29, 42,E, 5.5429
   50,   4.070, 397.46, 42,E, 5.5457
   51,   4.080, 383.81, 42,E, 5.5911
   52,   4.090, 400.86, 42,E, 5.5344
   53,   4.100, 415.02, 42,E, 5.4877
   54,   4.110, 391.03, 42,E, 5.5670
   55,   4.120, 382.17, 42,E, 5.5966
   56,   4.130, 366.93, 42,E, 5.6479
   57,   4.140, 383.36, 42,E, 5.5927
   58,   4.150, 481.77, 41,L, 5.2728
   59,   4.160, 527.86, 41,L, 5.1294
   60,   4.170, 553.61, 41,L, 5.0510
   61,   4.180, 562.21, 41,L, 5.0250
   62,   4.190, 540.83, 41,L, 5.0897
   63,   4.200, 564.45, 41,L, 5.0183
   64,   4.210, 577.30, 41,L, 4.9799
   65,   4.220, 582.84, 41,L, 4.9634
   66,   4.230, 567.70, 41,L, 5.0085
   67,   4.240, 577.61, 41,L, 4.9789
   68,   4.250, 552.40, 41,L, 5.0546
   69,   4.260, 536.63, 41,L, 5.1025
   70,   4.270, 510.55, 41,L, 5.1828
   71,   4.280, 518.74, 41,L, 5.1575
   72,   4.290, 502.69, 41,L, 5.2072
   73,   4.300, 483.51, 41,L, 5.2673
   74,   4.310, 442.48, 41,L, 5.3983
   75,   4.320, 453.95, 41,L, 5.3613
   76,   4.330, 427.06, 41,L, 5.4483
   77,   4.340, 441.82, 41,L, 5.4004
   78,   4.350, 433.90, 41,L, 5.4260
   79,   4.360, 455.57, 41,L, 5.3561
   80,   4.370, 425.56, 41,L, 5.4532
   81,   4.380, 422.66, 41,E, 5.4626
   82,   4.390, 415.21, 41,E, 5.4871
   83,   4.400, 387.46, 41,E, 5.5789
   84,   4.410, 389.02, 41,E, 5.5737
   85,   4.420, 378.71, 41,E, 5.6082
   86,   4.430, 378.07, 41,E, 5.6104
   87,   4.440, 393.14, 41,E, 5.5600
   88,   4.450, 377.98, 41,E, 5.6107
   89,   4.460, 377.98, 41,E, 5.6107
   90,   4.470, 387.10, 41,E, 5.5801
