[SAMPLE PARAMETERS]
Time/Date of Scan,          02-Mar-2018   10:54:36
Study ID,                   WQA
Sample ID,                  TW-1-44-4
File Name,                  TW-1-44-4
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             61
Step Size,                        1
Sample Length,               135.00
Measured Length,             127.90
Sample Thickness,              2.26
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              415.40
Actual Density,              415.55
Early Wood Maximum Density,  424.98
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  246.60
Pos of EW Min Density,        22.52
Late Wood Maximum Density,   770.12
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.06
Pos of LW Min Density,        49.99
Avg % Late Wood in Sample,    34.53
Zero voltage,                  0.0455
Free air voltage,              7.4020
Mass Absorption Coefficient,   2.942888
Number of scanned data points,  13500
Number of used data points,     12488
[SAMPLE DATA]
    0,   4.250, 283.64, 61,E, 6.1295
    1,   4.260, 294.91, 61,E, 6.0837
    2,   4.270, 290.25, 61,E, 6.1026
    3,   4.280, 287.69, 61,E, 6.1130
    4,   4.290, 269.12, 61,E, 6.1890
    5,   4.300, 275.51, 61,E, 6.1627
    6,   4.310, 277.37, 61,E, 6.1551
    7,   4.320, 275.21, 61,E, 6.1639
    8,   4.330, 257.89, 61,E, 6.2354
    9,   4.340, 266.08, 61,E, 6.2015
   10,   4.350, 246.60, 61,E, 6.2823
   11,   4.360, 265.64, 61,E, 6.2033
   12,   4.370, 277.00, 61,E, 6.1566
   13,   4.380, 274.09, 61,E, 6.1685
   14,   4.390, 267.93, 61,E, 6.1938
   15,   4.400, 270.90, 61,E, 6.1816
   16,   4.410, 277.52, 61,E, 6.1545
   17,   4.420, 282.75, 61,E, 6.1331
   18,   4.430, 298.69, 61,E, 6.0684
   19,   4.440, 284.39, 61,E, 6.1264
   20,   4.450, 288.37, 61,E, 6.1102
   21,   4.460, 287.47, 61,E, 6.1139
   22,   4.470, 304.75, 61,E, 6.0440
   23,   4.480, 302.25, 61,E, 6.0541
   24,   4.490, 282.52, 61,E, 6.1340
   25,   4.500, 309.85, 61,E, 6.0236
   26,   4.510, 311.75, 61,E, 6.0159
   27,   4.520, 308.93, 61,E, 6.0272
   28,   4.530, 327.01, 61,E, 5.9552
   29,   4.540, 296.80, 61,E, 6.0760
   30,   4.550, 312.82, 61,E, 6.0117
   31,   4.560, 299.67, 61,E, 6.0645
   32,   4.570, 322.01, 61,E, 5.9750
   33,   4.580, 320.40, 61,E, 5.9814
   34,   4.590, 322.16, 61,E, 5.9744
   35,   4.600, 307.18, 61,E, 6.0342
   36,   4.610, 318.02, 61,E, 5.9909
   37,   4.620, 309.85, 61,E, 6.0236
   38,   4.630, 301.57, 61,E, 6.0568
   39,   4.640, 305.28, 61,E, 6.0419
   40,   4.650, 305.59, 61,E, 6.0406
   41,   4.660, 324.39, 61,E, 5.9656
   42,   4.670, 327.62, 61,E, 5.9528
   43,   4.680, 324.62, 61,E, 5.9647
   44,   4.690, 322.93, 61,E, 5.9714
   45,   4.700, 306.65, 61,E, 6.0364
   46,   4.710, 346.94, 61,E, 5.8768
   47,   4.720, 355.71, 61,E, 5.8426
   48,   4.730, 384.09, 61,E, 5.7333
   49,   4.740, 391.88, 61,E, 5.7037
   50,   4.750, 415.39, 60,E, 5.6152
   51,   4.760, 421.86, 60,E, 5.5911
   52,   4.770, 463.46, 60,L, 5.4385
   53,   4.780, 482.99, 60,L, 5.3683
   54,   4.790, 524.94, 60,L, 5.2206
   55,   4.800, 535.88, 60,L, 5.1828
   56,   4.810, 528.46, 60,L, 5.2084
   57,   4.820, 567.64, 60,L, 5.0745
   58,   4.830, 569.18, 60,L, 5.0693
   59,   4.840, 579.35, 60,L, 5.0351
   60,   4.850, 565.02, 60,L, 5.0833
