[SAMPLE PARAMETERS]
Time/Date of Scan,          09-Apr-2018   10:51:39
Study ID,                   TW
Sample ID,                  TW-10-187-4
File Name,                  TW-10-187-4
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           1
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             49
Step Size,                        1
Sample Length,                75.00
Measured Length,              62.42
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              508.90
Actual Density,              509.72
Early Wood Maximum Density,  449.91
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  329.60
Pos of EW Min Density,        22.55
Late Wood Maximum Density,   897.99
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.01
Pos of LW Min Density,         8.52
Avg % Late Wood in Sample,    65.65
Zero voltage,                  0.0363
Free air voltage,              6.7896
Mass Absorption Coefficient,   2.736805
Number of scanned data points,   6640
Number of used data points,      6056
[SAMPLE DATA]
    0,   4.500, 710.29, 49,L, 4.4012
    1,   4.510, 694.13, 49,L, 4.4449
    2,   4.520, 668.23, 49,L, 4.5157
    3,   4.530, 654.01, 49,L, 4.5551
    4,   4.540, 653.35, 49,L, 4.5569
    5,   4.550, 630.58, 49,L, 4.6207
    6,   4.560, 587.43, 49,L, 4.7440
    7,   4.570, 576.61, 49,L, 4.7754
    8,   4.580, 590.38, 49,L, 4.7354
    9,   4.590, 571.17, 49,L, 4.7913
   10,   4.600, 556.42, 49,L, 4.8346
   11,   4.610, 579.02, 48,L, 4.7684
   12,   4.620, 605.55, 48,L, 4.6918
   13,   4.630, 627.23, 48,L, 4.6301
   14,   4.640, 630.79, 48,L, 4.6201
   15,   4.650, 630.90, 48,L, 4.6198
   16,   4.660, 634.91, 48,L, 4.6085
   17,   4.670, 644.82, 48,L, 4.5807
   18,   4.680, 671.34, 48,L, 4.5071
   19,   4.690, 668.57, 48,L, 4.5148
   20,   4.700, 656.10, 48,L, 4.5493
   21,   4.710, 644.05, 48,L, 4.5828
   22,   4.720, 675.22, 48,L, 4.4965
   23,   4.730, 659.51, 48,L, 4.5398
   24,   4.740, 660.72, 48,L, 4.5364
   25,   4.750, 658.41, 48,L, 4.5428
   26,   4.760, 655.55, 48,L, 4.5508
   27,   4.770, 641.11, 48,L, 4.5911
   28,   4.780, 647.55, 48,L, 4.5731
   29,   4.790, 613.14, 48,L, 4.6701
   30,   4.800, 608.75, 48,L, 4.6826
   31,   4.810, 606.30, 48,L, 4.6896
   32,   4.820, 582.48, 48,L, 4.7583
   33,   4.830, 573.05, 48,L, 4.7858
   34,   4.840, 548.78, 48,L, 4.8572
   35,   4.850, 564.40, 48,L, 4.8111
   36,   4.860, 547.14, 48,L, 4.8621
   37,   4.870, 556.32, 48,L, 4.8349
   38,   4.880, 517.99, 47,L, 4.9493
   39,   4.890, 531.48, 47,L, 4.9088
   40,   4.900, 530.66, 47,L, 4.9112
   41,   4.910, 527.51, 47,L, 4.9207
   42,   4.920, 542.52, 47,L, 4.8758
   43,   4.930, 535.86, 47,L, 4.8956
   44,   4.940, 531.07, 47,L, 4.9100
   45,   4.950, 541.70, 47,L, 4.8782
   46,   4.960, 535.46, 47,L, 4.8969
   47,   4.970, 546.93, 47,L, 4.8627
   48,   4.980, 523.35, 47,L, 4.9332
   49,   4.990, 547.76, 47,L, 4.8602
   50,   5.000, 526.09, 47,L, 4.9249
   51,   5.010, 564.40, 47,L, 4.8111
   52,   5.020, 566.38, 47,L, 4.8053
   53,   5.030, 580.07, 47,L, 4.7653
   54,   5.040, 578.91, 47,L, 4.7687
   55,   5.050, 572.64, 47,L, 4.7870
   56,   5.060, 598.43, 47,L, 4.7122
   57,   5.070, 553.22, 47,L, 4.8441
   58,   5.080, 565.34, 47,L, 4.8083
   59,   5.090, 570.76, 47,L, 4.7925
   60,   5.100, 565.24, 47,L, 4.8087
   61,   5.110, 565.44, 47,L, 4.8080
   62,   5.120, 544.98, 47,L, 4.8685
   63,   5.130, 549.30, 47,L, 4.8557
   64,   5.140, 541.18, 47,L, 4.8798
   65,   5.150, 543.13, 47,L, 4.8740
   66,   5.160, 503.00, 47,L, 4.9948
   67,   5.170, 515.87, 47,L, 4.9557
   68,   5.180, 514.15, 47,L, 4.9609
