[SAMPLE PARAMETERS]
Time/Date of Scan,          25-Apr-2018   08:46:01
Study ID,                   TW
Sample ID,                  TW-15-139-6
File Name,                  TW-15-139-6
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             20
Step Size,                        1
Sample Length,                70.00
Measured Length,              58.75
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              382.80
Actual Density,              384.07
Early Wood Maximum Density,  399.77
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  237.25
Pos of EW Min Density,        48.48
Late Wood Maximum Density,   985.61
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.05
Pos of LW Min Density,        18.32
Avg % Late Wood in Sample,    23.80
Zero voltage,                  0.0494
Free air voltage,              6.7209
Mass Absorption Coefficient,   2.779971
Number of scanned data points,   7000
Number of used data points,      5662
[SAMPLE DATA]
    0,   2.350, 385.37, 20,E, 5.2728
    1,   2.360, 422.38, 20,L, 5.1514
    2,   2.370, 476.45, 20,L, 4.9789
    3,   2.380, 502.46, 20,L, 4.8981
    4,   2.390, 580.12, 20,L, 4.6643
    5,   2.400, 627.48, 20,L, 4.5273
    6,   2.410, 744.75, 20,L, 4.2050
    7,   2.420, 886.05, 20,L, 3.8470
    8,   2.430, 930.77, 20,L, 3.7402
    9,   2.440, 957.16, 20,L, 3.6786
   10,   2.450, 960.33, 20,L, 3.6713
   11,   2.460, 980.39, 20,L, 3.6252
   12,   2.470, 985.61, 20,L, 3.6133
   13,   2.480, 947.84, 20,L, 3.7003
   14,   2.490, 908.64, 20,L, 3.7927
   15,   2.500, 878.39, 20,L, 3.8657
   16,   2.510, 812.45, 20,L, 4.0295
   17,   2.520, 771.72, 20,L, 4.1342
   18,   2.530, 696.73, 20,L, 4.3341
   19,   2.540, 651.09, 20,L, 4.4604
   20,   2.550, 565.54, 20,L, 4.7073
   21,   2.560, 525.58, 20,L, 4.8273
   22,   2.570, 457.19, 20,L, 5.0397
   23,   2.580, 441.22, 20,L, 5.0906
   24,   2.590, 400.24, 20,L, 5.2237
