[SAMPLE PARAMETERS]
Time/Date of Scan,          09-Apr-2018   11:34:11
Study ID,                   TW
Sample ID,                  TW-18-111-2
File Name,                  TW-18-111-2
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             79
Step Size,                        1
Sample Length,               230.00
Measured Length,             216.13
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              424.00
Actual Density,              424.19
Early Wood Maximum Density,  424.94
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  225.33
Pos of EW Min Density,       166.78
Late Wood Maximum Density,   957.79
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.03
Pos of LW Min Density,       140.85
Avg % Late Wood in Sample,    33.06
Zero voltage,                  0.0339
Free air voltage,              6.7770
Mass Absorption Coefficient,   2.800365
Number of scanned data points,  23000
Number of used data points,     21382
[SAMPLE DATA]
    0,   4.880, 325.76, 79,E, 5.5270
    1,   4.890, 289.91, 79,E, 5.6525
    2,   4.900, 295.01, 79,E, 5.6345
    3,   4.910, 263.13, 79,E, 5.7480
    4,   4.920, 257.29, 79,E, 5.7690
    5,   4.930, 271.30, 79,E, 5.7187
    6,   4.940, 284.48, 79,E, 5.6717
    7,   4.950, 308.74, 79,E, 5.5862
    8,   4.960, 322.59, 79,E, 5.5380
    9,   4.970, 355.32, 79,E, 5.4257
   10,   4.980, 342.17, 79,E, 5.4706
   11,   4.990, 311.45, 79,E, 5.5768
   12,   5.000, 307.60, 79,E, 5.5902
   13,   5.010, 316.44, 79,E, 5.5594
   14,   5.020, 335.58, 79,E, 5.4932
   15,   5.030, 395.45, 79,E, 5.2911
   16,   5.040, 413.71, 79,E, 5.2310
   17,   5.050, 407.66, 79,E, 5.2509
   18,   5.060, 391.04, 79,E, 5.3058
   19,   5.070, 398.59, 79,E, 5.2808
   20,   5.080, 401.36, 79,E, 5.2716
   21,   5.090, 407.29, 79,E, 5.2521
   22,   5.100, 392.78, 79,E, 5.3000
   23,   5.110, 405.99, 79,E, 5.2563
   24,   5.120, 413.25, 79,E, 5.2325
   25,   5.130, 401.64, 79,E, 5.2707
   26,   5.140, 384.16, 79,E, 5.3287
   27,   5.150, 358.20, 79,E, 5.4160
   28,   5.160, 357.48, 79,E, 5.4184
   29,   5.170, 338.07, 79,E, 5.4846
   30,   5.180, 348.60, 79,E, 5.4486
   31,   5.190, 338.43, 79,E, 5.4834
   32,   5.200, 294.57, 79,E, 5.6360
   33,   5.210, 301.94, 79,E, 5.6100
   34,   5.220, 334.52, 79,E, 5.4968
   35,   5.230, 320.83, 79,E, 5.5441
   36,   5.240, 307.52, 79,E, 5.5905
   37,   5.250, 296.30, 79,E, 5.6299
   38,   5.260, 306.56, 79,E, 5.5939
   39,   5.270, 296.04, 79,E, 5.6308
   40,   5.280, 276.34, 79,E, 5.7007
   41,   5.290, 321.97, 79,E, 5.5402
   42,   5.300, 281.82, 79,E, 5.6812
   43,   5.310, 292.41, 79,E, 5.6436
   44,   5.320, 284.31, 79,E, 5.6723
   45,   5.330, 283.45, 79,E, 5.6754
   46,   5.340, 295.44, 79,E, 5.6329
   47,   5.350, 287.58, 79,E, 5.6607
   48,   5.360, 293.88, 79,E, 5.6384
   49,   5.370, 294.14, 79,E, 5.6375
   50,   5.380, 277.62, 79,E, 5.6961
   51,   5.390, 271.90, 79,E, 5.7166
   52,   5.400, 271.81, 79,E, 5.7169
   53,   5.410, 289.74, 79,E, 5.6531
   54,   5.420, 292.33, 79,E, 5.6439
   55,   5.430, 289.99, 79,E, 5.6522
   56,   5.440, 281.82, 79,E, 5.6812
   57,   5.450, 311.97, 79,E, 5.5750
   58,   5.460, 300.47, 79,E, 5.6152
   59,   5.470, 317.75, 79,E, 5.5548
   60,   5.480, 293.19, 79,E, 5.6409
   61,   5.490, 282.76, 79,E, 5.6778
   62,   5.500, 304.21, 79,E, 5.6021
   63,   5.510, 322.06, 79,E, 5.5399
   64,   5.520, 290.51, 79,E, 5.6503
   65,   5.530, 311.62, 79,E, 5.5762
   66,   5.540, 325.67, 79,E, 5.5273
   67,   5.550, 308.56, 79,E, 5.5869
   68,   5.560, 315.74, 79,E, 5.5618
   69,   5.570, 337.00, 79,E, 5.4883
   70,   5.580, 330.00, 79,E, 5.5124
   71,   5.590, 321.44, 79,E, 5.5420
   72,   5.600, 326.47, 79,E, 5.5246
   73,   5.610, 324.09, 79,E, 5.5328
   74,   5.620, 311.01, 79,E, 5.5783
   75,   5.630, 325.76, 79,E, 5.5270
   76,   5.640, 337.98, 79,E, 5.4849
   77,   5.650, 351.91, 79,E, 5.4373
   78,   5.660, 345.74, 79,E, 5.4584
   79,   5.670, 418.66, 79,E, 5.2148
   80,   5.680, 454.40, 78,L, 5.0995
   81,   5.690, 446.86, 78,L, 5.1236
   82,   5.700, 466.88, 78,L, 5.0598
   83,   5.710, 475.28, 78,L, 5.0333
   84,   5.720, 499.69, 78,L, 4.9570
   85,   5.730, 533.59, 78,L, 4.8529
   86,   5.740, 535.50, 78,L, 4.8471
   87,   5.750, 547.92, 78,L, 4.8096
   88,   5.760, 535.40, 78,L, 4.8474
