[SAMPLE PARAMETERS]
Time/Date of Scan,          27-Mar-2018   13:11:29
Study ID,                   TW
Sample ID,                  TW-6-260-1
File Name,                  TW-6-260-1
Species,                    PIPO
Operator,                   DV
Description,                North
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             98
Step Size,                        1
Sample Length,               180.00
Measured Length,             169.73
Sample Thickness,              2.27
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              506.00
Actual Density,              505.82
Early Wood Maximum Density,  449.96
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  286.81
Pos of EW Min Density,        65.56
Late Wood Maximum Density,   923.58
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.05
Pos of LW Min Density,        17.14
Avg % Late Wood in Sample,    59.32
Zero voltage,                  0.0446
Free air voltage,              6.9504
Mass Absorption Coefficient,   2.725400
Number of scanned data points,  17318
Number of used data points,     16626
[SAMPLE DATA]
    0,   4.440, 808.98, 98,L, 4.2136
    1,   4.450, 831.61, 98,L, 4.1550
    2,   4.460, 807.57, 98,L, 4.2172
    3,   4.470, 791.05, 98,L, 4.2606
    4,   4.480, 765.78, 98,L, 4.3277
    5,   4.490, 749.90, 98,L, 4.3704
    6,   4.500, 746.85, 98,L, 4.3787
    7,   4.510, 731.60, 98,L, 4.4202
    8,   4.520, 716.72, 98,L, 4.4611
    9,   4.530, 712.63, 98,L, 4.4724
   10,   4.540, 681.83, 98,L, 4.5584
   11,   4.550, 707.68, 98,L, 4.4861
   12,   4.560, 711.31, 97,L, 4.4760
   13,   4.570, 696.39, 97,L, 4.5175
   14,   4.580, 688.22, 97,L, 4.5404
   15,   4.590, 702.41, 97,L, 4.5007
   16,   4.600, 670.07, 97,L, 4.5917
   17,   4.610, 660.22, 97,L, 4.6198
   18,   4.620, 678.04, 97,L, 4.5691
   19,   4.630, 693.77, 97,L, 4.5248
   20,   4.640, 662.04, 97,L, 4.6146
   21,   4.650, 643.01, 97,L, 4.6692
   22,   4.660, 651.81, 97,L, 4.6439
   23,   4.670, 658.09, 97,L, 4.6259
   24,   4.680, 639.21, 97,L, 4.6802
   25,   4.690, 626.51, 97,L, 4.7171
   26,   4.700, 640.48, 97,L, 4.6765
   27,   4.710, 638.79, 97,L, 4.6814
   28,   4.720, 616.82, 97,L, 4.7455
   29,   4.730, 613.39, 97,L, 4.7556
   30,   4.740, 605.63, 97,L, 4.7784
   31,   4.750, 591.04, 97,L, 4.8218
   32,   4.760, 576.47, 97,L, 4.8654
   33,   4.770, 571.31, 97,L, 4.8810
   34,   4.780, 576.57, 97,L, 4.8651
   35,   4.790, 553.62, 97,L, 4.9347
   36,   4.800, 574.85, 97,L, 4.8703
   37,   4.810, 571.51, 97,L, 4.8804
   38,   4.820, 546.24, 97,L, 4.9573
   39,   4.830, 532.27, 97,L, 5.0003
   40,   4.840, 538.99, 97,L, 4.9796
   41,   4.850, 504.20, 97,L, 5.0879
   42,   4.860, 477.66, 97,L, 5.1721
   43,   4.870, 472.71, 97,L, 5.1880
   44,   4.880, 490.49, 97,L, 5.1312
   45,   4.890, 521.45, 97,L, 5.0339
   46,   4.900, 529.02, 97,L, 5.0104
   47,   4.910, 475.85, 97,L, 5.1779
   48,   4.920, 475.09, 97,L, 5.1804
   49,   4.930, 474.33, 97,L, 5.1828
   50,   4.940, 469.20, 97,L, 5.1993
   51,   4.950, 463.23, 97,L, 5.2185
   52,   4.960, 471.19, 97,L, 5.1929
   53,   4.970, 477.85, 97,L, 5.1715
   54,   4.980, 472.43, 97,L, 5.1889
   55,   4.990, 453.90, 97,L, 5.2487
   56,   5.000, 458.32, 97,L, 5.2344
   57,   5.010, 467.30, 97,L, 5.2054
   58,   5.020, 445.93, 97,E, 5.2747
   59,   5.030, 438.75, 97,E, 5.2982
   60,   5.040, 408.68, 97,E, 5.3976
   61,   5.050, 411.05, 97,E, 5.3897
   62,   5.060, 426.96, 97,E, 5.3369
   63,   5.070, 419.86, 97,E, 5.3604
   64,   5.080, 407.49, 97,E, 5.4016
   65,   5.090, 410.69, 97,E, 5.3909
   66,   5.100, 406.76, 97,E, 5.4041
   67,   5.110, 402.02, 97,E, 5.4199
   68,   5.120, 404.75, 97,E, 5.4108
   69,   5.130, 420.42, 97,E, 5.3586
   70,   5.140, 414.81, 97,E, 5.3772
   71,   5.150, 392.58, 97,E, 5.4517
   72,   5.160, 410.32, 97,E, 5.3922
   73,   5.170, 401.11, 97,E, 5.4230
   74,   5.180, 385.09, 97,E, 5.4770
   75,   5.190, 390.41, 97,E, 5.4590
   76,   5.200, 402.02, 97,E, 5.4199
   77,   5.210, 401.02, 97,E, 5.4233
   78,   5.220, 419.59, 97,E, 5.3613
   79,   5.230, 403.38, 97,E, 5.4153
   80,   5.240, 408.13, 97,E, 5.3995
   81,   5.250, 401.02, 97,E, 5.4233
   82,   5.260, 385.18, 97,E, 5.4767
   83,   5.270, 431.04, 97,E, 5.3235
   84,   5.280, 401.38, 97,E, 5.4221
   85,   5.290, 395.21, 97,E, 5.4428
   86,   5.300, 434.00, 97,E, 5.3137
   87,   5.310, 400.02, 97,E, 5.4266
   88,   5.320, 418.12, 97,E, 5.3662
   89,   5.330, 413.80, 97,E, 5.3806
   90,   5.340, 412.43, 97,E, 5.3851
   91,   5.350, 426.96, 97,E, 5.3369
   92,   5.360, 404.75, 97,E, 5.4108
   93,   5.370, 428.35, 97,E, 5.3323
   94,   5.380, 447.15, 97,E, 5.2707
   95,   5.390, 422.53, 97,E, 5.3516
   96,   5.400, 434.19, 97,E, 5.3131
   97,   5.410, 465.78, 96,L, 5.2103
   98,   5.420, 462.10, 96,L, 5.2222
   99,   5.430, 474.42, 96,L, 5.1825
  100,   5.440, 483.01, 96,L, 5.1550
  101,   5.450, 508.77, 96,L, 5.0735
  102,   5.460, 519.20, 96,L, 5.0409
  103,   5.470, 515.10, 96,L, 5.0537
  104,   5.480, 530.10, 96,L, 5.0070
  105,   5.490, 552.82, 96,L, 4.9371
  106,   5.500, 538.30, 96,L, 4.9817
  107,   5.510, 545.64, 96,L, 4.9591
  108,   5.520, 544.85, 96,L, 4.9615
  109,   5.530, 561.94, 96,L, 4.9094
  110,   5.540, 574.14, 96,L, 4.8724
  111,   5.550, 591.44, 96,L, 4.8206
  112,   5.560, 589.91, 96,L, 4.8251
  113,   5.570, 608.62, 96,L, 4.7696
  114,   5.580, 627.35, 96,L, 4.7147
  115,   5.590, 668.03, 96,L, 4.5975
  116,   5.600, 686.81, 96,L, 4.5444
  117,   5.610, 709.22, 96,L, 4.4818
  118,   5.620, 722.81, 96,L, 4.4443
  119,   5.630, 731.49, 96,L, 4.4205
  120,   5.640, 731.27, 96,L, 4.4211
  121,   5.650, 757.36, 96,L, 4.3503
  122,   5.660, 769.54, 96,L, 4.3176
  123,   5.670, 762.48, 96,L, 4.3365
  124,   5.680, 769.09, 96,L, 4.3188
  125,   5.690, 762.93, 96,L, 4.3353
  126,   5.700, 768.52, 96,L, 4.3204
  127,   5.710, 742.02, 96,L, 4.3918
  128,   5.720, 733.73, 96,L, 4.4144
  129,   5.730, 727.93, 96,L, 4.4302
  130,   5.740, 709.55, 96,L, 4.4809
  131,   5.750, 706.47, 96,L, 4.4894
  132,   5.760, 681.93, 96,L, 4.5581
  133,   5.770, 659.47, 96,L, 4.6219
  134,   5.780, 628.50, 96,L, 4.7113
  135,   5.790, 598.93, 96,L, 4.7983
  136,   5.800, 572.02, 96,L, 4.8788
  137,   5.810, 560.03, 96,L, 4.9152
  138,   5.820, 566.97, 96,L, 4.8941
  139,   5.830, 524.89, 96,L, 5.0232
  140,   5.840, 519.10, 96,L, 5.0412
  141,   5.850, 473.76, 96,L, 5.1846
  142,   5.860, 448.18, 96,E, 5.2673
  143,   5.870, 451.55, 96,L, 5.2563
  144,   5.880, 448.27, 96,E, 5.2670
  145,   5.890, 421.89, 96,E, 5.3537
  146,   5.900, 433.26, 96,E, 5.3162
  147,   5.910, 429.00, 96,E, 5.3302
  148,   5.920, 416.28, 96,E, 5.3723
  149,   5.930, 400.93, 96,E, 5.4236
  150,   5.940, 434.28, 96,E, 5.3128
  151,   5.950, 411.60, 96,E, 5.3879
  152,   5.960, 396.57, 96,E, 5.4382
  153,   5.970, 433.17, 96,E, 5.3165
  154,   5.980, 411.60, 96,E, 5.3879
  155,   5.990, 445.74, 96,E, 5.2753
  156,   6.000, 454.65, 96,L, 5.2463
  157,   6.010, 439.30, 96,E, 5.2963
  158,   6.020, 448.55, 96,E, 5.2661
  159,   6.030, 439.86, 96,E, 5.2945
  160,   6.040, 447.80, 96,E, 5.2686
  161,   6.050, 445.74, 96,E, 5.2753
  162,   6.060, 447.71, 96,E, 5.2689
  163,   6.070, 429.00, 96,E, 5.3302
  164,   6.080, 448.08, 96,E, 5.2676
  165,   6.090, 427.43, 96,E, 5.3354
  166,   6.100, 417.01, 96,E, 5.3699
  167,   6.110, 417.38, 96,E, 5.3687
  168,   6.120, 432.24, 96,E, 5.3195
  169,   6.130, 408.86, 96,E, 5.3970
  170,   6.140, 413.53, 96,E, 5.3815
  171,   6.150, 392.49, 96,E, 5.4520
  172,   6.160, 415.09, 96,E, 5.3763
  173,   6.170, 401.29, 96,E, 5.4224
  174,   6.180, 416.00, 96,E, 5.3732
  175,   6.190, 398.29, 96,E, 5.4324
  176,   6.200, 393.21, 96,E, 5.4495
  177,   6.210, 385.90, 96,E, 5.4742
  178,   6.220, 418.39, 96,E, 5.3653
  179,   6.230, 403.75, 96,E, 5.4141
  180,   6.240, 392.67, 96,E, 5.4514
  181,   6.250, 385.72, 96,E, 5.4749
  182,   6.260, 372.80, 96,E, 5.5188
  183,   6.270, 385.45, 96,E, 5.4758
  184,   6.280, 390.50, 96,E, 5.4587
  185,   6.290, 355.90, 96,E, 5.5768
  186,   6.300, 374.76, 96,E, 5.5121
  187,   6.310, 397.38, 96,E, 5.4355
  188,   6.320, 364.77, 96,E, 5.5463
  189,   6.330, 369.05, 96,E, 5.5316
  190,   6.340, 359.09, 96,E, 5.5658
  191,   6.350, 351.22, 96,E, 5.5930
  192,   6.360, 367.53, 96,E, 5.5368
  193,   6.370, 366.02, 96,E, 5.5420
  194,   6.380, 399.56, 96,E, 5.4282
  195,   6.390, 374.05, 96,E, 5.5145
  196,   6.400, 362.37, 96,E, 5.5545
  197,   6.410, 357.85, 96,E, 5.5701
  198,   6.420, 371.28, 96,E, 5.5240
  199,   6.430, 341.55, 96,E, 5.6265
  200,   6.440, 346.46, 96,E, 5.6094
  201,   6.450, 328.36, 96,E, 5.6726
  202,   6.460, 346.46, 96,E, 5.6094
  203,   6.470, 345.76, 96,E, 5.6119
  204,   6.480, 347.52, 96,E, 5.6058
  205,   6.490, 334.29, 96,E, 5.6519
  206,   6.500, 340.15, 96,E, 5.6314
  207,   6.510, 345.15, 96,E, 5.6140
  208,   6.520, 345.67, 96,E, 5.6122
  209,   6.530, 363.79, 96,E, 5.5496
  210,   6.540, 332.63, 96,E, 5.6577
  211,   6.550, 324.89, 96,E, 5.6848
  212,   6.560, 335.34, 96,E, 5.6482
  213,   6.570, 354.31, 96,E, 5.5823
  214,   6.580, 350.43, 96,E, 5.5957
  215,   6.590, 321.94, 96,E, 5.6952
  216,   6.600, 328.02, 96,E, 5.6738
