[SAMPLE PARAMETERS]
Time/Date of Scan,          23-Apr-2018   08:10:14
Study ID,                   TW
Sample ID,                  TW-12-296-1
File Name,                  TW-12-296-1
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,                No
No. pith rings missing,           3
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              102
Measured Ring Count,             96
Step Size,                        1
Sample Length,               140.00
Measured Length,             123.85
Sample Thickness,              2.23
Late Wood Method,           Threshold
Late Wood Threshold,         500.00
Late Wood Deadband,           25.00
Target Density,              523.20
Actual Density,              522.94
Early Wood Maximum Density,  499.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  285.36
Pos of EW Min Density,        82.13
Late Wood Maximum Density,   993.23
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   500.02
Pos of LW Min Density,        69.68
Avg % Late Wood in Sample,    42.96
Zero voltage,                  0.0537
Free air voltage,              6.9522
Mass Absorption Coefficient,   2.776426
Number of scanned data points,  13474
Number of used data points,     12055
[SAMPLE DATA]
    0,  12.450, 854.95, 96,L, 4.0900
    1,  12.460, 820.10, 96,L, 4.1794
    2,  12.470, 798.47, 96,L, 4.2358
    3,  12.480, 761.29, 96,L, 4.3347
    4,  12.490, 733.28, 96,L, 4.4107
    5,  12.500, 725.05, 96,L, 4.4333
    6,  12.510, 736.63, 96,L, 4.4016
    7,  12.520, 696.25, 96,L, 4.5132
    8,  12.530, 692.98, 96,L, 4.5224
    9,  12.540, 732.84, 95,L, 4.4119
   10,  12.550, 738.08, 95,L, 4.3976
   11,  12.560, 780.23, 95,L, 4.2841
   12,  12.570, 760.61, 95,L, 4.3365
   13,  12.580, 781.84, 95,L, 4.2798
   14,  12.590, 784.14, 95,L, 4.2737
   15,  12.600, 768.45, 95,L, 4.3155
   16,  12.610, 750.55, 95,L, 4.3637
   17,  12.620, 761.74, 95,L, 4.3335
   18,  12.630, 736.07, 95,L, 4.4031
   19,  12.640, 735.40, 95,L, 4.4049
   20,  12.650, 713.23, 95,L, 4.4659
   21,  12.660, 705.32, 95,L, 4.4879
   22,  12.670, 671.49, 95,L, 4.5831
   23,  12.680, 645.30, 95,L, 4.6582
   24,  12.690, 645.30, 95,L, 4.6582
   25,  12.700, 631.32, 95,L, 4.6988
   26,  12.710, 632.58, 95,L, 4.6951
   27,  12.720, 600.84, 95,L, 4.7885
   28,  12.730, 615.28, 95,L, 4.7458
   29,  12.740, 600.02, 95,L, 4.7910
   30,  12.750, 566.09, 95,L, 4.8929
   31,  12.760, 591.01, 95,L, 4.8178
   32,  12.770, 578.40, 95,L, 4.8557
   33,  12.780, 531.98, 95,L, 4.9976
   34,  12.790, 523.15, 95,L, 5.0250
   35,  12.800, 527.36, 95,L, 5.0119
   36,  12.810, 536.22, 95,L, 4.9844
   37,  12.820, 497.23, 95,E, 5.1065
   38,  12.830, 545.32, 95,L, 4.9564
   39,  12.840, 518.46, 95,L, 5.0397
   40,  12.850, 506.79, 95,L, 5.0763
   41,  12.860, 482.56, 95,E, 5.1532
   42,  12.870, 515.92, 95,L, 5.0476
   43,  12.880, 495.49, 95,E, 5.1120
   44,  12.890, 504.17, 95,L, 5.0845
   45,  12.900, 501.95, 95,L, 5.0916
   46,  12.910, 478.36, 95,E, 5.1666
   47,  12.920, 472.95, 95,E, 5.1840
   48,  12.930, 490.40, 95,E, 5.1282
   49,  12.940, 468.31, 95,E, 5.1990
   50,  12.950, 472.19, 95,E, 5.1865
   51,  12.960, 476.65, 95,E, 5.1721
   52,  12.970, 476.46, 95,E, 5.1727
   53,  12.980, 470.39, 95,E, 5.1923
   54,  12.990, 471.90, 95,E, 5.1874
   55,  13.000, 476.08, 95,E, 5.1740
   56,  13.010, 465.38, 95,E, 5.2084
   57,  13.020, 456.43, 95,E, 5.2374
   58,  13.030, 474.37, 95,E, 5.1794
   59,  13.040, 471.62, 95,E, 5.1883
   60,  13.050, 460.28, 95,E, 5.2249
   61,  13.060, 445.39, 95,E, 5.2734
   62,  13.070, 451.27, 95,E, 5.2542
   63,  13.080, 455.40, 95,E, 5.2408
   64,  13.090, 476.75, 95,E, 5.1718
   65,  13.100, 446.51, 95,E, 5.2698
   66,  13.110, 424.26, 95,E, 5.3430
   67,  13.120, 447.16, 95,E, 5.2676
   68,  13.130, 461.60, 95,E, 5.2206
   69,  13.140, 459.81, 95,E, 5.2264
   70,  13.150, 421.05, 95,E, 5.3537
   71,  13.160, 444.46, 95,E, 5.2765
   72,  13.170, 444.46, 95,E, 5.2765
   73,  13.180, 441.48, 95,E, 5.2863
   74,  13.190, 457.93, 95,E, 5.2325
   75,  13.200, 454.93, 95,E, 5.2423
   76,  13.210, 429.70, 95,E, 5.3250
   77,  13.220, 460.38, 95,E, 5.2246
   78,  13.230, 443.52, 95,E, 5.2795
   79,  13.240, 431.27, 95,E, 5.3198
   80,  13.250, 433.22, 95,E, 5.3134
   81,  13.260, 480.27, 95,E, 5.1605
   82,  13.270, 448.19, 95,E, 5.2643
   83,  13.280, 432.48, 95,E, 5.3159
   84,  13.290, 469.91, 95,E, 5.1938
   85,  13.300, 574.05, 94,L, 4.8688
   86,  13.310, 646.15, 94,L, 4.6558
   87,  13.320, 691.35, 94,L, 4.5270
   88,  13.330, 733.17, 94,L, 4.4110
   89,  13.340, 774.39, 94,L, 4.2996
   90,  13.350, 819.27, 94,L, 4.1815
   91,  13.360, 819.98, 94,L, 4.1797
   92,  13.370, 834.99, 94,L, 4.1409
   93,  13.380, 868.84, 94,L, 4.0549
   94,  13.390, 891.31, 94,L, 3.9987
   95,  13.400, 886.03, 94,L, 4.0118
   96,  13.410, 864.48, 94,L, 4.0659
   97,  13.420, 865.32, 94,L, 4.0637
   98,  13.430, 895.13, 94,L, 3.9893
   99,  13.440, 918.97, 94,L, 3.9307
  100,  13.450, 914.10, 94,L, 3.9426
  101,  13.460, 907.01, 94,L, 3.9600
  102,  13.470, 880.28, 94,L, 4.0262
  103,  13.480, 894.02, 94,L, 3.9920
  104,  13.490, 866.17, 94,L, 4.0616
  105,  13.500, 839.63, 94,L, 4.1290
  106,  13.510, 811.88, 94,L, 4.2007
  107,  13.520, 775.76, 94,L, 4.2960
  108,  13.530, 761.40, 94,L, 4.3344
  109,  13.540, 717.53, 94,L, 4.4540
  110,  13.550, 693.85, 94,L, 4.5200
  111,  13.560, 660.26, 94,L, 4.6152
  112,  13.570, 662.92, 94,L, 4.6075
  113,  13.580, 644.25, 94,L, 4.6613
  114,  13.590, 618.60, 94,L, 4.7360
  115,  13.600, 602.38, 94,L, 4.7839
  116,  13.610, 594.89, 94,L, 4.8062
  117,  13.620, 599.61, 94,L, 4.7922
  118,  13.630, 575.06, 94,L, 4.8657
  119,  13.640, 572.34, 94,L, 4.8740
  120,  13.650, 558.97, 94,L, 4.9146
  121,  13.660, 531.00, 94,L, 5.0006
  122,  13.670, 525.50, 94,L, 5.0177
  123,  13.680, 525.69, 94,L, 5.0171
  124,  13.690, 535.33, 94,L, 4.9872
  125,  13.700, 511.74, 94,L, 5.0607
  126,  13.710, 508.44, 94,L, 5.0711
  127,  13.720, 511.15, 94,L, 5.0626
  128,  13.730, 514.66, 94,L, 5.0516
  129,  13.740, 492.99, 94,E, 5.1199
  130,  13.750, 494.72, 94,E, 5.1144
  131,  13.760, 492.42, 94,E, 5.1218
  132,  13.770, 484.56, 94,E, 5.1468
  133,  13.780, 486.00, 94,E, 5.1422
  134,  13.790, 496.17, 94,E, 5.1099
  135,  13.800, 483.99, 94,E, 5.1486
  136,  13.810, 488.29, 94,E, 5.1349
  137,  13.820, 476.56, 94,E, 5.1724
  138,  13.830, 480.94, 94,E, 5.1584
  139,  13.840, 446.69, 94,E, 5.2692
  140,  13.850, 446.23, 94,E, 5.2707
  141,  13.860, 464.15, 94,E, 5.2124
  142,  13.870, 439.62, 94,E, 5.2924
  143,  13.880, 417.56, 94,E, 5.3653
  144,  13.890, 433.03, 94,E, 5.3140
  145,  13.900, 430.07, 94,E, 5.3238
  146,  13.910, 428.23, 94,E, 5.3299
  147,  13.920, 441.94, 94,E, 5.2847
  148,  13.930, 409.15, 94,E, 5.3934
  149,  13.940, 416.00, 94,E, 5.3705
  150,  13.950, 400.78, 94,E, 5.4214
  151,  13.960, 400.42, 94,E, 5.4227
  152,  13.970, 408.60, 94,E, 5.3952
  153,  13.980, 420.95, 94,E, 5.3540
  154,  13.990, 414.35, 94,E, 5.3760
  155,  14.000, 384.00, 94,E, 5.4782
  156,  14.010, 399.60, 94,E, 5.4254
  157,  14.020, 377.46, 94,E, 5.5005
  158,  14.030, 408.33, 94,E, 5.3961
  159,  14.040, 384.17, 94,E, 5.4776
  160,  14.050, 388.76, 94,E, 5.4620
  161,  14.060, 393.09, 94,E, 5.4474
  162,  14.070, 379.42, 94,E, 5.4938
  163,  14.080, 390.92, 94,E, 5.4547
  164,  14.090, 389.48, 94,E, 5.4596
  165,  14.100, 401.87, 94,E, 5.4178
  166,  14.110, 407.87, 94,E, 5.3976
  167,  14.120, 404.05, 94,E, 5.4105
  168,  14.130, 399.15, 94,E, 5.4269
  169,  14.140, 386.15, 94,E, 5.4709
  170,  14.150, 382.47, 94,E, 5.4834
  171,  14.160, 374.33, 94,E, 5.5112
  172,  14.170, 433.59, 94,E, 5.3122
  173,  14.180, 401.87, 94,E, 5.4178
  174,  14.190, 381.84, 94,E, 5.4855
  175,  14.200, 371.48, 94,E, 5.5209
  176,  14.210, 382.29, 94,E, 5.4840
  177,  14.220, 365.61, 94,E, 5.5411
  178,  14.230, 403.87, 94,E, 5.4111
  179,  14.240, 394.17, 94,E, 5.4437
  180,  14.250, 369.96, 94,E, 5.5261
  181,  14.260, 354.02, 94,E, 5.5811
  182,  14.270, 358.52, 94,E, 5.5655
  183,  14.280, 393.27, 94,E, 5.4468
  184,  14.290, 390.02, 94,E, 5.4578
  185,  14.300, 368.54, 94,E, 5.5310
  186,  14.310, 370.94, 94,E, 5.5228
  187,  14.320, 374.33, 94,E, 5.5112
  188,  14.330, 375.40, 94,E, 5.5075
  189,  14.340, 355.17, 94,E, 5.5771
  190,  14.350, 352.97, 94,E, 5.5847
  191,  14.360, 357.37, 94,E, 5.5695
  192,  14.370, 367.92, 94,E, 5.5331
  193,  14.380, 381.04, 94,E, 5.4883
  194,  14.390, 370.14, 94,E, 5.5255
  195,  14.400, 361.53, 94,E, 5.5551
  196,  14.410, 378.62, 94,E, 5.4965
  197,  14.420, 400.96, 94,E, 5.4208
  198,  14.430, 373.26, 94,E, 5.5148
  199,  14.440, 385.70, 94,E, 5.4724
  200,  14.450, 437.85, 94,E, 5.2982
  201,  14.460, 451.84, 94,E, 5.2524
  202,  14.470, 510.57, 94,L, 5.0644
  203,  14.480, 527.85, 93,L, 5.0104
  204,  14.490, 578.20, 93,L, 4.8563
  205,  14.500, 602.07, 93,L, 4.7849
  206,  14.510, 651.22, 93,L, 4.6411
  207,  14.520, 684.95, 93,L, 4.5450
  208,  14.530, 744.70, 93,L, 4.3796
  209,  14.540, 758.68, 93,L, 4.3417
  210,  14.550, 789.67, 93,L, 4.2590
  211,  14.560, 798.01, 93,L, 4.2371
  212,  14.570, 812.35, 93,L, 4.1995
  213,  14.580, 826.11, 93,L, 4.1638
  214,  14.590, 820.22, 93,L, 4.1791
  215,  14.600, 812.70, 93,L, 4.1986
  216,  14.610, 826.35, 93,L, 4.1632
  217,  14.620, 828.71, 93,L, 4.1571
  218,  14.630, 821.39, 93,L, 4.1760
  219,  14.640, 818.69, 93,L, 4.1830
  220,  14.650, 814.58, 93,L, 4.1937
  221,  14.660, 807.56, 93,L, 4.2120
  222,  14.670, 816.81, 93,L, 4.1879
  223,  14.680, 799.05, 93,L, 4.2343
  224,  14.690, 781.38, 93,L, 4.2810
  225,  14.700, 794.99, 93,L, 4.2450
  226,  14.710, 798.94, 93,L, 4.2346
  227,  14.720, 778.51, 93,L, 4.2886
  228,  14.730, 731.39, 93,L, 4.4159
  229,  14.740, 711.36, 93,L, 4.4711
  230,  14.750, 712.35, 93,L, 4.4684
  231,  14.760, 709.60, 93,L, 4.4760
  232,  14.770, 669.23, 93,L, 4.5895
  233,  14.780, 654.09, 93,L, 4.6329
  234,  14.790, 634.88, 93,L, 4.6884
  235,  14.800, 621.93, 93,L, 4.7263
  236,  14.810, 621.82, 93,L, 4.7266
  237,  14.820, 591.42, 93,L, 4.8166
  238,  14.830, 564.28, 93,L, 4.8984
  239,  14.840, 568.81, 93,L, 4.8846
  240,  14.850, 563.88, 93,L, 4.8996
  241,  14.860, 541.36, 93,L, 4.9686
  242,  14.870, 552.28, 93,L, 4.9350
  243,  14.880, 519.63, 93,L, 5.0360
  244,  14.890, 536.22, 93,L, 4.9844
  245,  14.900, 514.85, 93,L, 5.0510
  246,  14.910, 537.50, 93,L, 4.9805
  247,  14.920, 521.58, 93,L, 5.0299
  248,  14.930, 489.35, 93,E, 5.1315
  249,  14.940, 515.43, 93,L, 5.0491
  250,  14.950, 520.21, 93,L, 5.0342
  251,  14.960, 525.79, 93,L, 5.0168
  252,  14.970, 519.63, 93,L, 5.0360
  253,  14.980, 484.28, 93,E, 5.1477
  254,  14.990, 519.53, 93,L, 5.0363
  255,  15.000, 517.29, 93,L, 5.0433
  256,  15.010, 530.90, 93,L, 5.0009
  257,  15.020, 516.12, 93,L, 5.0470
  258,  15.030, 522.27, 93,L, 5.0278
  259,  15.040, 492.90, 93,E, 5.1202
  260,  15.050, 501.47, 93,L, 5.0931
  261,  15.060, 512.03, 93,L, 5.0598
  262,  15.070, 510.57, 93,L, 5.0644
  263,  15.080, 515.43, 93,L, 5.0491
  264,  15.090, 502.14, 93,L, 5.0909
  265,  15.100, 481.22, 93,E, 5.1575
  266,  15.110, 498.19, 93,E, 5.1035
  267,  15.120, 461.04, 93,E, 5.2225
  268,  15.130, 490.40, 93,E, 5.1282
  269,  15.140, 486.19, 93,E, 5.1416
  270,  15.150, 489.54, 93,E, 5.1309
  271,  15.160, 483.42, 93,E, 5.1505
  272,  15.170, 465.94, 93,E, 5.2066
  273,  15.180, 492.99, 93,E, 5.1199
  274,  15.190, 478.65, 93,E, 5.1657
  275,  15.200, 464.43, 93,E, 5.2115
  276,  15.210, 470.29, 93,E, 5.1926
  277,  15.220, 453.43, 93,E, 5.2472
  278,  15.230, 482.56, 93,E, 5.1532
  279,  15.240, 439.71, 93,E, 5.2921
  280,  15.250, 448.19, 93,E, 5.2643
  281,  15.260, 462.36, 93,E, 5.2182
  282,  15.270, 460.38, 93,E, 5.2246
  283,  15.280, 456.15, 93,E, 5.2383
  284,  15.290, 466.98, 93,E, 5.2032
  285,  15.300, 444.55, 93,E, 5.2762
  286,  15.310, 446.69, 93,E, 5.2692
  287,  15.320, 460.10, 93,E, 5.2255
  288,  15.330, 448.00, 93,E, 5.2649
  289,  15.340, 455.87, 93,E, 5.2393
  290,  15.350, 435.25, 93,E, 5.3067
  291,  15.360, 450.15, 93,E, 5.2579
  292,  15.370, 461.51, 93,E, 5.2209
  293,  15.380, 452.87, 93,E, 5.2490
  294,  15.390, 504.47, 92,L, 5.0836
  295,  15.400, 548.10, 92,L, 4.9478
  296,  15.410, 525.50, 92,L, 5.0177
  297,  15.420, 554.08, 92,L, 4.9295
  298,  15.430, 537.11, 92,L, 4.9817
  299,  15.440, 598.38, 92,L, 4.7958
  300,  15.450, 620.06, 92,L, 4.7318
  301,  15.460, 630.27, 92,L, 4.7018
  302,  15.470, 634.15, 92,L, 4.6906
  303,  15.480, 667.95, 92,L, 4.5932
  304,  15.490, 673.85, 92,L, 4.5764
  305,  15.500, 709.49, 92,L, 4.4763
  306,  15.510, 719.52, 92,L, 4.4485
  307,  15.520, 729.61, 92,L, 4.4208
  308,  15.530, 748.74, 92,L, 4.3686
  309,  15.540, 763.45, 92,L, 4.3289
  310,  15.550, 760.95, 92,L, 4.3356
  311,  15.560, 762.42, 92,L, 4.3317
  312,  15.570, 766.63, 92,L, 4.3204
  313,  15.580, 782.65, 92,L, 4.2776
  314,  15.590, 763.22, 92,L, 4.3295
  315,  15.600, 772.33, 92,L, 4.3051
  316,  15.610, 779.54, 92,L, 4.2859
  317,  15.620, 740.77, 92,L, 4.3903
  318,  15.630, 708.06, 92,L, 4.4803
  319,  15.640, 697.77, 92,L, 4.5090
  320,  15.650, 697.88, 92,L, 4.5087
  321,  15.660, 702.58, 92,L, 4.4955
  322,  15.670, 668.27, 92,L, 4.5923
  323,  15.680, 662.60, 92,L, 4.6085
  324,  15.690, 613.83, 92,L, 4.7501
  325,  15.700, 650.59, 92,L, 4.6429
  326,  15.710, 612.90, 92,L, 4.7528
  327,  15.720, 603.31, 92,L, 4.7812
  328,  15.730, 610.52, 92,L, 4.7598
  329,  15.740, 592.75, 92,L, 4.8126
  330,  15.750, 588.36, 92,L, 4.8257
  331,  15.760, 579.82, 92,L, 4.8514
  332,  15.770, 558.87, 92,L, 4.9149
  333,  15.780, 559.57, 92,L, 4.9127
  334,  15.790, 582.36, 92,L, 4.8438
  335,  15.800, 568.20, 92,L, 4.8865
  336,  15.810, 607.84, 92,L, 4.7678
  337,  15.820, 608.46, 92,L, 4.7659
  338,  15.830, 630.69, 92,L, 4.7006
  339,  15.840, 635.93, 92,L, 4.6854
  340,  15.850, 620.99, 92,L, 4.7290
  341,  15.860, 603.82, 92,L, 4.7797
  342,  15.870, 631.22, 92,L, 4.6991
  343,  15.880, 654.19, 92,L, 4.6326
  344,  15.890, 628.71, 92,L, 4.7064
  345,  15.900, 616.32, 92,L, 4.7427
  346,  15.910, 625.78, 92,L, 4.7150
  347,  15.920, 602.38, 92,L, 4.7839
  348,  15.930, 645.51, 92,L, 4.6576
  349,  15.940, 590.09, 92,L, 4.8206
  350,  15.950, 598.48, 92,L, 4.7955
  351,  15.960, 614.97, 92,L, 4.7467
  352,  15.970, 600.53, 92,L, 4.7894
  353,  15.980, 621.41, 92,L, 4.7278
  354,  15.990, 623.59, 92,L, 4.7214
  355,  16.000, 612.59, 92,L, 4.7537
  356,  16.010, 623.07, 92,L, 4.7229
  357,  16.020, 603.72, 92,L, 4.7800
  358,  16.030, 626.51, 92,L, 4.7128
  359,  16.040, 612.18, 92,L, 4.7549
  360,  16.050, 614.45, 92,L, 4.7482
  361,  16.060, 598.68, 92,L, 4.7949
  362,  16.070, 598.27, 92,L, 4.7961
  363,  16.080, 601.66, 92,L, 4.7861
  364,  16.090, 577.90, 92,L, 4.8572
  365,  16.100, 555.47, 92,L, 4.9252
  366,  16.110, 558.87, 92,L, 4.9149
  367,  16.120, 563.48, 92,L, 4.9008
  368,  16.130, 544.72, 92,L, 4.9582
  369,  16.140, 541.85, 92,L, 4.9670
  370,  16.150, 530.60, 92,L, 5.0018
  371,  16.160, 528.44, 92,L, 5.0085
  372,  16.170, 515.14, 92,L, 5.0500
  373,  16.180, 528.93, 92,L, 5.0070
  374,  16.190, 519.04, 92,L, 5.0378
  375,  16.200, 486.48, 92,E, 5.1407
  376,  16.210, 513.97, 92,L, 5.0537
  377,  16.220, 513.97, 92,L, 5.0537
  378,  16.230, 481.89, 92,E, 5.1553
  379,  16.240, 510.77, 92,L, 5.0638
  380,  16.250, 490.98, 92,E, 5.1263
  381,  16.260, 490.31, 92,E, 5.1285
  382,  16.270, 484.47, 92,E, 5.1471
  383,  16.280, 490.79, 92,E, 5.1270
  384,  16.290, 482.84, 92,E, 5.1523
  385,  16.300, 480.08, 92,E, 5.1611
  386,  16.310, 490.50, 92,E, 5.1279
  387,  16.320, 472.76, 92,E, 5.1846
  388,  16.330, 482.84, 92,E, 5.1523
  389,  16.340, 478.74, 92,E, 5.1654
  390,  16.350, 423.71, 92,E, 5.3448
  391,  16.360, 475.61, 92,E, 5.1755
  392,  16.370, 457.46, 92,E, 5.2341
  393,  16.380, 479.98, 92,E, 5.1614
  394,  16.390, 465.09, 92,E, 5.2094
  395,  16.400, 442.50, 92,E, 5.2829
  396,  16.410, 443.06, 92,E, 5.2811
  397,  16.420, 470.58, 92,E, 5.1917
  398,  16.430, 461.13, 92,E, 5.2222
  399,  16.440, 457.09, 92,E, 5.2353
  400,  16.450, 465.75, 92,E, 5.2072
  401,  16.460, 460.66, 92,E, 5.2237
  402,  16.470, 464.43, 92,E, 5.2115
  403,  16.480, 461.04, 92,E, 5.2225
  404,  16.490, 481.03, 92,E, 5.1581
  405,  16.500, 513.20, 91,L, 5.0562
  406,  16.510, 497.32, 91,E, 5.1062
  407,  16.520, 539.38, 91,L, 4.9747
  408,  16.530, 558.17, 91,L, 4.9170
  409,  16.540, 584.19, 91,L, 4.8383
  410,  16.550, 628.18, 91,L, 4.7079
  411,  16.560, 664.74, 91,L, 4.6024
  412,  16.570, 696.47, 91,L, 4.5126
  413,  16.580, 752.12, 91,L, 4.3594
  414,  16.590, 746.83, 91,L, 4.3738
  415,  16.600, 762.65, 91,L, 4.3311
  416,  16.610, 774.73, 91,L, 4.2987
  417,  16.620, 782.99, 91,L, 4.2767
  418,  16.630, 780.58, 91,L, 4.2831
  419,  16.640, 787.48, 91,L, 4.2648
  420,  16.650, 789.90, 91,L, 4.2584
  421,  16.660, 793.37, 91,L, 4.2493
  422,  16.670, 780.92, 91,L, 4.2822
  423,  16.680, 806.15, 91,L, 4.2157
  424,  16.690, 787.60, 91,L, 4.2645
  425,  16.700, 765.72, 91,L, 4.3228
  426,  16.710, 770.50, 91,L, 4.3100
  427,  16.720, 748.18, 91,L, 4.3701
  428,  16.730, 760.49, 91,L, 4.3369
  429,  16.740, 746.04, 91,L, 4.3759
  430,  16.750, 742.00, 91,L, 4.3869
  431,  16.760, 750.32, 91,L, 4.3643
  432,  16.770, 753.25, 91,L, 4.3564
  433,  16.780, 747.06, 91,L, 4.3732
  434,  16.790, 757.44, 91,L, 4.3451
  435,  16.800, 763.90, 91,L, 4.3277
  436,  16.810, 780.23, 91,L, 4.2841
  437,  16.820, 765.72, 91,L, 4.3228
  438,  16.830, 788.98, 91,L, 4.2609
  439,  16.840, 797.55, 91,L, 4.2383
  440,  16.850, 798.24, 91,L, 4.2365
  441,  16.860, 780.23, 91,L, 4.2841
  442,  16.870, 784.72, 91,L, 4.2722
  443,  16.880, 777.25, 91,L, 4.2920
  444,  16.890, 764.35, 91,L, 4.3265
  445,  16.900, 778.17, 91,L, 4.2896
