[SAMPLE PARAMETERS]
Time/Date of Scan,          21-Feb-2018   15:03:04
Study ID,                   WQA
Sample ID,                  TW-1-44-6
File Name,                  TW-1-44-6
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,               45
Measured Ring Count,             29
Step Size,                        1
Sample Length,                82.00
Measured Length,              70.64
Sample Thickness,              2.30
Late Wood Method,           Threshold
Late Wood Threshold,         450.00
Late Wood Deadband,           25.00
Target Density,              387.90
Actual Density,              387.87
Early Wood Maximum Density,  449.98
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  215.28
Pos of EW Min Density,        15.13
Late Wood Maximum Density,   784.85
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   450.15
Pos of LW Min Density,        57.98
Avg % Late Wood in Sample,    20.48
Zero voltage,                  0.0543
Free air voltage,              7.5842
Mass Absorption Coefficient,   2.802467
Number of scanned data points,   8200
Number of used data points,      6906
[SAMPLE DATA]
    0,   5.090, 290.44, 29,E, 6.2894
    1,   5.100, 291.72, 29,E, 6.2842
    2,   5.110, 274.42, 29,E, 6.3547
    3,   5.120, 288.71, 29,E, 6.2964
    4,   5.130, 302.38, 29,E, 6.2411
    5,   5.140, 282.93, 29,E, 6.3199
    6,   5.150, 280.46, 29,E, 6.3300
    7,   5.160, 287.59, 29,E, 6.3010
    8,   5.170, 286.01, 29,E, 6.3074
    9,   5.180, 294.29, 29,E, 6.2738
   10,   5.190, 316.56, 29,E, 6.1844
   11,   5.200, 287.21, 29,E, 6.3025
   12,   5.210, 319.62, 29,E, 6.1722
   13,   5.220, 311.74, 29,E, 6.2036
   14,   5.230, 283.46, 29,E, 6.3177
   15,   5.240, 283.08, 29,E, 6.3193
   16,   5.250, 277.70, 29,E, 6.3412
   17,   5.260, 292.40, 29,E, 6.2814
   18,   5.270, 287.66, 29,E, 6.3007
   19,   5.280, 286.68, 29,E, 6.3046
   20,   5.290, 290.90, 29,E, 6.2875
   21,   5.300, 297.16, 29,E, 6.2622
   22,   5.310, 278.74, 29,E, 6.3370
   23,   5.320, 286.53, 29,E, 6.3052
   24,   5.330, 288.71, 29,E, 6.2964
   25,   5.340, 310.45, 29,E, 6.2088
   26,   5.350, 303.67, 29,E, 6.2360
   27,   5.360, 301.62, 29,E, 6.2442
   28,   5.370, 276.13, 29,E, 6.3477
   29,   5.380, 307.93, 29,E, 6.2189
   30,   5.390, 295.72, 29,E, 6.2680
   31,   5.400, 294.89, 29,E, 6.2714
   32,   5.410, 280.76, 29,E, 6.3287
   33,   5.420, 310.98, 29,E, 6.2067
   34,   5.430, 303.60, 29,E, 6.2363
   35,   5.440, 284.96, 29,E, 6.3116
   36,   5.450, 287.06, 29,E, 6.3031
   37,   5.460, 305.95, 29,E, 6.2268
   38,   5.470, 299.28, 29,E, 6.2537
   39,   5.480, 279.64, 29,E, 6.3333
   40,   5.490, 325.46, 29,E, 6.1490
   41,   5.500, 295.95, 29,E, 6.2671
   42,   5.510, 294.82, 29,E, 6.2717
   43,   5.520, 299.28, 29,E, 6.2537
   44,   5.530, 291.57, 29,E, 6.2848
   45,   5.540, 303.14, 29,E, 6.2381
   46,   5.550, 284.88, 29,E, 6.3120
   47,   5.560, 288.04, 29,E, 6.2991
   48,   5.570, 317.94, 29,E, 6.1789
   49,   5.580, 304.21, 29,E, 6.2338
   50,   5.590, 320.93, 29,E, 6.1670
   51,   5.600, 311.51, 29,E, 6.2045
   52,   5.610, 313.19, 29,E, 6.1978
   53,   5.620, 298.07, 29,E, 6.2585
   54,   5.630, 285.33, 29,E, 6.3101
   55,   5.640, 331.95, 29,E, 6.1234
   56,   5.650, 301.09, 29,E, 6.2463
   57,   5.660, 300.41, 29,E, 6.2491
   58,   5.670, 288.86, 29,E, 6.2958
   59,   5.680, 279.49, 29,E, 6.3339
   60,   5.690, 305.72, 29,E, 6.2277
   61,   5.700, 301.62, 29,E, 6.2442
   62,   5.710, 306.18, 29,E, 6.2259
   63,   5.720, 306.33, 29,E, 6.2253
   64,   5.730, 298.90, 29,E, 6.2552
   65,   5.740, 303.14, 29,E, 6.2381
   66,   5.750, 313.96, 29,E, 6.1948
   67,   5.760, 315.26, 29,E, 6.1896
   68,   5.770, 308.31, 29,E, 6.2173
   69,   5.780, 314.95, 29,E, 6.1908
   70,   5.790, 329.86, 29,E, 6.1316
   71,   5.800, 327.93, 29,E, 6.1392
   72,   5.810, 321.70, 29,E, 6.1639
   73,   5.820, 311.36, 29,E, 6.2051
   74,   5.830, 296.25, 29,E, 6.2659
   75,   5.840, 309.38, 28,E, 6.2131
   76,   5.850, 318.09, 28,E, 6.1783
   77,   5.860, 317.55, 28,E, 6.1804
   78,   5.870, 336.20, 28,E, 6.1066
   79,   5.880, 360.82, 28,E, 6.0104
   80,   5.890, 358.54, 28,E, 6.0193
   81,   5.900, 383.12, 28,E, 5.9247
   82,   5.910, 397.65, 28,E, 5.8694
   83,   5.920, 431.65, 28,E, 5.7422
   84,   5.930, 453.83, 28,L, 5.6607
   85,   5.940, 447.82, 28,E, 5.6827
   86,   5.950, 494.59, 28,L, 5.5139
   87,   5.960, 511.86, 28,L, 5.4529
   88,   5.970, 564.85, 28,L, 5.2698
   89,   5.980, 606.28, 28,L, 5.1309
   90,   5.990, 618.13, 28,L, 5.0919
   91,   6.000, 651.12, 28,L, 4.9847
   92,   6.010, 653.68, 28,L, 4.9765
   93,   6.020, 706.03, 28,L, 4.8114
   94,   6.030, 721.16, 28,L, 4.7647
   95,   6.040, 724.34, 28,L, 4.7549
   96,   6.050, 701.90, 28,L, 4.8242
   97,   6.060, 752.17, 28,L, 4.6704
   98,   6.070, 718.38, 28,L, 4.7733
   99,   6.080, 740.45, 28,L, 4.7058
  100,   6.090, 763.36, 28,L, 4.6368
