[SAMPLE PARAMETERS]
Time/Date of Scan,          16-Mar-2018   12:52:02
Study ID,                   WQA
Sample ID,                  TW-4-327-45
File Name,                  TW-4-327-45
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             89
Step Size,                        1
Sample Length,               115.00
Measured Length,             104.42
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              438.70
Actual Density,              439.26
Early Wood Maximum Density,  424.91
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  269.52
Pos of EW Min Density,        27.31
Late Wood Maximum Density,   995.56
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.00
Pos of LW Min Density,        11.67
Avg % Late Wood in Sample,    41.20
Zero voltage,                  0.0418
Free air voltage,              7.0377
Mass Absorption Coefficient,   2.877423
Number of scanned data points,  10925
Number of used data points,     10233
[SAMPLE DATA]
    0,   3.570, 995.56, 89,L, 3.6572
    1,   3.580, 953.13, 89,L, 3.7607
    2,   3.590, 832.75, 89,L, 4.0704
    3,   3.600, 787.37, 89,L, 4.1937
    4,   3.610, 664.32, 89,L, 4.5471
    5,   3.620, 595.56, 89,L, 4.7574
    6,   3.630, 557.60, 89,L, 4.8776
    7,   3.640, 558.27, 89,L, 4.8755
    8,   3.650, 572.90, 88,L, 4.8288
    9,   3.660, 599.18, 88,L, 4.7461
   10,   3.670, 602.60, 88,L, 4.7354
   11,   3.680, 621.04, 88,L, 4.6783
   12,   3.690, 641.22, 88,L, 4.6167
   13,   3.700, 643.43, 88,L, 4.6100
   14,   3.710, 636.30, 88,L, 4.6317
   15,   3.720, 650.29, 88,L, 4.5892
   16,   3.730, 610.86, 88,L, 4.7098
   17,   3.740, 610.07, 88,L, 4.7122
   18,   3.750, 575.40, 88,L, 4.8209
   19,   3.760, 552.09, 88,L, 4.8953
   20,   3.770, 540.94, 88,L, 4.9313
   21,   3.780, 530.16, 88,L, 4.9664
   22,   3.790, 501.18, 88,L, 5.0620
   23,   3.800, 482.86, 88,L, 5.1233
   24,   3.810, 499.81, 88,L, 5.0665
   25,   3.820, 471.67, 88,L, 5.1611
   26,   3.830, 450.24, 88,L, 5.2344
   27,   3.840, 459.58, 88,L, 5.2023
   28,   3.850, 449.00, 88,L, 5.2386
   29,   3.860, 439.81, 88,L, 5.2704
   30,   3.870, 426.05, 88,L, 5.3183
   31,   3.880, 404.64, 88,E, 5.3937
   32,   3.890, 411.89, 88,E, 5.3680
   33,   3.900, 432.43, 88,L, 5.2960
   34,   3.910, 417.34, 88,E, 5.3488
   35,   3.920, 423.08, 88,E, 5.3287
   36,   3.930, 401.12, 88,E, 5.4062
   37,   3.940, 411.89, 88,E, 5.3680
   38,   3.950, 376.76, 88,E, 5.4935
   39,   3.960, 403.61, 88,E, 5.3973
   40,   3.970, 404.90, 88,E, 5.3928
   41,   3.980, 413.62, 88,E, 5.3619
   42,   3.990, 403.78, 88,E, 5.3967
   43,   4.000, 419.17, 88,E, 5.3424
   44,   4.010, 413.70, 88,E, 5.3616
   45,   4.020, 401.63, 88,E, 5.4044
   46,   4.030, 408.26, 88,E, 5.3809
   47,   4.040, 386.51, 88,E, 5.4584
   48,   4.050, 401.63, 88,E, 5.4044
   49,   4.060, 397.52, 88,E, 5.4190
   50,   4.070, 382.85, 88,E, 5.4715
   51,   4.080, 364.89, 88,E, 5.5365
   52,   4.090, 395.55, 88,E, 5.4260
   53,   4.100, 380.82, 88,E, 5.4788
   54,   4.110, 365.06, 88,E, 5.5359
   55,   4.120, 404.38, 88,E, 5.3946
   56,   4.130, 402.41, 87,E, 5.4016
   57,   4.140, 435.24, 87,L, 5.2863
   58,   4.150, 491.49, 87,L, 5.0943
   59,   4.160, 521.58, 87,L, 4.9945
   60,   4.170, 572.33, 87,L, 4.8306
   61,   4.180, 618.47, 87,L, 4.6863
   62,   4.190, 652.22, 87,L, 4.5834
   63,   4.200, 697.96, 87,L, 4.4476
   64,   4.210, 706.54, 87,L, 4.4226
   65,   4.220, 684.35, 87,L, 4.4876
   66,   4.230, 648.37, 87,L, 4.5950
   67,   4.240, 581.38, 87,L, 4.8019
   68,   4.250, 563.89, 87,L, 4.8575
   69,   4.260, 539.34, 87,L, 4.9365
   70,   4.270, 491.40, 87,L, 5.0946
   71,   4.280, 475.72, 87,L, 5.1474
   72,   4.290, 425.70, 87,L, 5.3195
   73,   4.300, 431.64, 87,L, 5.2988
   74,   4.310, 395.46, 87,E, 5.4263
   75,   4.320, 401.55, 87,E, 5.4047
   76,   4.330, 379.97, 87,E, 5.4819
   77,   4.340, 383.11, 87,E, 5.4706
   78,   4.350, 382.94, 87,E, 5.4712
   79,   4.360, 358.70, 87,E, 5.5591
   80,   4.370, 370.35, 87,E, 5.5167
   81,   4.380, 342.09, 87,E, 5.6201
   82,   4.390, 350.37, 87,E, 5.5896
   83,   4.400, 372.20, 87,E, 5.5099
   84,   4.410, 354.45, 87,E, 5.5746
   85,   4.420, 331.56, 87,E, 5.6592
   86,   4.430, 344.32, 87,E, 5.6119
   87,   4.440, 333.86, 87,E, 5.6506
   88,   4.450, 330.25, 87,E, 5.6641
   89,   4.460, 309.09, 87,E, 5.7434
   90,   4.470, 317.68, 87,E, 5.7111
   91,   4.480, 313.38, 87,E, 5.7272
   92,   4.490, 309.49, 87,E, 5.7419
   93,   4.500, 325.66, 87,E, 5.6812
   94,   4.510, 311.43, 87,E, 5.7346
   95,   4.520, 315.65, 87,E, 5.7187
   96,   4.530, 321.42, 87,E, 5.6970
   97,   4.540, 322.73, 87,E, 5.6921
   98,   4.550, 323.87, 87,E, 5.6879
   99,   4.560, 307.23, 87,E, 5.7504
  100,   4.570, 338.46, 87,E, 5.6335
  101,   4.580, 328.20, 87,E, 5.6717
  102,   4.590, 327.30, 87,E, 5.6750
  103,   4.600, 295.33, 87,E, 5.7956
  104,   4.610, 328.28, 87,E, 5.6714
  105,   4.620, 333.69, 87,E, 5.6512
  106,   4.630, 329.35, 87,E, 5.6674
  107,   4.640, 339.70, 87,E, 5.6290
  108,   4.650, 323.70, 87,E, 5.6885
  109,   4.660, 335.42, 87,E, 5.6448
  110,   4.670, 336.57, 87,E, 5.6406
  111,   4.680, 340.69, 87,E, 5.6253
  112,   4.690, 351.04, 87,E, 5.5872
  113,   4.700, 349.13, 87,E, 5.5942
  114,   4.710, 348.55, 87,E, 5.5963
  115,   4.720, 336.08, 87,E, 5.6424
  116,   4.730, 369.51, 87,E, 5.5197
  117,   4.740, 352.78, 87,E, 5.5807
  118,   4.750, 344.74, 87,E, 5.6104
  119,   4.760, 344.41, 87,E, 5.6116
  120,   4.770, 332.05, 87,E, 5.6573
  121,   4.780, 374.48, 87,E, 5.5017
  122,   4.790, 375.58, 87,E, 5.4977
  123,   4.800, 395.89, 87,E, 5.4248
  124,   4.810, 390.59, 87,E, 5.4437
  125,   4.820, 437.79, 87,L, 5.2774
  126,   4.830, 496.97, 86,L, 5.0760
  127,   4.840, 548.30, 86,L, 4.9075
  128,   4.850, 626.21, 86,L, 4.6625
  129,   4.860, 664.72, 86,L, 4.5459
  130,   4.870, 693.79, 86,L, 4.4598
  131,   4.880, 732.58, 86,L, 4.3475
  132,   4.890, 742.01, 86,L, 4.3207
  133,   4.900, 744.48, 86,L, 4.3137
  134,   4.910, 749.55, 86,L, 4.2993
  135,   4.920, 740.83, 86,L, 4.3240
  136,   4.930, 767.57, 86,L, 4.2487
  137,   4.940, 751.27, 86,L, 4.2944
  138,   4.950, 712.54, 86,L, 4.4052
  139,   4.960, 690.15, 86,L, 4.4705
