[SAMPLE PARAMETERS]
Time/Date of Scan,          15-Mar-2018   09:45:24
Study ID,                   WQA
Sample ID,                  TW-17-117-3
File Name,                  TW-17-117-3
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             75
Step Size,                        1
Sample Length,               190.00
Measured Length,             181.01
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              360.30
Actual Density,              360.50
Early Wood Maximum Density,  424.89
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  187.22
Pos of EW Min Density,        26.55
Late Wood Maximum Density,   845.50
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.06
Pos of LW Min Density,        81.79
Avg % Late Wood in Sample,    17.91
Zero voltage,                  0.0482
Free air voltage,              7.1393
Mass Absorption Coefficient,   2.876892
Number of scanned data points,  18419
Number of used data points,     17967
[SAMPLE DATA]
    0,   2.010, 318.80, 75,E, 5.7895
    1,   2.020, 287.61, 75,E, 5.9094
    2,   2.030, 279.85, 75,E, 5.9396
    3,   2.040, 285.09, 75,E, 5.9192
    4,   2.050, 290.75, 75,E, 5.8972
    5,   2.060, 283.37, 75,E, 5.9259
    6,   2.070, 243.32, 75,E, 6.0840
    7,   2.080, 243.63, 75,E, 6.0828
    8,   2.090, 279.22, 75,E, 5.9421
    9,   2.100, 301.34, 75,E, 5.8563
   10,   2.110, 266.08, 75,E, 5.9937
   11,   2.120, 230.78, 75,E, 6.1343
   12,   2.130, 240.12, 75,E, 6.0968
   13,   2.140, 248.60, 75,E, 6.0629
   14,   2.150, 273.92, 75,E, 5.9628
   15,   2.160, 228.36, 75,E, 6.1441
   16,   2.170, 260.36, 75,E, 6.0162
   17,   2.180, 255.20, 75,E, 6.0367
   18,   2.190, 257.35, 75,E, 6.0281
   19,   2.200, 254.81, 75,E, 6.0382
   20,   2.210, 279.85, 75,E, 5.9396
   21,   2.220, 246.07, 75,E, 6.0730
   22,   2.230, 207.20, 75,E, 6.2302
   23,   2.240, 201.33, 75,E, 6.2543
   24,   2.250, 293.75, 75,E, 5.8856
   25,   2.260, 507.57, 75,L, 5.1138
   26,   2.270, 681.66, 74,L, 4.5609
   27,   2.280, 758.27, 74,L, 4.3369
   28,   2.290, 749.20, 74,L, 4.3628
   29,   2.300, 736.90, 74,L, 4.3982
   30,   2.310, 740.18, 74,L, 4.3887
   31,   2.320, 710.95, 74,L, 4.4739
   32,   2.330, 700.71, 74,L, 4.5041
   33,   2.340, 714.38, 74,L, 4.4638
   34,   2.350, 727.64, 74,L, 4.4250
   35,   2.360, 713.86, 74,L, 4.4653
   36,   2.370, 697.52, 74,L, 4.5135
   37,   2.380, 703.70, 74,L, 4.4952
   38,   2.390, 680.74, 74,L, 4.5636
   39,   2.400, 694.23, 74,L, 4.5233
   40,   2.410, 675.57, 74,L, 4.5792
   41,   2.420, 639.70, 74,L, 4.6884
   42,   2.430, 613.58, 74,L, 4.7696
   43,   2.440, 634.95, 74,L, 4.7031
   44,   2.450, 577.13, 74,L, 4.8853
   45,   2.460, 558.34, 74,L, 4.9460
   46,   2.470, 579.23, 74,L, 4.8785
   47,   2.480, 511.03, 74,L, 5.1022
   48,   2.490, 506.48, 74,L, 5.1175
   49,   2.500, 517.50, 74,L, 5.0806
   50,   2.510, 523.73, 74,L, 5.0598
   51,   2.520, 522.26, 74,L, 5.0647
   52,   2.530, 513.03, 74,L, 5.0955
   53,   2.540, 547.03, 74,L, 4.9829
   54,   2.550, 562.76, 74,L, 4.9316
   55,   2.560, 582.37, 74,L, 4.8685
   56,   2.570, 559.56, 74,L, 4.9420
   57,   2.580, 543.68, 74,L, 4.9939
   58,   2.590, 527.13, 74,L, 5.0485
   59,   2.600, 530.35, 74,L, 5.0378
   60,   2.610, 487.46, 74,L, 5.1819
   61,   2.620, 433.95, 74,L, 5.3674
   62,   2.630, 418.20, 74,E, 5.4233
   63,   2.640, 375.99, 74,E, 5.5759
   64,   2.650, 361.57, 74,E, 5.6290
   65,   2.660, 328.05, 74,E, 5.7544
   66,   2.670, 352.03, 74,E, 5.6644
   67,   2.680, 333.95, 74,E, 5.7321
   68,   2.690, 312.88, 74,E, 5.8121
   69,   2.700, 320.48, 74,E, 5.7831
   70,   2.710, 322.89, 74,E, 5.7739
   71,   2.720, 348.02, 74,E, 5.6793
   72,   2.730, 318.72, 74,E, 5.7898
   73,   2.740, 321.21, 74,E, 5.7803
   74,   2.750, 290.75, 74,E, 5.8972
   75,   2.760, 309.44, 74,E, 5.8252
   76,   2.770, 285.49, 74,E, 5.9177
   77,   2.780, 293.12, 74,E, 5.8881
   78,   2.790, 297.70, 74,E, 5.8704
   79,   2.800, 335.16, 74,E, 5.7275
   80,   2.810, 325.55, 74,E, 5.7639
   81,   2.820, 327.81, 74,E, 5.7553
   82,   2.830, 313.59, 74,E, 5.8093
   83,   2.840, 329.82, 74,E, 5.7477
   84,   2.850, 348.43, 74,E, 5.6778
   85,   2.860, 308.09, 74,E, 5.8304
   86,   2.870, 301.81, 74,E, 5.8545
   87,   2.880, 307.93, 74,E, 5.8310
   88,   2.890, 327.72, 74,E, 5.7556
   89,   2.900, 330.63, 74,E, 5.7446
   90,   2.910, 309.52, 74,E, 5.8249
   91,   2.920, 292.33, 74,E, 5.8911
   92,   2.930, 307.93, 74,E, 5.8310
   93,   2.940, 330.39, 74,E, 5.7455
   94,   2.950, 323.29, 74,E, 5.7724
   95,   2.960, 292.56, 74,E, 5.8902
   96,   2.970, 296.67, 74,E, 5.8743
   97,   2.980, 330.79, 74,E, 5.7440
