[SAMPLE PARAMETERS]
Time/Date of Scan,          30-Apr-2018   13:31:34
Study ID,                   TW
Sample ID,                  TW-15-76-4
File Name,                  TW-15-76-4
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2017
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             43
Step Size,                        1
Sample Length,               145.00
Measured Length,             134.37
Sample Thickness,              2.24
Late Wood Method,           Threshold
Late Wood Threshold,         400.00
Late Wood Deadband,           25.00
Target Density,              403.20
Actual Density,              402.58
Early Wood Maximum Density,  399.92
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  194.58
Pos of EW Min Density,        49.74
Late Wood Maximum Density,   951.11
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   400.01
Pos of LW Min Density,        38.62
Avg % Late Wood in Sample,    28.66
Zero voltage,                  0.0479
Free air voltage,              6.6074
Mass Absorption Coefficient,   2.770781
Number of scanned data points,  14098
Number of used data points,     13281
[SAMPLE DATA]
    0,   1.770, 201.06, 43,E, 5.8322
    1,   1.780, 201.23, 43,E, 5.8316
    2,   1.790, 207.65, 43,E, 5.8084
    3,   1.800, 202.49, 43,E, 5.8270
    4,   1.810, 209.68, 43,E, 5.8011
    5,   1.820, 214.01, 43,E, 5.7855
    6,   1.830, 228.95, 43,E, 5.7321
    7,   1.840, 209.34, 43,E, 5.8023
    8,   1.850, 226.89, 43,E, 5.7394
    9,   1.860, 262.23, 43,E, 5.6149
   10,   1.870, 261.53, 43,E, 5.6174
   11,   1.880, 252.19, 43,E, 5.6500
   12,   1.890, 225.44, 43,E, 5.7446
   13,   1.900, 237.29, 43,E, 5.7025
   14,   1.910, 241.09, 43,E, 5.6891
   15,   1.920, 218.09, 43,E, 5.7709
   16,   1.930, 227.41, 43,E, 5.7376
   17,   1.940, 203.34, 43,E, 5.8240
   18,   1.950, 202.49, 43,E, 5.8270
   19,   1.960, 217.50, 43,E, 5.7730
   20,   1.970, 225.78, 43,E, 5.7434
   21,   1.980, 197.60, 43,E, 5.8447
   22,   1.990, 194.58, 43,E, 5.8557
   23,   2.000, 220.31, 43,E, 5.7629
   24,   2.010, 206.21, 43,E, 5.8136
   25,   2.020, 222.87, 43,E, 5.7538
   26,   2.030, 216.90, 43,E, 5.7751
   27,   2.040, 215.03, 43,E, 5.7819
   28,   2.050, 202.83, 43,E, 5.8258
   29,   2.060, 225.78, 43,E, 5.7434
   30,   2.070, 232.21, 43,E, 5.7205
   31,   2.080, 196.01, 43,E, 5.8505
   32,   2.090, 203.34, 43,E, 5.8240
   33,   2.100, 219.63, 43,E, 5.7654
   34,   2.110, 220.31, 43,E, 5.7629
   35,   2.120, 210.70, 43,E, 5.7974
   36,   2.130, 236.00, 43,E, 5.7071
   37,   2.140, 235.83, 43,E, 5.7077
   38,   2.150, 220.82, 43,E, 5.7611
   39,   2.160, 214.86, 43,E, 5.7825
   40,   2.170, 224.33, 43,E, 5.7486
   41,   2.180, 213.41, 43,E, 5.7877
   42,   2.190, 238.67, 43,E, 5.6976
   43,   2.200, 242.30, 43,E, 5.6848
   44,   2.210, 252.28, 43,E, 5.6497
   45,   2.220, 232.47, 43,E, 5.7196
   46,   2.230, 213.24, 43,E, 5.7883
   47,   2.240, 242.47, 43,E, 5.6842
   48,   2.250, 256.72, 43,E, 5.6342
   49,   2.260, 246.11, 43,E, 5.6714
   50,   2.270, 257.34, 43,E, 5.6320
   51,   2.280, 267.67, 43,E, 5.5960
   52,   2.290, 257.34, 43,E, 5.6320
   53,   2.300, 249.24, 43,E, 5.6604
   54,   2.310, 226.72, 43,E, 5.7401
   55,   2.320, 265.56, 43,E, 5.6033
   56,   2.330, 307.79, 43,E, 5.4584
   57,   2.340, 285.96, 43,E, 5.5328
   58,   2.350, 278.96, 43,E, 5.5569
   59,   2.360, 288.36, 43,E, 5.5246
   60,   2.370, 290.05, 43,E, 5.5188
   61,   2.380, 277.89, 43,E, 5.5606
   62,   2.390, 273.39, 43,E, 5.5762
   63,   2.400, 279.58, 43,E, 5.5548
   64,   2.410, 283.12, 43,E, 5.5426
   65,   2.420, 290.41, 43,E, 5.5176
   66,   2.430, 275.60, 43,E, 5.5685
   67,   2.440, 296.30, 43,E, 5.4974
   68,   2.450, 285.34, 43,E, 5.5350
   69,   2.460, 293.71, 43,E, 5.5063
   70,   2.470, 303.83, 43,E, 5.4718
   71,   2.480, 298.00, 43,E, 5.4916
   72,   2.490, 309.78, 43,E, 5.4517
   73,   2.500, 290.41, 43,E, 5.5176
   74,   2.510, 263.81, 43,E, 5.6094
   75,   2.520, 262.23, 43,E, 5.6149
   76,   2.530, 316.83, 43,E, 5.4279
   77,   2.540, 292.28, 43,E, 5.5112
   78,   2.550, 272.07, 43,E, 5.5807
   79,   2.560, 242.99, 43,E, 5.6824
   80,   2.570, 279.31, 43,E, 5.5557
   81,   2.580, 287.92, 43,E, 5.5261
   82,   2.590, 279.31, 43,E, 5.5557
   83,   2.600, 287.03, 43,E, 5.5292
   84,   2.610, 280.90, 43,E, 5.5502
   85,   2.620, 260.13, 43,E, 5.6223
   86,   2.630, 241.87, 43,E, 5.6863
   87,   2.640, 279.84, 43,E, 5.5539
   88,   2.650, 311.40, 43,E, 5.4462
   89,   2.660, 297.20, 43,E, 5.4944
   90,   2.670, 293.27, 42,E, 5.5078
   91,   2.680, 306.62, 42,E, 5.4623
   92,   2.690, 336.51, 42,E, 5.3619
   93,   2.700, 383.41, 42,E, 5.2081
   94,   2.710, 398.49, 42,E, 5.1596
   95,   2.720, 412.56, 42,L, 5.1147
   96,   2.730, 403.55, 42,L, 5.1434
   97,   2.740, 460.47, 42,L, 4.9649
   98,   2.750, 473.49, 42,L, 4.9249
   99,   2.760, 515.47, 42,L, 4.7983
  100,   2.770, 529.77, 42,L, 4.7559
  101,   2.780, 526.26, 42,L, 4.7662
  102,   2.790, 571.46, 42,L, 4.6344
  103,   2.800, 595.94, 42,L, 4.5645
  104,   2.810, 605.12, 42,L, 4.5386
  105,   2.820, 604.90, 42,L, 4.5392
  106,   2.830, 611.96, 42,L, 4.5193
  107,   2.840, 624.19, 42,L, 4.4852
  108,   2.850, 642.49, 42,L, 4.4345
  109,   2.860, 679.62, 42,L, 4.3335
  110,   2.870, 705.70, 42,L, 4.2639
  111,   2.880, 725.42, 42,L, 4.2120
  112,   2.890, 698.11, 42,L, 4.2841
  113,   2.900, 742.09, 42,L, 4.1687
  114,   2.910, 717.62, 42,L, 4.2325
  115,   2.920, 723.44, 42,L, 4.2172
  116,   2.930, 721.34, 42,L, 4.2227
  117,   2.940, 705.35, 42,L, 4.2648
  118,   2.950, 714.95, 42,L, 4.2395
  119,   2.960, 696.16, 42,L, 4.2892
  120,   2.970, 690.55, 42,L, 4.3042
  121,   2.980, 677.24, 42,L, 4.3399
  122,   2.990, 649.50, 42,L, 4.4153
  123,   3.000, 640.94, 42,L, 4.4388
  124,   3.010, 636.30, 42,L, 4.4516
  125,   3.020, 581.78, 42,L, 4.6048
  126,   3.030, 585.95, 42,L, 4.5929
  127,   3.040, 606.86, 42,L, 4.5337
  128,   3.050, 589.49, 42,L, 4.5828
  129,   3.060, 566.27, 42,L, 4.6494
  130,   3.070, 560.36, 42,L, 4.6664
  131,   3.080, 525.13, 42,L, 4.7696
  132,   3.090, 526.47, 42,L, 4.7656
  133,   3.100, 506.47, 42,L, 4.8251
  134,   3.110, 496.52, 42,L, 4.8550
  135,   3.120, 480.19, 42,L, 4.9045
  136,   3.130, 464.33, 42,L, 4.9530
  137,   3.140, 461.36, 42,L, 4.9622
  138,   3.150, 449.31, 42,L, 4.9994
  139,   3.160, 456.71, 42,L, 4.9765
  140,   3.170, 443.23, 42,L, 5.0183
  141,   3.180, 465.42, 42,L, 4.9496
  142,   3.190, 461.65, 42,L, 4.9612
  143,   3.200, 427.63, 42,L, 5.0671
  144,   3.210, 418.92, 42,L, 5.0946
  145,   3.220, 393.07, 42,E, 5.1770
  146,   3.230, 398.68, 42,E, 5.1590
  147,   3.240, 390.50, 42,E, 5.1852
  148,   3.250, 372.77, 42,E, 5.2426
  149,   3.260, 378.69, 42,E, 5.2234
  150,   3.270, 384.82, 42,E, 5.2036
  151,   3.280, 352.92, 42,E, 5.3076
  152,   3.290, 377.38, 42,E, 5.2277
  153,   3.300, 361.56, 42,E, 5.2792
  154,   3.310, 383.50, 42,E, 5.2078
  155,   3.320, 394.78, 42,E, 5.1715
  156,   3.330, 390.98, 42,E, 5.1837
  157,   3.340, 387.09, 42,E, 5.1962
  158,   3.350, 382.09, 42,E, 5.2124
  159,   3.360, 392.50, 42,E, 5.1788
  160,   3.370, 373.24, 42,E, 5.2411
  161,   3.380, 391.45, 42,E, 5.1822
  162,   3.390, 390.60, 42,E, 5.1849
  163,   3.400, 392.50, 42,E, 5.1788
  164,   3.410, 402.50, 42,L, 5.1468
  165,   3.420, 364.07, 42,E, 5.2710
  166,   3.430, 389.18, 42,E, 5.1895
  167,   3.440, 380.48, 42,E, 5.2176
  168,   3.450, 383.69, 42,E, 5.2072
  169,   3.460, 352.27, 42,E, 5.3098
  170,   3.470, 398.58, 42,E, 5.1593
  171,   3.480, 415.35, 42,L, 5.1059
  172,   3.490, 397.06, 42,E, 5.1642
  173,   3.500, 380.95, 42,E, 5.2161
  174,   3.510, 376.53, 42,E, 5.2304
  175,   3.520, 404.22, 42,L, 5.1413
  176,   3.530, 380.11, 42,E, 5.2188
  177,   3.540, 366.32, 42,E, 5.2637
  178,   3.550, 355.05, 42,E, 5.3006
  179,   3.560, 362.40, 42,E, 5.2765
  180,   3.570, 372.12, 42,E, 5.2448
  181,   3.580, 366.04, 42,E, 5.2646
  182,   3.590, 380.86, 42,E, 5.2164
  183,   3.600, 375.78, 42,E, 5.2328
  184,   3.610, 394.97, 42,E, 5.1709
  185,   3.620, 375.87, 42,E, 5.2325
  186,   3.630, 374.56, 42,E, 5.2368
  187,   3.640, 362.49, 42,E, 5.2762
  188,   3.650, 358.49, 42,E, 5.2893
  189,   3.660, 327.73, 42,E, 5.3912
  190,   3.670, 359.60, 42,E, 5.2856
  191,   3.680, 346.45, 42,E, 5.3290
  192,   3.690, 332.48, 42,E, 5.3754
  193,   3.700, 320.82, 42,E, 5.4144
  194,   3.710, 320.64, 42,E, 5.4150
  195,   3.720, 309.78, 42,E, 5.4517
  196,   3.730, 308.60, 42,E, 5.4556
  197,   3.740, 319.55, 42,E, 5.4187
  198,   3.750, 324.55, 42,E, 5.4019
  199,   3.760, 330.11, 42,E, 5.3833
  200,   3.770, 315.38, 42,E, 5.4327
  201,   3.780, 308.87, 42,E, 5.4547
  202,   3.790, 349.31, 42,E, 5.3195
  203,   3.800, 353.20, 42,E, 5.3067
