[SAMPLE PARAMETERS]
Time/Date of Scan,          15-Mar-2018   08:21:10
Study ID,                   WQA
Sample ID,                  TW-17-117-2
File Name,                  TW-17-117-2
Species,                    PIPO
Operator,                   DV
Description,                
First Ring Year,               2016
First Ring Type,                EW
Is pith present,               Yes
No. pith rings missing,           0
Is sample extracted,           Yes
Sample moisture content,       6.00
Target Ring Count,              100
Measured Ring Count,             84
Step Size,                        1
Sample Length,               165.00
Measured Length,             156.23
Sample Thickness,              2.29
Late Wood Method,           Threshold
Late Wood Threshold,         425.00
Late Wood Deadband,           25.00
Target Density,              385.50
Actual Density,              385.60
Early Wood Maximum Density,  424.98
Pos of EW Max Density,         0.00
Early Wood Minimum Density,  219.59
Pos of EW Min Density,       137.63
Late Wood Maximum Density,   886.08
Pos of LW Max Density,         0.00
Late Wood Minimum Density,   425.15
Pos of LW Min Density,       105.00
Avg % Late Wood in Sample,    23.18
Zero voltage,                  0.0537
Free air voltage,              7.2894
Mass Absorption Coefficient,   2.878578
Number of scanned data points,  15991
Number of used data points,     15463
[SAMPLE DATA]
    0,   2.390, 335.96, 84,E, 5.8414
    1,   2.400, 329.55, 84,E, 5.8661
    2,   2.410, 308.00, 84,E, 5.9500
    3,   2.420, 316.50, 84,E, 5.9167
    4,   2.430, 299.77, 84,E, 5.9824
    5,   2.440, 349.41, 84,E, 5.7898
    6,   2.450, 354.45, 83,E, 5.7706
    7,   2.460, 380.43, 83,E, 5.6726
    8,   2.470, 404.53, 83,E, 5.5832
    9,   2.480, 452.98, 83,L, 5.4077
   10,   2.490, 460.36, 83,L, 5.3815
   11,   2.500, 509.93, 83,L, 5.2084
   12,   2.510, 530.25, 83,L, 5.1392
   13,   2.520, 593.43, 83,L, 4.9295
   14,   2.530, 634.36, 83,L, 4.7983
   15,   2.540, 662.31, 83,L, 4.7107
   16,   2.550, 678.51, 83,L, 4.6606
   17,   2.560, 718.98, 83,L, 4.5380
   18,   2.570, 730.45, 83,L, 4.5038
   19,   2.580, 768.23, 83,L, 4.3930
   20,   2.590, 784.33, 83,L, 4.3466
   21,   2.600, 779.23, 83,L, 4.3613
   22,   2.610, 773.30, 83,L, 4.3784
   23,   2.620, 776.89, 83,L, 4.3680
   24,   2.630, 740.66, 83,L, 4.4736
   25,   2.640, 771.29, 83,L, 4.3842
   26,   2.650, 725.11, 83,L, 4.5197
   27,   2.660, 697.91, 83,L, 4.6014
   28,   2.670, 722.04, 83,L, 4.5288
   29,   2.680, 734.67, 83,L, 4.4913
   30,   2.690, 737.76, 83,L, 4.4821
   31,   2.700, 749.38, 83,L, 4.4479
   32,   2.710, 727.16, 83,L, 4.5135
   33,   2.720, 706.28, 83,L, 4.5761
   34,   2.730, 696.10, 83,L, 4.6069
   35,   2.740, 687.68, 83,L, 4.6326
   36,   2.750, 678.91, 83,L, 4.6594
   37,   2.760, 671.48, 83,L, 4.6823
   38,   2.770, 666.74, 83,L, 4.6970
   39,   2.780, 664.37, 83,L, 4.7043
   40,   2.790, 648.32, 83,L, 4.7543
   41,   2.800, 624.94, 83,L, 4.8282
   42,   2.810, 595.31, 83,L, 4.9234
   43,   2.820, 565.15, 83,L, 5.0223
   44,   2.830, 536.11, 83,L, 5.1193
   45,   2.840, 515.99, 83,L, 5.1877
   46,   2.850, 503.90, 83,L, 5.2292
   47,   2.860, 441.04, 83,L, 5.4504
   48,   2.870, 421.04, 83,E, 5.5228
   49,   2.880, 406.02, 83,E, 5.5777
   50,   2.890, 395.68, 83,E, 5.6158
   51,   2.900, 362.34, 83,E, 5.7407
   52,   2.910, 333.58, 83,E, 5.8505
   53,   2.920, 367.26, 83,E, 5.7220
   54,   2.930, 360.40, 83,E, 5.7480
   55,   2.940, 340.48, 83,E, 5.8240
   56,   2.950, 333.18, 83,E, 5.8521
   57,   2.960, 354.05, 83,E, 5.7721
   58,   2.970, 361.61, 83,E, 5.7434
   59,   2.980, 363.31, 83,E, 5.7370
   60,   2.990, 356.62, 83,E, 5.7623
   61,   3.000, 362.66, 83,E, 5.7394
   62,   3.010, 373.91, 83,E, 5.6970
   63,   3.020, 365.24, 83,E, 5.7297
   64,   3.030, 374.73, 83,E, 5.6940
   65,   3.040, 361.85, 83,E, 5.7425
   66,   3.050, 343.26, 83,E, 5.8133
